Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
0,4.0,4.501373951802033,0.5013739518020328,70.64952361509863,68.0458515706905,192.17288906269533,0.0,88.33886814117432
1,4.0,4.5488269070878875,0.5488269070878875,69.88901194295241,68.04586758012962,196.68091981485153,0.0,88.30917167663574
2,4.0,4.593386788467734,0.5933867884677344,69.19552630053651,68.04589755742747,200.91410854593698,0.0,88.2893934249878
3,4.0,4.635849456446588,0.6358494564465884,68.55334116133051,68.04593066054719,204.94806200392813,0.0,88.27860260009766
4,4.0,4.676785042064003,0.6767850420640027,67.95159965949043,68.04596469562424,208.83694263758247,0.0,88.27639579772949
5,4.0,4.716595242942541,0.7165952429425406,67.3824648278065,68.04598691233656,212.61891172104356,0.0,88.28217029571533
6,4.0,4.75559398581621,0.7555939858162102,66.84016321414012,68.04600378360188,216.3237922940422,0.0,88.29574394226074
7,4.0,4.793993077093622,0.7939930770936217,66.32043248727832,68.04600002483156,219.97170596539627,0.0,88.31658172607422
8,4.0,4.831963257011426,0.8319632570114264,65.82012632542795,68.04599304168217,223.5788730575877,0.0,88.34456443786621
9,4.0,4.869614229379775,0.8696142293797751,65.33691966807113,68.04597469749022,227.15571543258085,0.0,88.37933158874512
10,4.0,4.907036409197779,0.9070364091977794,64.86905656355923,68.04595218335875,230.71082251529126,0.0,88.42078399658203
11,4.0,4.9442795253793514,0.9442795253793514,64.41525912504488,68.04593716547296,234.2489185525406,0.0,88.46862411499023
12,4.0,4.981380160925039,0.9813801609250392,63.97454009263938,68.04592918795153,237.77347892938093,0.0,88.52264022827148
13,4.0,5.018363673332798,1.0183636733327983,63.54618098256264,68.04593472525308,241.28691260811806,0.0,88.58273506164551
14,4.0,5.055236424686318,1.055236424686318,63.129620647897106,68.04594157432511,244.78982398670243,0.0,88.64865493774414
15,4.0,5.091999332155575,1.0919993321555754,62.724438883245696,68.04594398121982,248.28230019628188,0.0,88.72022247314453
16,4.0,5.1286546578820404,1.1286546578820404,62.330270530148574,68.04594956516287,251.76455614029607,0.0,88.79734230041504
17,4.0,5.165190734874966,1.1651907348749662,61.946862143549275,68.04595632741274,255.235483454624,0.0,88.87982177734375
18,4.0,5.201597284634466,1.2015972846344658,61.57397800677809,68.045960288844,258.6941056817765,0.0,88.96751022338867
19,4.0,5.237864197788221,1.2378641977882214,61.211423601133355,68.04596104962667,262.13946243138327,0.0,89.06031227111816
20,4.0,5.2739732990818196,1.2739732990818196,60.85900922720469,68.04595997540318,265.5698270542751,0.0,89.15799713134766
21,4.0,5.309916625366408,1.3099166253664078,60.516580887035786,68.04595899572581,268.98444305131096,0.0,89.26055526733398
22,4.0,5.345663506902873,1.3456635069028726,60.184097731007625,68.04595812889596,272.3803967972751,0.0,89.36775970458984
23,4.0,5.381151204232751,1.3811512042327507,59.86190696414965,68.04595593377532,275.7517280436135,0.0,89.47943687438965
24,4.0,5.416307002255692,1.4163070022556923,59.550504985102265,68.04596067384864,279.091528855793,0.0,89.59550476074219
25,4.0,5.451073903909068,1.4510739039090677,59.25016129849712,68.04596005510099,282.39438451286367,0.0,89.71583557128906
26,4.0,5.485401457134349,1.4854014571343486,58.96099258879152,68.04595217631379,285.65550206926537,0.0,89.8401985168457
27,4.0,5.5192615593724526,1.5192615593724526,58.682985251883544,68.04596251966879,288.8722117818852,0.0,89.96854019165039
28,4.0,5.552619365396486,1.5526193653964864,58.41609050136847,68.04595907809144,292.04120335416843,0.0,90.10064315795898
29,4.0,5.585456608906625,1.5854566089066253,58.16016596673809,68.04595831171488,295.16074148763164,0.0,90.23641204833984
30,4.0,5.617750820171045,1.6177508201710449,57.91504288422317,68.04595964525204,298.2286915577515,0.0,90.3756332397461
31,4.0,5.649483309074944,1.6494833090749443,57.6805321884878,68.0459571236508,301.2432780036219,0.0,90.51811218261719
32,4.0,5.680647315469557,1.6806473154695567,57.456418580071606,68.04594353089423,304.2038586111101,0.0,90.66379165649414
33,4.0,5.71123321621823,1.71123321621823,57.242472419951206,68.04594334696588,307.10951918223407,0.0,90.81253051757812
34,4.0,5.741227963732591,1.741227963732591,57.03845747233465,68.04593775560578,309.9590201960983,0.0,90.96410751342773
35,4.0,5.770626877438747,1.7706268774387466,56.844133268542286,68.0459439707681,312.7519169981831,0.0,91.11841201782227
36,4.0,5.799428461017813,1.799428461017813,56.65925742999171,68.0459418422878,315.48806743819443,0.0,91.27536392211914
37,4.0,5.82763237829768,1.8276323782976798,56.483579721110594,68.04594426302069,318.1674395797818,0.0,91.43487167358398
38,4.0,5.855229059059195,1.8552290590591953,56.31685302398802,68.04595169878988,320.7891242521258,0.0,91.59668731689453
39,4.0,5.882218910970316,1.882218910970316,56.15884680187425,68.04595669656133,323.35316018368223,0.0,91.7607307434082
40,4.0,5.908604418532431,1.9086044185324313,56.00930423972488,68.04596843974612,325.85978340208317,0.0,91.92689514160156
41,4.0,5.934386296604704,1.9343862966047043,55.86799291724612,68.04597082232374,328.3090618189491,0.0,92.0950698852539
42,4.0,5.959569388166533,1.9595693881665328,55.73467399204317,68.04595974327393,330.70145551732287,0.0,92.26518249511719
43,4.0,5.984147315239293,1.9841473152392934,55.609107462653,68.04596039659135,333.0363585892351,0.0,92.43696975708008
44,4.0,6.008128684212991,2.0081286842129913,55.491078471611516,68.04595221615281,335.3145886417364,0.0,92.61042785644531
45,4.0,6.031523409525231,2.0315234095252306,55.38033918053169,68.04595264375476,337.5370875463991,0.0,92.78550338745117
46,4.0,6.054333693803296,2.0543336938032963,55.27668019847664,68.04594681503544,339.70406455281534,0.0,92.96207427978516
47,4.0,6.076564600591828,2.076564600591828,55.17987132099575,68.04595533326274,341.8160006977259,0.0,93.1400146484375
48,4.0,6.098224261924148,2.0982242619241482,55.08970955347367,68.04595371340444,343.8736685242963,0.0,93.31927871704102
49,4.0,6.119316551442018,2.119316551442018,55.005976718973436,68.04595294850277,345.8774360284939,0.0,93.49971771240234
50,4.0,6.139854985757061,2.1398549857570606,54.928462425679456,68.04596355027323,347.82858728842297,0.0,93.68133163452148
51,4.0,6.159840203082031,2.159840203082031,54.85696417786058,68.04596152852916,349.7271829342952,0.0,93.86392593383789
52,4.0,6.179285450358331,2.179285450358331,54.79128471799632,68.04595940019566,351.5744814255437,0.0,94.0474967956543
53,4.0,6.1981929459112335,2.1981929459112335,54.73124168655663,68.04595975281043,353.3706935030694,0.0,94.23188781738281
54,4.0,6.216574564059617,2.2165745640596173,54.67661724359741,68.04596081309826,355.11694722716584,0.0,94.41701889038086
55,4.0,6.234444234566686,2.234444234566686,54.627251812834096,68.04595760953323,356.8145659253374,0.0,94.60293197631836
56,4.0,6.25180795979456,2.2518079597945597,54.58295229390423,68.04595837411227,358.4641198219854,0.0,94.78948211669922
57,4.0,6.268678627394826,2.2686786273948263,54.5435383937059,68.04595379467101,360.0668332440107,0.0,94.97664260864258
58,4.0,6.285058659677467,2.2850586596774667,54.508839975003205,68.04596000009333,361.6229363108615,0.0,95.16423797607422
59,4.0,6.300963094389293,2.300963094389293,54.478679959438686,68.04596398768591,363.1338576084851,0.0,95.35226440429688
60,4.0,6.316399734629704,2.3163997346297043,54.45291736945925,68.04595646568738,364.60033843132413,0.0,95.54066467285156
61,4.0,6.331382452333183,2.331382452333183,54.43136036754453,68.04594939267434,366.0236966131546,0.0,95.72937774658203
62,4.0,6.3459234770693085,2.3459234770693085,54.41386101926137,68.04595382416119,367.40509396308653,0.0,95.91838836669922
63,4.0,6.360036605365171,2.3600366053651713,54.40026552077455,68.04594566401914,368.74584115119353,0.0,96.1076889038086
64,4.0,6.373723181581196,2.3737231815811963,54.39045616312897,68.04594974018492,370.0460658917159,0.0,96.2971420288086
65,4.0,6.38699466310825,2.3869946631082497,54.38426178002377,68.04595486519855,371.30685663678594,0.0,96.48666381835938
66,4.0,6.39986579768742,2.3998657976874203,54.381546235560435,68.04595781186347,372.52961442180714,0.0,96.67627716064453
67,4.0,6.412341540319779,2.4123415403197788,54.382177517306005,68.04595624866742,373.7148099718812,0.0,96.86585998535156
68,4.0,6.424437302458966,2.4244373024589656,54.38602287899636,68.04595554702202,374.86390737510396,0.0,97.0554428100586
69,4.0,6.436163304838929,2.436163304838929,54.392952898977995,68.04595592505633,375.9778776012005,0.0,97.24497985839844
