Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm)
0,4.0,9.961538382894622,5.961538382894622,48.486927789368245,67.95947152344775,800.0,0.0
1,4.0,9.90722710913879,5.907227109138789,48.84985791950669,67.95947152344773,800.0,0.0
2,4.0,9.833462525779796,5.833462525779796,49.312042681613164,67.95947152344773,800.0,0.0
3,4.0,9.733261780177674,5.733261780177674,49.91359356459909,67.95947152344775,800.0,0.0
4,4.0,9.614788880097445,5.614788880097445,50.620218492625874,67.95947152344773,800.0,0.0
5,4.0,9.485881880780822,5.485881880780822,51.39692224959468,67.95947152344773,800.0,0.0
6,4.0,9.352285160644575,5.352285160644575,52.21697872831295,67.9594714070794,800.0,0.0
7,4.0,9.217579031222435,5.217579031222435,53.06254565572283,67.9594714070794,800.0,0.0
8,4.0,9.08401748878621,5.084017488786211,53.921740464079505,67.9594714070794,800.0,0.0
9,4.0,8.952955578048988,4.952955578048988,54.786575113211185,67.9594714070795,800.0,0.0
10,4.0,8.825150644054181,4.825150644054181,55.65164099955003,67.9594714070794,800.0,0.0
11,4.0,8.701034790807347,4.701034790807347,56.51322206341463,67.95947140707945,800.0,0.0
12,4.0,8.580795874005037,4.580795874005037,57.368851054955535,67.95947140707949,800.0,0.0
13,4.0,8.464480583824146,4.464480583824146,58.216823733122744,67.95947140707949,800.0,0.0
14,4.0,8.352031868252292,4.352031868252292,59.05607027175708,67.95947140707942,800.0,0.0
15,4.0,8.24331774994708,4.24331774994708,59.885918527136134,67.95947140707945,800.0,0.0
16,4.0,8.13822613028757,4.1382261302875705,60.705816174818985,67.95947140707953,800.0,0.0
17,4.0,8.0366188619423,4.0366188619423,61.51550870247463,67.9594714070794,800.0,0.0
18,4.0,7.938304375202566,3.9383043752025664,62.31504834560197,67.9594714070794,784.6443701464395,0.0
19,4.0,7.843130346004988,3.8431303460049877,63.10428192977649,67.9594714070794,766.2245987915877,0.0
20,4.0,7.7509050671233455,3.7509050671233455,63.88343414776627,67.9594714070794,748.3797741560951,0.0
21,4.0,7.6614463491052325,3.6614463491052325,64.65293870622303,67.95947140707943,731.0743818812203,0.0
22,4.0,7.574554114069413,3.5745541140694126,65.41345856344431,67.95947140707943,714.2694660938937,0.0
23,4.0,7.490079369860777,3.4900793698607773,66.16522548064368,67.9594714070794,697.9359588018597,0.0
24,4.0,7.407894553557564,3.407894553557564,66.90842940173417,67.95947140707948,682.0489654635337,0.0
25,4.0,7.328204094667884,3.3282040946678837,67.64018728309911,67.95947140707949,666.6477478051194,0.0
26,4.0,7.251537011521801,3.251537011521801,68.35449698558456,67.95947140707952,651.8342400816573,0.0
27,4.0,7.1781785570880725,3.1781785570880725,69.0474445888533,67.95947140707946,637.6632015815062,0.0
28,4.0,7.108237420079595,3.108237420079595,69.71645096017416,67.95947140707959,624.1551961375072,0.0
29,4.0,7.0417170139688166,3.0417170139688166,70.35990479934965,67.95947140707959,611.3104354846843,0.0
30,4.0,6.978539608925155,2.9785396089251552,70.9769246731633,67.95947140707942,599.1134476984605,0.0
31,4.0,6.918630043270122,2.918630043270122,71.56724513829435,67.95947140707946,587.5493852502451,0.0
32,4.0,6.861841191977553,2.861841191977553,72.13093308275397,67.95947140707942,576.589439372957,0.0
33,4.0,6.807997489763156,2.8079974897631557,72.66836839834446,67.9594714070794,566.1993258225839,0.0
34,4.0,6.756971096120928,2.756971096120928,73.18010728724998,67.9594714070794,556.3541111326809,0.0
35,4.0,6.708604682175995,2.708604682175995,73.66681618864622,67.95947140707942,547.0231432916861,0.0
36,4.0,6.662713629247364,2.6627136292473637,74.12925519315162,67.95947140707942,538.1704773244528,0.0
37,4.0,6.619176577367073,2.6191765773670728,74.56830313624602,67.9594714070794,529.7725376298927,0.0
38,4.0,6.577851445360351,2.577851445360351,74.98472109247301,67.9594714070794,521.8016922153646,0.0
39,4.0,6.53859140062089,2.5385914006208896,75.37937215406654,67.9594714070794,514.2294121650361,0.0
40,4.0,6.50129222550047,2.50129222550047,75.75309419065896,67.9594714070794,507.0354810428859,0.0
41,4.0,6.4658375152526535,2.4658375152526535,76.10668256625858,67.9594714070794,500.19730414999236,0.0
42,4.0,6.432127000818559,2.432127000818559,76.44064266272855,67.95947140707942,493.6953775927072,0.0
43,4.0,6.400115001131916,2.4001150011319163,76.75529102637681,67.9594714070794,487.5208065856927,0.0
44,4.0,6.369752579529277,2.369752579529277,77.0509289914994,67.95947140707943,481.66406250727215,0.0
45,4.0,6.340945668981756,2.340945668981756,77.32806777948464,67.95947140707945,476.10686603376985,0.0
46,4.0,6.3136154101205975,2.3136154101205975,77.58734240285997,67.9594714070794,470.83393487592576,0.0
47,4.0,6.287700655673293,2.2877006556732926,77.8293343721996,67.95947140707943,465.83343350346337,0.0
48,4.0,6.263146659288471,2.263146659288471,78.05469818126531,67.95947140707949,461.09479474356465,0.0
49,4.0,6.2398699400326025,2.2398699400326025,78.26409973894023,67.95947140707952,456.60185474570034,0.0
50,4.0,6.217793218026161,2.217793218026161,78.45820365694689,67.95947140707965,452.33966235737824,0.0
51,4.0,6.196857147358186,2.1968571473581857,78.63765297343168,67.95947140707973,448.29676226314103,0.0
52,4.0,6.177003811169799,2.177003811169799,78.80308931524567,67.95947140707948,444.4619806635639,0.0
53,4.0,6.1581815737535175,2.1581815737535175,78.95513700952705,67.9594714070794,440.82536764509166,0.0
54,4.0,6.140335232523438,2.140335232523438,79.09440580940756,67.95947140707942,437.3762771395137,0.0
55,4.0,6.123415551005418,2.123415551005418,79.22147997955456,67.95947140707945,434.1052231701775,0.0
56,4.0,6.107369023461074,2.1073690234610742,79.33689313211403,67.9594714070796,431.0018780847836,0.0
57,4.0,6.092160223349886,2.092160223349886,79.44119087344795,67.95947140707968,428.0594442293343,0.0
58,4.0,6.077733831810522,2.077733831810522,79.5348982384601,67.95947140707949,425.26724206391077,0.0
59,4.0,6.064058095869175,2.064058095869175,79.61851050243887,67.95947140707955,422.6191822657774,0.0
60,4.0,6.051092396171868,2.0510923961718683,79.69250617371532,67.95947140707969,420.1074441651428,0.0
61,4.0,6.038800825485686,2.038800825485686,79.75729873961329,67.95947140707976,417.7251125788487,0.0
62,4.0,6.027154662403581,2.027154662403581,79.81337504787943,67.95947140707966,415.4666910610632,0.0
63,4.0,6.016121914895637,2.0161219148956366,79.86109110824164,67.95947140707949,413.32601698656765,0.0
64,4.0,6.005671880269023,2.0056718802690234,79.90090217148182,67.95947140707943,411.2972022448104,0.0
65,4.0,5.995775091645706,1.9957750916457062,79.93311377923425,67.95947140707953,409.37456681259465,0.0
66,4.0,5.98641443196403,1.9864144319640298,79.95816027630207,67.95947140707946,407.5548684506531,0.0
67,4.0,5.9775495306979645,1.9775495306979645,79.97637138719297,67.95947140707945,405.83030754066004,0.0
68,4.0,5.969176063639291,1.9691760636392912,79.98806684767251,67.9594714070794,404.2001117243145,0.0
69,4.0,5.961248341834216,1.9612483418342164,79.99356678156087,67.9594714070794,402.6554430173915,0.0
70,4.0,5.953741702783964,1.9537417027839643,79.9931834830369,67.95947140707942,401.1915621883355,0.0
71,4.0,5.946668628811078,1.9466686288110777,79.9871979641385,67.9594714070794,399.81096651131844,0.0
72,4.0,5.940006555362385,1.9400065553623849,79.97589532968367,67.9594714070794,398.50932029502763,0.0
73,4.0,5.933711057412401,1.9337110574124008,79.95953465068908,67.9594714070794,397.27801941381125,0.0
74,4.0,5.927790257144782,1.9277902571447818,79.93839452212927,67.9594714070794,396.11871101194663,0.0
75,4.0,5.92221771435667,1.9222177143566697,79.91270159441756,67.9594714070794,395.026291030534,0.0
76,4.0,5.9169821995051555,1.9169821995051555,79.88270353330088,67.9594714070794,393.99862632504426,0.0
77,4.0,5.912065036300871,1.9120650363008709,79.84864382386901,67.9594714070794,393.03213077569796,0.0
78,4.0,5.90745093605554,1.9074509360555396,79.81072728845237,67.9594836146174,392.123870220091,0.0
79,4.0,5.903119416859107,1.9031194168591066,79.76919289044449,67.95949218971619,391.2699055179935,0.0
80,4.0,5.899068374544693,1.8990683745446928,79.72421125556485,67.95949597737153,390.4698658736107,0.0
81,4.0,5.895280900849294,1.8952809008492943,79.67597905902687,67.9595051312027,389.7204995457023,0.0
82,4.0,5.891752341451844,1.891752341451844,79.62466866574087,67.9595056486327,389.02093885500227,0.0
83,4.0,5.888461066471435,1.888461066471435,79.5704838044588,67.95950317905982,388.36701288888366,0.0
84,4.0,5.885403018023822,1.8854030180238217,79.51357261502247,67.9594969014033,387.75796479455306,0.0
85,4.0,5.882571196592531,1.8825711965925311,79.45410919358743,67.95949144984924,387.1924698700629,0.0
86,4.0,5.879943225505101,1.8799432255051007,79.39223594538774,67.95948678449005,386.66619773455955,0.0
87,4.0,5.877527498282051,1.877527498282051,79.32811791416917,67.9594870505242,386.1808231963627,0.0
88,4.0,5.8752889108893145,1.8752889108893145,79.26188224745842,67.95948122799618,385.7295305203468,0.0
89,4.0,5.873243209906544,1.8732432099065441,79.19366274211801,67.95948221461937,385.315421266392,0.0
90,4.0,5.871377758777779,1.8713777587777791,79.1236015944329,67.95948501066394,384.9360640837315,0.0
91,4.0,5.869682058374177,1.8696820583741767,79.05180161988449,67.95949753575884,421.0482357227191,0.0
92,4.0,5.866973252936794,1.866973252936794,78.99415778627792,67.95950458459583,420.5072102831794,0.0
93,4.0,5.862107371159594,1.8621073711595937,78.96560763845251,67.95950479023745,419.55202299342545,0.0
94,4.0,5.855823606703207,1.8558236067032068,78.95646445868732,67.95949886290802,418.32465891517637,0.0
95,4.0,5.848612859977012,1.8486128599770124,78.95978042683387,67.95948130278722,416.91929950233185,0.0
96,4.0,5.840839954904573,1.840839954904573,78.9705469466566,67.95948125154784,415.4059735685651,0.0
97,4.0,5.8327814336773445,1.8327814336773445,78.98514610190475,67.95948301277404,413.83780398841674,0.0
98,4.0,5.824615856794259,1.8246158567942592,79.0009276161667,67.95948651705534,412.24902179791565,0.0
99,4.0,5.816502042028777,1.8165020420287767,79.01605497849908,67.95948852229526,410.67018858114005,0.0
