Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
0,4.0,9.279504185630291,5.279504185630291,39.02313693759407,67.95953333277569,501.55289763487764,0.0,100.58760070800781
1,4.0,9.459603880839781,5.459603880839781,38.43497741977137,67.9596650345364,518.6623686797792,0.0,100.99435043334961
2,4.0,9.628509272519247,5.628509272519247,37.91564627510397,67.95972742570561,534.7083808893285,0.0,101.40865325927734
3,4.0,9.727884565160993,5.727884565160993,37.683514514993526,67.95972062265157,544.1490336902943,0.0,101.82802200317383
4,4.0,9.79313853909472,5.79313853909472,37.587293165049964,67.95966515090467,550.3481612139984,0.0,102.24932479858398
5,4.0,9.800221184955141,5.8002211849551415,37.71457423848803,67.95957508204606,551.0210125707384,0.0,102.66976928710938
6,4.0,9.791957305816668,5.791957305816668,37.90006052371988,67.95948489681916,550.2359440525835,0.0,103.08771514892578
7,4.0,9.744280128054065,5.744280128054065,38.23847512309281,67.95941570259586,545.7066121651362,0.0,103.50178146362305
8,4.0,9.695869750539561,5.695869750539561,38.58140708116933,67.9593809891159,541.1076263012583,0.0,103.91119384765625
9,4.0,9.622367704107761,5.622367704107761,39.02718376667076,67.95937406969364,587.5374250792611,0.0,104.31497573852539
10,4.0,9.553085831064067,5.553085831064067,39.460092540375854,67.95940174738291,580.9556471401102,0.0,104.71268081665039
11,4.0,9.458428215007514,5.458428215007514,40.00381426652353,67.95944326391687,571.9631736147376,0.0,105.10366821289062
12,4.0,9.37042890036878,5.370428900368781,40.5269013803697,67.95948478045086,563.603238724058,0.0,105.48734664916992
13,4.0,9.267414385849344,5.267414385849344,41.12334412333755,67.95951949393081,553.8168598447114,0.0,105.86307525634766
14,4.0,9.176742611100513,5.176742611100513,41.67399521997688,67.95954025219781,545.2030412435726,0.0,106.2309799194336
15,4.0,9.08255884143577,5.08255884143577,42.24892723668679,67.95954728798846,536.2555831254219,0.0,106.59121322631836
16,4.0,9.00432529184476,5.00432529184476,42.75709732687083,67.95953344914379,528.8233959142759,0.0,106.9441146850586
17,4.0,8.925405234679088,4.925405234679088,43.27458953741579,67.9595128072452,521.3259904835371,0.0,107.28979110717773
18,4.0,8.860198471756599,4.860198471756599,43.73090083585643,67.95949204897839,515.1313480059007,0.0,107.6290168762207
19,4.0,8.794408826656827,4.794408826656827,44.19429816044012,67.95947117434292,508.8813317214223,0.0,107.96186828613281
20,4.0,8.739981756279743,4.739981756279743,44.60406991629206,67.95947117434301,503.7107600355994,0.0,108.28854370117188
21,4.0,8.684674896931858,4.684674896931858,45.02115484609392,67.95947117434302,498.45660839755027,0.0,108.60947036743164
22,4.0,8.63883321904444,4.6388332190444395,45.391539850233585,67.9594711743428,494.10164899824554,0.0,108.92498397827148
23,4.0,8.591897643238747,4.591897643238747,45.769561690559826,67.9594711743428,489.6427692967047,0.0,109.23538589477539
24,4.0,8.552880419321841,4.552880419321841,46.10691957222056,67.95947117434278,485.9361330245987,0.0,109.54082489013672
25,4.0,8.512716618317727,4.512716618317727,46.45170417642087,67.9594712907111,482.1205719292078,0.0,109.84172058105469
26,4.0,8.479195070923476,4.479195070923476,46.76111587403281,67.9594712907111,478.936024926754,0.0,110.1379508972168
27,4.0,8.44457554126633,4.44457554126633,47.077211319626244,67.95947129071111,475.6471696093251,0.0,110.42974090576172
28,4.0,8.41554327546039,4.41554327546039,47.36266490537872,67.9594712907111,472.8891043577608,0.0,110.71737670898438
29,4.0,8.385582353415877,4.385582353415877,47.65364734946188,67.9594712907111,470.04281676353213,0.0,111.00099563598633
30,4.0,8.360287114543192,4.360287114543192,47.91837181508525,67.9594712907111,467.63976907062704,0.0,111.28092956542969
31,4.0,8.33428065731622,4.334280657316221,48.18714579656097,67.9594712907111,465.16915563406474,0.0,111.55699920654297
32,4.0,8.312113261087744,4.3121132610877435,48.433729713279675,67.95947140707946,463.0632529923594,0.0,111.82962417602539
33,4.0,8.289516609597296,4.289516609597296,48.682680471316885,67.9594714070794,460.9165711007669,0.0,112.09885787963867
34,4.0,8.270006401029159,4.270006401029159,48.91328358399111,67.9594714070794,459.0631012867938,0.0,112.3647689819336
35,4.0,8.250372021304706,4.250372021304706,49.14442364356707,67.95947140707945,457.19783521297086,0.0,112.62771606445312
36,4.0,8.233135767108719,4.233135767108719,49.36070957137026,67.95947140707943,455.560391064352,0.0,112.8870620727539
37,4.0,8.216017928334251,4.216017928334251,49.57588970392942,67.95947140707948,453.9341963807776,0.0,113.1434440612793
38,4.0,8.200785867547529,4.200785867547529,49.779240936445746,67.95947140707962,452.487150606039,0.0,113.39691543579102
39,4.0,8.185877032343686,4.1858770323436865,49.980232880206785,67.95947140707948,451.07081126167395,0.0,113.64778900146484
40,4.0,8.172409000484313,4.172409000484313,50.1718844704158,67.95947140707949,449.7913482350335,0.0,113.89587783813477
41,4.0,8.159381974761128,4.1593819747611285,50.3603307678083,67.9594714070794,448.55378079133095,0.0,114.14143753051758
42,4.0,8.147470193835222,4.147470193835222,50.541364842600615,67.95947140707942,447.42216160336983,0.0,114.38451766967773
43,4.0,8.136050454284867,4.136050454284867,50.71876266081678,67.9594714070794,446.3372863460861,0.0,114.62511444091797
44,4.0,8.125495882369707,4.125495882369707,50.890170079200864,67.9594714070794,445.3346020141459,0.0,114.86329650878906
45,4.0,8.115434521920529,4.115434521920529,51.05780664015953,67.95947140707946,444.37877277147396,0.0,115.09896850585938
46,4.0,8.10605357252616,4.106053572526161,51.2204820711907,67.95947140707943,443.48758257900903,0.0,115.33221435546875
47,4.0,8.097166068347033,4.097166068347033,51.37943300187253,67.95947140707943,442.64326968199185,0.0,115.56327819824219
48,4.0,8.088851393088007,4.088851393088007,51.534146261786155,67.95947140707942,441.8533755323844,0.0,115.792236328125
49,4.0,8.080993293997343,4.080993293997343,51.685302407510896,67.95947140707943,441.10685611877136,0.0,116.01905059814453
50,4.0,8.07362228734797,4.07362228734797,51.83274433505753,67.95947140707949,440.4066104870809,0.0,116.24388885498047
51,4.0,8.066670406048651,4.066670406048651,51.97686287557097,67.95947140707955,439.7461817636456,0.0,116.46672821044922
