Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm)
0,4.0,4.351888418126398,0.35188841812639815,62.839646630652865,67.95947117434302,419.44000178575516,0.0
1,4.0,4.364022763579467,0.3640227635794666,62.72428680678606,67.9594711743428,421.98821433089955,0.0
2,4.0,4.372442021596205,0.3724420215962052,62.66363668925421,67.9594711743428,423.75625851441464,0.0
3,4.0,4.379296055862981,0.379296055862981,62.62610299717776,67.95947117434278,425.1956057104376,0.0
4,4.0,4.385015558009817,0.3850155580098171,62.605218370531546,67.9594712907111,426.39670116127314,0.0
5,4.0,4.389895540692807,0.3898955406928071,62.5965350459496,67.9594712907111,427.421497524701,0.0
6,4.0,4.394163381068765,0.3941633810687648,62.596965030691415,67.95947129071111,428.31774400365214,0.0
7,4.0,4.397936348439433,0.3979363484394334,62.60423179439719,67.9594712907111,429.11006715149256,0.0
8,4.0,4.401320475079973,0.4013204750799728,62.616718061441595,67.9594712907111,429.8207337460058,0.0
9,4.0,4.404408124591548,0.40440812459154785,62.63322322048944,67.9594712907111,430.46914014343656,0.0
10,4.0,4.407249060657695,0.40724906065769506,62.65296304430037,67.9594712907111,431.06573671732747,0.0
11,4.0,4.409922169461195,0.4099221694611952,62.67529299644528,67.95947140707946,431.6270895660625,0.0
12,4.0,4.412401063818423,0.41240106381842256,62.699907388316305,67.9594714070794,432.14765738108025,0.0
13,4.0,4.414728936733977,0.4147289367339768,62.7263536677471,67.9594714070794,432.6365106933466,0.0
14,4.0,4.416913569656663,0.41691356965666326,62.75440294552269,67.95947140707945,433.0952836071108,0.0
15,4.0,4.418954166018205,0.4189541660182048,62.783923933873986,67.95947140707943,433.5238088430345,0.0
16,4.0,4.420894861093165,0.4208948610931653,62.81471284351482,67.95947140707948,469.1235047543054,0.0
17,4.0,4.421764239214948,0.4217642392149479,62.86035325997472,67.95947140707962,469.3060741598797,0.0
18,4.0,4.420798025629112,0.4207980256291117,62.93142439132986,67.95947140707948,469.1031693068541,0.0
19,4.0,4.418585786349644,0.4185857863496443,63.01919907607588,67.95947140707949,468.63859905816594,0.0
20,4.0,4.415541103860613,0.4155411038606127,63.11778959372933,67.9594714070794,503.1604217888394,0.0
21,4.0,4.411010925375594,0.411010925375594,63.23661630281646,67.95947140707942,502.2090843069855,0.0
22,4.0,4.404442250883786,0.40444225088378616,63.38370545079656,67.9594714070794,500.82966266370585,0.0
23,4.0,4.396531393195316,0.39653139319531583,63.54863990903099,67.9594714070794,499.1683825491271,0.0
24,4.0,4.387788573903948,0.38778857390394794,63.72437404518322,67.95947140707946,497.33239049793985,0.0
25,4.0,4.378541934128938,0.378541934128938,63.906074232555895,67.95947140707943,495.39059614518777,0.0
26,4.0,4.369027194991112,0.36902719499111214,64.09036765534363,67.95947140707943,493.39250092624434,0.0
27,4.0,4.359410606832483,0.3594106068324834,64.27494202766154,67.95947140707942,491.3730174129323,0.0
28,4.0,4.349797849340294,0.3497978493402938,64.45820526189922,67.95947140707943,489.3543383395725,0.0
29,4.0,4.340264704141094,0.3402647041410942,64.6390509779587,67.95947140707949,487.3523778477406,0.0
30,4.0,4.330843566874528,0.3308435668745284,64.81674047705118,67.95947140707955,485.3739390217618,0.0
31,4.0,4.321574482970391,0.3215744829703908,64.99078205115839,67.95947140707949,483.42743140189293,0.0
32,4.0,4.312490948416756,0.3124909484167562,65.16085454071845,67.95947140707958,481.51988914562963,0.0
33,4.0,4.303593509237141,0.3035935092371407,65.32679123952057,67.95947140707965,479.6514269179104,0.0
34,4.0,4.2949066651723475,0.29490666517234754,65.48847506444656,67.95947140707946,477.82718966430383,0.0
35,4.0,4.286420899937374,0.2864208999373741,65.64586670719362,67.95947140707942,476.0451789649594,0.0
36,4.0,4.2781413969153235,0.27814139691532347,65.79897433543745,67.9594714070794,474.3064833303288,0.0
37,4.0,4.27006898459214,0.27006898459213957,65.94785141406881,67.9594714070794,472.6112767424602,0.0
38,4.0,4.262175491534734,0.26217549153473385,66.09251610063085,67.9594714070794,470.953643200405,0.0
39,4.0,4.254458620426644,0.2544586204266439,66.23308673539049,67.9594714070794,469.33310026770613,0.0
40,4.0,4.246949928194467,0.24694992819446693,66.3696042674356,67.9594714070794,467.75627489894896,0.0
41,4.0,4.239617077276117,0.23961707727611703,66.50215611900417,67.9594714070794,466.2163762060955,0.0
42,4.0,4.2324720385234835,0.23247203852348353,66.63080547745993,67.9594714070794,464.71591806804247,0.0
43,4.0,4.225497326878929,0.2254973268789291,66.7556551250987,67.9594714070794,463.251228622686,0.0
44,4.0,4.218695123884769,0.21869512388476942,66.87678625242965,67.95947140707942,461.82276599391247,0.0
45,4.0,4.212060361124856,0.21206036112485638,66.99425635680497,67.95947140707942,460.42946581433074,0.0
46,4.0,4.205590750315742,0.20559075031574192,67.10816039268092,67.95947140707943,459.0708475444167,0.0
47,4.0,4.19925327126386,0.19925327126385994,67.21858026503153,67.9594714070794,457.7399769435215,0.0
48,4.0,4.193077188564032,0.19307718856403167,67.32558340878064,67.9594714070794,456.4429995765576,0.0
49,4.0,4.187046129469841,0.18704612946984067,67.42926104687741,67.95947140707942,455.1764771667775,0.0
50,4.0,4.181162877496133,0.18116287749613313,67.5296648520491,67.95947140707946,453.9409942522989,0.0
51,4.0,4.175425771557587,0.17542577155758732,67.62688243177713,67.95947140707942,452.73620200520423,0.0
52,4.0,4.169820987841395,0.169820987841395,67.72096733564305,67.95947140707943,451.55919742480387,0.0
53,4.0,4.16436142598783,0.16436142598783032,67.8119970517519,67.95947140707943,450.4126894355553,0.0
54,4.0,4.15902889951348,0.15902889951347987,67.90003807559384,67.95947140707949,449.2928588759417,0.0
55,4.0,4.1538353824398655,0.1538353824398655,67.9851471808973,67.9594714070795,448.20222029048267,0.0
56,4.0,4.148764434553896,0.14876443455389587,68.0674036457296,67.95947140707946,447.13732123442907,0.0
57,4.0,4.143815702393129,0.14381570239312857,68.14685930703892,67.95947140707955,446.0980874806679,0.0
58,4.0,4.138985792603044,0.13898579260304356,68.22359158431729,67.95947140707949,445.08380642475004,0.0
59,4.0,4.134277326878985,0.1342773268789852,68.29765062342736,67.95947140707945,444.0950286226978,0.0
60,4.0,4.129689713485055,0.12968971348505498,68.36909788303022,67.95947140707945,443.1316298099724,0.0
61,4.0,4.125214690912777,0.12521469091277737,68.43798468821662,67.95947140707946,442.19187506979415,0.0
62,4.0,4.120844555837217,0.1208445558372171,68.5043876187711,67.95947140707955,441.2741467039265,0.0
63,4.0,4.116587132685722,0.11658713268572196,68.56836018378841,67.95947140707958,440.3800878421125,0.0
64,4.0,4.112422489712561,0.11242248971256075,68.629941697472,67.95947140707968,439.50551281774864,0.0
65,4.0,4.108347193019334,0.10834719301933404,68.68919818508516,67.95947140707959,438.649700512171,0.0
66,4.0,4.104379958028512,0.1043799580285123,68.74617175585047,67.9594714070796,437.81658116409847,0.0
67,4.0,4.100510834269367,0.10051083426936724,68.80092278576791,67.95947140707953,437.004065174678,0.0
68,4.0,4.096739750823244,0.09673975082324393,68.85349084221826,67.95947140707943,436.2121376509921,0.0
69,4.0,4.093061997932034,0.0930619979320344,68.9039370116013,67.95947140707949,435.43980954383807,0.0
