Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm)
61,4.0,4.300286149866543,0.300286149866543,77.20141116422928,67.95946554715646,400.63264593520637,0.0
62,4.0,4.295417543934599,0.2954175439345992,77.18085864559534,67.95946554715636,399.61023868949815,0.0
63,4.0,4.290785596803835,0.2907855968038353,77.15663741100974,67.95946554715651,398.63752979203775,0.0
64,4.0,4.286391993028832,0.28639199302883167,77.12891431298542,67.95946554715621,397.71487299928697,0.0
65,4.0,4.282194017451757,0.282194017451757,77.09783651595811,67.9594655471562,396.83329812810126,0.0
66,4.0,4.278174331050525,0.2781743310505247,77.06355665854727,67.9594655471562,395.9891639838425,0.0
67,4.0,4.274298686267841,0.2742986862678407,77.02619237597862,67.95946521716462,395.17527857947886,0.0
68,4.0,4.27067130515637,0.2706713051563696,76.98589256067879,67.95946736967689,394.4135285460699,0.0
69,4.0,4.267189260649432,0.26718926064943194,76.94277480306782,67.95947342553863,393.682299199613,0.0
70,4.0,4.2638922013963185,0.2638922013963185,76.89696540320071,67.95947377753639,392.9899167564592,0.0
71,4.0,4.260789271843257,0.2607892718432572,76.84859567237376,67.95947671444245,392.3383015503163,0.0
72,4.0,4.257875017643243,0.2578750176432427,76.79777790819563,67.95947934548997,391.72630816831327,0.0
73,4.0,4.255119696982953,0.2551196969829528,76.74464360776092,67.95947820706438,391.1476908296524,0.0
74,4.0,4.252548956614147,0.252548956614147,76.68931123437835,67.95948017392244,390.60783535220315,0.0
75,4.0,4.250084665386357,0.2500846653863569,76.63188579051759,67.9594800776874,390.09033419436724,0.0
76,4.0,4.247754628679911,0.24775462867991127,76.57249083238737,67.95947512842515,389.60102648601367,0.0
77,4.0,4.24553337870062,0.2455333787006202,76.51121244869202,67.9594740525843,389.13456399036255,0.0
78,4.0,4.243469747995628,0.24346974799562826,76.44816436093663,67.95947225922988,388.70120154231427,0.0
79,4.0,4.24150156333612,0.24150156333612038,76.38344773959341,67.95946825296093,388.2878827638176,0.0
80,4.0,4.2396761019757765,0.2396761019757765,76.31719547362361,67.95946828542617,387.9045358781454,0.0
81,4.0,4.23797820884859,0.23797820884859,76.24952251409711,67.95946612593563,387.54797832143623,0.0
82,4.0,4.236378246415472,0.23637824641547223,76.18053994291627,67.95946214423108,387.2119862104815,0.0
83,4.0,4.234900941096811,0.2349009410968108,76.11035065321785,67.9594713157222,386.9017520935626,0.0
84,4.0,4.233521158706187,0.2335211587061874,76.03904274460416,67.95947407523036,386.6119977915317,0.0
85,4.0,4.232241989949057,0.2322419899490571,75.96670501615606,67.95947847421226,386.3433723525343,0.0
86,4.0,4.231090127896118,0.23109012789611771,75.89341152616181,67.95948388093441,386.101481321417,0.0
87,4.0,4.230032890018664,0.23003289001866367,75.8192376143715,67.95948800540988,385.87946136715163,0.0
88,4.0,4.229111393316428,0.22911139331642794,75.74426411056739,67.9594844998661,385.6859470596821,0.0
89,4.0,4.228277496018892,0.22827749601889202,75.66855702433185,67.95948845012204,385.5108286271996,0.0
90,4.0,4.2275144409622385,0.2275144409622385,75.59212140407638,67.95948530846744,385.35058706530236,0.0
91,4.0,4.226802880396259,0.22680288039625918,75.51493110007999,67.95947923301728,385.20115934644673,0.0
92,4.0,4.226185736395913,0.22618573639591322,75.43700592917295,67.95947841899306,385.0715591063741,0.0
93,4.0,4.225656246363621,0.22565624636362092,75.35836414742079,67.95947564684322,384.9603661995927,0.0
94,4.0,4.225212307039148,0.22521230703914785,75.27904013348777,67.95947141536544,384.8671389414534,0.0
95,4.0,4.224842897397901,0.22484289739790064,75.19906278616325,67.95946696357012,384.78956291679145,0.0
96,4.0,4.2245749767259575,0.2245749767259575,75.11848585046168,67.95946178362973,384.7332995756834,0.0
97,4.0,4.224412212479008,0.22441221247900778,75.03735146443933,67.95947305440441,384.699119083824,0.0
98,4.0,4.224297989333201,0.2242979893332011,74.95570386138837,67.9594793061235,384.67513222320457,0.0
99,4.0,4.224277465179669,0.22427746517966884,74.87359878375061,67.95947676293963,384.6708221509628,0.0
100,4.0,4.224320895601925,0.2243208956019247,74.79110342833874,67.95947691880923,384.67994253963656,0.0
101,4.0,4.224457511270346,0.2244575112703462,74.70824425310929,67.9594751849955,384.70863183000506,0.0
102,4.0,4.224663071714721,0.22466307171472089,74.62508682693566,67.9594775924626,384.75179952332377,0.0
103,4.0,4.224955428984007,0.224955428984007,74.54167540669232,67.95947603735759,384.81319454987386,0.0
104,4.0,4.225286058041557,0.225286058041557,74.45806912627387,67.95947529405541,384.88262665195936,0.0
105,4.0,4.225678410963246,0.22567841096324592,74.37430439089631,67.95947486183326,384.96502076551405,0.0
106,4.0,4.226150759962153,0.22615075996215328,74.29042603264884,67.95947298207795,385.0642140552846,0.0
107,4.0,4.226686238271219,0.2266862382712187,74.20648966927432,67.95947549844938,385.17666450018834,0.0
108,4.0,4.227284120544695,0.22728412054469516,74.12252642057553,67.95947217108882,385.3022197776184,0.0
109,4.0,4.227917857492876,0.2279178574928764,74.03858917906321,67.95947148137346,385.43530453673645,0.0
110,4.0,4.228631365415401,0.22863136541540108,73.95471579590861,67.9594734292925,385.58514120046664,0.0
111,4.0,4.229377571903378,0.22937757190337837,73.87094900056617,67.95947342929253,385.7418445629419,0.0
112,4.0,4.230182561536814,0.2301825615368136,73.78732264609926,67.95947342929253,385.9108923859633,0.0
113,4.0,4.231059075623534,0.23105907562353423,73.70387622412987,67.95947342929253,386.09496034417464,0.0
114,4.0,4.231937788715743,0.23193778871574278,73.62065164603017,67.95947342929253,386.2794900935384,0.0
115,4.0,4.232887524914687,0.23288752491468667,73.53766660894576,67.95947342929252,386.47893469531664,0.0
116,4.0,4.233866811711162,0.2338668117111622,73.45496349678483,67.95947342929252,386.6845849225765,0.0
117,4.0,4.234892488383643,0.23489248838364318,73.37257799411834,67.95947342929249,386.89997702379753,0.0
118,4.0,4.235974257707436,0.2359742577074364,73.29053921857451,67.95947342929249,387.12714858179413,0.0
119,4.0,4.237049732108108,0.2370497321081082,73.20887311750681,67.95947342929252,387.3529982059352,0.0
120,4.0,4.2382118496058165,0.23821184960581654,73.12760044903686,67.95947342929252,387.59704288045396,0.0
121,4.0,4.239364988115139,0.23936498811513918,73.04675380725368,67.9594734292925,387.8392019674117,0.0
122,4.0,4.240563440880248,0.24056344088024773,72.96637289807103,67.9594734292925,388.0908770480845,0.0
123,4.0,4.241821411321833,0.24182141132183332,72.88645866070044,67.9594734292925,388.3550508408175,0.0
124,4.0,4.243055553893005,0.24305555389300526,72.80704598290595,67.9594734292925,388.6142207807636,0.0
125,4.0,4.244353542605865,0.2443535426058654,72.72815149070688,67.95946825753701,388.8867984104642,0.0
126,4.0,4.245651713113656,0.24565171311365575,72.64981642587715,67.9594673384459,389.1594142171002,0.0
127,4.0,4.2469903487493195,0.24699034874931947,72.5720309771107,67.95946869783587,389.4405277005896,0.0
128,4.0,4.248345369805985,0.24834536980598543,72.49483600839598,67.95946758526829,389.7250821224894,0.0
129,4.0,4.249708101431787,0.24970810143178657,72.4182407195582,67.95946829012935,390.0112557639077,0.0
130,4.0,4.25111797410008,0.2511179741000804,72.34226203345548,67.95947102081212,390.3073290242494,0.0
131,4.0,4.252574334773833,0.25257433477383273,72.26691941969032,67.95947745861751,390.6131647657374,0.0
132,4.0,4.254052228972729,0.2540522289727294,72.19222496913126,67.95948690280899,390.9235225475057,0.0
133,4.0,4.255581771775711,0.2555817717757112,72.11820770317027,67.95949155736938,391.24472653613185,0.0
134,4.0,4.2570991670246645,0.2570991670246645,72.04489437370046,67.95949085688653,391.56337953841205,0.0
135,4.0,4.258615488947833,0.25861548894783315,71.97229315094192,67.95948530511997,391.88180714227747,0.0
136,4.0,4.260182440160288,0.26018244016028813,71.90042354205846,67.95948106222274,392.21086689689304,0.0
137,4.0,4.2616991992156015,0.2616991992156015,71.82929806892277,67.95947599329683,392.5293862985088,0.0
138,4.0,4.26329573924563,0.2632957392456303,71.75892904209387,67.95947537950045,392.86465970481487,0.0
139,4.0,4.26483938859805,0.26483938859805,71.68932786910554,67.95947143148547,393.188826068823,0.0
140,4.0,4.266411571059632,0.2664115710596322,71.62049227059237,67.95946590971054,393.5189843857553,0.0
141,4.0,4.267979309412698,0.26797930941269765,71.55242863985848,67.95947119139592,393.84820943989905,0.0
142,4.0,4.269536131397739,0.26953613139773935,71.48516386727866,67.95946899101611,394.1751420567578,0.0
143,4.0,4.271021554849799,0.2710215548497992,71.4186822248194,67.9594625857339,394.4870809816904,0.0
144,4.0,4.272569984450542,0.27256998445054226,71.35298169945874,67.95946048204387,394.8122511978464,0.0
145,4.0,4.274073359705049,0.2740733597050493,71.28806417483118,67.95946770687678,395.1279600012929,0.0
146,4.0,4.275604040846908,0.2756040408469076,71.22393548729822,67.95947836341324,395.4494030410831,0.0
147,4.0,4.2771232363418585,0.27712323634185854,71.16057356928646,67.95948251676943,395.76843409502277,0.0
148,4.0,4.2786622961472185,0.2786622961472185,71.0979985825533,67.95948927672833,396.0916366541484,0.0
149,4.0,4.280163382593387,0.28016338259338713,71.03620790837896,67.9594973865243,396.4068648078438,0.0
150,4.0,4.281703349911511,0.2817033499115107,70.97519201406307,67.95949246741404,396.7302579446498,0.0
151,4.0,4.283218676330907,0.2832186763309066,70.91496460845627,67.95949039029321,397.04847649272295,0.0
152,4.0,4.284726967835477,0.2847269678354767,70.85551792236659,67.9594885036219,397.3652177086827,0.0
153,4.0,4.28624917445979,0.28624917445979037,70.7968604408972,67.95947820505403,397.6848810997885,0.0
154,4.0,4.287750259117057,0.28775025911705665,70.73899022273865,67.95947721623807,398.00010887781445,0.0
155,4.0,4.289267425432092,0.28926742543209194,70.68190724069409,67.95947304564359,398.3187138039719,0.0
156,4.0,4.290739728346573,0.2907397283465727,70.62560307040378,67.95946898689338,398.62789741601284,0.0
157,4.0,4.292257074076167,0.29225707407616675,70.57008152425726,67.95947172447622,398.9465400192276,0.0
158,4.0,4.293749872538465,0.29374987253846463,70.51534777081204,67.95947070429534,399.26002769631015,0.0
159,4.0,4.29520710710002,0.29520710710001996,70.4613953330597,67.95946618964737,399.56604695423675,0.0
160,4.0,4.296695314342804,0.29669531434280394,70.40821846121236,67.95946547977394,399.8785704752214,0.0
161,4.0,4.2981671314961405,0.2981671314961405,70.3558195657529,67.95946298401283,400.18765207742206,0.0
162,4.0,4.299612226734492,0.2996122267344923,70.30420648776575,67.9594663266948,400.49112207747595,0.0
163,4.0,4.301063093227041,0.3010630932270413,70.25334482522209,67.95947602945141,400.79580404091126,0.0
164,4.0,4.302489596539452,0.30248959653945207,70.2032597123781,67.95948242446643,426.38466956758896,0.0
165,4.0,4.303295827019458,0.3032958270194577,70.1642195483465,67.9594885785371,426.55397796839014,0.0
166,4.0,4.302917083081123,0.3029170830811232,70.14495250570472,67.95948682022961,426.4744417413399,0.0
167,4.0,4.301727532330223,0.3017275323302231,70.13895710356363,67.95948154531649,426.22463608365086,0.0
168,4.0,4.299992514978334,0.29999251497833423,70.14175914400639,67.95947625906756,451.20539515549297,0.0
169,4.0,4.297285518242229,0.29728551824222915,70.16052493123239,67.95947597452574,450.6369258409109,0.0
170,4.0,4.293174093746761,0.29317409374676107,70.20176035843467,67.95947968985772,449.77352669686263,0.0
171,4.0,4.288109461251922,0.2881094612519224,70.25749148597686,67.95947065549569,448.7099538729465,0.0
172,4.0,4.282482527154004,0.2824825271540039,70.32225324709452,67.95947128922978,447.5282977123836,0.0
173,4.0,4.276478377185731,0.27647837718573065,70.39224915319164,67.9594690030787,446.26742621904623,0.0
174,4.0,4.270307401744998,0.270307401744998,70.46480044660157,67.95947311936564,444.9715213764924,0.0
175,4.0,4.264035686855759,0.26403568685575873,70.53807491620965,67.95947339202766,443.6544612497521,0.0
176,4.0,4.257799730555376,0.25779973055537564,70.6107627847424,67.95947366724978,442.3449104266717,0.0
177,4.0,4.251563879723133,0.25156387972313343,70.6819826868375,67.95947382396216,441.0353817519008,0.0
178,4.0,4.245441177946848,0.24544117794684794,70.7511332833843,67.95947511947655,439.74961437888084,0.0
179,4.0,4.239433809812621,0.2394338098126214,70.81780907541385,67.95947843207756,438.48806707069326,0.0
180,4.0,4.233546384000871,0.2335463840008707,70.88173445007263,67.95947967587784,437.2517076502256,0.0
181,4.0,4.227802077046609,0.2278020770466087,70.94275206226905,67.95948450478946,436.0454031898306,0.0
182,4.0,4.222235506925409,0.22223550692540872,71.0007747906005,67.95948317910059,434.8764234643786,0.0
183,4.0,4.21675151633446,0.21675151633446,71.05576790538133,67.95947569868541,433.7247854402794,0.0
184,4.0,4.211458655880456,0.2114586558804561,71.10772916813063,67.95947795774771,432.6132847449386,0.0
185,4.0,4.20632398161322,0.2063239816132203,71.15668232386648,67.95947357485946,431.5350031488191,0.0
186,4.0,4.201320998951462,0.20132099895146194,71.20266840723478,67.95946888389655,430.4843767898498,0.0
187,4.0,4.196477602610899,0.19647760261089875,71.24573885456415,67.9594625821302,429.4672635583315,0.0
188,4.0,4.191770079278587,0.19177007927858725,71.2859624866281,67.95946760200783,428.4786836585461,0.0
189,4.0,4.187184762006592,0.1871847620065923,71.32339541745843,67.95947305642407,427.5157670314272,0.0
190,4.0,4.182773426382915,0.18277342638291483,71.35810798127626,67.95947568426587,426.5893865504549,0.0
191,4.0,4.178522271083813,0.17852227108381324,71.39016691106303,67.95948239747032,425.69664393764356,0.0
192,4.0,4.1743854505568345,0.17438545055683452,71.41963752421208,67.95948967840005,424.82791162697805,0.0
193,4.0,4.170321395828633,0.17032139582863337,71.44662309775674,67.95949363117631,423.9744601340558,0.0
194,4.0,4.16640713248623,0.1664071324862304,71.47114756437479,67.95948948062343,423.15246483215117,0.0
195,4.0,4.162616989437699,0.16261698943769876,71.49329052084357,67.95948570823401,422.3565347919595,0.0
196,4.0,4.158980531359652,0.15898053135965196,71.5131254473401,67.95948363914681,421.5928785955697,0.0
197,4.0,4.155470077371872,0.1554700773718718,71.53070540896265,67.95947785358317,420.85568325813585,0.0
198,4.0,4.152091781312346,0.1520917813123459,71.54610598605407,67.95947211322844,420.14624108563544,0.0
199,4.0,4.148809248417367,0.14880924841736665,71.55940692685775,67.95947224811572,419.4569091776898,0.0
200,4.0,4.145669898787894,0.14566989878789371,71.57066398540508,67.95946823746563,418.79764575550047,0.0
201,4.0,4.142643315200999,0.14264331520099915,71.57993406223811,67.95946815683602,418.1620632022526,0.0
202,4.0,4.139732476436039,0.1397324764360386,71.58727249084663,67.9594677094355,417.5507870616109,0.0
203,4.0,4.13694285835393,0.1369428583539296,71.59276156121707,67.95946877485542,416.964967264368,0.0
204,4.0,4.134204708871028,0.1342047088710281,71.5964673086053,67.9594667624837,416.3899558729587,0.0
205,4.0,4.131534365767905,0.13153436576790511,71.59845442453772,67.95930298202255,415.8291838213029,0.0
206,4.0,4.128920249129654,0.12892024912965372,71.59875397994306,67.959278360176,415.28021932727006,0.0
207,4.0,4.126450428808643,0.126450428808643,71.59742795940618,67.9592840878169,414.7615570598578,0.0
208,4.0,4.124047171936645,0.12404717193664538,71.59451603418492,67.95858019811261,414.2568731167383,0.0
209,4.0,4.121721724837628,0.12172172483762811,71.5900626255583,67.95844465153303,413.7685292259447,0.0
210,4.0,4.119545105385168,0.11954510538516772,71.58413809036021,67.95852288194764,413.31143914092803,0.0
211,4.0,4.1174407830334845,0.11744078303348449,71.57676369066637,67.95873959743687,412.86953144707456,0.0
212,4.0,4.115402971022794,0.11540297102279418,71.5680048547885,67.95899287392925,412.4415909248296,0.0
213,4.0,4.1135229070830235,0.11352290708302348,71.55790197810259,67.95780220018268,412.04677749747776,0.0
214,4.0,4.11167646324553,0.11167646324553004,71.54651679918032,67.95762684346913,411.65902429160417,0.0
215,4.0,4.109945734134804,0.10994573413480424,71.53390258218646,67.95778898487113,411.29557117835174,0.0
216,4.0,4.108263894438943,0.10826389443894335,71.52011908167492,67.95815247788828,410.942384842221,0.0
217,4.0,4.106624244363941,0.10662424436394069,71.5052084412192,67.95860034616312,410.59805832647044,0.0
218,4.0,4.10505886899192,0.10505886899191985,71.48919979539622,67.95711456544996,410.26932949834605,0.0
219,4.0,4.10355109071962,0.10355109071961976,71.47213558515502,67.95696852084303,409.952696061163,0.0
220,4.0,4.102086409418462,0.1020864094184617,71.45405368391587,67.9572480343389,409.6451129879198,0.0
221,4.0,4.1007025264706085,0.10070252647060851,71.4350067769185,67.95776617300953,409.3544975688706,0.0
222,4.0,4.0994113685390285,0.09941136853902854,71.41501503921235,67.9584010033608,409.08335440323884,0.0
223,4.0,4.098184266098526,0.09818426609852615,71.39410924743586,67.95898248872798,408.8256628907333,0.0
224,4.0,4.0970273614790775,0.09702736147907753,71.37233004285349,67.95733345897357,408.5827129206491,0.0
225,4.0,4.095922140326789,0.09592214032678914,71.34973879903862,67.95704612145647,408.35061647866854,0.0
226,4.0,4.094854655682099,0.09485465568209861,71.32635059783527,67.95719859577346,408.12644470328354,0.0
227,4.0,4.093829312178678,0.09382931217867796,71.30220951054704,67.9576219308767,407.9111225675652,0.0
228,4.0,4.092875466982313,0.09287546698231264,71.2773480247431,67.95817198598763,407.71081507632846,0.0
229,4.0,4.091970889612212,0.09197088961221223,71.25178486297054,67.95655239628324,407.52085382860736,0.0
230,4.0,4.091097133669369,0.09109713366936933,71.22556637707251,67.95645640830003,407.33736508061037,0.0
231,4.0,4.090304579817683,0.09030457981768336,71.19871556998515,67.9568614965779,407.17092877175634,0.0
232,4.0,4.089537940996963,0.089537940996963,71.17125559125465,67.95754094891805,407.00993461940504,0.0
233,4.0,4.088824666367353,0.08882466636735309,71.14323296943547,67.95829638494813,406.860146947187,0.0
234,4.0,4.088181783278917,0.0881817832789169,71.11466135753837,67.95899213525918,406.7251414986154,0.0
235,4.0,4.0875566585925736,0.08755665859257356,71.08557034332742,67.95772069867165,406.5938653144833,0.0
236,4.0,4.086957950313488,0.0869579503134883,71.05599770939266,67.9575330533809,406.4681365758754,0.0
237,4.0,4.086395166987099,0.08639516698709926,71.02596674474884,67.95764647436366,406.3499520773337,0.0
238,4.0,4.085881749715638,0.08588174971563767,70.99548649880646,67.957946505632,406.2421344503268,0.0
239,4.0,4.085447904820123,0.0854479048201231,70.96458449391837,67.95836662812981,406.1510270222687,0.0
240,4.0,4.085043450653692,0.0850434506536919,70.9333000476654,67.95798911016102,406.06609164731816,0.0
241,4.0,4.0846406080567235,0.08464060805672347,70.90164522346899,67.95816673655622,405.9814947019548,0.0
242,4.0,4.084265442600209,0.08426544260020918,70.86965857249658,67.95848021899381,405.90270995608677,0.0
243,4.0,4.083955971884834,0.08395597188483439,70.83734030706886,67.95883758295389,405.83772110585807,0.0
244,4.0,4.083699338655422,0.08369933865542212,70.80473324090818,67.95915567105696,405.7838281276815,0.0
245,4.0,4.083469773765616,0.08346977376561604,70.77183454949326,67.95928300839749,405.7356195008222,0.0
246,4.0,4.0832362390128125,0.08323623901281252,70.73869824194688,67.95940787381006,405.6865772027335,0.0
247,4.0,4.083065019840185,0.083065019840185,70.70531315723215,67.95949434865175,405.6506211764817,0.0
248,4.0,4.08292351164505,0.08292351164504996,70.67172716969857,67.95952209298535,405.62090445550336,0.0
249,4.0,4.082821759518235,0.082821759518235,70.63794210532134,67.95952076166382,405.59953650887223,0.0
250,4.0,4.082716608472177,0.0827166084721771,70.60398540633557,67.95946832605611,405.5774547892001,0.0
251,4.0,4.082739514335365,0.08273951433536464,70.56986532545173,67.95945014667423,405.5822650204695,0.0
252,4.0,4.082745807294665,0.08274580729466496,70.53562900354163,67.95944059450234,405.58358654192256,0.0
253,4.0,4.082767524716966,0.08276752471696636,70.5012744365496,67.95943646299914,405.5881472006059,0.0
254,4.0,4.082819405423442,0.08281940542344213,70.46683690159114,67.95944468105802,405.5990421489658,0.0
255,4.0,4.082940223624645,0.08294022362464482,70.43233444579967,67.95945873877878,405.62441397121836,0.0
256,4.0,4.0831268817357325,0.08312688173573246,70.39777514175887,67.95950834281257,405.66361217454676,0.0
257,4.0,4.0832994454044975,0.08329944540449752,70.36318609050056,67.9595490869066,405.69985054498744,0.0
258,4.0,4.083490373012616,0.08349037301261575,70.32860653771239,67.95954425998953,405.7399453426923,0.0
259,4.0,4.083753034648307,0.08375303464830708,70.29402624438721,67.95951652509305,405.7951042861875,0.0
260,4.0,4.083997538917795,0.08399753891779493,70.25948703671106,67.95949157048072,405.84645018277996,0.0
261,4.0,4.08427561506883,0.08427561506883041,70.22500013393459,67.95947265638877,405.90484617449744,0.0
262,4.0,4.084556418397117,0.08455641839711703,70.19058537533108,67.95945400928045,405.9638148734376,0.0
263,4.0,4.084932499904269,0.08493249990426932,70.15624682208578,67.95945239165174,406.0427919899396,0.0
264,4.0,4.085317813937299,0.08531781393729876,70.12201831972749,67.95944953227894,406.12370793687575,0.0
265,4.0,4.085682320240368,0.08568232024036782,70.08788432115239,67.95944842330746,406.20025426052024,0.0
266,4.0,4.08605954770212,0.08605954770211977,70.05390129285335,67.95945337422458,406.27947202748817,0.0
267,4.0,4.086532606676259,0.08653260667625862,70.02005016971513,67.95945695218397,406.37881441205735,0.0
268,4.0,4.087043968968791,0.08704396896879096,69.98636412621711,67.95947889079464,406.48620049348915,0.0
269,4.0,4.0875470903130715,0.08754709031307151,69.95285442104871,67.9594936166077,406.59185597578806,0.0
