Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Req Torque (Nm),Req Decel (m/s^2)
121,4.0,5.732147951648441,1.7321479516484413,86.79293119910737,77.5239505602473,422.9019493110133,0.0
122,4.0,5.718908962699782,1.718908962699782,86.91200363385539,77.52396685389826,420.2607710157557,0.0
123,4.0,5.706224760259496,1.706224760259496,87.0222368375161,77.52399201197335,417.7302726289187,0.0
124,4.0,5.694073521336601,1.694073521336601,87.12368530670676,77.5239992509356,415.30610046380116,0.0
125,4.0,5.682470164297272,1.6824701642972721,87.21651609597248,77.52400624291143,412.99123073445503,0.0
126,4.0,5.6713787244883225,1.6713787244883225,87.3009172890453,77.5240152422478,410.7784884925696,0.0
127,4.0,5.6607987270033355,1.6607987270033355,87.37712216315458,77.52402135234745,408.6677789943147,0.0
128,4.0,5.650722072560644,1.6507220725606437,87.4453715966682,77.52402176430117,406.65748643299764,0.0
129,4.0,5.641100509091788,1.641100509091788,87.50593689310527,77.52401752818783,404.73798452096094,0.0
130,4.0,5.631949266397256,1.631949266397256,87.55908926301689,77.52401026275454,402.9123116034018,0.0
131,4.0,5.623223879380663,1.6232238793806628,87.60508237752701,77.52400595205177,401.1715968935915,0.0
132,4.0,5.614937589741952,1.6149375897419516,87.64420133183906,77.52400287189243,399.5184821106686,0.0
133,4.0,5.607077351682242,1.6070773516822419,87.67670719677548,77.52398845529584,397.95036461775646,0.0
134,4.0,5.59958242689633,1.5995824268963297,87.70286732506696,77.52399956532993,396.45512712296704,0.0
135,4.0,5.592482339174673,1.5924823391746727,87.72295903101482,77.52399133704199,395.0386596224965,0.0
136,4.0,5.5857534188300555,1.5857534188300555,87.73718902014828,77.52400035421401,393.6962400137453,0.0
137,4.0,5.579356512296769,1.5793565122967692,87.74583271818797,77.52402246199277,392.4200571603547,0.0
138,4.0,5.57329575807876,1.5732957580787597,87.74913436955673,77.52403844872543,391.2109366938618,0.0
139,4.0,5.56756561607957,1.5675656160795697,87.74730861694744,77.52402916678614,390.0677733650234,0.0
140,4.0,5.562147864334153,1.562147864334153,87.74057546354528,77.5240164275365,388.9869318918128,0.0
141,4.0,5.557038434105148,1.5570384341051478,87.72917257524455,77.52402191525101,387.96760056112623,0.0
142,4.0,5.552227256107078,1.552227256107078,87.71329634364075,77.52400610535938,387.00777055051134,0.0
143,4.0,5.547681519948137,1.5476815199481369,87.69320901803451,77.52399165809109,386.1008961868026,0.0
144,4.0,5.543405257821912,1.5434052578219122,87.66905147769765,77.52398860951838,385.2477818926207,0.0
145,4.0,5.539391585147323,1.5393915851473228,87.64102358676995,77.52399491507886,384.44705419404016,0.0
146,4.0,5.535617622035224,1.5356176220352236,87.6093233190971,77.52400981460312,383.6941485531764,0.0
147,4.0,5.532084674596283,1.532084674596283,87.57415188249132,77.52400047524488,382.9893255391077,0.0
148,4.0,5.528785657431686,1.528785657431686,87.5356445525783,77.52400067029856,382.33117161477065,0.0
149,4.0,5.525694934128373,1.5256949341283734,87.49401107716,77.5240140536788,381.71457231575977,0.0
150,4.0,5.522815154863193,1.522815154863193,87.44939234018062,77.52400153896906,381.1400563523563,0.0
151,4.0,5.520131986295887,1.5201319862958869,87.40194296066707,77.52400513678629,380.6047642231787,0.0
152,4.0,5.51765465342194,1.51765465342194,87.35181277276136,77.52401713332307,380.1105363148263,0.0
153,4.0,5.515359503288986,1.5153595032889857,87.29915655914047,77.52400630419929,379.6526538633019,0.0
154,4.0,5.513238739848829,1.5132387398488287,87.24408792149482,77.52400021318547,379.2295615569906,0.0
155,4.0,5.51129846652335,1.5112984665233498,87.18676317180837,77.52398202214239,378.84247702855754,0.0
156,4.0,5.509509279701167,1.5095092797011667,87.1273314973313,77.52397458331123,378.48553425753204,0.0
157,4.0,5.50789467472633,1.5078946747263302,87.06588933707376,77.52396822154921,378.16342056505215,0.0
158,4.0,5.50643413782697,1.5064341378269699,87.00256162807847,77.52397063852155,377.8720434536298,0.0
159,4.0,5.505118212281299,1.5051182122812987,86.93748157141421,77.5239880759994,377.60951630726834,0.0
160,4.0,5.50393961492652,1.5039396149265203,86.87075426964071,77.52400572939719,377.37438613499006,0.0
161,4.0,5.502894275188974,1.5028942751889742,86.80247157704494,77.52403577316059,377.1658408573496,0.0
162,4.0,5.501976760262419,1.5019767602624192,86.73277063464904,77.52402222138264,436.948278209542,0.0
163,4.0,5.499728797226063,1.4997287972260631,86.68467044869274,77.52401637098416,436.499809583789,0.0
164,4.0,5.49403309449487,1.4940330944948697,86.69071531672981,77.52400859043499,435.36351688891585,0.0
165,4.0,5.485929319022593,1.4859293190225928,86.73482991166163,77.52400583760533,433.7468136821966,0.0
166,4.0,5.476171334619699,1.476171334619699,86.80458656034102,77.52399197279553,431.8000957938193,0.0
167,4.0,5.46534575918346,1.4653457591834602,86.89090259126064,77.52398901156916,429.64039349428964,0.0
168,4.0,5.453861720603556,1.4538617206035562,86.98712311948665,77.52398657742032,427.3493277975988,0.0
169,4.0,5.442026629087361,1.4420266290873611,87.08837808894059,77.52399202159165,424.9882270401179,0.0
170,4.0,5.430086314147896,1.4300863141478963,87.19107861491379,77.52401184325929,422.60613420969463,0.0
171,4.0,5.418171613937126,1.418171613937126,87.29262277537103,77.52400387851037,420.229151517646,0.0
172,4.0,5.406432144604428,1.4064321446044277,87.39111641338195,77.52398721516305,417.88712738577266,0.0
173,4.0,5.394938051460107,1.394938051460107,87.48518377961418,77.52397478889871,415.5940558034807,0.0
174,4.0,5.383737515065503,1.3837375150655031,87.57388259341413,77.52396609381937,413.35954879275727,0.0
175,4.0,5.37288296969461,1.3728829696946097,87.6565776663408,77.52395996021171,411.194066991264,0.0
176,4.0,5.3623977052239065,1.3623977052239065,87.73283805255485,77.5239556918789,409.10225672935866,0.0
177,4.0,5.352296559340974,1.3522965593409744,87.80242832202663,77.52395268827931,407.08707812571373,0.0
178,4.0,5.3425936250953185,1.3425936250953185,87.86523350459488,77.52395063321848,405.1513427437054,0.0
179,4.0,5.3332674936689415,1.3332674936689415,87.92124901372571,77.52396737962694,403.2907795241432,0.0
180,4.0,5.324345593583972,1.3243455935839723,87.97053379691164,77.52399281623988,401.5108604571918,0.0
181,4.0,5.315799559132972,1.315799559132972,88.01318944183863,77.52402905165106,399.8059265842173,0.0
182,4.0,5.307621827589748,1.307621827589748,88.04935983444375,77.52403918907251,398.17446914134405,0.0
183,4.0,5.2998361079128005,1.2998361079128005,88.07923268509111,77.52403182068818,396.62121806579296,0.0
184,4.0,5.292384813407555,1.2923848134075548,88.10294857055838,77.52402874610972,395.1346848119965,0.0
185,4.0,5.285300791595793,1.2853007915957928,88.12072957288694,77.52401672713081,393.72142246055,0.0
186,4.0,5.278552918069611,1.278552918069611,88.13277896772263,77.52401178552705,392.3752216920767,0.0
187,4.0,5.272118461655173,1.2721184616551726,88.13930398667857,77.52401167722759,391.0915476373962,0.0
188,4.0,5.266006756189675,1.2660067561896753,88.14050251738232,77.523998143621,389.87226239702954,0.0
189,4.0,5.260191898700737,1.2601918987007368,88.1365809285408,77.52400919490148,388.7121983279863,0.0
190,4.0,5.254684605400709,1.2546846054007093,88.12772734151503,77.52399113502912,387.61349331463083,0.0
191,4.0,5.249474170271817,1.2494741702718173,88.11414935028698,77.52399636737749,386.57401150641687,0.0
192,4.0,5.24454458490049,1.2445445849004901,88.09602814579708,77.52400057866042,385.5905592248371,0.0
193,4.0,5.2398694161283945,1.2398694161283945,88.0735648604812,77.524009067371,384.657863054804,0.0
194,4.0,5.235462673226738,1.2354626732267384,88.04698244164388,77.5240052713825,383.7787178459236,0.0
195,4.0,5.231300116175997,1.2313001161759969,88.01642514434498,77.5240055472386,382.9482877143007,0.0
196,4.0,5.227384578609714,1.2273845786097137,87.98206599389391,77.52401716934902,382.1671379698272,0.0
197,4.0,5.22369974798618,1.2236997479861804,87.94410233516612,77.52401365826609,381.4320142604323,0.0
198,4.0,5.22022955902823,1.2202295590282297,87.90268633770718,77.5240076860109,380.7397115633212,0.0
199,4.0,5.216978367681174,1.2169783676811736,87.85799557241197,77.52401449385918,380.09109888958346,0.0
200,4.0,5.213943414138122,1.2139434141381216,87.81016557556023,77.5240116857935,379.48562565774455,0.0
201,4.0,5.211105542903957,1.2111055429039572,87.75937630035953,77.5240019208451,378.9194703465288,0.0
202,4.0,5.208460027708745,1.2084600277087452,87.70574980898208,77.524007214778,378.39169006508394,0.0
203,4.0,5.206004276363686,1.2060042763636858,87.64945219111065,77.52401419125123,377.90176767174466,0.0
204,4.0,5.203720873661143,1.203720873661143,87.59062249455275,77.52280073796437,377.44622883258734,0.0
205,4.0,5.2016340608468035,1.2016340608468035,87.52936890343814,77.51871809814371,377.02990967612664,0.0
206,4.0,5.199719424781889,1.1997194247818888,87.46583869605514,77.51532989016708,376.64793978117615,0.0
207,4.0,5.1979708731722685,1.1979708731722685,87.40014768434541,77.51271163334133,376.29910373505686,0.0
208,4.0,5.196380838901347,1.196380838901347,87.33242451875049,77.50621376413187,375.98189189800803,0.0
209,4.0,5.194944958538878,1.194944958538878,87.26281820286049,77.49984492525354,375.69543376569544,0.0
210,4.0,5.193653675882681,1.1936536758826808,87.19142802903862,77.49679483170344,375.4378228757841,0.0
211,4.0,5.192491755828677,1.1924917558286774,87.11835489412323,77.49292480732089,375.20601982501046,0.0
212,4.0,5.191479622450876,1.191479622450876,87.04372295029965,77.48797670061833,375.004099216139,0.0
213,4.0,5.190588554170615,1.1905885541706152,86.96763137262643,77.48617998760943,422.36636803001704,0.0
214,4.0,5.188661340095361,1.1886613400953614,86.90955420786975,77.48591422112018,421.98188882200384,0.0
215,4.0,5.184178367629421,1.1841783676294213,86.89410458753389,77.48203755796412,421.0875358150488,0.0
216,4.0,5.177906534682166,1.1779065346821662,86.90847260326076,77.47948800776813,419.83630514207147,0.0
217,4.0,5.1704385667272454,1.1704385667272454,86.94283091639153,77.4784824876497,418.34644553506473,0.0
218,4.0,5.162168412753357,1.1621684127533571,86.99004379782023,77.47630343712446,416.69654981727405,0.0
219,4.0,5.153439321276127,1.1534393212761271,87.04489679738577,77.47163572995996,414.9550960675666,0.0
220,4.0,5.144459203220248,1.144459203220248,87.10360007767726,77.46894669991785,413.16356251541873,0.0
221,4.0,5.135401392179791,1.1354013921797907,87.16330587099381,77.46716632885521,411.35652921284753,0.0
222,4.0,5.126359244372103,1.1263592443721029,87.22202657794979,77.46134770311694,409.5526207252138,0.0
223,4.0,5.11746334035458,1.11746334035458,87.27828560459447,77.4570675252016,407.777887873718,0.0
224,4.0,5.10875744656093,1.1087574465609302,87.33100594199905,77.45480436057913,406.0410620618848,0.0
225,4.0,5.1002684674004275,1.1002684674004275,87.37950153537126,77.45208063835774,404.34751071936455,0.0
226,4.0,5.092007191096005,1.0920071910960054,87.42326744881187,77.44746515938755,402.69938609663234,0.0
227,4.0,5.084034571756535,1.0840345717565354,87.46199949346124,77.44534358104208,401.1088485384081,0.0
228,4.0,5.076343385946591,1.0763433859465907,87.49548363596107,77.44452332461266,399.5744569693241,0.0
229,4.0,5.068948513192692,1.0689485131926917,87.5236811525295,77.43959698434408,398.09917985492126,0.0
230,4.0,5.06185660470613,1.0618566047061302,87.54656062894206,77.43614027534989,396.6843441118522,0.0
231,4.0,5.055076821615543,1.0550768216155433,87.56415709882846,77.43442735053279,395.33177738528013,0.0
232,4.0,5.04854808970242,1.04854808970242,87.57656666190745,77.43350755407536,394.02929536861205,0.0
233,4.0,5.042307076804843,1.0423070768048426,87.58390933586374,77.43293480982858,392.7842132955454,0.0
234,4.0,5.0363553745041125,1.0363553745041125,87.58632481131579,77.4336945342853,391.5968486865497,0.0
235,4.0,5.030679900170361,1.0306799001703606,87.58394992844269,77.4347952644426,390.46459155696624,0.0
236,4.0,5.025256407136999,1.0252564071369994,87.57690548600273,77.43695956201253,389.38260469681063,0.0
237,4.0,5.020083780550314,1.0200837805503138,87.56539313559354,77.43917985599606,388.3506656927669,0.0
238,4.0,5.0151909278374704,1.0151909278374704,87.54952457911071,77.44071573263017,387.37454157655463,0.0
239,4.0,5.010540467603171,1.010540467603171,87.52947679319664,77.44136234152943,386.4467747598119,0.0
240,4.0,5.0061261920939115,1.0061261920939115,87.50545036563263,77.44114241418649,385.56612679571464,0.0
241,4.0,5.001946398425951,1.0019463984259511,87.47754482186905,77.44025901267835,384.7322579589565,0.0
242,4.0,4.998000548396944,0.9980005483969441,87.44595130293042,77.43904826593297,383.9450608781696,0.0
243,4.0,4.994268303687816,0.9942683036878162,87.41083036598064,77.43780994725505,383.2004780586986,0.0
244,4.0,4.990745598544915,0.9907455985449154,87.37231720135331,77.43678680670703,382.4976983826899,0.0
245,4.0,4.987431482073858,0.9874314820738581,87.3305706844988,77.43616086986651,381.8365321467139,0.0
246,4.0,4.984309409991816,0.9843094099918162,87.28574570303127,77.43599379339713,381.2136787663466,0.0
247,4.0,4.981383576233644,0.981383576233644,87.23794877903902,77.43623139698144,380.6299749315912,0.0
248,4.0,4.9786464891969,0.9786464891969002,87.18735013649142,77.4367446867731,380.08392606776084,0.0
249,4.0,4.976084509637644,0.9760845096376443,87.13407106983186,77.43738330588148,379.5728111456893,0.0
250,4.0,4.973699193665662,0.973699193665662,87.078237681192,77.4379929207878,379.0969406092788,0.0
251,4.0,4.971485375279748,0.9714853752797481,87.01998824921507,77.43846945012443,378.655283841289,0.0
252,4.0,4.969431286924304,0.969431286924304,86.95942510039735,77.43872127597639,378.2454932143779,0.0
253,4.0,4.967532568191972,0.967532568191972,86.89668139131336,77.43875075256952,377.8666988272777,0.0
254,4.0,4.965785162099253,0.9657851620992526,86.83188814338878,77.43861003955081,377.51809131178015,0.0
255,4.0,4.9642020326330565,0.9642020326330565,86.76513928214871,77.43832450232065,377.202256983274,0.0
256,4.0,4.962742816821164,0.962742816821164,86.69654420116278,77.4380076808365,376.9111434288015,0.0
257,4.0,4.96142030733251,0.96142030733251,86.62622212434356,77.43771991531867,376.64730278581504,0.0
258,4.0,4.960235251258775,0.9602352512587746,86.55426688641101,77.43750359443737,376.4108840991048,0.0
259,4.0,4.959176245091471,0.9591762450914709,86.48078800747412,77.43743004190057,414.5129988939528,0.0
260,4.0,4.957285619777762,0.9572856197777622,86.42255714183737,77.43743680227185,414.13581914386793,0.0
261,4.0,4.953470000980728,0.9534700009807278,86.39803560532627,77.43754720617528,413.37460319385957,0.0
262,4.0,4.948313793419737,0.9483137934197368,86.39677928313735,77.43768760483644,412.34593978544183,0.0
263,4.0,4.942273742412425,0.942273742412425,86.4110513228804,77.43783933057279,411.14094960948313,0.0
264,4.0,4.935658501900189,0.9356585019001891,86.43521306217275,77.43796407390359,409.8212091272921,0.0
265,4.0,4.9287056968831084,0.9287056968831084,86.46510766408478,77.43805425248112,408.4341245263845,0.0
266,4.0,4.921594152905954,0.9215941529059544,86.49777326077778,77.43806915887825,407.01537150294223,0.0
267,4.0,4.914412280004578,0.9144122800045782,86.53105913637062,77.43805704283336,405.5825878591177,0.0
268,4.0,4.907288654170285,0.9072886541702854,86.56333940616416,77.43799151099515,404.1614245051763,0.0
269,4.0,4.900264642537145,0.9002646425371452,86.59350198484474,77.43792506741555,402.7601341843648,0.0
270,4.0,4.8933942110077355,0.8933942110077355,86.6207602320011,77.43785941926235,401.38948309424757,0.0
271,4.0,4.886714873697647,0.8867148736976471,86.64451848191433,77.43780222460644,400.05695530088497,0.0
272,4.0,4.880253362655465,0.8802533626554654,86.6644283711579,77.43774552413352,398.7678838479697,0.0
273,4.0,4.873992697365548,0.8739926973655479,86.68027519792295,77.43773421858663,397.51888112263117,0.0
274,4.0,4.867971974468929,0.8679719744689294,86.69192338573998,77.43775697749608,396.3177469047558,0.0
275,4.0,4.862188567892477,0.8621885678924768,86.69933465305033,77.43780669656492,395.1639572927535,0.0
