Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
0,4.0,12.976772637905775,8.976772637905775,34.639841461793274,68.04595940019566,800.0,0.0,124.86481857299805
1,4.0,12.908242769263188,8.908242769263188,34.952270447474895,68.04595975281043,800.0,0.0,125.32566452026367
2,4.0,12.77724861892054,8.77724861892054,35.43883433939125,68.04596081309826,800.0,0.0,125.78077697753906
3,4.0,12.578813277936552,8.578813277936552,36.125709164227835,68.04595760953323,800.0,0.0,126.22737503051758
4,4.0,12.330690443007366,8.330690443007366,36.97980313710165,68.04595837411227,800.0,0.0,126.66291809082031
5,4.0,12.04345787972235,8.04345787972235,37.98798042223288,68.04595379467101,800.0,0.0,127.08517837524414
6,4.0,11.745214395262769,7.745214395262769,39.077492117499176,68.04596000009333,800.0,0.0,127.49264526367188
7,4.0,11.457075030585301,7.457075030585301,40.183473759534216,68.04596398768591,800.0,0.0,127.8847427368164
8,4.0,11.186626709870463,7.186626709870463,41.27625196411197,68.04595646568738,800.0,0.0,128.2616729736328
9,4.0,10.932206728263854,6.9322067282638535,42.35607661397781,68.04594939267434,800.0,0.0,128.62371826171875
10,4.0,10.691707669865282,6.691707669865282,43.42576537073729,68.04595382416119,800.0,0.0,128.97099685668945
11,4.0,10.463430031351427,6.463430031351427,44.48762124732203,68.04594566401914,800.0,0.0,129.30364227294922
12,4.0,10.246043569513303,6.2460435695133025,45.543263133321055,68.04594974018492,800.0,0.0,129.6217384338379
13,4.0,10.038479743708626,6.038479743708626,46.59380272370005,68.04595486519855,800.0,0.0,129.92526245117188
14,4.0,9.839940113274617,5.839940113274617,47.63967851031232,68.04595781186347,800.0,0.0,130.21432876586914
15,4.0,9.650213804375039,5.6502138043750385,48.67871096844749,68.04595624866742,800.0,0.0,130.4888801574707
16,4.0,9.469123728403765,5.4691237284037655,49.708588277730726,68.04595554702202,800.0,0.0,130.74910354614258
17,4.0,9.296325722525362,5.296325722525362,50.727842326837624,68.04595592505633,800.0,0.0,130.9951515197754
18,4.0,9.131392623674808,5.131392623674808,51.735570684791846,68.04595444799773,800.0,0.0,131.22716903686523
19,4.0,8.97386497092333,4.97386497092333,52.73122178770857,68.04595287317358,800.0,0.0,131.44524002075195
20,4.0,8.823295420970139,4.823295420970139,53.714486555415554,68.04595260186846,800.0,0.0,131.64966201782227
21,4.0,8.679227559106954,4.679227559106954,54.68523757447735,68.04596267432333,800.0,0.0,131.84045028686523
22,4.0,8.541249519843916,4.541249519843916,55.64343658489311,68.04595869484953,800.0,0.0,132.0179100036621
23,4.0,8.408964433500879,4.408964433500879,56.58910694911572,68.04595316844527,800.0,0.0,132.1821632385254
24,4.0,8.282000457192709,4.282000457192709,57.52233718780373,68.04595974720539,800.0,0.0,132.3333396911621
