Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
0,4.0,5.9828116137806635,1.9828116137806635,60.243008100367774,68.04594398121982,188.36710330916304,0.0,100.11738014221191
1,4.0,6.067099818927371,2.067099818927371,59.47408576840121,68.04594956516287,196.37448279810025,0.0,100.23200416564941
2,4.0,6.145629035215898,2.145629035215898,58.78711829752754,68.04595632741274,203.83475834551032,0.0,100.35661697387695
3,4.0,6.218793923269142,2.218793923269142,58.17276076791995,68.045960288844,210.78542271056847,0.0,100.49011421203613
4,4.0,6.2877842175471566,2.2877842175471566,57.615515587344554,68.04596104962667,217.33950066697986,0.0,100.63164710998535
5,4.0,6.353094886064007,2.3530948860640066,57.1075231204072,68.04595997540318,223.54401417608062,0.0,100.78042030334473
6,4.0,6.41542988186005,2.4154298818600504,56.639907607964176,68.04595899572581,229.46583877670477,0.0,100.93593215942383
7,4.0,6.475293339920077,2.4752933399200767,56.206187065431386,68.04595812889596,235.15286729240728,0.0,101.09765243530273
8,4.0,6.533050345879757,2.533050345879757,55.80154875470906,68.04595593377532,240.63978285857692,0.0,101.26509094238281
9,4.0,6.588969887923936,2.588969887923936,55.422423913452526,68.04596067384864,245.9521393527739,0.0,101.43796730041504
10,4.0,6.643239789245234,2.643239789245234,55.06611377531671,68.04596005510099,251.10777997829723,0.0,101.6159439086914
11,4.0,6.695993637977597,2.6959936379775966,54.730532974166884,68.04595217631379,256.1193956078717,0.0,101.7986946105957
12,4.0,6.747327994603826,2.7473279946038263,54.414073321076785,68.04596251966879,260.9961594873635,0.0,101.98600006103516
13,4.0,6.79730706029006,2.79730706029006,54.11544673557931,68.04595907809144,265.7441707275557,0.0,102.17758560180664
14,4.0,6.845973215211051,2.8459732152110506,53.83361561826156,68.04595831171488,270.3674554450498,0.0,102.3731918334961
15,4.0,6.893360294563404,2.8933602945634043,53.56768274124585,68.04595964525204,274.8692279835234,0.0,102.57259368896484
16,4.0,6.9394817468159795,2.9394817468159795,53.31692757501484,68.0459571236508,279.25076594751806,0.0,102.7755126953125
17,4.0,6.984359558175943,2.9843595581759432,53.08067917497327,68.04594353089423,283.5141580267146,0.0,102.98181915283203
18,4.0,7.028005650731734,3.0280056507317337,52.858339037570026,68.04594334696588,287.6605368195147,0.0,103.1913070678711
19,4.0,7.0704281614173405,3.0704281614173405,52.64937762953342,68.04593775560578,291.6906753346473,0.0,103.40378952026367
20,4.0,7.1116295278535775,3.1116295278535775,52.453290656591726,68.0459439707681,295.60480514608986,0.0,103.61899185180664
21,4.0,7.151627000199804,3.151627000199804,52.26960603784767,68.0459418422878,299.4045650189814,0.0,103.83686828613281
22,4.0,7.190424975318769,3.190424975318769,52.097862812228854,68.04594426302069,303.09037265528303,0.0,104.05715942382812
23,4.0,7.22803976128293,3.22803976128293,51.93761660095197,68.04595169878988,306.66377732187834,0.0,104.27976608276367
24,4.0,7.264478389133194,3.2644783891331937,51.78845452501977,68.04595669656133,310.1254469676534,0.0,104.50447463989258
25,4.0,7.299758431965201,3.299758431965201,51.649970886000574,68.04596843974612,313.4770510366941,0.0,104.73119735717773
26,4.0,7.3338928718975485,3.3338928718975485,51.52174800870591,68.04597082232374,316.7198228302671,0.0,104.959716796875
27,4.0,7.36690262718975,3.3669026271897504,51.40340579434637,68.04595974327393,319.8557495830263,0.0,105.18996810913086
28,4.0,7.398800770134012,3.398800770134012,51.294559745597795,68.04596039659135,322.8860731627312,0.0,105.4217300415039
29,4.0,7.429609955812316,3.4296099558123156,51.194847465111586,68.04595221615281,325.81294580216996,0.0,105.6549301147461
30,4.0,7.459358705837957,3.459358705837957,51.10388724958111,68.04595264375476,328.6390770546059,0.0,105.88950729370117
31,4.0,7.4880583525752735,3.4880583525752735,51.02132871522215,68.04594681503544,331.365543494651,0.0,106.12519073486328
32,4.0,7.515737677144221,3.5157376771442213,50.94684046029653,68.04595533326274,333.995079328701,0.0,106.36196899414062
33,4.0,7.5424222921762185,3.5424222921762185,50.88008328570122,68.04595371340444,336.53011775674076,0.0,106.5997428894043
34,4.0,7.568135466485268,3.568135466485268,50.82072751377574,68.04595294850277,338.97286931610046,0.0,106.83837509155273
35,4.0,7.592908174640739,3.5929081746407387,50.76846263607265,68.04596355027323,341.3262765908702,0.0,107.07785415649414
36,4.0,7.616755122553064,3.616755122553064,50.72299038718393,68.04596152852916,343.5917366425411,0.0,107.31794357299805
37,4.0,7.639714006932728,3.639714006932728,50.683998511666175,68.04595940019566,345.77283065860917,0.0,107.55868148803711
38,4.0,7.661798251623057,3.6617982516230567,50.65121711552134,68.04595975281043,347.87083390419036,0.0,107.79983520507812
39,4.0,7.68304068809206,3.68304068809206,50.624359755238224,68.04596081309826,349.8888653687457,0.0,108.0413932800293
40,4.0,7.7034653099724455,3.7034653099724455,50.603150395552994,68.04595760953323,351.8292044473823,0.0,108.2832260131836
41,4.0,7.723103053601139,3.7231030536011387,50.58735796643392,68.04595837411227,353.6947900921082,0.0,108.52538299560547
42,4.0,7.741977709858035,3.741977709858035,50.576701188214194,68.04595379467101,355.4878824365133,0.0,108.76769256591797
43,4.0,7.760112401000798,3.7601124010007982,50.57095336634834,68.04596000009333,357.2106780950758,0.0,109.01007843017578
44,4.0,7.777537833264655,3.777537833264655,50.56987003925895,68.04596398768591,358.86609416014227,0.0,109.25252151489258
45,4.0,7.794268689505563,3.7942686895055626,50.57325211711876,68.04595646568738,360.45552550302847,0.0,109.49486541748047
46,4.0,7.810346615764676,3.8103466157646757,50.58085836450795,68.04594939267434,361.9829284976442,0.0,109.73723220825195
47,4.0,7.825868546303559,3.8258685463035587,50.59192217186999,68.04595382416119,363.45751189883805,0.0,109.9793701171875
48,4.0,7.840848989432772,3.8408489894327724,50.60638076000279,68.04594566401914,364.8806539961134,0.0,110.22138595581055
49,4.0,7.8551843063635856,3.8551843063635856,50.62486813397602,68.04594974018492,366.2425091045406,0.0,110.46324157714844
50,4.0,7.868911831438034,3.8689118314380337,50.647039263367155,68.04595486519855,367.5466239866132,0.0,110.70474624633789
51,4.0,7.8820619412630455,3.8820619412630455,50.67271261899328,68.04595781186347,368.7958844199893,0.0,110.94596099853516
52,4.0,7.894682166846597,3.8946821668465974,50.70150497404523,68.04595624866742,369.99480585042676,0.0,111.18674087524414
53,4.0,7.906793895002957,3.9067938950029566,50.73328732368899,68.04595554702202,371.1454200252809,0.0,111.4271240234375
