Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm)
0,4.0,5.0108128402808605,1.0108128402808605,61.01087736094059,67.95199993476744,213.55739674099678,0.0
1,4.0,4.950961519037378,0.9509615190373779,61.81382352832428,67.9514870829369,202.02504235367925,0.0
2,4.0,4.89634400771225,0.8963440077122504,62.56148280127427,67.95288021419128,191.50536383180645,0.0
3,4.0,4.864110267149393,0.8641102671493934,63.02860544168895,67.95549290930038,185.30226357800777,0.0
4,4.0,4.85753131513827,0.85753131513827,63.163855790238635,67.95848698721566,184.04336343170894,0.0
5,4.0,4.8691996129555,0.8691996129554997,63.062576497024665,67.96111375390598,186.3007081617377,0.0
6,4.0,4.893202254276491,0.893202254276491,62.8052586405588,67.96286012480414,190.93568850536116,0.0
7,4.0,4.925677410363533,0.9256774103635328,62.44612855479021,67.96349049044603,197.2051038844102,0.0
8,4.0,4.964014247249865,0.9640142472498647,62.02256724197679,67.96309515242693,204.60666725826565,0.0
9,4.0,5.00633732913107,1.0063373291310702,61.5608925872094,67.9619587380085,212.77945346150406,0.0
10,4.0,5.051275668357353,1.051275668357353,61.079754965058356,67.96048960947674,221.45947096030548,0.0
11,4.0,5.097849376522584,1.0978493765225839,60.59241483349068,67.9590828721142,230.45797951322245,0.0
12,4.0,5.145296317665849,1.1452963176658493,60.10831657706552,67.95804344597678,239.62798421312954,0.0
13,4.0,5.192997523742795,1.192997523742795,59.63459180979085,67.95754443299084,248.8499688239142,0.0
14,4.0,5.240448620652285,1.240448620652285,59.176684541051685,67.95758594952491,258.0264447531416,0.0
15,4.0,5.287249871011932,1.287249871011932,58.73834449446352,67.95804344597684,267.08002140495137,0.0
16,4.0,5.333096879697167,1.333096879697167,58.32197776942952,67.95874335494693,275.95166394886974,0.0
17,4.0,5.37779176736521,1.3777917673652098,57.92904202945993,67.95947117434285,284.60294616756664,0.0
18,4.0,5.421147010006695,1.4211470100066954,57.560276491061686,67.96006025618746,292.99734285584447,0.0
19,4.0,5.463035491307395,1.4630354913073953,57.21590304511856,67.96039988972302,301.11002684389604,0.0
20,4.0,5.5033600468014106,1.5033600468014106,56.89577573201804,67.96046228089236,308.9219568522644,0.0
21,4.0,5.542106794253045,1.542106794253045,56.59943554267974,67.96029586565149,316.4302873196805,0.0
22,4.0,5.579205363168284,1.5792053631682839,56.32629701501021,67.95998390980517,323.6211438118085,0.0
23,4.0,5.614653152473003,1.6146531524730028,56.07557561066356,67.95962351800247,330.49384195876286,0.0
24,4.0,5.648447461536203,1.648447461536203,55.84642275907676,67.95930464273377,337.0476744741038,0.0
25,4.0,5.680599745901654,1.6805997459016542,55.6379526519694,67.95908979153658,343.28469491606376,0.0
26,4.0,5.711154671199205,1.7111546711992052,55.4492241395538,67.95901344515444,349.2134299718776,0.0
27,4.0,5.740122119511184,1.7401221195111836,55.27930439096018,67.95905507805672,354.8356302223696,0.0
