Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
0,4.0,9.83181102774138,5.831811027741381,32.82519631999962,67.96111375390598,658.8820480818699,0.0,89.64753532409668
1,4.0,10.020698023676461,6.020698023676461,32.38304437515591,67.96286012480414,676.8263126957025,0.0,90.13908576965332
2,4.0,10.201154419151099,6.2011544191510986,31.985759899539826,67.96349049044603,693.9696702657932,0.0,90.63657665252686
3,4.0,10.344182473559025,6.344182473559025,31.718217867325283,67.96309515242693,707.5573354345462,0.0,91.13862037658691
4,4.0,10.418752366181469,6.418752366181469,31.665304423967356,67.9619587380085,714.6414752336783,0.0,91.64249038696289
5,4.0,10.410749907775545,6.4107499077755445,31.863350178677052,67.96048960947674,713.8812416851155,0.0,92.14482498168945
6,4.0,10.333528858551851,6.333528858551851,32.27473324213059,67.9590828721142,706.5452420088646,0.0,92.64219093322754
7,4.0,10.204780250887284,6.204780250887284,32.854908607013556,67.95804344597678,694.3141242807308,0.0,93.13253402709961
8,4.0,10.04255268223075,6.042552682230751,33.55805755840395,67.95754443299084,678.9025052583601,0.0,93.61348915100098
9,4.0,9.86252969078377,5.86252969078377,34.34235211101046,67.95758594952491,661.800321070897,0.0,94.08401870727539
10,4.0,9.67686518081377,5.6768651808137705,35.1721389828729,67.95804344597684,644.1621926237469,0.0,94.5433464050293
11,4.0,9.493620141321147,5.493620141321147,36.02086912562389,67.95874335494693,626.7539138719477,0.0,94.99123573303223
12,4.0,9.31650090905694,5.3165009090569395,36.87422218612727,67.95947117434285,609.927586806848,0.0,95.42742347717285
13,4.0,9.147768603693681,5.147768603693681,37.721433314354286,67.96006025618746,593.8980177973385,0.0,95.8519287109375
14,4.0,8.996730998107932,4.996730998107932,38.52000710826782,67.96039988972302,579.5494452666924,0.0,96.26503944396973
15,4.0,8.863683629524996,4.863683629524996,39.261759557956445,67.96046228089236,566.9099452513134,0.0,96.66772651672363
16,4.0,8.746471495557577,4.746471495557577,39.94962195358049,67.96029586565149,555.7747925244087,0.0,97.06061935424805
17,4.0,8.642783357301532,4.642783357301532,40.588810516018235,67.95998390980517,545.9244193900843,0.0,97.44452667236328
18,4.0,8.550536337932147,4.550536337932147,41.18477756079984,67.95962351800247,537.1609525499928,0.0,97.81998252868652
19,4.0,8.467962449331948,4.467962449331948,41.7425664238456,67.95930464273377,529.3164331329738,0.0,98.18735694885254
20,4.0,8.39359832450589,4.39359832450589,42.26681560060314,67.95908979153658,522.2518412744982,0.0,98.54740905761719
21,4.0,8.326646000130362,4.326646000130362,42.75928386739823,67.95901344515444,515.8913704588231,0.0,98.90039443969727
22,4.0,8.266334457213484,4.266334457213484,43.2221871398904,67.95905507805672,510.16177388171974,0.0,99.2469596862793
23,4.0,8.211725070516763,4.2117250705167635,43.658755960291536,67.95918677981767,504.9738821455313,0.0,99.58713912963867
24,4.0,8.161983710187165,4.161983710187165,44.07225573572992,67.95936703390325,500.2484529142195,0.0,99.9213981628418
25,4.0,8.116453132191635,4.116453132191635,44.465220278596874,67.95953333277569,495.92304800464416,0.0,100.24996566772461
26,4.0,8.074564039038297,4.074564039038297,44.84009872319366,67.9596650345364,491.94358415507696,0.0,100.57340240478516
27,4.0,8.035878151315812,4.035878151315812,45.19857903559712,67.95972742570561,488.26842482144093,0.0,100.89174270629883
28,4.0,7.999962639886577,3.9999626398865766,45.542451491572386,67.95972062265157,484.85645123566354,0.0,101.20497512817383
29,4.0,7.966557712948152,3.966557712948152,45.87283666759541,67.95966515090467,481.68298317651323,0.0,101.51350021362305
30,4.0,7.935383812161967,3.935383812161967,46.191033641708366,67.95957508204606,478.72146260182564,0.0,101.81766128540039
31,4.0,7.906261151610483,3.906261151610483,46.49772093854254,67.95948489681916,475.9548098494347,0.0,102.11753463745117
32,4.0,7.878975098688197,3.878975098688197,46.79382526473366,67.95941570259586,473.3626348218175,0.0,102.41316223144531
33,4.0,7.853448451534054,3.853448451534054,47.07978339965437,67.9593809891159,470.93760334217393,0.0,102.70518112182617
34,4.0,7.82947770027614,3.82947770027614,47.3562869152215,67.95937406969364,468.6603819726721,0.0,102.9930534362793
35,4.0,7.806958499459282,3.8069584994592818,47.62370057340976,67.95940174738291,466.52105789507056,0.0,103.27673721313477
36,4.0,7.785824018853644,3.785824018853644,47.88258263167976,67.95944326391687,464.51328223753495,0.0,103.55704498291016
37,4.0,7.765974258665333,3.7659742586653326,48.13322449906381,67.95948478045086,462.6275550196454,0.0,103.8337173461914
38,4.0,7.747333795381764,3.7473337953817643,48.3761147262963,67.95951949393081,460.8567110077064,0.0,104.10719680786133
39,4.0,7.729813752004384,3.729813752004384,48.61151424994481,67.95954025219781,459.1923068868553,0.0,104.3772087097168
40,4.0,7.713354015587589,3.713354015587589,48.839861938313874,67.95954728798846,457.62863192725973,0.0,104.64420700073242
41,4.0,7.697888009933092,3.6978880099330924,49.06144251045711,67.95953344914379,456.15936139008255,0.0,104.9081916809082
42,4.0,7.68332172172862,3.6833217217286203,49.276592656946065,67.9595128072452,454.7755640106577,0.0,105.16886520385742
43,4.0,7.669614123356672,3.6696141233566717,49.48562767838514,67.95949204897839,453.4733421653226,0.0,105.42657470703125
44,4.0,7.656700721287179,3.656700721287179,49.68885755571989,67.95947117434292,452.2465689687208,0.0,105.68130874633789
45,4.0,7.644549638429962,3.644549638429962,49.88655743305843,67.95947117434301,451.0922160972852,0.0,105.93340682983398
46,4.0,7.633102089883253,3.633102089883253,50.07901294683662,67.95947117434302,450.00469898534783,0.0,106.1828384399414
47,4.0,7.6223117732184615,3.6223117732184615,50.26644892122743,67.9594711743428,448.9796189021926,0.0,106.42959594726562
48,4.0,7.612149652368294,3.612149652368294,50.44913943743587,67.9594711743428,448.01421742142674,0.0,106.67399978637695
49,4.0,7.602563687606137,3.6025636876061373,50.62725653533678,67.95947117434278,447.1035507690218,0.0,106.91581726074219
50,4.0,7.593527946311165,3.5935279463111653,50.80101349964028,67.9594712907111,446.2451553459995,0.0,107.15525436401367
51,4.0,7.584987786176205,3.584987786176205,50.970602819679655,67.9594712907111,445.43384013317825,0.0,107.39205551147461
