Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
406,4.4,6.452118247588441,2.0521182475884405,74.58334164128453,67.95843212563356,401.01282119622596,0.0,133.67237210273743
407,4.4,6.450673837188765,2.0506738371887643,74.54882166013087,67.95899741439298,400.87560220825674,0.0,133.5805926322937
408,4.4,6.4493280619796,2.0493280619795993,74.51348078015754,67.95718383026362,420.21637015219227,0.0,133.4894118309021
409,4.4,6.447356266622396,2.047356266622396,74.48563419768466,67.95684914374543,420.0290495932579,0.0,133.39872789382935
410,4.4,6.4441046503157775,2.044104650315777,74.47256773195058,67.95699456147226,419.7201460441292,0.0,133.3080611228943
411,4.4,6.440019271367668,2.040019271367668,74.46922532721396,67.95746213983726,419.3320350440587,0.0,133.21756839752197
412,4.4,6.435399668025703,2.0353996680257023,74.47220091960902,67.95807639016665,418.89317272657206,0.0,133.12732696533203
413,4.4,6.43040915847623,2.03040915847623,74.47909584365627,67.95609634929639,418.4190743193722,0.0,133.0364055633545
414,4.4,6.416124886921317,2.0161248869213164,74.48827287265506,67.95593693056779,417.0620685216554,0.0,132.75723926723003
415,4.4,6.410883255112165,2.010883255112165,74.49823689788576,67.95635711974634,416.56411349978595,0.0,132.66652762889862
416,4.4,6.405647513541361,2.0056475135413603,74.50785201612179,67.95713192068413,416.0667180505596,0.0,132.57528805732727
417,4.4,6.4004759632109645,2.000475963210964,74.51679459063749,67.95801444352337,415.57542076917184,0.0,132.48415350914001
418,4.4,6.395387927885449,1.9953879278854485,74.52484955352277,67.95884274114277,415.09205741324786,0.0,132.39314532279968
419,4.4,6.39039141590512,1.99039141590512,74.53182610778698,67.9567238530873,414.61738877511664,0.0,132.30209493637085
420,4.4,6.385477774116533,1.985477774116533,74.53763478628865,67.95635884710873,414.1505928052009,0.0,132.2106695175171
421,4.4,6.380671250254199,1.9806712502541988,74.54223757347036,67.95651008620779,413.69397303827924,0.0,132.11930894851685
422,4.4,6.375973811615184,1.9759738116151837,74.54557808605108,67.95701742132403,413.24771636757276,0.0,132.02795934677124
423,4.4,6.371374736469968,1.9713747364699676,74.5476516400392,67.95770643333569,412.81080422877716,0.0,131.9363956451416
424,4.4,6.357317976438952,1.9573179764389517,74.5484340020335,67.95562077042786,411.4754120258307,0.0,131.64669433236122
425,4.4,6.35297196132383,1.9529719613238292,74.54757366177034,67.955510181723,411.0625405898941,0.0,131.5551792383194
426,4.4,6.3488023111005525,1.9488023111005521,74.54472938716889,67.95602714753483,410.6664238186828,0.0,131.46381950378418
427,4.4,6.344766455520708,1.9447664555207078,74.54016182357934,67.956907012536,410.2830175385975,0.0,131.37219953536987
428,4.4,6.340875694218232,1.9408756942182315,74.53402691847498,67.95789011676452,409.9133952148623,0.0,131.28083324432373
429,4.4,6.337116327012591,1.9371163270125908,74.52650987095187,67.95593598299045,409.55625533032645,0.0,131.18976736068726
430,4.4,6.333460052260233,1.9334600522602328,74.51769990972751,67.95585230256745,409.20890922885235,0.0,131.09857654571533
431,4.4,6.329915854847517,1.9299158548475166,74.50767035047959,67.95632607393388,408.8722104746444,0.0,131.00757884979248
432,4.4,6.326480789156041,1.9264807891560407,74.49646955709011,67.957097427727,408.5458792339541,0.0,130.91680097579956
433,4.4,6.314472626061843,1.9144726260618423,74.48415932062629,67.95797880095964,407.40510374000536,0.0,130.64671808481216
434,4.4,6.311260325486122,1.911260325486122,74.47040586642318,67.95876447748283,407.09993518531195,0.0,130.55614387989044
435,4.4,6.308212538986911,1.908212538986911,74.45495721638731,67.95664436037693,406.81039546788685,0.0,130.46602630615234
436,4.4,6.3052902049724295,1.9052902049724292,74.43805781589441,67.95627765791248,406.5327737365111,0.0,130.3759880065918
437,4.4,6.3024811395122375,1.9024811395122372,74.41991064984616,67.95645959297299,406.2659125177928,0.0,130.28613424301147
438,4.4,6.29979254068777,1.8997925406877698,74.4006123126909,67.95700556202137,406.0104956294685,0.0,130.19678401947021
439,4.4,6.297187207580714,1.8971872075807132,74.38028480776548,67.95774239826972,405.76298898429803,0.0,130.10738277435303
440,4.4,6.294683816972176,1.8946838169721758,74.35898928883343,67.95572731267936,405.52516687648705,0.0,130.01842403411865
441,4.4,6.283588087440655,1.8835880874406543,74.33677133069584,67.95563497334709,404.4710725709924,0.0,129.75045855343342
442,4.4,6.281290707688551,1.8812907076885503,74.31336398546792,67.95616364048581,404.25282149454256,0.0,129.66217851638794
443,4.4,6.279119265928848,1.879119265928848,74.28847032538368,67.95702041655733,404.0465345273709,0.0,129.5739347934723
444,4.4,6.277084852048845,1.8770848520488448,74.26235081300888,67.9579952894886,403.8532652087705,0.0,129.4864103794098
445,4.4,6.275159104583795,1.875159104583795,74.23518364031561,67.958859041801,403.6703191995908,0.0,129.39933013916016
446,4.4,6.27332339195726,1.8733233919572596,74.2071064609943,67.95677018946887,403.49592650006997,0.0,129.3125491142273
447,4.4,6.27157706592487,1.8715770659248694,74.17819153816363,67.95641160745774,403.33002552699287,0.0,129.2261791229248
448,4.4,6.2699089556731,1.8699089556730994,74.14854030380901,67.95656064945746,420.93569013196924,0.0,129.14016580581665
449,4.4,6.267687225702277,1.8676872257022765,74.1256398019346,67.95705637663823,420.72462578474097,0.0,129.05453491210938
450,4.4,6.2556379066085785,1.8556379066085782,74.11613092488541,67.95773849337624,419.57994047083963,0.0,128.7899105846882
451,4.4,6.251555817888308,1.8515558178883076,74.11503147649604,67.955653842335,419.19214204241393,0.0,128.7039600610733
452,4.4,6.2470711403547625,1.8470711403547622,74.11890372191438,67.95553014648604,418.7660976767271,0.0,128.6183512210846
453,4.4,6.242332717101056,1.8423327171010557,74.12584454187576,67.95602900758384,418.31594746762505,0.0,128.5328290462494
454,4.4,6.237444312385363,1.8374443123853625,74.1344508949646,67.95688593726348,417.8515490196342,0.0,128.44708585739136
455,4.4,6.232480702719563,1.8324807027195629,74.1438201150495,67.95789803655583,417.3800061013832,0.0,128.36109113693237
456,4.4,6.227521497984894,1.8275214979848933,74.15329405469512,67.95602457432136,416.9088816515895,0.0,128.27534246444702
457,4.4,6.222580472560001,1.8225804725600003,74.16243759762511,67.95598599710043,416.4394842362247,0.0,128.1893711090088
458,4.4,6.217688117997773,1.8176881179977729,74.1709192702935,67.95646497321184,415.9747105528132,0.0,128.10323429107666
459,4.4,6.204159709535578,1.8041597095355772,74.17854002242562,67.95722194435575,414.6895117489045,0.0,127.83764147758484
460,4.4,6.199446252009303,1.7994462520093029,74.18480194334764,67.95807739444099,414.24173328390856,0.0,127.75130343437195
461,4.4,6.194882042615975,1.794882042615975,74.18930910770739,67.9588307877014,413.8081333915424,0.0,127.66500520706177
462,4.4,6.190440274582259,1.7904402745822585,74.19222204948511,67.95669661619398,413.3861654283393,0.0,127.57847762107849
463,4.4,6.1861283558951285,1.7861283558951282,74.19365698923676,67.95630013740514,412.9765331530619,0.0,127.49207925796509
464,4.4,6.181939002678585,1.7819390026785848,74.19369108161895,67.95645589676714,412.57854459749035,0.0,127.40579795837402
465,4.4,6.177841626398782,1.7778416263987813,74.19241026451793,67.95698236738085,412.189293850909,0.0,127.3191556930542
466,4.4,6.173856228587376,1.773856228587376,74.18985300555944,67.9577209562652,411.8106810588255,0.0,127.23263502120972
467,4.4,6.161282656523012,1.7612826565230115,74.18608164558567,67.95571546959697,410.61619171271076,0.0,126.96706061065197
468,4.4,6.157530385032503,1.7575303850325028,74.18077892856813,67.95563921012149,410.2597259211125,0.0,126.88066673278809
469,4.4,6.1539374035027805,1.7539374035027802,74.17368592120633,67.95617689241392,409.9183926757888,0.0,126.79450559616089
470,4.4,6.150473005614851,1.7504730056148503,74.16503603124379,67.95706509461183,409.58927487643547,0.0,126.7083477973938
471,4.4,6.147135238627071,1.7471352386270702,74.1550072477631,67.95804853491386,409.27218701259636,0.0,126.62246060371399
472,4.4,6.143899656203571,1.7438996562035705,74.14372322171903,67.95891566813319,408.96480668236387,0.0,126.53655433654785
473,4.4,6.140764091803508,1.7407640918035074,74.13128011018335,67.95682462826143,408.6669280643579,0.0,126.4507508277893
474,4.4,6.13773869819726,1.7377386981972593,74.11775789111456,67.95641403963414,408.3795156717644,0.0,126.3653974533081
475,4.4,6.134800561718605,1.7348005617186049,74.10323380488911,67.95655508612114,408.1003927062922,0.0,126.28015565872192
476,4.4,6.123237501752232,1.723237501752232,74.08772801109559,67.95703711961166,407.00190200948674,0.0,126.01576516032219
477,4.4,6.1205096567361625,1.7205096567361622,74.0709274925525,67.9577011321563,406.7427567329601,0.0,125.93106305599213
478,4.4,6.1179132464499,1.7179132464498998,74.0525911731474,67.9556405631887,406.49609775576516,0.0,125.84648013114929
479,4.4,6.115434343947117,1.7154343439471162,74.0329401576719,67.95553306237895,406.2606020180007,0.0,125.76210689544678
480,4.4,6.113062172894057,1.7130621728940563,74.012144536787,67.95604789945004,406.03524576796013,0.0,125.67801141738892
481,4.4,6.110793302442194,1.7107933024421937,73.99034940638585,67.95690795273141,405.8197030750332,0.0,125.59436988830566
482,4.4,6.108620717064649,1.7086207170646484,73.96762537572116,67.95791895581853,405.6133074641664,0.0,125.51115798950195
483,4.4,6.106518095729332,1.706518095729332,73.94406973421731,67.95884432895167,405.41355843731134,0.0,125.42799997329712
484,4.4,6.104488592822581,1.7044885928225808,73.91972494167536,67.9567823600464,405.22075566116996,0.0,125.34503269195557
485,4.4,6.093820203670142,1.6938202036701417,73.89463565593863,67.95642921146967,404.20725869168825,0.0,125.08350658416748
486,4.4,6.0919745784111,1.6919745784110996,73.86849013004873,67.95658785965972,404.0319242920792,0.0,125.00137889385223
487,4.4,6.090256879645195,1.6902568796451947,73.84101727423958,67.95707113188124,403.86874290931826,0.0,124.91965651512146
488,4.4,6.088635749761058,1.6886357497610573,73.81246230213029,67.95774864818597,403.7147355703252,0.0,124.83811020851135
489,4.4,6.087123813702724,1.6871238137027236,73.78297985610207,67.95563053587132,403.57110164478354,0.0,124.75725936889648
490,4.4,6.08568882496887,1.68568882496887,73.75271650560063,67.95548589201994,419.4488215522717,0.0,124.67668962478638
491,4.4,6.083767436382238,1.6837674363822375,73.72844814324208,67.95600284234798,419.26628963654156,0.0,124.59631443023682
492,4.4,6.080870817946813,1.680870817946813,73.71610908680438,67.9568714586987,418.9911108851762,0.0,124.51614904403687
493,4.4,6.068563761908805,1.6685637619088043,73.71159472260182,67.95786526987928,417.82194056156544,0.0,124.25653126835823
494,4.4,6.064630062875879,1.6646300628758786,73.71174599509129,67.95599368573204,417.4482391534375,0.0,124.17624187469482
495,4.4,6.06051190518234,1.6605119051823394,73.71434563315307,67.95593467825188,417.05701417255125,0.0,124.09629702568054
496,4.4,6.0562867234941775,1.6562867234941772,73.718292173672,67.95640760370023,416.65562191217583,0.0,124.01642060279846
497,4.4,6.052011483386347,1.6520114833863468,73.72283854996874,67.95718651538668,416.249474101932,0.0,123.93651819229126
