Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Req Torque (Nm),Req Brake Torque (Nm)
27,4.0,57.17508456938797,53.17508456938797,7.5041269478892385,77.4378613149151,-0.0,0.0
28,4.0,59.1540002189054,55.1540002189054,7.3122396294283405,77.4378604527155,-0.0,0.0
29,4.0,61.02021836754951,57.02021836754951,7.146116131655655,77.43786326231572,-0.0,0.0
30,4.0,63.23738642292911,59.23738642292911,6.951210775242607,77.43786132972672,-0.0,0.0
31,4.0,65.2872830520779,61.287283052077896,6.787010173186368,77.4378693721406,-0.0,0.0
32,4.0,67.74252304812906,63.74252304812906,6.593247339216176,77.43787877517094,-0.0,0.0
33,4.0,69.98250031291803,65.98250031291803,6.432882943915025,77.43787973957319,-0.0,0.0
34,4.0,72.68670101819092,68.68670101819092,6.242476405477067,77.43786774155403,-0.0,0.0
35,4.0,75.13140737714964,71.13140737714964,6.086785274145653,77.43786639716537,-0.0,0.0
36,4.0,78.10001638816408,74.10001638816408,5.90116314507047,77.4378403682597,-0.0,0.0
37,4.0,80.76683591560086,76.76683591560086,5.750645111643855,77.43783635608625,-0.0,0.0
38,4.0,84.0208776485167,80.0208776485167,5.5706358494938755,77.43783664408296,-0.0,0.0
39,4.0,86.92929014816815,82.92929014816815,5.425628009986141,77.43784938351655,-0.0,0.0
40,4.0,90.49814794526137,86.49814794526137,5.2514850225472784,77.4378545311164,-0.0,0.0
41,4.0,93.67317764245739,89.67317764245739,5.112047785524852,77.4378562145526,-0.0,0.0
42,4.0,97.59617691663284,93.59617691663284,4.943644230958728,77.43787644863265,-0.0,0.0
43,4.0,101.06789128516402,97.06789128516402,4.809707416028074,77.43787739174981,-0.0,0.0
44,4.0,105.39326088207638,101.39326088207638,4.646789898550352,77.43788703016152,-0.0,0.0
45,4.0,109.1574938904129,105.1574938904129,4.519917316236668,77.43787761731183,-0.0,0.0
46,4.0,113.93789629405894,109.93789629405894,4.36231329925727,77.43786256513575,-0.0,0.0
47,4.0,118.08304841742606,114.08304841742606,4.240142371888251,77.43786172773513,-0.0,0.0
48,4.0,123.41320817816131,119.41320817816131,4.0866840548842625,77.43786320192994,-0.0,0.0
49,4.0,127.99035718592641,123.99035718592641,3.969207310243508,77.4378536978639,-0.0,0.0
50,4.0,133.94360406017975,129.94360406017975,3.82022696794396,77.43784363785308,-0.0,0.0
51,4.0,139.01773748462426,135.01773748462426,3.7072761755001515,77.43784295024305,-0.0,0.0
52,4.0,145.6903584518993,141.6903584518993,3.5628046729880687,77.43785052373983,-0.0,0.0
53,4.0,151.33858900505948,147.33858900505948,3.454251296848736,77.437856691927,-0.0,0.0
54,4.0,158.85306485970477,154.85306485970477,3.3141480020237633,77.43785990221828,-0.0,0.0
55,4.0,165.1648293430698,161.1648293430698,3.209942853625095,77.43786618803684,-0.0,0.0
56,4.0,173.66919488985764,169.66919488985764,3.0741424791731795,77.43787385879014,-0.0,0.0
57,4.0,180.76552122876657,176.76552122876657,2.974033967954007,77.4378766284731,-0.0,0.0
58,4.0,190.45506449468343,186.45506449468343,2.842286394181693,77.43788100993264,-0.0,0.0
59,4.0,198.47591268765007,194.47591268765007,2.7462185813066666,77.43787383423116,-0.0,0.0
60,4.0,209.58529420997291,205.58529420997291,2.6184769262649583,77.43787865976633,-0.0,0.0
61,4.0,218.71514756868677,214.71514756868677,2.526279605350325,77.43787190657459,-0.0,0.0
62,4.0,231.5537543491932,227.5537543491932,2.4023946303839683,77.43786411547013,-0.0,0.0
63,4.0,242.03194258119834,238.03194258119834,2.313887905562724,77.43786181371672,-0.0,0.0
64,4.0,257.0041615471687,253.00416154716868,2.1937091608999695,77.43783644216664,-0.0,0.0
65,4.0,269.13416910790863,265.13416910790863,2.1088189221953186,77.43783869744014,-0.0,0.0
66,4.0,286.7729659645182,282.7729659645182,1.992250244312833,77.43784085751649,-0.0,0.0
67,4.0,300.95874374309886,296.95874374309886,1.9108787131902378,77.43785129348761,-0.0,0.0
68,4.0,322.00300724395055,318.00300724395055,1.7977243814197792,77.43785958721335,-0.0,0.0
69,4.0,338.8112567892544,334.8112567892544,1.7197036791221827,77.43786933026489,-0.0,0.0
70,4.0,364.2732753442669,360.2732753442669,1.6098931647032253,77.43788179894268,-0.0,0.0
71,4.0,384.48189852086716,380.48189852086716,1.5351368969605177,77.43787941240373,-0.0,0.0
72,4.0,415.82710344611087,411.82710344611087,1.4285467024654621,77.43787348782006,-0.0,0.0
73,4.0,440.58271932973344,436.58271932973344,1.3569030329109966,77.43787118888852,-0.0,0.0
74,4.0,479.98005514491865,475.98005514491865,1.2534547789348167,77.43786309496811,-0.0,0.0
75,4.0,510.987918661438,506.987918661438,1.1848461842964375,77.43784056731775,-0.0,0.0
76,4.0,561.8559631856158,557.8559631856158,1.0843628960980822,77.437844849957,-0.0,0.0
77,4.0,601.8215114527273,597.8215114527273,1.0186955243471487,77.4378612590342,-0.0,0.0
78,4.0,669.7111303806657,665.7111303806657,0.9211336092909119,77.43785909511394,-0.0,0.0
79,4.0,723.2164843256396,719.2164843256396,0.8582753442189665,77.437865958402,-0.0,0.0
80,4.0,817.9943952994087,813.9943952994087,0.7635113736197232,77.43787537640611,-0.0,0.0
81,4.0,893.3684055709616,889.3684055709616,0.7033846053722211,77.43787543197648,-0.0,0.0
82,4.0,1034.1880317423588,1030.1880317423588,0.611319280808997,77.43786581957708,-0.0,0.0
83,4.0,1148.534184711858,1144.534184711858,0.5538011932435959,77.43786837191121,-0.0,0.0
84,4.0,1378.0745576047884,1374.0745576047884,0.4643468699571427,77.43788004880226,-0.0,0.0
85,4.0,1572.5417948158304,1568.5417948158304,0.4093707234825896,77.43787518133279,-0.0,0.0
86,4.0,9999.0,9995.0,0.32246665367341626,77.43787201241163,-0.0,0.0
87,4.0,9999.0,9995.0,0.26996743276339835,77.43785470652486,-0.0,0.0
88,4.0,9999.0,9995.0,0.18546127398893758,77.43784270746042,-0.0,0.0
89,4.0,9999.0,9995.0,0.13533450126225793,77.43785122318664,-0.0,0.0
90,4.0,9999.0,9995.0,0.05320590074134902,77.437854328588,-0.0,0.0
91,4.0,9999.0,9995.0,0.005465002532847394,77.43785327305181,-0.0,0.0
92,4.0,9999.0,9995.0,0.07455288136222114,77.43785244047005,-0.0,0.0
93,4.0,9999.0,9995.0,0.12019341827087965,77.43785179613556,-0.0,0.0
94,4.0,9999.0,9995.0,0.19674684422468525,77.43784456660363,-0.0,0.0
95,4.0,9999.0,9995.0,0.23491805760564274,77.43785332405814,-0.0,0.0
96,4.0,9999.0,9995.0,0.30130816613356964,77.43785082763343,-0.0,0.0
97,4.0,9999.0,9995.0,0.33013907761659406,77.43786498307094,-0.0,0.0
98,4.0,1789.383761458303,1785.383761458303,0.3878835946006768,77.43786506655988,-0.0,0.0
99,4.0,1706.805634419788,1702.805634419788,0.408928727780168,77.43786357759025,-0.0,0.0
100,4.0,1527.4342369021608,1523.4342369021608,0.4594984507916066,77.43785446372938,-0.0,0.0
101,4.0,1488.5917825714614,1484.5917825714614,0.4741029307289242,77.43785050632903,-0.0,0.0
102,4.0,1367.9790493113965,1363.9790493113965,0.5187509802513373,77.43784849481322,-0.0,0.0
103,4.0,1351.3378117460404,1347.3378117460404,0.5280213065976398,77.43782413194397,-0.0,0.0
104,4.0,1263.5931254731345,1259.5931254731345,0.5677716857775593,77.43782869693382,-0.0,0.0
