Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
0,4.0,5.143802561220804,1.143802561220804,72.15176042976496,67.95966515090467,800.0,0.0,103.09289169311523
1,4.0,5.093423214390395,1.0934232143903948,72.82031560350376,67.95957508204606,800.0,0.0,103.02907943725586
2,4.0,5.043276100280254,1.043276100280254,73.49228668737264,67.95948489681916,800.0,0.0,102.95608139038086
3,4.0,4.994096315786593,0.9940963157865932,74.15660362347948,67.95941570259586,800.0,0.0,102.87367248535156
4,4.0,4.945825767254073,0.9458257672540729,74.8137686153108,67.9593809891159,800.0,0.0,102.78218460083008
5,4.0,4.898425183874163,0.8984251838741626,75.46384011977327,67.95937406969364,800.0,0.0,102.68165969848633
6,4.0,4.851858818127395,0.8518588181273952,76.10695998303369,67.95940174738291,800.0,0.0,102.57228469848633
7,4.0,4.806069141597803,0.8060691415978027,76.74322412044037,67.95944326391687,800.0,0.0,102.45367813110352
8,4.0,4.761057006112372,0.761057006112372,77.37270080162193,67.95948478045086,791.6385177674035,0.0,102.32662200927734
9,4.0,4.716766300020397,0.7167663000203968,77.99545123030113,67.95951949393081,783.0018300794683,0.0,102.19064331054688
10,4.0,4.673182980894332,0.6731829808943317,78.61156697252557,67.95954025219781,774.5030828498857,0.0,102.04617691040039
11,4.0,4.6302790167492995,0.6302790167492995,79.22108163421687,67.95954728798846,766.1368098416043,0.0,101.89325332641602
12,4.0,4.588023069897694,0.5880230698976936,79.82410844381069,67.95953344914379,757.8969002055412,0.0,101.73190307617188
13,4.0,4.546378271445806,0.5463782714458061,80.42076415375064,67.9595128072452,749.7761645074231,0.0,101.56200408935547
14,4.0,4.50532773073257,0.5053277307325699,81.0113902179226,67.95949204897839,741.771309068342,0.0,101.38412857055664
15,4.0,4.464817227042521,0.4648172270425208,81.59637853893987,67.95947117434292,733.8717608487825,0.0,101.19803237915039
16,4.0,4.42482531197333,0.42482531197333007,82.17595083607077,67.95947117434301,726.0733374102903,0.0,101.00395202636719
17,4.0,4.3853277713256835,0.3853277713256835,82.75031671194556,67.95947117434302,718.3713169839992,0.0,100.80201721191406
18,4.0,4.346275860682545,0.3462758606825451,83.31962083645237,67.9594711743428,710.7561944085872,0.0,100.59168243408203
19,4.0,4.307672003792502,0.3076720037925016,83.88390972866692,67.9594711743428,703.2284423150287,0.0,100.3734359741211
20,4.0,4.269496081851931,0.26949608185193075,84.44341878531635,67.95947117434278,695.7841375366174,0.0,100.14745712280273
21,4.0,4.231735054533876,0.23173505453387566,84.99819520571116,67.9594712907111,688.4207372095967,0.0,99.91384506225586
22,4.0,4.194379077479732,0.1943790774797316,85.54831103011371,67.9594712907111,681.1363216840386,0.0,99.67279052734375
23,4.0,4.157401203574792,0.15740120357479181,86.09383306976528,67.95947129071111,673.9256362725754,0.0,99.42405700683594
24,4.0,4.120783696642054,0.12078369664205368,86.63480039031627,67.9594712907111,666.7852224206914,0.0,99.16757583618164
25,4.0,4.08452853661393,0.0845285366139299,87.17125135824982,67.9594712907111,659.7154662152072,0.0,98.90373992919922
26,4.0,4.048622001926317,0.04862200192631683,87.70327551441642,67.9594712907111,652.7136919511228,0.0,98.63261413574219
27,4.0,4.0130420348482705,0.01304203484827049,88.23089159263832,67.9594712907111,645.7755983709037,0.0,98.35396575927734
28,4.0,3.977788183809034,-0.022211816190965905,88.75414453060749,67.95947140707946,638.9010974182526,0.0,98.06810760498047
29,4.0,3.94284219563824,-0.05715780436175999,89.27308928532022,67.9594714070794,632.0866297249478,0.0,97.77491760253906
30,4.0,3.9082044791334436,-0.0917955208665564,89.7877172032534,67.9594714070794,625.3322750065124,0.0,97.47465515136719
31,4.0,3.873852495457697,-0.12614750454230306,90.29810230018448,67.95947140707945,618.6336381897419,0.0,97.1670913696289
32,4.0,3.839796306011655,-0.1602036939883451,90.80429384223993,67.95947140707943,611.9926812477636,0.0,96.85277557373047
33,4.0,3.8060130680009596,-0.19398693199904038,91.30628449729144,67.95947140707948,605.404949835678,0.0,96.53136444091797
34,4.0,3.7724975296084096,-0.22750247039159044,91.8041549816273,67.95947140707962,598.8694198491308,0.0,96.20304107666016
35,4.0,3.739242369294944,-0.2607576307050561,92.29792705924089,67.95947140707948,592.384663588005,0.0,95.86786651611328
36,4.0,3.7062301838732545,-0.29376981612674546,92.78763677017504,67.95947140707949,585.9472874307755,0.0,95.52565002441406
37,4.0,3.6734640110566614,-0.3265359889433386,93.27332926916587,67.9594714070794,579.55788373154,0.0,95.17672729492188
38,4.0,3.6409418688351134,-0.3590581311648866,93.75501464316238,67.95947140707942,573.2160659983381,0.0,94.8212661743164
39,4.0,3.6086457855663596,-0.3913542144336404,94.23274301470772,67.9594714070794,566.9183297609311,0.0,94.45905303955078
40,4.0,3.5765732983386727,-0.42342670166132734,94.70655844728691,67.9594714070794,560.6641947515321,0.0,94.09026336669922
41,4.0,3.5447130770658757,-0.4552869229341243,95.17647630034928,67.95947140707946,554.4514516033366,0.0,93.71480560302734
42,4.0,3.5130624085782527,-0.4869375914217473,95.64254339931657,67.95947140707943,548.2795712482502,0.0,93.33283996582031
43,4.0,3.48162202627952,-0.5183779737204799,96.10477910051202,67.95947140707943,542.1486966999973,0.0,92.94458770751953
44,4.0,3.4503819813406142,-0.5496180186593858,96.56321686187736,67.95947140707942,536.0568879369107,0.0,92.54999542236328
45,4.0,3.419325880143351,-0.5806741198566492,97.01794436851704,67.95947140707943,530.0009482034443,0.0,92.14888000488281
46,4.0,3.3884547215562533,-0.6115452784437467,97.46908104453206,67.95947140707949,523.9810722789604,0.0,91.74154663085938
47,4.0,3.3577591333365358,-0.6422408666634642,97.91679204842616,67.95947140707955,517.9954325761154,0.0,91.32805633544922
48,4.0,3.327226914571859,-0.6727730854281408,98.36117332544995,67.95947140707949,512.0416499170035,0.0,90.90831756591797
49,4.0,3.2968467399277492,-0.7031532600722508,98.80232240006755,67.95947140707958,506.117515861402,0.0,90.48225402832031
