Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Req Torque (Nm),Req Brake Torque (Nm)
27,4.2,10.64264215894435,6.442642158944349,60.24259782502618,77.52400059715649,630.0,0.0
28,4.2,10.56439106057408,6.364391060574079,60.768984815619135,77.52400208859339,630.0,0.0
29,4.2,10.488234166768631,6.288234166768631,61.28851011796725,77.52399612626678,630.0,0.0
30,4.2,10.41378778601368,6.21378778601368,61.80298680095153,77.5239886105188,630.0,0.0
31,4.2,10.340596482774878,6.140596482774877,62.31488527470103,77.52398825361657,630.0,0.0
32,4.2,10.268334358267493,6.068334358267493,62.82591383524732,77.52399642624626,630.0,0.0
33,4.2,10.196770261019937,5.996770261019937,63.33725039429802,77.52400240048966,630.0,0.0
34,4.2,10.125782353542244,5.925782353542243,63.849756574823935,77.52400500572719,630.0,0.0
35,4.2,10.05523093128295,5.855230931282949,64.36406662480213,77.52400944448357,630.0,0.0
36,4.2,9.98505040863949,5.785050408639489,64.88065451070982,77.52402035870057,630.0,0.0
37,4.2,9.915180048829173,5.715180048829173,65.39991955220563,77.52401360378273,630.0,0.0
38,4.2,9.845567702331655,5.645567702331655,65.92215468018128,77.52400723528976,630.0,0.0
39,4.2,9.77618514781501,5.57618514781501,66.44764226766597,77.52401308309925,630.0,0.0
40,4.2,9.706984380199142,5.506984380199142,66.97662949082745,77.52401906889719,630.0,0.0
41,4.2,9.637926186933361,5.437926186933361,67.50942410862666,77.5240113057607,630.0,0.0
42,4.2,9.56894596921582,5.36894596921582,68.04666019949903,77.52398925222228,630.0,0.0
43,4.2,9.499953822350859,5.299953822350859,68.58889474642045,77.52397227665234,630.0,0.0
44,4.2,9.430890043042103,5.230890043042103,69.1366138372301,77.52395952190241,630.0,0.0
45,4.2,9.36172168688323,5.16172168688323,69.69022545792777,77.523960175043,630.0,0.0
46,4.2,9.292400746525209,5.092400746525208,70.25013419169827,77.52397367965744,630.0,0.0
47,4.2,9.222926359168774,5.022926359168774,70.81670219538582,77.52400543950652,630.0,0.0
48,4.2,9.153244855416737,4.953244855416737,71.39030257478413,77.5240191677517,630.0,0.0
49,4.2,9.083356419474784,4.883356419474784,71.97127517735619,77.52400950616105,630.0,0.0
50,4.2,9.01322786288768,4.81322786288768,72.56002269768611,77.52401951556531,630.0,0.0
51,4.2,8.942811186493199,4.742811186493198,73.15690476557064,77.52401504565881,630.0,0.0
52,4.2,8.872112075195716,4.672112075195716,73.76234227163206,77.52401970594056,630.0,0.0
53,4.2,8.801154826054205,4.601154826054205,74.37617512047036,77.5240074706755,630.0,0.0
54,4.2,8.730238619129109,4.530238619129109,74.99615209246193,77.52398471055038,630.0,0.0
55,4.2,8.659764246102894,4.4597642461028935,75.61876272799121,77.52400240335793,630.0,0.0
56,4.2,8.590008457843837,4.3900084578438365,76.24151216952225,77.5240179090416,630.0,0.0
57,4.2,8.521182402497223,4.3211824024972225,76.86255759617585,77.52401847901217,630.0,0.0
58,4.2,8.453375057921303,4.2533750579213025,77.48061516847066,77.52401326792277,630.0,0.0
59,4.2,8.386668229828214,4.186668229828213,78.09476255228122,77.52401304674174,630.0,0.0
60,4.2,8.321108825582645,4.1211088255826445,78.70432706769859,77.52399147281233,630.0,0.0
61,4.2,8.256683523356978,4.056683523356978,79.30884053738096,77.52396635988245,630.0,0.0
62,4.2,8.193424901652564,3.9934249016525643,79.90798899685579,77.5239672155633,630.0,0.0
63,4.2,8.131280590287167,3.931280590287167,80.50163922438423,77.52398603538244,630.0,0.0
64,4.2,8.070231639581671,3.8702316395816707,81.08991447225796,77.52400243207903,630.0,0.0
65,4.2,8.010206345861963,3.810206345861963,81.67298380916621,77.52402642588994,630.0,0.0
66,4.2,7.9511739318432815,3.7511739318432813,82.25097039807635,77.52403323930739,630.0,0.0
67,4.2,7.893100075561049,3.6931000755610492,82.82398182721123,77.52402771171116,630.0,0.0
68,4.2,7.835943088928745,3.6359430889287445,83.39211609403515,77.52402476824594,630.0,0.0
69,4.2,7.779669044002383,3.579669044002383,83.95544773757285,77.52401448036134,630.0,0.0
70,4.2,7.724242841966992,3.5242428419669922,84.51404441778685,77.52400666421109,630.0,0.0
71,4.2,7.669632822529646,3.469632822529646,85.06797118055016,77.52398154461594,630.0,0.0
72,4.2,7.615820414813931,3.415820414813931,85.61729033479372,77.52396258813334,630.0,0.0
73,4.2,7.562753972796931,3.3627539727969307,86.16203530144512,77.5239505602473,630.0,0.0
74,4.2,7.510459258441434,3.3104592584414334,86.70227566505878,77.52396685389826,630.0,0.0
75,4.2,7.458871350919284,3.258871350919284,87.23803972512114,77.52399201197335,630.0,0.0
76,4.2,7.407983532709967,3.2079835327099664,87.76936782509371,77.5239992509356,630.0,0.0
77,4.2,7.35777890957207,3.1577789095720696,88.29631605109972,77.52400624291143,629.9768924596278,0.0
78,4.2,7.308231184719744,3.1082311847197435,88.81891145506526,77.5240152422478,620.0921213515888,0.0
79,4.2,7.259321431468318,3.0593214314683177,89.33720325447432,77.52402135234745,610.3346255779293,0.0
80,4.2,7.2110327134266985,3.0110327134266983,89.85124019545106,77.52402176430117,600.7010263286262,0.0
81,4.2,7.163352840802873,2.963352840802873,90.3610234009092,77.52401752818783,591.1888917401732,0.0
82,4.2,7.116250663548905,2.9162506635489045,90.86661366134143,77.52401026275454,581.7920073780065,0.0
83,4.2,7.069710847745501,2.869710847745501,91.36805287801566,77.52400595205177,572.5073141252274,0.0
84,4.2,7.023732165482134,2.8237321654821335,91.86535162788044,77.52400287189243,563.3345670136856,0.0
85,4.2,6.978295856688438,2.7782958566884375,92.3585593469112,77.52398845529584,554.2700234093433,0.0
86,4.2,6.933368053993092,2.7333680539930922,92.84771848685726,77.52399956532993,545.3069267716219,0.0
87,4.2,6.888949782904008,2.6889497829040074,93.33284291604991,77.52399133704199,536.4454816893494,0.0
88,4.2,6.845023038225862,2.6450230382258617,93.8139905162453,77.52400035421401,527.6820961260594,0.0
89,4.2,6.801581593074314,2.6015815930743136,94.29118638316451,77.52402246199277,519.0155278183255,0.0
90,4.2,6.758617651083206,2.558617651083206,94.76444820941036,77.52403844872543,510.4442213910995,0.0
91,4.2,6.716093387913294,2.516093387913294,95.23382918072161,77.52402916678614,501.96063088870216,0.0
92,4.2,6.674012173294735,2.474012173294735,95.69935271847538,77.5240164275365,493.56542857229965,0.0
93,4.2,6.632359286725963,2.432359286725963,96.16104689973643,77.52402191525101,485.25567770182954,0.0
94,4.2,6.591129381965373,2.3911293819653725,96.61896916609861,77.52400610535938,477.03031170209175,0.0
95,4.2,6.550396777259658,2.3503967772596575,97.07179323917073,77.52399165809109,468.9041570633017,0.0
96,4.2,6.51042361253906,2.3104236125390596,97.51536986846715,77.52398860951838,460.92951070154237,0.0
97,4.2,6.471563070730613,2.271563070730613,97.94446098820261,77.52399491507886,453.1768326107573,0.0
98,4.2,6.434020846960457,2.2340208469604566,98.35522781692504,77.52400981460312,445.6871589686111,0.0
99,4.2,6.39795606125173,2.1979560612517295,98.74481826643243,77.52400047524488,438.49223421972,0.0
100,4.2,6.3634723017340855,2.1634723017340853,99.11124431988996,77.52400067029856,431.61272419594997,0.0
101,4.2,6.3306269946664075,2.1306269946664074,99.45317850711197,77.5240140536788,425.0600854359482,0.0
102,4.2,6.299435081705848,2.099435081705848,99.76983891416793,77.52400153896906,418.83729880031666,0.0
103,4.2,6.269895717371918,2.069895717371918,100.06089167686191,77.52400513678629,412.94419561569765,0.0
104,4.2,6.241988187955599,2.0419881879555986,100.32631701199801,77.52401713332307,407.37664349714186,0.0
105,4.2,6.2156662444710475,2.0156662444710474,100.56644152493114,77.52400630419929,402.12541577197396,0.0
106,4.2,6.190876395308619,1.9908763953086188,100.78179737596861,77.52400021318547,397.17984086406943,0.0
107,4.2,6.1675663519066966,1.9675663519066964,100.9731310341027,77.52398202214239,392.52948720538586,0.0
108,4.2,6.145663240505084,1.945663240505084,101.14120789601091,77.52397458331123,388.1598164807642,0.0
109,4.2,6.125109363502498,1.9251093635024974,101.28694184351237,77.52396822154921,384.05931801874823,0.0
110,4.2,6.105840046395715,1.9058400463957152,101.41124223195536,77.52397063852155,380.21508925594514,0.0
111,4.2,6.087788577048106,1.8877885770481058,101.51508139346969,77.5239880759994,376.6138211210971,0.0
112,4.2,6.070898308628824,1.8708983086288242,101.59940210001803,77.52400572939719,373.2442125714504,0.0
113,4.2,6.055099703687487,1.855099703687487,101.66516683164247,77.52403577316059,370.09239088565363,0.0
114,4.2,6.040339839642529,1.840339839642529,101.71332420759182,77.52402222138264,367.1477980086845,0.0
115,4.2,6.026564629873282,1.8265646298732818,101.7448085413802,77.52401637098416,364.39964365971974,0.0
116,4.2,6.013713902616698,1.8137139026166977,101.76048513840853,77.52400859043499,361.83592357203116,0.0
117,4.2,6.001760003576306,1.8017600035763062,101.76124036857007,77.52400583760533,359.4511207134731,0.0
118,4.2,5.9906227509140395,1.7906227509140393,101.74793148384528,77.52399197279553,357.22923880735084,0.0
119,4.2,5.980276013803644,1.7802760138036442,101.72139599108918,77.52398901156916,355.165064753827,0.0
120,4.2,5.970674836346425,1.7706748363464246,101.68240337639558,77.52398657742032,353.2496298511117,0.0
121,4.2,5.961768825868275,1.761768825868275,101.6317233668728,77.52399202159165,351.4728807607209,0.0
122,4.2,5.953533953153618,1.7535339531536183,101.57008925238834,77.52401184325929,349.8300236541468,0.0
123,4.2,5.945912846258466,1.7459128462584657,101.4981990061924,77.52400387851037,348.30961282856384,0.0
124,4.2,5.938887053954188,1.7388870539541879,101.41669209846864,77.52398721516305,346.9079672638605,0.0
125,4.2,5.932425128666564,1.7324251286665637,101.32617610350145,77.52397478889871,345.61881316897944,0.0
126,4.2,5.926477692226997,1.7264776922269967,101.22725139040566,77.52396609381937,344.43229959928584,0.0
127,4.2,5.9210366728994215,1.7210366728994213,101.12045272003967,77.52395996021171,343.34681624343455,0.0
128,4.2,5.916065981316372,1.7160659813163717,101.00631838540424,77.5239556918789,342.35516327261615,0.0
129,4.2,5.911555054732469,1.711555054732469,100.88532834813309,77.52395268827931,341.4552334191275,0.0
130,4.2,5.907465704271276,1.707465704271276,100.75795180909947,77.52395063321848,340.6394080021196,0.0
131,4.2,5.903777406075964,1.7037774060759636,100.62464156773397,77.52396737962694,339.9035925121547,0.0
132,4.2,5.900460429999596,1.7004604299995956,100.48582630809693,77.52399281623988,339.2418557849193,0.0
133,4.2,5.897507078155973,1.6975070781559731,100.3419263812684,77.52402905165106,338.65266209211666,0.0
134,4.2,5.894906160218169,1.694906160218169,100.19328375939624,77.52403918907251,338.13377896352466,0.0
135,4.2,5.892624789562996,1.6926247895629958,100.04029537280486,77.52403182068818,337.67864551781764,0.0
136,4.2,5.890643064487017,1.6906430644870172,99.88329987653388,77.52402874610972,337.28329136515987,0.0
137,4.2,5.888960937597875,1.6889609375978747,99.72261182162624,77.52401672713081,336.947707050776,0.0
138,4.2,5.887554759112337,1.687554759112337,99.5585650203401,77.52401178552705,404.0567158530664,0.0
139,4.2,5.884935901240514,1.6849359012405136,99.41627735936383,77.52401167722759,403.5342537076376,0.0
140,4.2,5.878347126788601,1.6783471267886005,99.34178325124628,77.523998143621,402.21979320448094,0.0
141,4.2,5.86871850268249,1.6687185026824896,99.31861473283107,77.52400919490148,400.2988826953118,0.0
142,4.2,5.856993084456041,1.6569930844560412,99.33115563617098,77.52399113502912,397.9596617591354,0.0
143,4.2,5.843846363028462,1.6438463630284614,99.36744918734222,77.52399636737749,395.3368908343332,0.0
144,4.2,5.82983855593612,1.6298385559361197,99.41837667006695,77.52400057866042,392.54233331941106,0.0
145,4.2,5.815360047747116,1.6153600477471155,99.47705631931194,77.524009067371,389.65387093570473,0.0
146,4.2,5.800714937484794,1.6007149374847938,99.53827803851547,77.5240052713825,386.7321714383715,0.0
147,4.2,5.786146501594116,1.5861465015941159,99.59806025249048,77.5240055472386,383.8257684781813,0.0
148,4.2,5.771820990511155,1.5718209905111546,99.65347636698361,77.52401716934902,380.96782901713055,0.0
149,4.2,5.757871988249481,1.557871988249481,99.70235487569435,77.52401365826609,378.1850030659266,0.0
150,4.2,5.744381066488309,1.5443810664883086,99.74312890579134,77.5240076860109,375.4935641745727,0.0
151,4.2,5.731392293374813,1.5313922933748128,99.77473186288212,77.52401449385918,372.90230393843035,0.0
