Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
0,4.0,13.137279762032342,9.137279762032342,34.1816374439616,67.95947140707943,800.0,0.0,124.73714828491211
1,4.0,13.116372921394763,9.116372921394763,34.364466293585444,67.95947140707948,800.0,0.0,125.20476531982422
2,4.0,13.071189890715633,9.071189890715633,34.61118702051193,67.95947140707962,800.0,0.0,125.66927719116211
3,4.0,12.962264828980004,8.962264828980004,35.02971745123918,67.95947140707948,800.0,0.0,126.12902069091797
4,4.0,12.782469945044818,8.782469945044818,35.64978282648,67.95947140707949,800.0,0.0,126.5811882019043
5,4.0,12.550159519318827,8.550159519318827,36.43641302020291,67.9594714070794,800.0,0.0,127.02299880981445
6,4.0,12.27553524525378,8.27553524525378,37.377552632507964,67.95947140707942,800.0,0.0,127.45262908935547
7,4.0,11.9854529323601,7.985452932360101,38.4070793705737,67.9594714070794,800.0,0.0,127.86840057373047
8,4.0,11.701368584752212,7.7013685847522115,39.462900289556536,67.9594714070794,800.0,0.0,128.26942825317383
9,4.0,11.434891288897635,7.434891288897635,40.504236288278655,67.95947140707946,800.0,0.0,128.6559829711914
10,4.0,11.184632932512951,7.184632932512951,41.53042606840322,67.95947140707943,800.0,0.0,129.02849197387695
11,4.0,10.948309051294137,6.948309051294137,42.54463915184214,67.95947140707943,800.0,0.0,129.38662719726562
12,4.0,10.724116921422464,6.724116921422464,43.54974887899723,67.95947140707942,800.0,0.0,129.7312774658203
13,4.0,10.510569516570012,6.510569516570012,44.54777116887471,67.95947140707943,800.0,0.0,130.0617904663086
14,4.0,10.306580405130473,6.3065804051304735,45.540116050826526,67.95947140707949,795.1049572098157,0.0,130.3785743713379
15,4.0,10.111259771273312,6.111259771273312,46.52775818393493,67.95947140707955,785.3389255169577,0.0,130.68173599243164
16,4.0,9.92398089805195,5.9239808980519495,47.5108460364105,67.95947140707949,775.9749818558895,0.0,130.9713134765625
17,4.0,9.744679204369945,5.744679204369945,48.48701719700896,67.95947140707958,767.0098971717892,0.0,131.24734115600586
18,4.0,9.57317818150793,5.573178181507931,49.45432304824656,67.95947140707965,758.4348460286885,0.0,131.50973510742188
19,4.0,9.409216007583916,5.409216007583916,50.411418829560006,67.95947140707946,750.2367373324878,0.0,131.75886917114258
20,4.0,9.252405925527599,5.252405925527599,51.35756606537863,67.95947140707942,742.396233229672,0.0,131.99473571777344
21,4.0,9.102762492619032,5.102762492619032,52.29001185527317,67.9594714070794,734.9140615842437,0.0,132.21765518188477
22,4.0,8.960589362084352,4.960589362084352,53.20404465524143,67.9594714070794,727.8054050575097,0.0,132.42766571044922
23,4.0,8.825949291626042,4.825949291626042,54.09627599181101,67.9594714070794,721.0734015345942,0.0,132.62527465820312
24,4.0,8.698627950008687,4.698627950008687,54.96481825424188,67.9594714070794,714.7073344537264,0.0,132.81069564819336
25,4.0,8.578285633618485,4.578285633618485,55.80867092552098,67.9594714070794,708.6902186342163,0.0,132.98408889770508
26,4.0,8.464550259362731,4.464550259362731,56.62751713400978,67.9594714070794,703.0034499214287,0.0,133.146240234375
27,4.0,8.35696060381191,4.35696060381191,57.42151029137563,67.9594714070794,697.6239671438875,0.0,133.29702758789062
28,4.0,8.255113004248118,4.255113004248118,58.191011954578855,67.9594714070794,692.5315871656979,0.0,133.43704986572266
