Time(s),Ego_Speed(km/h),Target_Speed(km/h),Actual_Distance(m),Desired_Distance(m),Control_Mode,Lane_Offset,ACC_State,ACC_Active,V_target_Setting,V_min_Setting,G2_Setting,Manual_Throttle,Manual_Brake,Manual_Steer
104.36348581314087,96.51507625322198,96.53908279807247,112.39375686645508,107.23897361469108,TIME,-0.0009741581161506474,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157455921173096,0.0,-0.00011986562458332628
104.46286273002625,96.51539043571486,96.53907468050338,112.39373016357422,107.23932270634984,TIME,-0.0005042004049755633,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157413005828857,0.0,0.00023968468303792179
104.57002258300781,96.51569859685615,96.53907322841307,112.39395523071289,107.23966510761795,TIME,-0.0004870790580753237,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157414793968201,0.0,2.3670367227168754e-05
104.67268919944763,96.51598767378245,96.54070832868004,112.39346694946289,107.23998630420272,TIME,-0.0007306186016649008,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.815729558467865,0.0,-0.00013117540220264345
104.77498078346252,96.51626598130801,96.54384918687798,112.3932113647461,107.24029553478667,TIME,-0.0005042004049755633,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157217502593994,0.0,0.0001409938558936119
104.87150192260742,96.51652252952748,96.54698768191064,112.39276885986328,107.24058058836385,TIME,-0.0004870790580753237,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157109618186951,0.0,1.4145083696348593e-05
104.97662234306335,96.51677116121178,96.55312799674293,112.39282608032227,107.24085684579086,TIME,-0.0007477399776689708,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157089948654175,0.0,-0.00013453098654281348
105.07649564743042,96.51700245401862,96.55936643072368,112.39284133911133,107.24111383779847,TIME,-0.00024353952903766185,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157064318656921,0.0,0.00020570485503412783
105.17828893661499,96.51721632028999,96.5656256890039,112.39280319213867,107.24135146698887,TIME,-0.00024353952903766185,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157032132148743,0.0,1.1713757885445375e-05
105.28206419944763,96.51741252433442,96.5716825232108,112.39306259155273,107.24156947148268,TIME,-0.0005042004049755633,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157052993774414,0.0,-0.000136686532641761
105.38738679885864,96.51761265121661,96.57558896921347,112.39307022094727,107.24179183468512,TIME,-0.0007306186016649008,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157030344009399,0.0,-0.00012163286010036245
105.49277663230896,96.51779388056484,96.57923952053592,112.3935317993164,107.24199320062759,TIME,-0.0007477399776689708,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157088160514832,0.0,-6.359550752677023e-06
105.59414577484131,96.51798101847884,96.58232993696024,112.39350128173828,107.24220113164314,TIME,-0.0004870790580753237,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157060146331787,0.0,0.00013978497008793056
105.69958686828613,96.51815775058662,96.58338884100534,112.39348220825195,107.2423975006518,TIME,-0.0007306186016649008,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157035708427429,0.0,-0.00011051270121242851
105.7997043132782,96.51831319849988,96.58476594313011,112.39444351196289,107.24257022055542,TIME,-0.0007477399776689708,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157183527946472,0.0,-1.5566745787509717e-05
105.90344643592834,96.51848576011173,96.58673398361009,112.3953628540039,107.2427619556797,TIME,-0.00024353952903766185,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157321810722351,0.0,0.00028870420646853745
106.01735734939575,96.51864927091295,96.5880656270441,112.39634704589844,107.24294363434771,TIME,-0.0005042004049755633,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157472014427185,0.0,-0.0001169748356915079
106.11774826049805,96.51884802435474,96.59023750625867,112.3975601196289,107.24316447150527,TIME,-0.0007306186016649008,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157657980918884,0.0,-0.0001354755077045411
106.24601316452026,96.5190478100337,96.59333437551912,112.39803314208984,107.243386455593,TIME,-0.0007306186016649008,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157715797424316,0.0,-6.910759566380875e-06
106.39229941368103,96.5192707234212,96.59715245402653,112.39895248413086,107.24363413713466,TIME,-1.7121357814176008e-05,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8157848119735718,0.0,0.0003310114552732557
106.5250039100647,96.51950785335193,96.60129545683044,112.40016174316406,107.24389761483548,TIME,-0.00024353952903766185,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8158028721809387,0.0,-0.00010063796798931435
106.62435984611511,96.5197871788837,96.60508717056317,112.40113830566406,107.24420797653744,TIME,-0.0005042004049755633,Hybrid Python+Simulink Mode,True,150.0,20.0,4.0,0.8158164024353027,0.0,-0.00014793338777963072
