Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm)
0,4.0,4.320573553199165,0.32057355319916514,61.665015438981406,67.95953388469025,539.2800214290619,0.0
1,4.0,4.31083351095861,0.3108335109586102,61.875777409658106,67.95950629335559,537.2346125585453,0.0
2,4.0,4.2983695121392,0.2983695121391996,62.123817554055634,67.95948513755918,534.6171728064691,0.0
3,4.0,4.28505590130295,0.28505590130295033,62.383004105106274,67.9594635821477,531.8213145308567,0.0
4,4.0,4.271217575829661,0.27121757582966133,62.647994173927266,67.95945593520617,528.915266181466,0.0
5,4.0,4.257155106837911,0.257155106837911,62.91476518587934,67.95945576076052,525.9621476931984,0.0
6,4.0,4.243106751603905,0.24310675160390538,63.18066483370883,67.95946527864656,523.0119930940572,0.0
7,4.0,4.229125358279428,0.22912535827942815,63.44383569772513,67.9594707289379,520.0759004959169,0.0
8,4.0,4.2153395812100936,0.21533958121009356,63.703011921442986,67.95948888868467,517.1808873113566,0.0
9,4.0,4.20176954623654,0.2017695462365401,63.957363054929516,67.9594990372051,514.3311799669104,0.0
10,4.0,4.18846198826326,0.18846198826325988,64.20633361089546,67.95950185995852,511.5365927925216,0.0
11,4.0,4.175429528551329,0.1754295285513292,64.44958371313379,67.95950124462757,508.79977625301615,0.0
12,4.0,4.162702648550654,0.16270264855065442,64.68694310363702,67.95949619553316,506.12713145287444,0.0
13,4.0,4.150262417408969,0.15026241740896928,64.91831670957426,67.95948913121397,503.51468291312057,0.0
14,4.0,4.138123182062874,0.13812318206287433,65.14370847375848,67.95947934019142,500.96544349044063,0.0
15,4.0,4.126256548116936,0.12625654811693643,65.36312784018831,67.95947939901451,498.47345036179365,0.0
16,4.0,4.114695540388872,0.11469554038887164,65.57666534932248,67.9594811466324,496.04563873890004,0.0
17,4.0,4.103404354043022,0.10340435404302184,65.78438259084223,67.95947942504112,493.6744896062716,0.0
18,4.0,4.092420301325697,0.09242030132569656,65.98639908048939,67.95948698840927,491.3678385356333,0.0
19,4.0,4.081693859800782,0.08169385980078214,66.18281972127131,67.95949383049005,489.1152858154013,0.0
20,4.0,4.071224781936687,0.07122478193668691,66.37373569065873,67.95948973711957,486.9167794639413,0.0
21,4.0,4.060999710979472,0.06099971097947243,66.55928280668944,67.95949706905147,484.76951456292625,0.0
22,4.0,4.051011296760123,0.05101129676012306,66.73956221887852,67.95949338717381,482.67194757686286,0.0
23,4.0,4.0412622773784515,0.04126227737845145,66.91466514815525,67.95949229762672,480.6246535067118,0.0
24,4.0,4.031733352610718,0.03173335261071841,67.0847247736305,67.95949073469843,478.62357930548785,0.0
25,4.0,4.022424646973815,0.022424646973814966,67.24980157736624,67.95948721878538,476.6687511217381,0.0
