Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm)
0,4.0,5.298215298369197,1.2982152983691968,55.76701710062966,67.95948478045086,374.5,0.0
1,4.0,5.323103351025693,1.3231033510256927,55.62156625158787,67.95951949393081,379.7264910578641,0.0
2,4.0,5.343798509962982,1.3437985099629817,55.52212138759531,67.95954025219781,384.0724744346948,0.0
3,4.0,5.362888221002852,1.3628882210028523,55.44077811624659,67.95954728798846,388.08131375306766,0.0
4,4.0,5.380577230642935,1.3805772306429347,55.37518665245914,67.95953344914379,391.79600577748494,0.0
5,4.0,5.396982167728826,1.3969821677288259,55.32370627398769,67.9595128072452,395.2410425655221,0.0
6,4.0,5.41223386713808,1.41223386713808,55.28483807364491,67.95949204897839,398.4438994414655,0.0
7,4.0,5.426417598494607,1.4264175984946066,55.25733458975836,67.95947117434292,401.42248302633607,0.0
8,4.0,5.439607687593274,1.4396076875932744,55.2400935542436,67.95947117434301,404.1924017370563,0.0
9,4.0,5.451894290670644,1.4518942906706442,55.23216050391435,67.95947117434302,406.77258838330397,0.0
10,4.0,5.463375584082235,1.4633755840822351,55.2326923355232,67.9594711743428,409.18365999973804,0.0
11,4.0,5.474087538885503,1.4740875388855033,55.241004587624616,67.9594711743428,411.4331705084243,0.0
12,4.0,5.484075715978454,1.4840757159784541,55.25637573393056,67.95947117434278,413.530687697944,0.0
13,4.0,5.493391417478229,1.4933914174782288,55.278252104415465,67.9594712907111,415.4869850128967,0.0
14,4.0,5.502081692426701,1.5020816924267013,55.30610329616563,67.9594712907111,417.31194275207594,0.0
15,4.0,5.510180747773863,1.5101807477738634,55.33944983872683,67.95947129071111,419.01274437497995,0.0
16,4.0,5.517736104476446,1.5177361044764464,55.37784611218571,67.9594712907111,420.5993692825224,0.0
17,4.0,5.524775883411905,1.5247758834119054,55.42090121537905,67.9594712907111,422.0777228589688,0.0
18,4.0,5.531328353170708,1.531328353170708,55.46822909281392,67.9594712907111,423.45374150831736,0.0
19,4.0,5.537443915299238,1.5374439152992379,55.5194928532736,67.9594712907111,424.7380095553086,0.0
20,4.0,5.543140827948352,1.5431408279483518,55.57439952982037,67.95947140707946,425.93436121162256,0.0
21,4.0,5.548447691817333,1.5484476918173327,55.6326041554711,67.9594714070794,427.04880262410853,0.0
22,4.0,5.553388244678394,1.553388244678394,55.69382696520582,67.9594714070794,428.0863187249314,0.0
23,4.0,5.557980978477195,1.557980978477195,55.757797552439705,67.95947140707945,429.0507928226796,0.0
24,4.0,5.562250631940837,1.5622506319408371,55.824282701380646,67.95947140707943,429.94742005004446,0.0
25,4.0,5.566227471388808,1.5662274713888076,55.89301882380902,67.95947140707948,430.7825563341182,0.0
