Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
0,4.0,6.155616418809518,2.155616418809518,51.97898207210811,68.04460471644,399.5235597869041,0.0,88.87852096557617
1,4.0,6.227147755488273,2.2271477554882733,51.51317317038395,68.04529697536512,406.3190367713859,0.0,89.10559463500977
2,4.0,6.280153736039436,2.280153736039436,51.21139365738787,68.04597975919877,411.35460492374636,0.0,89.33761811256409
3,4.0,6.317146636633797,2.3171466366337974,51.045290600444986,68.04652803935144,414.8689304802107,0.0,89.57238495349884
4,4.0,6.342408749740933,2.342408749740933,50.976113012107035,68.04684231458724,417.26883122538857,0.0,89.80870699882507
5,4.0,6.3594320408078655,2.3594320408078655,50.97370827112167,68.04689319300019,418.8860438767472,0.0,90.0455093383789
6,4.0,6.370638273668061,2.370638273668061,51.01769561943723,68.04672403888286,419.95063599846577,0.0,90.2820234298706
7,4.0,6.377434387806703,2.3774343878067032,51.09636208779589,68.04641340781606,420.59626684163675,0.0,90.51769351959229
8,4.0,6.38125205106675,2.38125205106675,51.19794853256845,68.04606173676989,420.9589448513412,0.0,90.75194835662842
9,4.0,6.382512120646487,2.3825121206464868,51.3191804931485,68.04575530586473,421.0786514614162,0.0,90.98480319976807
10,4.0,6.38243917255665,2.3824391725566496,51.450218294515174,68.04555962749451,421.07172139288167,0.0,91.21608018875122
11,4.0,6.38144414220567,2.3814441422056696,51.58772640084458,68.04548853374072,420.97719350953855,0.0,91.44560956954956
12,4.0,6.379851956947327,2.379851956947327,51.72913060145507,68.04553159181751,420.825935909996,0.0,91.67338752746582
13,4.0,6.377554904602207,2.3775549046022073,51.875087489164315,68.04566501282986,420.6077159372096,0.0,91.89894962310791
14,4.0,6.374890360980302,2.3748903609803023,52.022901260864444,68.04583030074491,420.35458429312865,0.0,92.1223032772541
15,4.0,6.372060771543453,2.3720607715434534,52.17106875466685,68.04599622690662,442.6203506262908,0.0,92.3436723947525
16,4.0,6.368158808020977,2.3681588080209766,52.326980097209976,68.04611605893852,442.2496640916555,0.0,92.56292200088501
17,4.0,6.362401717846102,2.362401717846102,52.49710002926143,68.0461727607112,441.70274052504243,0.0,92.77989983558655
18,4.0,6.355324331837978,2.355324331837978,52.67703371440983,68.04616789346615,441.03038885427065,0.0,92.99434280395508
19,4.0,6.347559590324249,2.3475595903242494,52.86157911451403,68.04611552189904,440.2927384104664,0.0,93.20611763000488
20,4.0,6.339442402947767,2.3394424029477667,53.04799850910604,68.04604164903706,439.5216056097006,0.0,93.41520309448242
21,4.0,6.331161439120167,2.3311614391201667,53.23478581720825,68.04596020421896,438.7349140460786,0.0,93.62167310714722
22,4.0,6.3228565745743115,2.3228565745743115,53.42079093279711,68.04590177808201,437.94595191422235,0.0,93.82555532455444
23,4.0,6.314613381739784,2.3146133817397843,53.60524403207805,68.0458598511873,437.16284859494226,0.0,94.02677536010742
24,4.0,6.30650766917632,2.3065076691763204,53.787549108292026,68.0458515706905,436.3928059014132,0.0,94.22544193267822
25,4.0,6.298596925119326,2.298596925119326,53.96730428301303,68.04586758012962,435.64128521599866,0.0,94.42174911499023
26,4.0,6.2909081753279334,2.2909081753279334,54.144223331669245,68.04589755742747,434.9108539858164,0.0,94.61564922332764
27,4.0,6.283455621733792,2.2834556217337916,54.31812918653867,68.04593066054719,434.2028613943729,0.0,94.80709838867188
28,4.0,6.276253389648842,2.2762533896488417,54.48889565100339,68.04596469562424,433.5186493463027,0.0,94.99614334106445
29,4.0,6.269311951136425,2.269311951136425,54.6564625828909,68.04598691233656,432.8592126876231,0.0,95.18289279937744
