Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm)
0,4.0,4.208785504624525,0.20878550462452505,67.13638558531936,67.95941405619493,314.57999017834663,0.0
1,4.0,4.237854675983513,0.23785467598351318,66.68845600323303,67.95925249319829,320.68451616373414,0.0
2,4.0,4.262883567760205,0.2628835677602046,66.31438447343294,67.95922515577132,325.94058343683935,0.0
3,4.0,4.285690847496926,0.28569084749692575,65.98208303378847,67.95923597591033,330.7301121815508,0.0
4,4.0,4.3069708643252955,0.3069708643252955,65.68101259372733,67.95928542931044,335.19891571550846,0.0
5,4.0,4.317272589613452,0.3172725896134523,65.40536790981899,67.95934840422717,337.3622780260214,0.0
6,4.0,4.336299518041053,0.33629951804105307,65.15021540567041,67.95922546079825,341.3579329958176,0.0
7,4.0,4.354480140744224,0.35448014074422396,64.91179239446399,67.95922945242283,345.17586376348345,0.0
8,4.0,4.371942726920396,0.37194272692039565,64.68814367299109,67.9592680045288,348.8430068604795,0.0
9,4.0,4.388886307844923,0.3888863078449232,64.47775537359068,67.95933268917864,352.40115885463024,0.0
10,4.0,4.405217309065167,0.40521730906516673,64.27948204830814,67.95940387577905,355.8306691108814,0.0
11,4.0,4.4210945654318525,0.42109456543185253,64.09238990467891,67.95945415064807,359.1648929478854,0.0
12,4.0,4.436384024987845,0.436384024987845,63.91576220908393,67.95929420878797,362.37567945464383,0.0
13,4.0,4.451265242484258,0.4512652424842578,63.74899112581382,67.95926035914239,365.50073512889054,0.0
14,4.0,4.465663756578169,0.46566375657816916,63.59155890383619,67.9592795736357,368.5244230886119,0.0
15,4.0,4.4797067282909335,0.4797067282909335,63.44302736271875,67.95930930927658,371.47344714829245,0.0
16,4.0,4.493270367230427,0.4932703672304273,63.30301456678194,67.95934751154822,374.3218113255861,0.0
17,4.0,4.506396792182245,0.5063967921822448,63.17119932022687,67.95920844426755,377.0783605654678,0.0
18,4.0,4.519073429582921,0.5190734295829209,63.047241659846534,67.95921824506962,379.74045441960976,0.0
19,4.0,4.531456841002934,0.5314568410029343,62.930857821743686,67.95926805019762,382.3409708178126,0.0
20,4.0,4.543475226743201,0.543475226743201,62.82177051169209,67.95931691750314,384.8648318232686,0.0
21,4.0,4.554916339286693,0.5549163392866934,62.71972423091413,67.95937571131353,387.267465457402,0.0
22,4.0,4.566132219894286,0.5661322198942864,62.6244705766808,67.95925775832359,389.62280038499654,0.0
23,4.0,4.576960108703399,0.5769601087033989,62.53574726622485,67.95926011719028,391.89665703491016,0.0
24,4.0,4.596521989720556,0.5965219897205563,62.45333058269414,67.95928282126152,396.0046520485132,0.0
25,4.0,4.606490891675136,0.6064908916751364,62.377721615147244,67.95932912347246,398.098121458975,0.0
26,4.0,4.616080498832665,0.6160804988326651,62.309286649440594,67.95938406865093,400.11193896205606,0.0
27,4.0,4.625264566130202,0.6252645661302019,62.24734331811963,67.95944070721563,402.0405930945388,0.0
28,4.0,4.634031794473078,0.6340317944730778,62.19134514068033,67.95928797307818,403.8817110465427,0.0
29,4.0,4.642427720123294,0.642427720123294,62.14086400398079,67.95926119727945,405.6448554330881,0.0
30,4.0,4.65055638798825,0.6505563879882503,62.095531572277665,67.9592754264055,407.3518756847289,0.0
31,4.0,4.65830725819582,0.65830725819582,62.05511999312621,67.95931785966724,408.9795584283185,0.0
32,4.0,4.665772826394009,0.6657728263940088,62.01929589100627,67.95937055046485,410.5473277499382,0.0
33,4.0,4.6729032235554655,0.6729032235554655,61.98785651861274,67.95923867040061,412.0447111538441,0.0
34,4.0,4.679849720218952,0.679849720218952,61.96054322663649,67.95923715610685,413.50347545317624,0.0
35,4.0,4.686450997545916,0.6864509975459159,61.93729070389613,67.95927078504467,414.88974369183865,0.0
36,4.0,4.692770000328205,0.6927700003282053,61.917857051191845,67.95934246704275,416.21673427611944,0.0
37,4.0,4.6988182042721975,0.6988182042721975,61.90200130447566,67.9593999037083,417.4868571043578,0.0
38,4.0,4.6944771276986765,0.6944771276986765,61.889644338146525,67.95925371617611,416.5752310239184,0.0
39,4.0,4.7000827865607,0.7000827865607002,61.8798038681404,67.95922949759019,417.7524193849433,0.0
40,4.0,4.705601443563762,0.7056014435637623,61.871698571819415,67.95926530378138,418.91133735558634,0.0
41,4.0,4.710948266253923,0.710948266253923,61.86565888493914,67.9593098049931,420.0341701205201,0.0
42,4.0,4.716165101509608,0.716165101509608,61.86192061412007,67.95936640723419,421.12970552421393,0.0
43,4.0,4.721256455273585,0.7212564552735854,61.860674933020206,67.95942265744232,422.1988898146492,0.0
44,4.0,4.726051746698658,0.7260517466986576,61.86195336990176,67.95929190395134,423.20590101391434,0.0
45,4.0,4.730673861736568,0.7306738617365678,61.865729714972126,67.95927896829036,424.1765451718755,0.0
46,4.0,4.735102403405239,0.7351024034052394,61.871923173123484,67.95927998726415,425.1065389222965,0.0
47,4.0,4.739352131390358,0.7393521313903584,61.880520824751,67.95931400655732,425.99898179917153,0.0
48,4.0,4.743455387212236,0.7434553872122356,61.89146070544732,67.95936567480477,426.8606655217657,0.0
49,4.0,4.747324862873537,0.7473248628735369,61.90473577001529,67.95923518538565,427.673255410639,0.0
50,4.0,4.751030662079922,0.7510306620799216,61.92013389330218,67.95922084513303,428.45147324397976,0.0
51,4.0,4.754576377651157,0.7545763776511567,61.93758684557492,67.95926036966335,429.19607351393915,0.0
52,4.0,4.757887954461718,0.7578879544617179,61.95703725839831,67.95931872929296,429.891504644157,0.0
53,4.0,4.761012556351398,0.7610125563513979,61.978402039497276,67.95938105975536,430.5476710409898,0.0
54,4.0,4.76408334288334,0.7640833428833398,62.00156408028559,67.95924930179092,431.19253621269763,0.0
55,4.0,4.767037679091329,0.7670376790913291,62.0265059975336,67.95924367835805,431.8129468163754,0.0
56,4.0,4.769827083413281,0.769827083413281,62.05308542883034,67.95926850954123,432.3987217239853,0.0
57,4.0,4.77241180072983,0.77241180072983,62.0812374210274,67.95931758966682,432.9415123604606,0.0
58,4.0,4.77483109211241,0.77483109211241,62.110863615965364,67.95936712115898,433.4495635508024,0.0
59,4.0,4.7771312574579685,0.7771312574579685,62.141910206477036,67.95942120966203,433.9325982733697,0.0
60,4.0,4.789557510444738,0.7895575104447383,62.17428006392746,67.95928170395361,436.54211140059135,0.0
61,4.0,4.791507150533992,0.7915071505339917,62.20874270208886,67.95927131086542,436.95153581933454,0.0
62,4.0,4.793190818621894,0.7931908186218939,62.24584278314434,67.95929708002745,437.305106117794,0.0
63,4.0,4.794689957939598,0.7946899579395978,62.284990896684086,67.95933189162075,437.61992537451187,0.0
64,4.0,4.796077593299794,0.7960775932997937,62.32576913518615,67.95936822566652,437.911328800153,0.0
65,4.0,4.797341019846265,0.7973410198462654,62.36788625943345,67.95923263286633,505.04716621209474,0.0
66,4.0,4.796640982410194,0.7966409824101941,62.433334224930874,67.95923290445087,504.90015835051975,0.0
67,4.0,4.7922820451279575,0.7922820451279575,62.54613790476359,67.95927459348015,503.98478152125006,0.0
68,4.0,4.785545551594361,0.7855455515943612,62.69008935225977,67.95932019193131,502.5701178791948,0.0
69,4.0,4.777233534945588,0.7772335349455881,62.853951197335626,67.95938237132539,500.82459438295245,0.0
