Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Req Torque (Nm),Req Brake Torque (Nm)
20,4.0,7.088543552714698,3.0885435527146976,78.1977806726114,77.52399491507886,616.1644387665822,0.0
21,4.0,7.033331448548151,3.033331448548151,78.80406630235849,77.52400981460312,605.1496239853561,0.0
22,4.0,6.978976341105584,2.978976341105584,79.40589984497852,77.52400047524488,594.305780050564,0.0
23,4.0,6.925501406052118,2.925501406052118,80.00280232046588,77.52400067029856,583.6375305073975,0.0
24,4.0,6.872878658621949,2.872878658621949,80.59454366623467,77.5240140536788,573.1392923950788,0.0
25,4.0,6.821223761160759,2.821223761160759,81.17958329280748,77.52400153896906,562.8341403515714,0.0
26,4.0,6.770845232404709,2.7708452324047093,81.75371855547515,77.52400513678629,552.7836238647395,0.0
27,4.0,6.722072728678158,2.7220727286781576,82.31270399180212,77.52401713332307,543.0535093712924,0.0
28,4.0,6.675109346777854,2.6751093467778544,82.85350113051501,77.52400630419929,533.6843146821819,0.0
29,4.0,6.630038361811191,2.6300383618111907,83.37395598406265,77.52400021318547,524.6926531813325,0.0
30,4.0,6.586932612754349,2.5869326127543486,83.87271899356313,77.52398202214239,516.0930562444926,0.0
31,4.0,6.545796746363334,2.545796746363334,84.34894898653505,77.52397458331123,507.88645089948506,0.0
32,4.0,6.506612261810287,2.506612261810287,84.80221162783965,77.52396822154921,500.0691462311522,0.0
33,4.0,6.469345315140804,2.469345315140804,85.23241755504972,77.52397063852155,492.6343903705904,0.0
34,4.0,6.433911260158198,2.4339112601581983,85.6397551143356,77.5239880759994,485.56529640156054,0.0
35,4.0,6.400277287929596,2.4002772879295957,86.02454789284815,77.52400572939719,478.85531894195435,0.0
36,4.0,6.368348270501117,2.3683482705011167,86.38728823962758,77.52403577316059,472.48547996497274,0.0
37,4.0,6.338044861922169,2.338044861922169,86.72855289179411,77.52402222138264,466.4399499534727,0.0
38,4.0,6.309312252269645,2.3093122522696454,87.04897538536642,77.52401637098416,460.7077943277942,0.0
39,4.0,6.282061715866347,2.282061715866347,87.3492346415922,77.52400859043499,455.2713123153363,0.0
40,4.0,6.256219416892091,2.2562194168920913,87.63003808059277,77.52400583760533,450.11577366997216,0.0
41,4.0,6.231716386938724,2.231716386938724,87.89210175961378,77.52399197279553,445.22741919427546,0.0
42,4.0,6.208485649222133,2.2084856492221334,88.1361431590048,77.52398901156916,440.59288701981563,0.0
43,4.0,6.186472266367082,2.1864722663670824,88.36287195252076,77.52398657742032,436.2012171402329,0.0
44,4.0,6.165593078484017,2.165593078484017,88.57298875503581,77.52399202159165,432.0358191575613,0.0
45,4.0,6.145793989061339,2.145793989061339,88.76718758241282,77.52401184325929,428.08590081773707,0.0
46,4.0,6.127041951264483,2.1270419512644834,88.94610412624739,77.52400387851037,424.34486927726437,0.0
47,4.0,6.109267228659895,2.1092672286598946,89.11040258374264,77.52398721516305,420.79881211764894,0.0
48,4.0,6.092436240881491,2.092436240881491,89.26069364333384,77.52397478889871,417.4410300558574,0.0
49,4.0,6.0764836769484205,2.0764836769484205,89.39757997649122,77.52396609381937,414.2584935512099,0.0
50,4.0,6.061382998750252,2.0613829987502523,89.52168466332249,77.52395996021171,411.2459082506753,0.0
51,4.0,6.047071401832943,2.047071401832943,89.63350313957798,77.5239556918789,408.39074466567206,0.0
52,4.0,6.033533550877461,2.0335335508774612,89.73360446749535,77.52395268827931,405.6899434000535,0.0
53,4.0,6.020729013862048,2.0207290138620477,89.82250956583398,77.52395063321848,403.1354382654785,0.0
54,4.0,6.008609152482642,2.0086091524826424,89.90069003823959,77.52396737962694,400.71752592028713,0.0
55,4.0,5.997153388693187,1.997153388693187,89.96864674263283,77.52399281623988,398.4321010442908,0.0
56,4.0,5.986329965779279,1.9863299657792792,90.02683788592061,77.52402905165106,396.2728281729662,0.0
57,4.0,5.9761108120029105,1.9761108120029105,90.0756885843856,77.52403918907251,394.23410699458066,0.0
58,4.0,5.966473173083489,1.9664731730834886,90.11563043318063,77.52403182068818,392.31139803015594,0.0
59,4.0,5.957376192241158,1.957376192241158,90.14708151365522,77.52402874610972,390.49655035211106,0.0
60,4.0,5.9488241165251985,1.9488241165251985,90.17040547565458,77.52401672713081,388.7904112467771,0.0
61,4.0,5.940755665908988,1.9407556659089877,90.18601950906853,77.52401178552705,387.18075534884304,0.0
62,4.0,5.93317832054177,1.9331783205417699,90.19428615711918,77.52401167722759,385.66907494808305,0.0
63,4.0,5.92606107416946,1.9260610741694597,90.19561465526189,77.523998143621,384.2491842968072,0.0
64,4.0,5.91937150985457,1.91937150985457,90.19037150531446,77.52400919490148,382.9146162159867,0.0
65,4.0,5.9130933596483155,1.9130933596483155,90.17892530799816,77.52399113502912,381.6621252498389,0.0
66,4.0,5.907188968631105,1.9071889686311048,90.16158000225836,77.52399636737749,380.48419924190534,0.0
67,4.0,5.901687714416273,1.9016877144162727,90.13866597327673,77.52400057866042,379.3866990260464,0.0
68,4.0,5.896525327030496,1.8965253270304956,90.11049772932438,77.524009067371,378.35680274258385,0.0
69,4.0,5.891704684442336,1.8917046844423364,90.07736029757817,77.5240052713825,377.3950845462461,0.0
70,4.0,5.887219360904148,1.8872193609041483,90.03951346938605,77.5240055472386,376.5002625003776,0.0
71,4.0,5.883023377319896,1.8830233773198959,89.99722447012645,77.52401716934902,375.6631637753192,0.0
72,4.0,5.879140054551622,1.8791400545516224,89.95071252038653,77.52401365826609,374.88844088304864,0.0
73,4.0,5.875538918833511,1.8755389188335112,89.9002582958861,77.5240076860109,374.17001430728544,0.0
74,4.0,5.872198892976236,1.872198892976236,89.8460346304469,77.52401449385918,373.5036791487591,0.0
75,4.0,5.8691265065238225,1.8691265065238225,89.78827235403499,77.5240116857935,372.8907380515026,0.0
76,4.0,5.866291627278855,1.866291627278855,89.72718115529109,77.5240019208451,372.32517964213156,0.0
77,4.0,5.8636974777695885,1.8636974777695885,89.6629479882355,77.524007214778,371.8076468150329,0.0
78,4.0,5.861337522194274,1.8613375221942743,89.5957510180237,77.52401419125123,371.33683567775773,0.0
79,4.0,5.859186917475955,1.859186917475955,89.52581191000164,77.52280073796437,370.907790036453,0.0
80,4.0,5.8572543085394315,1.8572543085394315,89.45325992283915,77.51871809814371,370.52223455361656,0.0
81,4.0,5.855524829505236,1.855524829505236,89.37828702743235,77.51532989016708,444.2816503970179,0.0
82,4.0,5.852278024685831,1.8522780246858312,89.32689025487225,77.51271163334133,443.6339128355466,0.0
83,4.0,5.844561247671651,1.8445612476716509,89.34372182113549,77.50621376413187,442.09441582121764,0.0
84,4.0,5.833622230026738,1.8336222300267382,89.4097846791103,77.49984492525354,439.9120818010576,0.0
85,4.0,5.820471116167909,1.8204711161679086,89.50935597748624,77.49679483170344,437.28843458622106,0.0
86,4.0,5.805846650799182,1.8058466507991824,89.63100140839671,77.49292480732089,434.37085374516016,0.0
87,4.0,5.790333615868179,1.790333615868179,89.76618189495275,77.48797670061833,431.27600327642506,0.0
88,4.0,5.7743246331066675,1.7743246331066675,89.90852594365617,77.48617998760943,428.0822112155035,0.0
89,4.0,5.758125871073853,1.7581258710738528,90.05326106515605,77.48591422112018,424.8505581899569,0.0
90,4.0,5.741965324895425,1.7419653248954248,90.1968271231499,77.48203755796412,421.62652922736055,0.0
91,4.0,5.726004894181527,1.7260048941815267,90.33656351804758,77.47948800776813,418.44242329993784,0.0
92,4.0,5.710379689638844,1.7103796896388443,90.47054375131572,77.4784824876497,415.3251949936727,0.0
93,4.0,5.695178917793138,1.6951789177931378,90.5973590734902,77.47630343712446,412.29264101045425,0.0
94,4.0,5.680460479888127,1.6804604798881266,90.71602182251561,77.47163572995996,409.3563126484046,0.0
95,4.0,5.666272486925394,1.6662724869253944,90.82589237517799,77.46894669991785,406.52580805233947,0.0
96,4.0,5.652632166165164,1.652632166165164,90.92654910736289,77.46716632885521,403.8045640606735,0.0
97,4.0,5.6395445052058575,1.6395445052058575,91.0177715096554,77.46134770311694,401.19357569929184,0.0
98,4.0,5.627043725951066,1.627043725951066,91.09942534567031,77.4570675252016,398.69967023796096,0.0
99,4.0,5.615122727465552,1.6151227274655522,91.17141289430171,77.45480436057913,396.32143104010095,0.0
100,4.0,5.603755853411411,1.6037558534114114,91.23375781896394,77.45208063835774,394.05373966629986,0.0
101,4.0,5.592944001941062,1.5929440019410617,91.28663153694805,77.44746515938755,391.8967752979651,0.0
102,4.0,5.582680964635867,1.582680964635867,91.3302239235608,77.44534358104208,389.84929935557875,0.0
103,4.0,5.572948082145547,1.5729480821455466,91.36481155614953,77.44452332461266,387.90758929875983,0.0
104,4.0,5.563743981270771,1.563743981270771,91.39066415916851,77.43959698434408,386.0713711742421,0.0
105,4.0,5.555051485921485,1.555051485921485,91.4081203276657,77.43614027534989,384.33721835205955,0.0
106,4.0,5.546825630108609,1.546825630108609,91.41752016907482,77.43442735053279,382.6961601173908,0.0
107,4.0,5.53906372563044,1.5390637256304398,91.41919921721642,77.43350755407536,381.14766017399603,0.0
108,4.0,5.531741650424918,1.5317416504249177,91.41352379178575,77.43293480982858,379.68690617049435,0.0
109,4.0,5.524842954052841,1.5248429540528408,91.40082329021273,77.4336945342853,378.310616244265,0.0
110,4.0,5.518376873067049,1.5183768730670488,91.38141096466262,77.4347952644426,377.0206330875995,0.0
111,4.0,5.512277265413906,1.512277265413906,91.35564924144371,77.43695956201253,375.8037613607975,0.0
112,4.0,5.506558667627748,1.5065586676277478,91.32389431444804,77.43917985599606,374.662901102459,0.0
113,4.0,5.501192280168495,1.5011922801684952,91.28642495638985,77.44071573263017,373.592306804338,0.0
114,4.0,5.496179418306879,1.4961794183068786,91.24354879074865,77.44136234152943,372.5922408629456,0.0
115,4.0,5.491487897446253,1.4914878974462527,91.19559898417307,77.44114241418649,371.6562824512507,0.0
116,4.0,5.487102658679493,1.4871026586794933,91.14289021906845,77.44025901267835,370.7814273172822,0.0
117,4.0,5.483011758649109,1.4830117586491092,91.08575607114949,77.43904826593297,369.96529276122055,0.0
118,4.0,5.479198831352631,1.4791988313526314,91.02449027631607,77.43780994725505,369.20461376557324,0.0
119,4.0,5.475635745724238,1.4756357457242384,90.95937649788272,77.43678680670703,368.4937781827088,0.0
120,4.0,5.472338070843778,1.4723380708437777,90.89065098325192,77.43616086986651,367.83589204405695,0.0
121,4.0,5.469281819947976,1.4692818199479758,90.81853283955576,77.43599379339713,367.22616999034443,0.0
122,4.0,5.46644788449523,1.4664478844952296,90.74318297947107,77.43623139698144,366.6607998675216,0.0
123,4.0,5.463841623261581,1.4638416232615814,90.66471081226383,77.4367446867731,366.1408507514088,0.0
124,4.0,5.461447890401605,1.4614478904016046,90.5832647653075,77.43738330588148,365.6633010458434,0.0
125,4.0,5.459275081818383,1.459275081818383,90.49897287316382,77.4379929207878,365.2298257334907,0.0
126,4.0,5.457306689794693,1.4573066897946934,90.41197013528101,77.43846945012443,364.83713152476463,0.0
127,4.0,5.4555348411463,1.4555348411463003,90.32243213426533,77.43872127597639,422.63018464221847,0.0
128,4.0,5.452573182982485,1.4525731829824853,90.25334049007344,77.43875075256952,422.03933383853735,0.0
129,4.0,5.446371593442832,1.4463715934428318,90.2379699143034,77.43861003955081,420.8021167253765,0.0
130,4.0,5.437881715178341,1.4378817151783414,90.26061501745137,77.43832450232065,419.10838601161066,0.0
131,4.0,5.42781833710565,1.4278183371056503,90.309040658851,77.4380076808365,417.10074208610877,0.0
132,4.0,5.416723205439743,1.4167232054397427,90.37426640616101,77.43771991531867,414.8872633187602,0.0
133,4.0,5.404994870745437,1.404994870745437,90.44963855646945,77.43750359443737,412.5474605472462,0.0
134,4.0,5.392943336223653,1.3929433362236532,90.53018439555112,77.43743004190057,410.1431794101503,0.0
135,4.0,5.3807809823771535,1.3807809823771535,90.61221961151846,77.43743680227185,407.71678981777364,0.0
136,4.0,5.368669578431408,1.3686695784314082,90.69297283710038,77.43754720617528,405.3005647305975,0.0
137,4.0,5.356734556347312,1.3567345563473117,90.77043062379187,77.43768760483644,402.9195278248202,0.0
138,4.0,5.3450550753033115,1.3450550753033115,90.84314589863014,77.43783933057279,400.58947135654216,0.0
139,4.0,5.333691217476979,1.3336912174769786,90.9100272256318,77.43796407390359,398.3223817201888,0.0
140,4.0,5.3226989490969965,1.3226989490969965,90.9703629409204,77.43805425248112,396.12942417838235,0.0
141,4.0,5.312113221463471,1.3121132214634708,91.02364820768123,77.43806915887825,394.017571515494,0.0
142,4.0,5.3019375389255945,1.3019375389255945,91.06948601668091,77.43805704283336,391.9875228491877,0.0
143,4.0,5.292190164449922,1.2921901644499219,91.10771334736008,77.43799151099515,390.042921641291,0.0
144,4.0,5.282868677189478,1.2828686771894784,91.13822175780241,77.43792506741555,388.1832849328325,0.0
145,4.0,5.274001020061746,1.2740010200617462,91.16108664211083,77.43785941926235,386.41418733585,0.0
146,4.0,5.265563334985191,1.265563334985191,91.1764053494717,77.43780222460644,384.73086916307716,0.0
147,4.0,5.257530574553182,1.257530574553182,91.18436846052614,77.43774552413352,383.12833345689137,0.0
148,4.0,5.249907697910273,1.249907697910273,91.18516028716274,77.43773421858663,381.607569566631,0.0
149,4.0,5.242683658760637,1.2426836587606367,91.17903053653467,77.43775697749608,380.16637375627863,0.0
150,4.0,5.235875758692081,1.2358757586920808,91.1662067522089,77.43780669656492,378.8081976926017,0.0
151,4.0,5.22943380604125,1.22943380604125,91.14698131508486,77.43785024921661,377.52302813876094,0.0
152,4.0,5.223335235607357,1.2233352356073572,91.12162306571156,77.43788516545521,376.30636333719934,0.0
153,4.0,5.217603045141562,1.217603045141562,91.09040096665728,77.43790742405967,375.1627913392732,0.0
154,4.0,5.212194317121474,1.2121943171214742,91.05363570094431,77.4379035924237,374.08375009926567,0.0
155,4.0,5.207108356761739,1.207108356761739,91.01158481222963,77.43789651357838,373.06910100749855,0.0
156,4.0,5.202331650783733,1.2023316507837327,90.96458777868777,77.43789788592603,372.1161481648863,0.0
157,4.0,5.197838769273343,1.1978387692733428,90.91293882144222,77.43788963845478,371.21981830356344,0.0
158,4.0,5.193620053124897,1.1936200531248966,90.8569090782247,77.4378626306039,370.37818443194845,0.0
159,4.0,5.189664216774772,1.189664216774772,90.79670742470296,77.4378462313928,369.5889950800986,0.0
160,4.0,5.185965703586792,1.1859657035867919,90.73249159248601,77.43784206977298,368.85114169909656,0.0
161,4.0,5.182524539703201,1.1825245397032011,90.66443963533713,77.43784038995506,368.1646295043202,0.0
162,4.0,5.179329089036524,1.179329089036524,90.59273901955447,77.43784429532919,367.5271370963181,0.0
163,4.0,5.176362091006996,1.1763620910069958,90.51755707256287,77.4378294200946,366.93522098942725,0.0
164,4.0,5.173613286294581,1.1736132862945814,90.43906117898882,77.43783409426875,366.3868344493006,0.0
165,4.0,5.171092087526118,1.1710920875261177,90.3574181706172,77.43785227076387,365.88385529499203,0.0
166,4.0,5.168782693285758,1.168782693285758,90.27277735409706,77.43787619467537,365.42313114404027,0.0
167,4.0,5.166676795488243,1.166676795488243,90.1853220335798,77.43791273883892,365.00300453343607,0.0
168,4.0,5.164770225151002,1.1647702251510017,90.09520627895016,77.43792382758801,411.17304789113734,0.0
169,4.0,5.1619351218090275,1.1619351218090275,90.021990985253,77.43790917964509,410.6074447744134,0.0
170,4.0,5.156701437040881,1.1567014370408808,89.99094396281451,77.43788780862259,409.56332466316815,0.0
171,4.0,5.149801315112009,1.1498013151120086,89.98942418795382,77.4378657913432,408.18675033835814,0.0
172,4.0,5.141747537646391,1.141747537646391,90.00760485161375,77.43784490314046,406.58002173396744,0.0
173,4.0,5.1329792761517155,1.1329792761517155,90.03833088161278,77.43783649190219,404.83075356577973,0.0
174,4.0,5.123759303025294,1.1237593030252944,90.07639499638391,77.43783013282697,402.99136892705866,0.0
175,4.0,5.114339066133386,1.114339066133386,90.11797462272668,77.43783624597695,401.11203166712295,0.0
176,4.0,5.104868537740605,1.1048685377406047,90.16023006733093,77.43784656121538,399.2226612527631,0.0
177,4.0,5.095459857883317,1.0954598578833172,90.20105719757244,77.4378605521947,397.34562962123425,0.0
178,4.0,5.086210431840778,1.0862104318407777,90.23894521805256,77.43788854053172,395.5003691257476,0.0
179,4.0,5.077172859394729,1.0771728593947287,90.27275532931549,77.43788533394886,393.69737342276085,0.0
180,4.0,5.068388971677248,1.0683889716772477,90.3017595327167,77.43787810818259,391.94498782312337,0.0
181,4.0,5.059922145359526,1.0599221453595256,90.32537789182494,77.4378594156734,390.25585597273783,0.0
182,4.0,5.0517516396776205,1.0517516396776205,90.34328106170115,77.43786207125103,388.62584008919777,0.0
183,4.0,5.043904644900313,1.043904644900313,90.35527230799866,77.43786785592097,387.06036463112497,0.0
184,4.0,5.036387566441887,1.0363875664418867,90.36127220425546,77.43787090828175,385.56070747866886,0.0
185,4.0,5.029211177500795,1.0292111775007946,90.36125574432039,77.43787624273016,384.129017884921,0.0
186,4.0,5.022373948999432,1.022373948999432,90.3553285556171,77.43787196415651,382.76499079889913,0.0
187,4.0,5.015844852878467,1.015844852878467,90.34362132485904,77.43787277265412,381.46243612276663,0.0
188,4.0,5.009639297205299,1.0096392972052994,90.32629085349596,77.43788167271225,380.2244277659697,0.0
189,4.0,5.003741025849738,1.0037410258497381,90.30352513387257,77.43787857576208,379.04772263053525,0.0
190,4.0,4.998141809183883,0.998141809183883,90.27552370676759,77.43787291589307,377.9306789056971,0.0
191,4.0,4.9928491606016205,0.9928491606016205,90.2424407463891,77.43786372810405,376.87479551353573,0.0
192,4.0,4.987838301202558,0.987838301202558,90.20448683105363,77.43785401202895,375.8751290634228,0.0
193,4.0,4.983100491150419,0.9831004911504193,90.16186026133444,77.4378529687407,374.92993595802113,0.0
194,4.0,4.978630416434668,0.978630416434668,90.11473795691714,77.4378543671812,374.0381560522287,0.0
195,4.0,4.974490970952929,0.974490970952929,90.06219592745468,77.43785244806276,373.2123366786218,0.0
196,4.0,4.970716295201793,0.9707162952017931,90.00321309389027,77.43786533332008,372.4592888662702,0.0
197,4.0,4.96723191949566,0.96723191949566,89.93942562593554,77.43786237445427,371.7641559128966,0.0
198,4.0,4.964187043796738,0.9641870437967377,89.86829784652996,77.4378632492467,371.1567032109616,0.0
199,4.0,4.961564484027984,0.961564484027984,89.78988110241636,77.43786659781719,370.6335025370953,0.0
200,4.0,4.95920850218898,0.9592085021889796,89.70725377554639,77.43786296073331,370.1634841602139,0.0
201,4.0,4.957323320702376,0.9573233207023764,89.61700924165892,77.4378565351161,369.78739045363653,0.0
202,4.0,4.955769187974848,0.9557691879748482,89.52152268217637,77.43786362803057,369.47734097449467,0.0
203,4.0,4.95436954541212,0.9543695454121197,89.42423648892203,77.43786586995157,407.3333028834268,0.0
204,4.0,4.952489972918505,0.9524899729185048,89.33636208418943,77.43786475111028,406.95832817095067,0.0
205,4.0,4.948894869435862,0.9488948694358621,89.28023088372184,77.43785307349272,406.2411050261634,0.0
206,4.0,4.943985173446469,0.9439851734464693,89.24827443014738,77.43785567326222,405.26162067627956,0.0
207,4.0,4.938490911765173,0.9384909117651734,89.22682672742384,77.43785821306717,404.165515470861,0.0
208,4.0,4.932611904748448,0.9326119047484482,89.21300272059332,77.43786839775817,402.99265357102433,0.0
209,4.0,4.926377126954288,0.9263771269542884,89.20543484086511,77.43786814804774,401.7488154010895,0.0
210,4.0,4.920287473058172,0.9202874730581723,89.195408776988,77.43786251805633,400.53392944881426,0.0
211,4.0,4.914294577754783,0.9142945777547826,89.1835851081928,77.43786195145215,399.33834683578806,0.0
212,4.0,4.908355063337692,0.9083550633376918,89.17121323432542,77.43785742802808,398.15341370957844,0.0
213,4.0,4.902817172246334,0.9028171722463343,89.15155679139306,77.43787102088464,397.04860443685266,0.0
214,4.0,4.897579271632888,0.8975792716328881,89.12672429941229,77.43786431958625,396.0036432644701,0.0
215,4.0,4.892507130254581,0.8925071302545806,89.09903150410315,77.43785459045802,394.99175105949774,0.0
216,4.0,4.887946094037526,0.8879460940375257,89.06249969039358,77.43785748829978,394.0818243341953,0.0
217,4.0,4.883745424109985,0.8837454241099847,89.01988508292426,77.43785259259575,393.2437906836509,0.0
218,4.0,4.879734709933457,0.8797347099334569,88.97398989699114,77.43785885899348,392.4436532054336,0.0
219,4.0,4.876160770699677,0.876160770699677,88.92068094756982,77.43786184521589,391.7306523282945,0.0
220,4.0,4.8728644378573165,0.8728644378573165,88.86322165112261,77.43785573763962,391.07303392624357,0.0
221,4.0,4.869744170652125,0.8697441706521252,88.80306917574264,77.43785090901174,390.4505406188079,0.0
222,4.0,4.866924054060438,0.8669240540604379,88.73822797840899,77.43785152833674,389.8879273587663,0.0
223,4.0,4.864275931779075,0.8642759317790754,88.67133091965572,77.4378613149151,389.35962696363447,0.0
224,4.0,4.861796112004678,0.8617961120046784,88.60192928307461,77.4378604527155,388.86490291864226,0.0
225,4.0,4.859505534775881,0.8595055347758809,88.52982229241786,77.43786326231572,388.4079327614972,0.0
226,4.0,4.857414096358093,0.8574140963580934,88.4549184435424,77.43786132972672,387.99069079714855,0.0
227,4.0,4.85550442546794,0.8555044254679398,88.37728850774346,77.4378693721406,421.82053389925085,0.0
228,4.0,4.852911674134666,0.8529116741346661,88.31273724977468,77.43787877517094,421.30328000826273,0.0
229,4.0,4.8487096407410535,0.8487096407410535,88.27758629461037,77.43787973957319,420.46497434623706,0.0
230,4.0,4.843434926619904,0.8434349266199037,88.2624590490806,77.43786774155403,419.4126688790676,0.0
231,4.0,4.837438191346571,0.8374381913465712,88.26055976441225,77.43786639716537,418.2163201920378,0.0
232,4.0,4.830988043680557,0.8309880436805566,88.26695349467104,77.4378403682597,416.9295157326679,0.0
233,4.0,4.824252476390982,0.8242524763909822,88.27802894013105,77.43783635608625,415.58577005839777,0.0
234,4.0,4.817393650480642,0.8173936504806418,88.2911263707564,77.43783664408296,414.21743428928494,0.0
235,4.0,4.810546230864169,0.8105462308641691,88.3043201180159,77.43784938351655,412.85137407579856,0.0
236,4.0,4.80376963670782,0.8037696367078198,88.31615500986854,77.4378545311164,411.49944354160687,0.0
237,4.0,4.7971179876087255,0.7971179876087255,88.32565119168314,77.4378562145526,410.17243954633756,0.0
238,4.0,4.790607934702044,0.7906079347020443,88.33208552420282,77.43787644863265,408.8736839914547,0.0
239,4.0,4.784284053192541,0.7842840531925406,88.3349706713597,77.43787739174981,407.6120696303087,0.0
240,4.0,4.778177122882748,0.7781771228827479,88.33394304467178,77.43788703016152,406.3937370335051,0.0
241,4.0,4.772293525178213,0.7722935251782133,88.32878332259823,77.43787761731183,405.21995929145044,0.0
242,4.0,4.766662321930978,0.766662321930978,88.31939221713182,77.43786256513575,404.09653424362693,0.0
243,4.0,4.761271788803637,0.7612717888036373,88.30571118493616,77.43786172773513,403.0211228847225,0.0
244,4.0,4.756108411654138,0.7561084116541377,88.28779955928951,77.43786320192994,401.99102914339727,0.0
245,4.0,4.751174931731944,0.7511749317319438,88.26567612229306,77.4378536978639,401.00679989891967,0.0
246,4.0,4.746487028791943,0.7464870287919432,88.23940980133499,77.43784363785308,400.07156326238953,0.0
247,4.0,4.742019434451496,0.7420194344514961,88.209091733363,77.43784295024305,399.18027819147034,0.0
248,4.0,4.737787264680739,0.7377872646807386,88.17487974627565,77.43785052373983,398.33596032220424,0.0
249,4.0,4.733766954111667,0.7337669541116671,88.13685623053111,77.437856691927,397.53390836367447,0.0
250,4.0,4.729969686290395,0.7299696862903948,88.09516249710168,77.43785990221828,396.7763534333306,0.0
251,4.0,4.7263788896991805,0.7263788896991805,88.04992417417739,77.43786618803684,396.05998951338336,0.0
252,4.0,4.722997013847566,0.7229970138475661,88.00129119109125,77.43787385879014,395.3853052809863,0.0
253,4.0,4.719818724448571,0.7198187244485714,87.94937374669651,77.4378766284731,394.75123654588685,0.0
254,4.0,4.71682911239201,0.7168291123920101,87.89434784147501,77.43788100993264,394.15480894060283,0.0
255,4.0,4.714032706229461,0.7140327062294611,87.83631331980514,77.43787383423116,393.59692591117437,0.0
256,4.0,4.711421234769706,0.7114212347697064,87.77539691092781,77.43787865976633,393.0759373549533,0.0
257,4.0,4.70898492536972,0.7089849253697196,87.71173053298352,77.43787190657459,392.58989362965593,0.0
258,25.0,24.345957402571045,-0.6540425974289548,87.64544664925576,77.43786411547013,392.13996923338584,0.0
259,20.833333333333332,20.714298914741544,-0.11903441859178798,74.57147609306956,77.43787118888852,577.5190422917364,0.0
260,4.0,5.8711993757031395,1.8711993757031395,69.9030416020774,77.437844849957,630.0,0.0
261,4.0,6.0080915212103685,2.0080915212103685,68.3808552914458,77.4378612590342,630.0,0.0
262,4.0,6.119922873713744,2.119922873713744,67.2111992985667,77.43785909511394,630.0,0.0
263,4.0,6.202401684507637,2.2024016845076373,66.4037216358288,77.437865958402,630.0,0.0
264,4.0,6.251516354941916,2.2515163549419164,65.97212149701257,77.43787537640611,630.0,0.0
265,4.0,6.273039431182742,2.2730394311827418,65.8373685461879,77.43787543197648,630.0,0.0
266,4.0,6.275597525540129,2.275597525540129,65.90218643904124,77.43786581957708,630.0,0.0
267,4.0,6.265515646491278,2.265515646491278,66.09866472035709,77.43786837191121,630.0,0.0
268,4.0,6.246974104501848,2.246974104501848,66.38368120532512,77.43788004880226,630.0,0.0
269,4.0,6.222713499784162,2.222713499784162,66.7292413025277,77.43787518133279,630.0,0.0
270,4.0,6.194549733153232,2.1945497331532318,67.11686752284352,77.43787201241163,630.0,0.0
271,4.0,6.163709889887677,2.163709889887677,67.53419831417038,77.43785470652486,630.0,0.0
272,4.0,6.130989364352377,2.130989364352377,67.97311777790436,77.43784270746042,630.0,0.0
273,4.0,6.096898689352953,2.096898689352953,68.42850061962633,77.43785122318664,630.0,0.0
274,4.0,6.061790754389057,2.0617907543890572,68.89694951927693,77.437854328588,630.0,0.0
