Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
0,4.0,8.493640815349908,4.493640815349908,43.24873176650609,68.04600378360188,426.8958774582412,0.0,102.03866481781006
1,4.0,8.63354971577102,4.63354971577102,42.69328846875852,68.04600002483156,440.18722299824685,0.0,102.38739681243896
2,4.0,8.75066480270313,4.750664802703129,42.268137800323636,68.04599304168217,451.3131562567973,0.0,102.74286270141602
3,4.0,8.828287150008048,4.828287150008048,42.04309816124069,68.04597469749022,458.68727925076456,0.0,103.10237312316895
4,4.0,8.873401827056234,4.8734018270562345,41.97586534508698,68.04595218335875,462.9731735703423,0.0,103.46353340148926
5,4.0,8.893747855914,4.893747855914,42.025933130631586,68.04593716547296,464.90604631183004,0.0,103.82445907592773
6,4.0,8.89566448759774,4.89566448759774,42.16235219443664,68.04592918795153,465.0881263217853,0.0,104.18392753601074
7,4.0,8.884060685523842,4.884060685523842,42.362081865788156,68.04593472525308,463.985765124765,0.0,104.54091835021973
8,4.0,8.862993723391869,4.8629937233918685,42.60651718689929,68.04594157432511,461.9844037222275,0.0,104.89480400085449
9,4.0,8.83559424570321,4.835594245703209,42.88138571506705,68.04594398121982,459.3814533418049,0.0,105.24514579772949
10,4.0,8.804297364073058,4.804297364073058,43.17544531517816,68.04594956516287,456.4082495869405,0.0,105.59151649475098
11,4.0,8.770936318995924,4.770936318995924,43.480170835791945,68.04595632741274,453.23895030461273,0.0,105.93383598327637
12,4.0,8.736834480823026,4.736834480823026,43.78918498185085,68.045960288844,449.9992756781875,0.0,106.27190589904785
13,4.0,8.703120776078391,4.703120776078391,44.09692077196174,68.04596104962667,446.79647372744716,0.0,106.60578536987305
14,4.0,8.67049678901205,4.67049678901205,44.39974801760968,68.04595997540318,443.69719495614476,0.0,106.93552017211914
15,4.0,8.639348701687382,4.639348701687382,44.69551679907057,68.04595899572581,440.7381266603013,0.0,107.26115417480469
16,4.0,8.609822781633031,4.6098227816330315,44.98326609520422,68.04595812889596,437.93316425513797,0.0,107.582763671875
17,4.0,8.582092042972562,4.582092042972562,45.26189507496941,68.04595593377532,435.29874408239334,0.0,107.90048599243164
18,4.0,8.556121249799299,4.556121249799299,45.531350461828026,68.04596067384864,432.8315187309334,0.0,108.21437644958496
19,4.0,8.531903216633449,4.531903216633449,45.7915233145853,68.04596005510099,430.5308055801776,0.0,108.52467918395996
20,4.0,8.50927672473696,4.50927672473696,46.043016077524165,68.04595217631379,428.38128885001123,0.0,108.83132362365723
21,4.0,8.488209802243158,4.4882098022431585,46.28592326136099,68.04596251966879,426.37993121310006,0.0,109.13461875915527
22,4.0,8.468541591382786,4.468541591382786,46.52095293329585,68.04595907809144,424.5114511813647,0.0,109.43461799621582
23,4.0,8.450230527136574,4.450230527136574,46.748210453102814,68.04595831171488,422.7719000779745,0.0,109.73143196105957
24,4.0,8.433127917539563,4.433127917539563,46.96841327204652,68.04595964525204,421.14715216625854,0.0,110.02517700195312
25,4.0,8.417197091059057,4.417197091059057,47.181646232976114,68.0459571236508,419.6337236506104,0.0,110.31589317321777
26,4.0,8.402312547617552,4.4023125476175515,47.388561831507985,68.04594353089423,418.2196920236674,0.0,110.60375213623047
27,4.0,8.388439930350724,4.388439930350724,47.58924883778814,68.04594334696588,416.9017933833188,0.0,110.88876533508301
28,4.0,8.375469651775267,4.375469651775267,47.78425583326891,68.04593775560578,415.6696169186504,0.0,111.17099571228027
29,4.0,8.363376991094112,4.363376991094112,47.973684335731015,68.0459439707681,414.52081415394065,0.0,111.45055770874023
30,4.0,8.35207044655806,4.352070446558059,48.158025677120335,68.0459418422878,413.44669242301563,0.0,111.7275619506836
31,4.0,8.341523377568363,4.341523377568363,48.33735566770667,68.04594426302069,412.44472086899447,0.0,112.00199508666992
32,4.0,8.331664456533334,4.331664456533334,48.51210066229431,68.04595169878988,411.5081233706667,0.0,112.27404022216797
33,4.0,8.322469461755496,4.322469461755496,48.682339404410136,68.04595669656133,410.63459886677214,0.0,112.5436897277832
34,4.0,8.313873236954112,4.313873236954112,48.848432019111016,68.04596843974612,409.81795751064067,0.0,112.81101989746094
35,4.0,8.30585484796661,4.305854847966611,49.01046315894173,68.04597082232374,409.05621055682803,0.0,113.07605361938477
