Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Req Torque (Nm),Req Decel (m/s^2)
32,4.0,7.350467333622755,3.3504673336227553,49.76072561974264,77.43784748840804,630.0,0.0
33,4.0,7.558699633286332,3.5586996332863317,49.465016561665855,77.43784426242682,630.0,0.0
34,4.0,7.690704066475643,3.690704066475643,48.800929417263426,77.43785010621487,630.0,0.0
35,4.0,7.810036633173484,3.8100366331734836,48.241201213541814,77.43783850133453,630.0,0.0
36,4.0,7.892524464272177,3.892524464272177,47.92341359023498,77.43783579409154,630.0,0.0
37,4.0,7.9294518975595505,3.9294518975595505,47.88671527098899,77.43784305997416,630.0,0.0
38,4.0,7.933371632646155,3.933371632646155,48.04855949125352,77.43785558097616,630.0,0.0
39,4.0,7.915469617713172,3.915469617713172,48.34153436031182,77.43786887004234,630.0,0.0
40,4.0,7.882745627385185,3.8827456273851846,48.72498110817629,77.43787948582464,630.0,0.0
41,4.0,7.840369284044756,3.8403692840447556,49.16922362189951,77.43788147769554,630.0,0.0
42,4.0,7.791721688260236,3.7917216882602363,49.65548072374492,77.43788112867566,630.0,0.0
43,4.0,7.987404197356283,3.987404197356283,49.458171192282734,77.43784240013908,630.0,0.0
44,4.0,8.124738099361668,4.124738099361668,48.79702645783835,77.4378500424175,630.0,0.0
45,4.0,8.248763945090625,4.248763945090625,48.23921873282369,77.43785907010836,630.0,0.0
46,4.0,8.333937884426428,4.333937884426428,47.92270002925978,77.43785440213169,630.0,0.0
47,4.0,8.371038870658568,4.371038870658568,47.88678314623253,77.43787393421181,630.0,0.0
48,4.0,8.373366032144421,4.373366032144421,48.0491225124177,77.43787154667721,630.0,0.0
49,4.0,8.35272232914271,4.3527223291427095,48.342384581358665,77.43786956400928,630.0,0.0
50,4.0,8.316483672922983,4.316483672922983,48.72602135817722,77.43786579494561,630.0,0.0
51,4.0,8.270164801681098,4.270164801681098,49.17037417388105,77.4378519740524,630.0,0.0
52,4.0,8.217240536278116,4.217240536278116,49.65672612550775,77.43784270984757,630.0,0.0
53,4.0,8.414392157734905,4.4143921577349055,49.45927119545452,77.43787540789482,630.0,0.0
54,4.0,8.557505344872366,4.557505344872366,48.79811775445012,77.43786677535007,630.0,0.0
55,4.0,8.686545170783898,4.686545170783898,48.240302998056755,77.43786192130916,630.0,0.0
56,4.0,8.774601174202282,4.774601174202282,47.92377301094961,77.43785036372603,630.0,0.0
57,4.0,8.812029142118897,4.812029142118897,47.88785362330968,77.43784193017454,630.0,0.0
58,4.0,8.812860896099973,4.8128608960999735,48.050193116760425,77.43784269486694,630.0,0.0
59,4.0,8.789560640448183,4.789560640448183,48.34344283604847,77.43784221130412,630.0,0.0
60,4.0,8.74987898884258,4.74987898884258,48.72706688451023,77.43786971321839,630.0,0.0
61,4.0,8.699658599268805,4.699658599268805,49.171411559087744,77.4378792179354,630.0,0.0
62,4.0,8.642527161285557,4.642527161285557,49.657748331202846,77.43788627944056,630.0,0.0
63,4.0,8.841457360400709,4.8414573604007085,49.45997885212487,77.43786039018025,630.0,0.0
64,4.0,8.990366829349561,4.990366829349561,48.79880478865062,77.43784779172587,630.0,0.0
65,4.0,9.124405702695093,5.124405702695093,48.2409828222649,77.4378434168583,630.0,0.0
66,4.0,9.215368072447749,5.215368072447749,47.924438521086664,77.43785798947604,630.0,0.0
67,4.0,9.25312886822644,5.25312886822644,47.88849898926636,77.43786936067201,630.0,0.0
68,4.0,9.25246330548907,5.252463305489069,48.05083354991483,77.43787300408819,630.0,0.0
69,4.0,9.226507358944053,5.226507358944053,48.344066538760245,77.43787598517835,630.0,0.0
70,4.0,9.183385721725369,5.183385721725369,48.72769320445074,77.43788162097695,630.0,0.0
71,4.0,9.129248958831592,5.129248958831592,49.17203580910123,77.43787698305348,630.0,0.0
72,4.0,9.067908551036833,5.067908551036833,49.658364685883114,77.43785634467801,630.0,0.0
73,4.0,9.268542856258223,5.2685428562582235,49.46040780447963,77.43785728557253,630.0,0.0
74,4.0,9.423232867412283,5.423232867412283,48.79923169872063,77.43785005960102,630.0,0.0
75,4.0,9.562277677349726,5.5622776773497264,48.241399043548284,77.43786217522977,630.0,0.0
76,4.0,9.656133651107105,5.656133651107105,47.92484360604325,77.43786371979267,630.0,0.0
77,4.0,9.694215081869004,5.694215081869004,47.88890730306925,77.43787056814979,630.0,0.0
78,4.0,9.69207162264934,5.69207162264934,48.05122506819529,77.4378580551224,630.0,0.0
79,4.0,9.663439583915343,5.663439583915343,48.34446717694149,77.4378642836972,630.0,0.0
80,4.0,9.616882496163678,5.616882496163678,48.72807419338402,77.43786139354167,630.0,0.0
81,4.0,9.558828918964313,5.558828918964313,49.172413122069464,77.43787012836137,630.0,0.0
82,4.0,9.493285817291408,5.493285817291408,49.65873996924054,77.43787938876086,630.0,0.0
83,4.0,9.695660687095165,5.695660687095165,49.460691025232485,77.43785416523217,630.0,0.0
84,4.0,9.856138727699431,5.856138727699431,48.79950196958616,77.43785650327257,630.0,0.0
85,4.0,10.0001967027676,6.0001967027675995,48.24166341596373,77.43786600960726,630.0,0.0
86,4.0,10.09693720636767,6.09693720636767,47.92511229408825,77.43786469007398,630.0,0.0
87,4.0,10.135347427896136,6.135347427896136,47.889161353207726,77.43785650991978,630.0,0.0
88,4.0,10.131699740745738,6.131699740745738,48.05148260160588,77.43785752108715,630.0,0.0
89,4.0,10.100408611575386,6.100408611575386,48.344701315170994,77.43785601844452,630.0,0.0
90,4.0,10.050405729699387,6.050405729699387,48.72831615067583,77.43785724913245,630.0,0.0
91,4.0,9.98843614469837,5.988436144698371,49.17265485918092,77.43786690926093,630.0,0.0
92,4.0,9.918683469684954,5.918683469684954,49.65898134385711,77.43785923829681,630.0,0.0
93,4.0,10.122779258316204,6.1227792583162035,49.46085040706966,77.43785886435762,630.0,0.0
94,4.0,10.28904648010143,6.28904648010143,48.79966577952475,77.43786285019874,630.0,0.0
95,4.0,10.438104886692201,6.4381048866922015,48.24182085745744,77.43785691849583,630.0,0.0
96,4.0,10.537742902679328,6.537742902679328,47.92526275377429,77.43785448998754,630.0,0.0
97,4.0,10.576491957790926,6.576491957790926,47.889311127246,77.43785867373015,630.0,0.0
98,4.0,10.571365180233096,6.571365180233096,48.051630913333405,77.43784917801038,630.0,0.0
99,4.0,10.537410627333388,6.537410627333388,48.344858134860786,77.43785153501703,630.0,0.0
100,4.0,10.48397064644418,6.483970646444179,48.72847325970442,77.43784005001748,630.0,0.0
101,4.0,10.418084714707414,6.418084714707414,49.17280929734782,77.43784816688019,630.0,0.0
102,4.0,10.344129723437387,6.344129723437387,49.659131014200476,77.43834404973461,630.0,0.0
103,4.0,10.549967669639758,6.5499676696397575,49.46095875817252,77.4374932349069,630.0,0.0
104,4.0,10.722021345293452,6.722021345293452,48.79976835036126,77.43752312517138,630.0,0.0
105,4.0,10.876111491752317,6.876111491752317,48.24193217138491,77.43761697084591,630.0,0.0
106,4.0,10.978644639152677,6.978644639152677,47.925363635492644,77.43773946939828,630.0,0.0
107,4.0,11.017739444749042,7.017739444749042,47.88941346070088,77.43786414695462,630.0,0.0
108,4.0,11.01113524065531,7.01113524065531,48.05173018869057,77.43795742040018,630.0,0.0
109,4.0,10.974503476223772,6.974503476223772,48.3449589601458,77.43802662775973,630.0,0.0
110,4.0,10.917640069634954,6.917640069634954,48.72857039491906,77.43804713533956,630.0,0.0
111,4.0,10.847836651841563,6.847836651841563,49.17290379343868,77.43801978591847,630.0,0.0
112,4.0,10.769689298438372,6.769689298438372,49.65921909236562,77.43796187384959,630.0,0.0
113,4.0,10.977266665286564,6.977266665286564,49.46102735597412,77.43777684352025,630.0,0.0
114,4.0,11.15511583361287,7.15511583361287,48.79983485243255,77.43779262732954,630.0,0.0
115,4.0,11.314213542601097,7.314213542601097,48.24197777142047,77.4378225265218,630.0,0.0
116,4.0,11.419647057383843,7.419647057383843,47.92541104558108,77.43784972950085,630.0,0.0
117,4.0,11.459085290756041,7.459085290756041,47.88946394761413,77.43786789841151,630.0,0.0
118,4.0,11.450987827577741,7.450987827577741,48.051770554712924,77.43789665411022,630.0,0.0
119,4.0,11.411698936240306,7.411698936240306,48.345001241763086,77.43790857346445,630.0,0.0
120,4.0,11.351402531707544,7.351402531707544,48.728607172152714,77.43790429067249,630.0,0.0
121,4.0,11.277681665747265,7.277681665747265,49.17294158542412,77.4378817417357,630.0,0.0
122,4.0,11.195325539516151,7.195325539516151,49.65925940484341,77.43784809874718,630.0,0.0
123,4.0,11.404605289172576,7.404605289172576,49.46105802799475,77.43784835718554,630.0,0.0
124,4.0,11.588240799359053,7.588240799359053,48.799861066651566,77.43785745567655,630.0,0.0
125,4.0,11.752340340092875,7.752340340092875,48.242012455859935,77.4378804107108,630.0,0.0
126,4.0,11.86065985255915,7.8606598525591505,47.925454610244856,77.43787595064691,630.0,0.0
127,4.0,11.900417266583215,7.900417266583215,47.88950170245805,77.43787468188422,630.0,0.0
128,4.0,11.89083195164761,7.890831951647611,48.05181470420277,77.43787449873633,630.0,0.0
129,4.0,11.848865545862548,7.848865545862548,48.34504105723539,77.437865859351,630.0,0.0
130,4.0,11.785118834134073,7.785118834134073,48.728652138992246,77.43787041291786,630.0,0.0
131,4.0,11.707474725269881,7.707474725269881,49.17299064181492,77.43786465242366,630.0,0.0
132,4.0,11.620907996617433,7.620907996617433,49.659314770668175,77.43786925838266,630.0,0.0
133,4.0,11.52898049831028,7.528980498310281,50.17415001373002,77.43787516548096,630.0,0.0
134,4.0,11.4340674631258,7.4340674631258,50.708270384551064,77.43786727434194,630.0,0.0
135,4.0,11.337771925117677,7.337771925117677,51.25511569964521,77.43786810483786,630.0,0.0
136,4.0,11.241245607922911,7.241245607922911,51.80997996399181,77.4378605059254,630.0,0.0
137,4.0,11.145491368579528,7.145491368579528,52.36833440446014,77.43785831358399,630.0,0.0
138,4.0,11.05132273165359,7.05132273165359,52.92638620867499,77.43785576028989,630.0,0.0
139,4.0,10.95919754941298,6.9591975494129805,53.48161393336435,77.43785897026308,630.0,0.0
140,4.0,10.869344855373441,6.869344855373441,54.032401177102464,77.43784975487851,630.0,0.0
141,4.0,10.781870237883988,6.781870237883988,54.57766882052718,77.43784973770948,630.0,0.0
142,4.0,10.69686777202453,6.696867772024531,55.11672319543337,77.43785136934103,630.0,0.0
143,4.0,10.614268363721317,6.614268363721317,55.649173566220604,77.4378582364996,630.0,0.0
144,4.0,10.534060905269154,6.534060905269154,56.1747790935526,77.43786061085574,630.0,0.0
145,4.0,10.456162670815315,6.456162670815315,56.69343988187266,77.43785445648,630.0,0.0
146,4.0,10.380480424545686,6.380480424545686,57.20511962495924,77.43785668411066,630.0,0.0
147,4.0,10.306960559760174,6.306960559760174,57.709814531534214,77.43784762402426,630.0,0.0
148,4.0,10.23483615128456,6.23483615128456,58.20759388387705,77.43784476902381,630.0,0.0
149,4.0,10.165343647967937,6.165343647967937,58.69851483588334,77.43784798599515,630.0,0.0
150,4.0,10.097769939579532,6.097769939579532,59.182640006326054,77.43785720635886,630.0,0.0
151,4.0,10.032001995648065,6.032001995648065,59.66006200431737,77.43785264674514,630.0,0.0
152,4.0,9.968006595737876,5.968006595737876,60.130841633207304,77.43784626435556,630.0,0.0
153,4.0,9.905688164155059,5.905688164155059,60.59509179533157,77.437850472191,630.0,0.0
154,4.0,9.844967148249149,5.8449671482491485,61.052889412019134,77.43785351320213,630.0,0.0
155,4.0,9.785614155732016,5.785614155732016,61.50547157752222,77.43785364682185,630.0,0.0
156,4.0,9.727210146550286,5.727210146550286,61.955175215491195,77.43785386041024,630.0,0.0
157,4.0,9.669485472499572,5.669485472499572,62.403648251260144,77.4378580192698,630.0,0.0
158,4.0,9.61223754217351,5.61223754217351,62.852058452815506,77.4378581390422,630.0,0.0
159,4.0,9.555329513178696,5.555329513178696,63.301232244916505,77.43785453375152,630.0,0.0
160,4.0,9.498682560405058,5.498682560405058,63.7517679071898,77.43785261955348,630.0,0.0
161,4.0,9.442193981173366,5.442193981173366,64.20410257945663,77.43785984215525,630.0,0.0
162,4.0,9.385845651436313,5.385845651436313,64.6585920025571,77.43785004165177,630.0,0.0
163,4.0,9.329578942677283,5.3295789426772835,65.11550089519042,77.43784524489699,630.0,0.0
164,4.0,9.273370499509381,5.273370499509381,65.57505970675979,77.43783297273254,630.0,0.0
165,4.0,9.217202600059055,5.217202600059055,66.03748731821206,77.4378357146876,630.0,0.0
166,4.0,9.161033019281382,5.161033019281382,66.50295849417316,77.43785606183545,630.0,0.0
167,4.0,9.104868530603014,5.104868530603014,66.97165948719544,77.43785962266551,630.0,0.0
168,4.0,9.048653357399388,5.048653357399388,67.44397507394994,77.43787070745287,630.0,0.0
169,4.0,8.992314886852101,4.9923148868521015,67.92043174309589,77.43789410884136,630.0,0.0
170,4.0,8.93581653451664,4.93581653451664,68.4014559967435,77.43789070849452,630.0,0.0
171,4.0,8.87911903211627,4.87911903211627,68.88742081393492,77.43789407419229,630.0,0.0
172,4.0,8.822195713228881,4.822195713228881,69.37866017412009,77.43788029841987,630.0,0.0
173,4.0,8.765025457212182,4.765025457212182,69.87548083425283,77.43787488717578,630.0,0.0
174,4.0,8.707565764867839,4.707565764867839,70.37818923563903,77.4378692297121,630.0,0.0
175,4.0,8.649819002425655,4.649819002425655,70.88706159151117,77.43784828817195,630.0,0.0
176,4.0,8.591761348354243,4.591761348354243,71.40239284559186,77.43782323705996,630.0,0.0
177,4.0,8.533370039949215,4.533370039949215,71.92447530294393,77.43782180856559,630.0,0.0
178,4.0,8.474639894853198,4.474639894853198,72.45362335422642,77.43781712903012,630.0,0.0
179,4.0,8.41553560710951,4.4155356071095095,72.99015678916624,77.43782627696528,630.0,0.0
180,4.0,8.35605885490478,4.356058854904781,73.53440055894221,77.43784731453323,630.0,0.0
181,4.0,8.296166153836438,4.296166153836438,74.08671064666285,77.43785552562946,630.0,0.0
182,4.0,8.236060604244381,4.236060604244381,74.64576436794859,77.43787452537576,630.0,0.0
183,4.0,8.176100528666678,4.176100528666678,75.20831178842103,77.4378843364038,630.0,0.0
184,4.0,8.116541398832663,4.116541398832663,75.77180186924089,77.43787337531991,630.0,0.0
185,4.0,8.05760455362869,4.057604553628691,76.33434546344154,77.43787601694058,630.0,0.0
186,4.0,7.999390918762952,3.999390918762952,76.89459701966867,77.43787420337974,630.0,0.0
187,4.0,7.94199638831579,3.94199638831579,77.4516271264837,77.43787127157898,630.0,0.0
188,4.0,7.885467770195677,3.8854677701956772,78.00469224643562,77.43786809781312,630.0,0.0
189,4.0,7.829816758577796,3.8298167585777962,78.55336534499146,77.4378642478453,630.0,0.0
190,4.0,7.775070646797139,3.775070646797139,79.0972564539089,77.43785556613896,630.0,0.0
191,4.0,7.721213061100482,3.7212130611004817,79.63614368437422,77.43786159891248,630.0,0.0
192,4.0,7.668235702691678,3.6682357026916783,80.16995714799887,77.43784771249521,630.0,0.0
193,4.0,7.616094522951076,3.6160945229510757,80.69885818562413,77.43784416224177,630.0,0.0
194,4.0,7.5647457210400955,3.5647457210400955,81.22298202840743,77.43784536363498,630.0,0.0
195,4.0,7.514167319112786,3.5141673191127856,81.74250139709287,77.4378468453484,630.0,0.0
196,4.0,7.464320516323915,3.464320516323915,82.25750110899574,77.43784808850236,630.0,0.0
197,4.0,7.415188609926565,3.415188609926565,82.76806106722677,77.43786071467865,630.0,0.0
198,4.0,7.366743583785779,3.3667435837857793,83.2742828665426,77.4378770497373,630.0,0.0
199,4.0,7.3189378598873,3.3189378598873,83.7762291298044,77.43787693774392,630.0,0.0
200,4.0,7.271786518754156,3.2717865187541557,84.27394273553236,77.43787846344955,630.0,0.0
201,4.0,7.225244168325821,3.225244168325821,84.76747773688662,77.43787967902027,630.0,0.0
202,4.0,7.17930624864606,3.1793062486460597,85.25690713951992,77.43786757479104,630.0,0.0
203,4.0,7.133952010754048,3.133952010754048,85.74226505891214,77.43785171634373,625.2234261454325,0.0
204,4.0,7.089149228557125,3.089149228557125,86.22358463808466,77.43783908816313,616.2852710971465,0.0
205,4.0,7.044899911205711,3.044899911205711,86.70089474228605,77.437841157823,607.4575322855393,0.0
206,4.0,7.001174963540299,3.001174963540299,87.1742507336279,77.43784215958533,598.7344052262896,0.0
207,4.0,6.957970432944252,2.9579704329442524,87.64369846785868,77.43786040569093,590.1151013723784,0.0
208,4.0,6.915270739658465,2.9152707396584647,88.10927309832363,77.4378580053715,581.5965125618636,0.0
209,4.0,6.8730445723215015,2.8730445723215015,88.57098955247594,77.43786740046471,573.1723921781395,0.0
210,4.0,6.831294030764534,2.831294030764534,89.02889816006656,77.43787013131787,564.8431591375245,0.0
211,4.0,6.789998896553663,2.789998896553663,89.48298439516756,77.43788169547689,556.6047798624558,0.0
212,4.0,6.749165797622368,2.749165797622368,89.93331497789747,77.43788330667105,548.4585766256624,0.0
213,4.0,6.708768223794667,2.7087682237946673,90.37993259288784,77.43788038525267,540.399260647036,0.0
214,4.0,6.668789663559652,2.668789663559652,90.82286502995112,77.43787818666304,532.4235378801505,0.0
215,4.0,6.629222552968359,2.6292225529683586,91.26214486590999,77.43788091590375,524.5298993171875,0.0
216,4.0,6.590056799114228,2.590056799114228,91.69778960547895,77.43787225857425,516.7163314232884,0.0
217,4.0,6.551281137542466,2.5512811375424658,92.12984934172658,77.43785497616771,508.9805869397219,0.0
218,4.0,6.512891879086594,2.5128918790865944,92.55832207862585,77.43783615422645,501.3219298777755,0.0
219,4.0,6.474864142046117,2.4748641420461173,92.98327880552998,77.43782967470878,493.73539633820036,0.0
220,4.0,6.437308391866616,2.4373083918666163,93.4031553041629,77.43783936193728,486.24302417738994,0.0
221,4.0,6.400497657779827,2.4004976577798267,93.81374040064676,77.4378577545355,478.8992827270754,0.0
222,4.0,6.364732605252741,2.3647326052527413,94.21061626271509,77.43786551767168,471.76415474792185,0.0
223,4.0,6.3301929396773895,2.3301929396773895,94.59051930861192,77.4378695428257,464.8734914656391,0.0
224,4.0,6.2970138131650355,2.2970138131650355,94.95113893077644,77.43786394752479,458.2542557264245,0.0
225,4.0,6.26527759507098,2.2652775950709803,95.29088433217073,77.43787721558107,451.9228802166606,0.0
226,4.0,6.2350179977626645,2.2350179977626645,95.60874230320027,77.43787684068359,445.88609055365157,0.0
227,4.0,6.206263867889012,2.206263867889012,95.90416813663141,77.43786742233486,440.1496416438579,0.0
228,4.0,6.1789923830785085,2.1789923830785085,96.17700018963924,77.43786400579026,434.70898042416246,0.0
229,4.0,6.153166216303398,2.153166216303398,96.42733917501738,77.4378644695826,429.5566601525279,0.0
230,4.0,6.128763393645201,2.128763393645201,96.6554813506821,77.43786518226099,424.68829703221763,0.0
231,4.0,6.105726343894914,2.105726343894914,96.86191433438276,77.43785880802577,420.0924056070353,0.0
232,4.0,6.08401582579652,2.08401582579652,97.04726667865663,77.43785448887472,415.76115724640573,0.0
233,4.0,6.063570567982624,2.063570567982624,97.2122122385697,77.43786379183346,411.68232831253346,0.0
234,4.0,6.044331466794325,2.0443314667943246,97.35751616420222,77.43786118474962,407.84412762546776,0.0
235,4.0,6.026246886365005,2.026246886365005,97.48397081359727,77.43785753916221,404.23625382981845,0.0
236,4.0,6.009260799756321,2.009260799756321,97.59238698585544,77.43786455382643,400.847529551386,0.0
237,4.0,5.993323459666682,1.9933234596666818,97.68358591477758,77.43785580974918,397.668030203503,0.0
238,4.0,5.978361382084682,1.9783613820846817,97.75859499859304,77.43784988284355,394.68309572589396,0.0
239,4.0,5.964331821656407,1.9643318216564074,97.81806025420119,77.43785150795084,391.88419842045323,0.0
240,4.0,5.95120605688179,1.95120605688179,97.86264377257552,77.43785471878522,389.26560834791707,0.0
241,4.0,5.9389241049712505,1.9389241049712505,97.89307418109894,77.43783574749595,386.81535894176443,0.0
242,4.0,5.9274569661607215,1.9274569661607215,97.91006694705885,77.43784256118626,384.52766474906394,0.0
243,4.0,5.91674819712558,1.91674819712558,97.91452221955109,77.43784443486375,382.3912653265532,0.0
244,4.0,5.906751818248107,1.9067518182481074,97.90715150998737,77.43785868916729,380.3969877404974,0.0
245,4.0,5.897434399958604,1.8974343999586036,97.88859322114065,77.43786367598588,378.5381627917414,0.0
246,4.0,5.8887602313887415,1.8887602313887415,97.85950706661244,77.43786955579529,376.8076661620539,0.0
247,4.0,5.880701995563756,1.880701995563756,97.82045270072675,77.43787495578407,375.2000481149693,0.0
248,4.0,5.87321474596512,1.8732147459651198,97.77206119111608,77.43789132472278,373.7063418200414,0.0
249,4.0,5.866281408921947,1.8662814089219468,97.71484111583737,77.43789085895664,372.32314107992835,0.0
250,4.0,5.859862561684125,1.8598625616841247,97.64934700727042,77.43787611308488,371.04258105598285,0.0
251,4.0,5.853942118367067,1.8539421183670672,97.57608776234298,77.43787753582122,369.8614526142299,0.0
252,4.0,5.848490088748974,1.8484900887489744,97.49552853066892,77.43788577900202,368.77377270542036,0.0
253,4.0,5.843485565201215,1.843485565201215,97.40814250242717,77.43788189981082,367.7753702576424,0.0
254,4.0,5.838894325003977,1.8388943250039773,97.31435853095958,77.43786784820415,366.85941783829344,0.0
255,4.0,5.834712700881063,1.834712700881063,97.21459853395137,77.43787370886051,366.02518382577205,0.0
256,4.0,5.830900656079187,1.8309006560791872,97.10927544224712,77.43786388952665,365.2646808877978,0.0
257,4.0,5.827450258780027,1.8274502587800274,96.99877136448394,77.43785821848003,364.57632662661547,0.0
258,4.0,5.824337582051344,1.8243375820513439,96.88343968327165,77.43785741895957,363.95534761924307,0.0
259,4.0,5.821549376505218,1.8215493765052182,96.76362677315072,77.43785960143038,363.399100612791,0.0
260,4.0,5.819066664184027,1.8190666641840272,96.63968264851628,77.43785199956896,362.9037995047134,0.0
261,4.0,5.816873353496349,1.8168733534963488,96.51190269919869,77.437845582546,362.4662340225216,0.0
262,4.0,5.814953470318289,1.8149534703182892,96.3805758736832,77.43784670564891,362.0832173284987,0.0
263,4.0,5.813298512715448,1.8132985127154484,96.24598078871507,77.43784898714073,434.16969675243166,0.0
264,4.0,5.810310920068474,1.8103109200684742,96.13440461775521,77.43784757931324,433.5736720193604,0.0
265,4.0,5.803039803760931,1.8030398037609308,96.09407337429084,77.43784548983146,432.1230843160054,0.0
266,4.0,5.792562610012669,1.792562610012669,96.10690799742886,77.43784583331956,430.0328841632272,0.0
267,4.0,5.7798550313083386,1.7798550313083386,96.15663364045882,77.43784734281235,427.49772221171327,0.0
268,4.0,5.765648658108763,1.7656486581087627,96.23098732827737,77.43785287474603,424.66355075839795,0.0
269,4.0,5.750496909925395,1.7504969099253946,96.32068592840943,77.43786548593711,421.64077699581594,0.0
270,4.0,5.734835310458532,1.7348353104585321,96.41864674974076,77.43786120353562,418.51628790217694,0.0
271,4.0,5.718984753827324,1.718984753827324,96.51949139861722,77.43786291077161,415.35410185425087,0.0
272,4.0,5.703185641900033,1.703185641900033,96.61916420551887,77.43786648536494,412.2021790247564,0.0
273,4.0,5.687617580648331,1.6876175806483307,96.71459247307114,77.43786012958931,409.0963508050417,0.0
274,4.0,5.6724143755084295,1.6724143755084295,96.80352353262457,77.43784902168797,406.06331137963144,0.0
275,4.0,5.65767831131994,1.6576783113199403,96.88430126262446,77.43785582232685,403.1234665740278,0.0
276,4.0,5.643473644643203,1.643473644643203,96.95577428485575,77.4378471949647,400.28963557201877,0.0
277,4.0,5.629832532346377,1.6298325323463771,97.01718556798444,77.43785469760402,397.56823366880195,0.0
278,4.0,5.616791543642038,1.6167915436420381,97.06803627243806,77.43783897440754,394.9665564222863,0.0
279,4.0,5.604363613785718,1.6043636137857176,97.1080979725589,77.43784862767107,392.48718441595037,0.0
280,4.0,5.5925582850432605,1.5925582850432605,97.13731381668758,77.43785084508266,390.1320213318302,0.0
281,4.0,5.581362592256508,1.5813625922565082,97.1557915251337,77.43785829636926,387.8984806208731,0.0
282,4.0,5.57077495091148,1.5707749509114803,97.16364323196979,77.43785750699753,385.7862461725401,0.0
283,4.0,5.56077220393006,1.5607722039300604,97.16116829611418,77.43785586677807,383.7906981497468,0.0
284,4.0,5.5513518204366035,1.5513518204366035,97.14869487862238,77.4378712689606,381.9113316428021,0.0
285,4.0,5.542492761266188,1.542492761266188,97.12656443984099,77.43786613094544,380.14394933830425,0.0
286,4.0,5.534168043955298,1.5341680439552983,97.09513380788557,77.43787282837907,378.4831682347817,0.0
287,4.0,5.526768812419031,1.5267688124190313,97.05481986677748,77.43786404706681,377.00702154329645,0.0
288,4.0,5.519465395071389,1.5194653950713892,97.00603679507351,77.43785771319864,375.54998978244186,0.0
