Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Req Torque (Nm),Req Brake Torque (Nm)
66,4.0,31.985939317534353,27.985939317534353,15.7488883970426,77.52391501649595,-0.0,0.0
67,4.0,30.175119332507364,26.175119332507364,16.79524856807352,77.52403202958077,-0.0,0.0
68,4.0,28.5831091594278,24.5831091594278,17.835785695290735,77.5241214935213,-0.0,0.0
69,4.0,27.170715656805516,23.170715656805516,18.871558438067943,77.524162865068,-0.0,0.0
70,4.0,25.946034904903552,21.946034904903552,19.874126938845343,77.52416292853698,-0.0,0.0
71,4.0,25.724645504327896,21.724645504327896,20.156869420232162,77.5241354110137,-0.0,0.0
72,4.0,25.41008540206326,21.41008540206326,20.518920914923818,77.52409410276579,-0.0,0.0
73,4.0,24.761063718657013,20.761063718657013,21.171146614596136,77.524048068832,-0.0,0.0
74,4.0,24.04410343851107,20.04410343851107,21.9187078025421,77.52399952850556,-0.0,0.0
75,4.0,23.176418285367976,19.176418285367976,22.858030333390136,77.5239680138164,-0.0,0.0
76,4.0,22.373219492420905,18.373219492420905,23.799492453176583,77.52394819853319,-0.0,0.0
77,4.0,21.508473078992843,17.508473078992843,24.879666441171437,77.52394694810108,-0.0,0.0
78,4.0,20.7136382321109,16.7136382321109,25.959753430882948,77.52394888413727,-0.0,0.0
79,4.0,19.808145886016536,15.808145886016536,27.274597622011267,77.52394128902638,-0.0,0.0
80,4.0,19.186542343714528,15.186542343714528,28.287434190655127,77.5239436520691,-0.0,0.0
81,4.0,18.525537728568867,14.525537728568867,29.427677336038347,77.52397104318348,-0.0,0.0
82,4.0,17.94781945409953,13.94781945409953,30.506987401885993,77.5240021440722,-0.0,0.0
83,4.0,17.357465418287667,13.357465418287667,31.67784351653921,77.5240266819181,-0.0,0.0
84,4.0,16.841907103639493,12.841907103639493,32.7815946338936,77.52405000386462,-0.0,0.0
85,4.0,16.306222966243833,12.306222966243833,33.99340205101968,77.5240463500926,-0.0,0.0
86,4.0,15.810492832756731,11.810492832756731,35.19462481589816,77.52403548124852,-0.0,0.0
87,4.0,15.331408715450708,11.331408715450708,36.429861446000814,77.5240211533479,-0.0,0.0
88,4.0,14.916384572486088,10.916384572486088,37.578812922504675,77.52400753726829,-0.0,0.0
89,4.0,14.540236037334173,10.540236037334173,38.685963111522796,77.52397730800392,-0.0,0.0
90,4.0,14.1967981868471,10.1967981868471,39.756254722722524,77.52396375393664,-0.0,0.0
91,4.0,13.87839663956692,9.87839663956692,40.8021152921863,77.5239727238342,-0.0,0.0
92,4.0,13.580563441439354,9.580563441439354,41.82977163062369,77.52398659586906,-0.0,0.0
93,4.0,13.299949348094117,9.299949348094117,42.844160291845,77.5239867854688,-0.0,0.0
94,4.0,13.034129238056178,9.034129238056178,43.8486240760115,77.52399341845134,-0.0,0.0
95,4.0,12.781230586391732,8.781230586391732,44.8455041790391,77.5240020416766,-0.0,0.0
96,4.0,12.539862228480073,8.539862228480073,45.83648408753477,77.52401088607665,-0.0,0.0
97,4.0,12.308922641202477,8.308922641202477,46.82273010163259,77.5240185930576,-0.0,0.0
98,4.0,12.087839759048295,8.087839759048295,47.803506795610645,77.52402296688184,630.0,0.0
99,4.0,11.903885524572152,7.903885524572152,48.66480019280175,77.52402295512563,630.0,0.0
100,4.0,11.836564696941199,7.836564696941199,49.06219362190141,77.52402187891137,630.0,0.0
101,4.0,11.925159031442533,7.925159031442533,48.817612761421664,77.52400604426855,630.0,0.0
102,4.0,12.13430744042503,8.13430744042503,48.09644988356526,77.52400536843794,630.0,0.0
103,4.0,12.41431580870847,8.41431580870847,47.13269961160919,77.52400454334406,630.0,0.0
104,4.0,12.748079492312353,8.748079492312353,46.02081824239978,77.52400185978308,630.0,0.0
105,4.0,13.126761000694056,9.126761000694056,44.816226622814746,77.52399865873998,630.0,0.0
106,4.0,13.545195763041779,9.545195763041779,43.55555612482217,77.52398515342549,630.0,0.0
107,4.0,14.000493933986563,10.000493933986563,42.263411724517475,77.52399284899285,630.0,0.0
108,4.0,14.491263073044946,10.491263073044946,40.95651957874302,77.52398416688341,630.0,0.0
109,4.0,15.017311764764196,11.017311764764196,39.64628097621403,77.52400059715649,630.0,0.0
110,4.0,15.579131549057212,11.579131549057212,38.34053949194471,77.52400208859339,630.0,0.0
111,4.0,16.178088016846218,12.178088016846218,37.044557784724184,77.52399612626678,630.0,0.0
112,4.0,16.815843093548057,12.815843093548057,35.762162887363054,77.5239886105188,630.0,0.0
113,4.0,17.492192700145903,13.492192700145903,34.500841433313695,77.52398825361657,630.0,0.0
114,4.0,18.192384329019596,14.192384329019596,33.293102228976686,77.52399642624626,630.0,0.0
115,4.0,18.915142259141323,14.915142259141323,32.13955432540245,77.52400240048966,630.0,0.0
116,4.0,19.666122758479354,15.666122758479354,31.029265831722746,77.52400500572719,630.0,0.0
117,4.0,20.47613855818011,16.47613855818011,29.916866880341683,77.52400944448357,630.0,0.0
118,4.0,21.347365260044043,17.347365260044043,28.808858177092546,77.52402035870057,630.0,0.0
119,4.0,22.283416555020956,18.283416555020956,27.709412914658476,77.52401360378273,630.0,0.0
120,4.0,23.288909334136793,19.288909334136793,26.621332065440345,77.52400723528976,630.0,0.0
121,4.0,24.75585442211346,20.75585442211346,25.148068640823016,77.52401308309925,630.0,0.0
122,4.0,30.406820303275442,26.406820303275442,20.565209706085064,77.52401906889719,630.0,0.0
123,4.0,39.07894190407126,35.07894190407126,16.078087020457843,77.5240113057607,630.0,0.0
124,4.0,54.32355313210778,50.32355313210778,11.625339601009987,77.52398925222228,-0.0,0.0
125,4.0,87.83547593644502,83.83547593644502,7.2290277050980505,77.52397227665234,-0.0,0.0
126,4.0,82.52813983249622,78.52813983249622,7.736365658955279,77.52395952190241,-0.0,0.0
127,4.0,79.17909453504191,75.17909453504191,8.107418465703773,77.523960175043,-0.0,0.0
128,4.0,78.4143685820544,74.4143685820544,8.230552702092975,77.52397367965744,-0.0,0.0
129,4.0,78.47062708847753,74.47062708847753,8.268639882524445,77.52400543950652,-0.0,0.0
130,4.0,79.50716374074617,75.50716374074617,8.204276924788921,77.5240191677517,-0.0,0.0
131,4.0,80.6641965926486,76.6641965926486,8.129473982110621,77.52400950616105,-0.0,0.0
132,4.0,82.3103852261324,78.3103852261324,8.00899246609499,77.52401951556531,-0.0,0.0
133,4.0,83.84484167926986,79.84484167926986,7.903847271310013,77.52401504565881,-0.0,0.0
134,4.0,85.76495353341781,81.76495353341781,7.767502238275032,77.52401970594056,-0.0,0.0
135,4.0,87.46713363365538,83.46713363365538,7.656221918158963,77.5240074706755,-0.0,0.0
136,4.0,89.57129898011262,85.57129898011262,7.515408427847796,77.52398471055038,-0.0,0.0
137,4.0,91.38760561094888,87.38760561094888,7.404384692140788,77.52400240335793,-0.0,0.0
138,4.0,93.64983720106143,89.64983720106143,7.262999839042871,77.5240179090416,-0.0,0.0
139,4.0,98.11553965427348,94.11553965427348,6.9683391164581385,77.52401847901217,-0.0,0.0
140,4.0,101.59841113795316,97.59841113795316,6.764243684586582,77.52401326792277,-0.0,0.0
141,4.0,103.23407269693602,99.23407269693602,6.691360216971406,77.52401304674174,-0.0,0.0
142,4.0,103.53850512778577,99.53850512778577,6.705886342158583,77.52399147281233,-0.0,0.0
143,4.0,101.56708488660774,97.56708488660774,6.870847534172584,77.52396635988245,-0.0,0.0
144,4.0,98.24310638115455,94.24310638115455,7.139182876159958,77.5239672155633,-0.0,0.0
145,4.0,93.11066492181422,89.11066492181422,7.570341956441939,77.52398603538244,-0.0,0.0
146,4.0,87.26061109934855,83.26061109934855,8.117731704275958,77.52400243207903,-0.0,0.0
147,4.0,80.5593538275478,76.5593538275478,8.835772485152734,77.52402642588994,-0.0,0.0
148,4.0,73.86033960810173,69.86033960810173,9.683274509245704,77.52403323930739,-0.0,0.0
149,4.0,67.22713485708012,63.22713485708012,10.68867684980565,77.52402771171116,-0.0,0.0
150,4.0,6.004625114590951,2.004625114590951,119.67285303962502,77.43783409426875,399.92271036089465,0.0
151,4.0,5.975922439965778,1.9759224399657782,119.89241708576027,77.43785227076387,394.19652677317276,0.0
152,4.0,5.966192514353939,1.9661925143539394,119.73220611421343,77.43787619467537,392.2554066136109,0.0
153,4.0,5.983532898591486,1.983532898591486,119.03499218339039,77.43791273883892,395.71481326900147,0.0
154,4.0,6.023633263183352,2.023633263183352,117.90280823258438,77.43792382758801,403.71483600507867,0.0
155,4.0,6.079556845851437,2.079556845851437,116.49245095971827,77.43790917964509,414.87159074736167,0.0
156,4.0,6.148313103010101,2.148313103010101,114.88018365090294,77.43788780862259,428.58846405051514,0.0
157,4.0,6.227719862955927,2.2277198629559267,113.12352021019339,77.4378657913432,444.4301126597074,0.0
158,4.0,6.316339468100863,2.316339468100863,111.26298660388207,77.43784490314046,462.10972388612214,0.0
159,4.0,6.413239898268036,2.413239898268036,109.32742723851882,77.43783649190219,481.4413597044731,0.0
160,4.0,6.517779752626544,2.517779752626544,107.3384979098999,77.43783013282697,502.29706064899557,0.0
161,4.0,6.629531430926261,2.629531430926261,105.31272775016349,77.43783624597695,524.5915204697891,0.0
162,4.0,6.748208002838891,2.748208002838891,103.26305790016106,77.43784656121538,548.2674965663588,0.0
163,4.0,6.87363144603631,2.8736314460363097,101.19970671256817,77.4378605521947,573.2894734842438,0.0
164,4.0,7.005697432737089,3.0056974327370893,99.13089156791146,77.43788854053172,599.6366378310493,0.0
165,4.0,7.144367191474001,3.144367191474001,97.06320500081378,77.43788533394886,627.3012546990632,0.0
166,4.0,7.289670453036737,3.289670453036737,95.00190122437577,77.43787810818259,630.0,0.0
167,4.0,7.441688031374906,3.4416880313749063,92.95120250263602,77.4378594156734,630.0,0.0
168,4.0,7.600516041257544,3.600516041257544,90.91442879022289,77.43786207125103,630.0,0.0
169,4.0,7.766331663801082,3.7663316638010818,88.89414797659218,77.43786785592097,630.0,0.0
170,4.0,7.93929335025883,3.93929335025883,86.8923897793487,77.43787090828175,630.0,0.0
171,4.0,8.119697171744871,4.119697171744871,84.91068732059995,77.43787624273016,630.0,0.0
172,4.0,8.307780024091828,4.307780024091828,82.95023653934165,77.43787196415651,630.0,0.0
173,4.0,8.503833539699004,4.503833539699004,81.01192103046516,77.43787277265412,630.0,0.0
174,4.0,8.708217783439713,4.7082177834397125,79.09637583411684,77.43788167271225,630.0,0.0
175,4.0,8.921266849067765,4.921266849067765,77.20410383670821,77.43787857576208,630.0,0.0
176,4.0,9.143424873462346,5.143424873462346,75.33543054381411,77.43787291589307,630.0,0.0
177,4.0,9.37510238794413,5.37510238794413,73.49059581872469,77.43786372810405,630.0,0.0
178,4.0,9.616753130659061,5.6167531306590615,71.66974244502664,77.43785401202895,630.0,0.0
179,4.0,9.86891659815836,5.868916598158361,69.87294856129685,77.4378529687407,630.0,0.0
180,4.0,10.132103433726163,6.132103433726163,68.1002312377894,77.4378543671812,630.0,0.0
181,4.0,10.406922467564216,6.4069224675642165,66.35155749200861,77.43785244806276,630.0,0.0
182,4.0,10.693984741295381,6.693984741295381,64.62687309235952,77.43786533332008,630.0,0.0
183,4.0,10.993959058748315,6.993959058748315,62.92607884612989,77.43786237445427,630.0,0.0
184,4.0,11.30758887971526,7.30758887971526,61.2490611748247,77.4378632492467,630.0,0.0
185,4.0,11.63565949073811,7.63565949073811,59.59568502566061,77.43786659781719,630.0,0.0
186,4.0,11.97902316043442,7.979023160434419,57.965801524099874,77.43786296073331,630.0,0.0
187,4.0,12.338572774867519,8.338572774867519,56.3592405062613,77.4378565351161,630.0,0.0
188,4.0,12.715303779073697,8.715303779073697,54.775825914349454,77.43786362803057,630.0,0.0
189,4.0,13.110284659464972,9.110284659464972,53.215373255183295,77.43786586995157,630.0,0.0
190,4.0,13.524647977098455,9.524647977098455,51.67768384680353,77.43786475111028,630.0,0.0
191,4.0,13.959686344707114,9.959686344707114,50.1625680539435,77.43785307349272,630.0,0.0
192,4.0,14.416722935249323,10.416722935249323,48.66982978346397,77.43785567326222,630.0,0.0
193,4.0,14.897262529509682,10.897262529509682,47.199257160171555,77.43785821306717,630.0,0.0
194,4.0,15.402903726389596,11.402903726389596,45.75063471874319,77.43786839775817,630.0,0.0
195,4.0,15.935385228821207,11.935385228821207,44.32375492178807,77.43786814804774,630.0,0.0
196,4.0,16.496686153445903,12.496686153445903,42.918399192946005,77.43786251805633,630.0,0.0
197,4.0,17.08889804345154,13.08889804345154,41.5343476861659,77.43786195145215,630.0,0.0
198,4.0,17.714338221993017,13.714338221993017,40.171381132204495,77.43785742802808,630.0,0.0
199,4.0,18.37557576506186,14.37557576506186,38.829277353474815,77.43787102088464,630.0,0.0
200,4.0,19.075419045803606,15.075419045803606,37.50781593043769,77.43786431958625,630.0,0.0
201,4.0,19.817008649305258,15.817008649305258,36.20676960032323,77.43785459045802,630.0,0.0
202,4.0,20.60384173043331,16.60384173043331,34.925899171469126,77.43785748829978,630.0,0.0
203,4.0,6.529746707939104,2.529746707939104,110.06141789214503,77.4378792179354,504.6844682338513,0.0
204,4.0,6.502100141906467,2.5021001419064666,110.27749860912301,77.43788627944056,499.16897831034004,0.0
205,4.0,6.497209900685904,2.4972099006859043,110.10854812055553,77.43788391727915,498.1933751868379,0.0
206,4.0,6.524908548935325,2.5249085489353247,109.39423761835006,77.43787433795698,503.7192555125973,0.0
207,4.0,6.580362589114859,2.580362589114859,108.23530166641324,77.43786923289683,514.7823365284145,0.0
208,4.0,6.654840857280308,2.654840857280308,106.79984072436234,77.43787008525457,529.6407510274215,0.0
209,4.0,6.744330994501597,2.7443309945015972,105.1730710951334,77.43786350917975,547.4940334030686,0.0
210,4.0,6.846521630858634,2.846521630858634,103.40927104415874,77.43786039018025,567.8810653562974,0.0
211,4.0,6.959851196495869,2.959851196495869,101.5475983253623,77.43784779172587,590.4903137009259,0.0
212,4.0,7.083289037495599,3.0832890374955992,99.61665222387904,77.4378434168583,615.116162980372,0.0
213,4.0,7.216127676887012,3.2161276768870124,97.63783630827514,77.43785798947604,630.0,0.0
214,4.0,7.357937007007309,3.357937007007309,95.62736479976424,77.43786936067201,630.0,0.0
215,4.0,7.508440868337788,3.5084408683377877,93.59787690531383,77.43787300408819,630.0,0.0
216,4.0,7.667477103736755,3.667477103736755,91.55927886296155,77.43787598517835,630.0,0.0
217,4.0,7.834977176319922,3.8349771763199216,89.51948447222152,77.43788162097695,630.0,0.0
218,4.0,8.011014020125668,4.011014020125668,87.48463534055769,77.43787698305348,630.0,0.0
219,4.0,8.195674133420043,4.195674133420043,85.45960476997998,77.43785634467801,630.0,0.0
220,4.0,8.389126568123164,4.389126568123164,83.4482354943014,77.43785280825657,630.0,0.0
221,4.0,8.591610068190304,4.591610068190304,81.45343330772441,77.43784335595558,630.0,0.0
222,4.0,8.803404538763033,4.803404538763033,79.47753314024958,77.43783916211378,630.0,0.0
223,4.0,9.024894093715917,5.0248940937159166,77.52214520475987,77.43785112849118,630.0,0.0
224,4.0,9.256434976279948,5.256434976279948,75.58866956187462,77.43785211527894,630.0,0.0
225,4.0,9.498501749949106,5.4985017499491065,73.67797653209644,77.43785728557253,630.0,0.0
226,4.0,9.75160709284822,5.75160709284822,71.79067983289391,77.43785005960102,630.0,0.0
227,4.0,10.01627454604207,6.0162745460420695,69.92731776639224,77.43786217522977,630.0,0.0
228,4.0,10.293141687233557,6.2931416872335575,68.0881466477278,77.43786371979267,630.0,0.0
229,4.0,10.582833752969348,6.582833752969348,66.27345594415203,77.43787056814979,630.0,0.0
230,4.0,10.886107767480844,6.886107767480844,64.48326058602227,77.4378580551224,630.0,0.0
231,4.0,11.203739819340022,7.203739819340022,62.71764551155618,77.4378642836972,630.0,0.0
232,4.0,11.536536787000541,7.536536787000541,60.97655819330258,77.43786139354167,630.0,0.0
233,4.0,11.885447373175452,7.885447373175452,59.2599724791622,77.43787012836137,630.0,0.0
234,4.0,12.251440838939315,8.251440838939315,57.56776402882653,77.43787938876086,630.0,0.0
235,4.0,12.635633978703538,8.635633978703538,55.89983037009507,77.43787794240066,630.0,0.0
236,4.0,13.03920012933308,9.03920012933308,54.25600356679741,77.43787481193348,630.0,0.0
237,4.0,13.4633887484235,9.4633887484235,52.636154153635886,77.43786952039764,630.0,0.0
238,4.0,13.909612806799874,9.909612806799874,51.0400190102549,77.43785941782632,630.0,0.0
239,4.0,14.37939321770997,10.37939321770997,49.46749588098047,77.43785160092985,630.0,0.0
240,4.0,14.874377966848375,10.874377966848375,47.918328773027504,77.43785416523217,630.0,0.0
241,4.0,15.396422294070685,11.396422294070685,46.392330632232,77.43785650327257,630.0,0.0
242,4.0,15.947480399397667,11.947480399397667,44.88928662533438,77.43786600960726,630.0,0.0
243,4.0,16.529766436412615,12.529766436412615,43.408966367576134,77.43786469007398,630.0,0.0
244,4.0,17.145722554199537,13.145722554199537,41.95117099223332,77.43785650991978,630.0,0.0
245,4.0,6.675588168809858,2.675588168809858,107.66776373015507,77.4378770497373,533.7798396775667,0.0
246,4.0,6.647175812456793,2.6471758124567932,107.89958178784623,77.43787693774392,528.1115745851303,0.0
247,4.0,6.642632531954435,2.642632531954435,107.74479133813058,77.43787846344955,527.2051901249098,0.0
248,4.0,6.672266637237709,2.6722666372377093,107.04256716849372,77.43787967902027,533.117194128923,0.0
249,4.0,6.730945544139738,2.730945544139738,105.8951963636724,77.43786757479104,544.8236360558777,0.0
250,4.0,6.8094580793252835,2.8094580793252835,104.47236915381272,77.43785171634373,560.486886825394,0.0
251,4.0,6.903612881648876,2.9036128816488764,102.8595796562985,77.43783908816313,579.2707698889508,0.0
252,4.0,7.010998934176974,3.010998934176974,101.11115882359248,77.437841157823,600.6942873683063,0.0
253,4.0,7.129991560163582,3.1299915601635817,99.26622432040178,77.43784215958533,624.4333162526345,0.0
254,4.0,7.2595202841984685,3.2595202841984685,97.35329758134596,77.43786040569093,630.0,0.0
255,4.0,7.398878255706523,3.3988782557065234,95.39365619911617,77.4378580053715,630.0,0.0
256,4.0,7.547577734080846,3.5475777340808463,93.4035660839778,77.43786740046471,630.0,0.0
257,4.0,7.705359889493331,3.705359889493331,91.39543987166495,77.43787013131787,630.0,0.0
258,4.0,7.872072078900689,3.872072078900689,89.37912606457583,77.43788169547689,630.0,0.0
259,4.0,8.047664590229376,4.047664590229376,87.36240915815553,77.43788330667105,630.0,0.0
260,4.0,8.232189776106324,4.232189776106324,85.35131536293837,77.43788038525267,630.0,0.0
261,4.0,8.425757585967537,4.425757585967537,83.3506893690706,77.43787818666304,630.0,0.0
262,4.0,8.628583453996127,4.628583453996127,81.36413613110388,77.43788091590375,630.0,0.0
263,4.0,8.8409015929366,4.8409015929366,79.39462899230854,77.43787225857425,630.0,0.0
264,4.0,9.063049505109948,5.063049505109948,77.44425621132837,77.43785497616771,630.0,0.0
265,4.0,9.29539759902797,5.29539759902797,75.51464113433987,77.43783615422645,630.0,0.0
266,4.0,9.538373999671123,5.538373999671123,73.6070239934759,77.43782967470878,630.0,0.0
267,4.0,9.792479642798845,5.792479642798845,71.72228447128818,77.43783936193728,630.0,0.0
268,4.0,10.058246193479729,6.058246193479729,69.86105014800152,77.4378577545355,630.0,0.0
269,4.0,10.336297926403237,6.336297926403237,68.02367491504457,77.43786551767168,630.0,0.0
270,4.0,10.627288747901387,6.627288747901387,66.2104807180915,77.4378695428257,630.0,0.0
271,4.0,10.931908037693237,6.931908037693237,64.4216611580319,77.43786394752479,630.0,0.0
272,4.0,11.250964802259968,7.250964802259968,62.657263219269346,77.43787721558107,630.0,0.0
273,4.0,11.585290941203107,7.585290941203107,60.91731109046944,77.43787684068359,630.0,0.0
274,4.0,11.935821883566797,7.935821883566797,59.20176552638572,77.43786742233486,630.0,0.0
275,4.0,12.303548237945147,8.303548237945147,57.51054574821472,77.43786400579026,630.0,0.0
276,4.0,12.689544750269144,8.689544750269144,55.84353316114776,77.4378644695826,630.0,0.0
277,4.0,13.094987405670027,9.094987405670027,54.20060693998607,77.43786518226099,630.0,0.0
278,4.0,13.52118102052539,9.52118102052539,52.58157811299803,77.43785880802577,630.0,0.0
279,4.0,13.969530442120607,9.969530442120607,50.98631545385973,77.43785448887472,630.0,0.0
280,4.0,14.441551927128394,10.441551927128394,49.414574987209484,77.43786379183346,630.0,0.0
281,4.0,14.938901934918269,10.938901934918269,47.8662029564225,77.43786118474962,630.0,0.0
282,4.0,15.463437838775828,11.463437838775828,46.341020617181734,77.43785753916221,630.0,0.0
283,4.0,16.01716695960398,12.01716695960398,44.838759213126295,77.43786455382643,630.0,0.0
284,4.0,16.60230854210903,12.602308542109029,43.35921769709002,77.43785580974918,630.0,0.0
285,4.0,6.711150528844241,2.7111505288442412,107.12746445544268,77.43787993369241,540.8745305044262,0.0
286,4.0,6.682549487359877,2.6825494873598767,107.36283758733718,77.43787201366823,535.1686227282953,0.0
287,4.0,6.678084928242652,2.6780849282426518,107.21125841768207,77.43787391182389,534.277943184409,0.0
288,4.0,6.708174176712632,2.7081741767126317,106.51177986826974,77.4378702127519,540.28074825417,0.0
289,4.0,6.767616468937612,2.7676164689376117,105.36703693700133,77.43785831656447,552.1394855530535,0.0
290,4.0,6.847090195609463,2.8470901956094634,103.94708116151101,77.43785688864631,567.9944940240879,0.0
291,4.0,6.942357662833131,2.942357662833131,102.33745796146398,77.43786031887255,587.0003537352095,0.0
292,4.0,7.050985872787925,3.0509858727879253,100.59253752180284,77.43784708163936,608.671681621191,0.0
