Time(s),Ego_Speed(km/h),Target_Speed(km/h),Actual_Distance(m),Desired_Distance(m),Lane_Offset
7.9103100299835205,19.622983154600533,20.00636731877096,20.589165598306945,15.901657308111407,-0.02186587266623974
7.9895689487457275,19.521257819500754,20.5102901513967,20.604118656544824,15.845143233055975,-0.02429201826453209
8.067204236984253,19.581552655506382,21.833023853884548,20.642219575180178,15.878640364170211,-0.02670290507376194
8.144200325012207,19.70357145583886,22.928978481755497,20.701732683094995,15.946428586577143,-0.029113801196217537
8.2278151512146,19.700458584351217,23.843581294847453,20.78728898834951,15.944699213528454,-0.031356845051050186
8.308005332946777,20.319420870827816,25.579761526631703,20.889961981047865,16.288567150459897,-0.03324894234538078
8.387073278427124,20.737423570934823,27.11630231440258,21.01976897426712,16.520790872741568,-0.035034216940402985
8.463249444961548,21.002076389278134,27.91445416429254,21.157853825192507,16.667820216265632,-0.036529578268527985
8.538886547088623,21.671525365131668,28.88617314792448,21.30884763365929,17.039736313962038,-0.03790287300944328
8.61421823501587,22.296718042428587,28.55640147544615,21.44714996115606,17.387065579126993,-0.03915409371256828
8.691425561904907,23.69908438895966,27.64090238661562,21.55000243996735,18.166157993866477,-0.04043583944439888
8.765067100524902,24.547291748790883,26.376838511447183,21.604938659104413,18.637384304883824,-0.04187015816569328
8.840359926223755,25.5405720825608,25.0694900253042,21.613766834770175,19.189206712533778,-0.04342655837535858
8.915067911148071,27.19198085932167,23.88353216168541,21.571169333212577,20.106656032956483,-0.04504399001598358
8.990275621414185,28.61225819207806,22.77070940357202,21.47204951821871,20.89569899559892,-0.04650883749127388
9.071369171142578,30.002913116017034,22.188161708651013,21.320302316850672,21.668285064453908,-0.04795841872692108
9.14597463607788,31.277807818289144,22.09293607190241,21.140185536103704,22.376559899049525,-0.04948430508375168
9.21897578239441,32.34232937968202,22.67593200132148,20.948353657660245,22.967960766490013,-0.05064397677779198
9.297971725463867,33.14750047782574,23.61465375788624,20.746946135843086,23.41527804323652,-0.05099492520093918
9.371896266937256,33.436634130593845,25.210662594076723,20.564886010582015,23.575907850329912,-0.05059819668531418
9.44752025604248,33.26120588243823,25.932870553879795,20.40570965393901,23.478447712465684,-0.04981999099254608
9.52529788017273,32.608393450820046,26.955885560496707,20.27343028410746,23.11577413934447,-0.04881291091442108
9.599575519561768,31.7266358733357,28.656609481824454,20.18697657740789,22.625908818519832,-0.04772954434156418
9.68135666847229,30.63664241539803,29.986501923610273,20.150384684460636,22.02035689744335,-0.04658512771129608
9.75745964050293,29.368116862633432,31.062307202319406,20.166157341778735,21.315620479240796,-0.04559331014752388
9.834420680999756,28.132127578874233,31.256561490494875,20.221084277625526,20.62895976604124,-0.04469303786754608
9.91212797164917,26.84346252023283,30.850291580610275,20.30127609654781,19.91303473346268,-0.04391483962535858
9.98622989654541,25.716170026202608,30.004477483622153,20.38776226512811,19.286761125668114,-0.04327397048473358
10.060648679733276,24.670851552381293,28.969027237353448,20.476598433245996,18.70602864021183,-0.04263310134410858
10.14092493057251,23.751215203657143,27.94684004247667,20.567090235657094,18.1951195575873,-0.04188542440533638
10.218364000320435,23.091528862250993,26.8694101775687,20.650307332350163,17.828627145694995,-0.04096990078687668
10.291829586029053,22.491266886881142,26.21315205230832,20.726718975890815,17.495148270489523,-0.04008488729596138
10.368185997009277,22.031361596752475,26.157228886933147,20.810615128265052,17.239645331529154,-0.03932194039225578
10.444312572479248,21.859800390259664,26.87058053371151,20.909209341150603,17.144333550144257,-0.038726840168237686
10.520974159240723,21.83937661444239,27.75960776499922,21.02716710276616,17.132987008023548,-0.03831486031413078
10.597078800201416,22.017015150677256,28.907980175945504,21.16506820509506,17.231675083709586,-0.038055453449487686
