Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
3110,4.0,4.23761814861246,0.23761814861245956,67.10511700896798,67.95947535733578,420.3331652060399,0.0,78.99051713943481
3111,4.0,4.238086259866964,0.2380862598669644,67.10553088306746,67.95947402008547,420.37763577521787,0.0,78.99973011016846
3112,4.0,4.238545549933194,0.23854554993319432,67.10606853046409,67.9594799647498,420.4212683315097,0.0,79.00892448425293
3113,4.0,4.238999727007605,0.23899972700760497,67.10672992939399,67.9594805310967,420.4644151535787,0.0,79.01816940307617
3114,4.0,4.239446601748176,0.23944660174817578,67.10752216405919,67.95947623510281,420.50686825393296,0.0,79.02743244171143
3115,4.0,4.239909654085818,0.23990965408581832,67.10842579873322,67.95947373877286,420.550858226009,0.0,79.03712844848633
3116,4.0,4.240338254224784,0.24033825422478383,67.10945103905675,67.9594621418007,420.5915752392107,0.0,79.04632568359375
3117,4.0,4.240766299577029,0.24076629957702878,67.11058038179554,67.95945731844267,420.632239547674,0.0,79.05563545227051
3118,4.0,4.241186312295365,0.24118631229536458,67.11182122297306,67.9594621108345,420.6721407559159,0.0,79.06492710113525
3119,4.0,4.241598549191066,0.24159854919106571,67.11318728029383,67.95946119983397,420.7113032610075,0.0,79.07422161102295
3120,4.0,4.242032187758542,0.24203218775854207,67.11465231993246,67.95947171564902,420.75249892491775,0.0,79.08403205871582
3121,4.0,4.242437465702521,0.24243746570252078,67.11622179543821,67.95947761570481,420.7910003295957,0.0,79.09343719482422
3122,4.0,4.242835496622789,0.24283549662278858,67.11790075732692,67.95947518237278,420.8288132670212,0.0,79.10283660888672
3123,4.0,4.243224126233028,0.24322412623302814,67.1196860411008,67.95947333999383,420.8657330799939,0.0,79.11218643188477
3124,4.0,4.24360649659886,0.24360649659885958,67.12158132735766,67.95947205863932,420.9020582647479,0.0,79.12154960632324
3125,4.0,4.244011365436369,0.2440113654363687,67.12356859805634,67.95946500244382,420.9405208043113,0.0,79.13144111633301
3126,4.0,4.244377971687813,0.24437797168781294,67.12565587262108,67.95947616664769,420.9753483981985,0.0,79.14073753356934
3127,4.0,4.244742856889242,0.2447428568892418,67.12784441520976,67.95947495645652,421.0100124923342,0.0,79.15012168884277
3128,4.0,4.245096888014731,0.24509688801473128,67.13012981787469,67.95947386090118,421.04364544925573,0.0,79.1594181060791
3129,4.0,4.245441420294581,0.24544142029458094,67.1325068175777,67.9594660591838,421.07637601584145,0.0,79.16864585876465
3130,4.0,4.24580404817313,0.24580404817313006,67.13498382164651,67.95947131855985,421.1108256643036,0.0,79.17832946777344
3131,4.0,4.246138992352602,0.24613899235260206,67.13755367756731,67.9594698867815,421.14264536135346,0.0,79.18760681152344
3132,4.0,4.246467075628333,0.24646707562833292,67.14020896686851,67.95946339803378,421.1738132725479,0.0,79.19685745239258
3133,4.0,4.2467863158458075,0.24678631584580746,67.14295191760542,67.95946794148506,421.20414109320797,0.0,79.20604705810547
3134,4.0,4.24710518821058,0.24710518821057992,67.14578757548323,67.95947558329306,421.2344339678613,0.0,79.21533966064453
