Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
0,4.0,6.101583471895747,2.101583471895747,45.893124984593044,67.9514870829369,349.4504320622899,0.0,77.78353691101074
1,4.0,6.196151262355083,2.196151262355083,45.37317162684185,67.95288021419128,358.43437215592684,0.0,78.09417629241943
2,4.0,6.287569636514706,2.2875696365147062,44.89523202991813,67.95549290930038,367.119117701091,0.0,78.4116382598877
3,4.0,6.37138146453527,2.37138146453527,44.487466073524416,67.95848698721566,375.0812413630446,0.0,78.7351713180542
4,4.0,6.4369702792400565,2.4369702792400565,44.21775448418668,67.96111375390598,381.3121787599993,0.0,79.06343650817871
5,4.0,6.485984640361402,2.4859846403614023,44.067356248678635,67.96286012480414,385.96854306652716,0.0,79.39449882507324
6,4.0,6.529398861522474,2.5293988615224743,43.95774349089786,67.96349049044603,390.092894076829,0.0,79.72712230682373
7,4.0,6.560881011498674,2.560881011498674,43.929757804359724,67.96309515242693,393.083698324568,0.0,80.06053161621094
8,4.0,6.592795179020789,2.592795179020789,43.89945887589517,67.9619587380085,396.1155442391689,0.0,80.39448356628418
9,4.0,6.613390555879017,2.6133905558790174,43.94432764536743,67.96048960947674,398.0721050407006,0.0,80.72805595397949
10,4.0,6.6366291862072835,2.6366291862072835,43.97109362366022,67.9590828721142,400.27977492188586,0.0,81.06106758117676
11,4.0,6.650588213925688,2.6505882139256878,44.0585034144723,67.95804344597678,401.60588255513426,0.0,81.39304542541504
12,4.0,6.668625634582732,2.6686256345827317,44.118096519206055,67.95754443299084,403.31943751755347,0.0,81.72418594360352
13,4.0,6.6787065600356375,2.6787065600356375,44.229406456989935,67.95758594952491,404.2771254355795,0.0,82.05422973632812
14,4.0,6.6935832670809905,2.6935832670809905,44.30789712349923,67.95804344597684,405.690412604888,0.0,82.38294410705566
15,4.0,6.701299099417659,2.7012990994176587,44.432691999449816,67.95874335494693,406.4234166768715,0.0,82.7102108001709
16,4.0,6.714133246177933,2.7141332461779326,44.522450654053245,67.95947117434285,407.64266061909757,0.0,83.03601837158203
17,4.0,6.720353290060788,2.720353290060788,44.654937572754754,67.96006025618746,408.2335647879688,0.0,83.36026573181152
18,4.0,6.731773096651873,2.7317730966518727,44.75174136853076,67.96039988972302,409.31844641412187,0.0,83.68293571472168
19,4.0,6.737017199602337,2.737017199602337,44.88859705072136,67.96046228089236,409.816636194416,0.0,84.00423622131348
20,4.0,6.7474498985918485,2.7474498985918485,44.989646911216305,67.96029586565149,410.80774259841957,0.0,84.3237190246582
21,4.0,6.752003079562428,2.752003079562428,45.12873643273761,67.95998390980517,411.2402947906246,0.0,84.6414909362793
