Time (s),Speed (km/h),Is Curved,Pitch (deg)
6.763381004333496,19.640019828883855,False,0.0
6.872390270233154,20.095327932425167,False,0.0
6.981393098831177,20.743177775193352,False,0.0
7.090650320053101,20.17405552184281,False,0.0
7.200639009475708,19.53405800847782,False,0.0
7.308709144592285,20.192246009943187,False,0.0
7.41865611076355,20.654084560941623,False,0.0
7.527975797653198,20.30825757750284,False,0.0
7.637101888656616,19.66693817999436,False,0.0
7.746805667877197,20.00939006950774,False,0.0
7.856077432632446,20.63200911048507,False,0.0
7.964723348617554,20.288848209784913,False,0.0
8.073991775512695,19.711846160266976,False,0.0
8.182426691055298,20.10036653969743,False,0.0
8.2913076877594,20.509497998050197,False,0.0
8.400631427764893,20.247976266450177,False,0.0
8.509404420852661,19.925012714782078,False,0.0
8.618885278701782,20.22681240104151,False,0.0
8.728049516677856,20.415185917742214,False,0.0
8.835967540740967,20.11971066863154,False,0.0
8.945051431655884,19.938760300466956,False,0.0
9.053720235824585,20.241047538196216,False,0.0
9.162629842758179,20.29391085271324,False,0.0
9.271186113357544,20.160361156646058,False,0.0
9.378755569458008,20.000147186378523,False,0.0
9.48676061630249,20.224992666449147,False,0.0
9.594784021377563,20.215983258823883,False,0.0
9.701628923416138,20.176469250135607,False,0.0
9.809221744537354,20.0985262033837,False,0.0
9.917056798934937,20.141338055195,False,0.0
10.025895595550537,20.242269850806647,False,0.0
10.134829044342041,20.203312063482784,False,0.0
10.243285417556763,20.188968770743383,False,0.0
10.350458860397339,20.272601064408576,False,0.0
10.457688093185425,20.3062335506694,False,0.0
10.565209150314331,20.258062064418773,False,0.0
10.672576665878296,20.199023666756446,False,0.0
10.781072854995728,20.26820623110644,False,0.0
10.888733386993408,20.34789175881959,False,0.0
10.996942520141602,20.230434701494623,False,0.0
11.104682207107544,19.965033160481315,False,0.0
11.213888883590698,20.104728754863174,False,0.0
11.322237491607666,20.297950322017723,False,0.0
11.431480169296265,20.156507091531505,False,0.0
11.540083646774292,20.215493989286895,False,0.0
11.647667407989502,20.211018470618868,False,0.0
11.756893396377563,19.925709706412853,False,0.0
11.865565061569214,20.10349614139128,False,0.0
11.973931074142456,20.21075237697956,False,0.0
12.082130670547485,20.22585618238368,False,0.0
12.191302061080933,20.36730971153162,False,0.0
12.29899525642395,20.321328772650816,False,0.0
12.407625436782837,20.141164663963814,False,0.0
12.515526056289673,20.2023283758623,False,0.0
12.62401270866394,20.35854064476431,False,0.0
12.732475757598877,20.2904482077523,False,0.0
12.840700387954712,20.272904925672194,False,0.0
12.948602676391602,20.12951835748725,False,0.0
13.057467699050903,20.37118780570549,False,0.0
13.166707992553711,20.290789835698575,False,0.0
13.274929285049438,20.20367383796018,False,0.0
13.382509231567383,20.22383243416802,False,0.0
13.49097466468811,20.350276784510896,False,0.0
13.599422454833984,20.26360712450466,False,0.0
13.70678424835205,20.15332650742731,False,0.0
13.813994646072388,20.271447771341396,False,0.0
13.922288656234741,20.193297507850858,False,0.0
14.030610799789429,20.318456375225644,False,0.0
14.139561891555786,20.309978456283755,False,0.0
14.246007680892944,20.164747461464245,True,0.0
14.35337209701538,20.22742919890257,True,0.0
14.461832761764526,20.228288391017013,True,0.0
14.569265365600586,20.024992680330733,True,0.0
14.676809310913086,19.960556137431627,True,0.0
14.785165786743164,19.930485750279935,True,0.0
14.892494440078735,20.028896183049696,True,0.0
14.999533891677856,19.852591314107187,True,0.0
15.105972528457642,19.806871080779842,True,0.0
15.21280288696289,19.783885262855357,True,0.0
15.320467472076416,19.616413333016048,True,0.0
15.427971839904785,19.63392391714548,True,0.0
15.537152528762817,19.698830837088902,True,0.0
15.644694805145264,19.556549941514398,True,0.0
15.752644062042236,19.43948928449738,True,0.0
15.860321283340454,19.589860774699847,True,0.0
15.969364166259766,19.318110625375695,True,0.0
16.077603340148926,19.28682624316999,True,0.0
16.185834884643555,19.298272134591972,True,0.0
16.293372869491577,19.4083726901113,True,0.0
16.402220249176025,19.122014707388825,True,0.0
16.510315895080566,18.961317058349263,True,0.0
16.617979288101196,19.08014873298644,True,0.0
16.72664165496826,19.11840249547965,True,0.0
16.833276987075806,18.967306293762547,True,0.0
16.941712856292725,18.78568057088141,True,0.0
17.050474643707275,18.711941180734794,True,0.0
17.15840220451355,18.783022843628345,True,0.0
17.267016410827637,18.779675957671927,True,0.0
17.37496542930603,18.57208194567827,True,0.0
17.482073545455933,18.453776963326746,True,0.0
17.58984351158142,18.777156151569102,True,0.0
17.6974937915802,18.536232911493933,True,0.0
17.80572748184204,18.126499117999384,True,0.0
17.913848638534546,18.154891345411734,True,0.0
18.022218227386475,18.167914400886627,True,0.0
18.131633758544922,18.175473700831937,True,0.0
18.24071955680847,18.23223649705289,True,0.0
18.350590229034424,18.137846582269194,True,0.0
18.458927869796753,17.999045941487733,True,0.0
18.567890167236328,17.99985691573562,True,0.0
18.67670488357544,17.985370775044924,True,0.0
18.78666400909424,17.83349580768161,True,0.0
18.89555072784424,17.996566472455928,True,0.0
19.0048770904541,17.737675090670503,True,0.0
19.11384391784668,17.525632357474805,True,0.0
19.22239923477173,17.57771683009972,True,0.0
19.33026909828186,17.750572142886895,True,0.0
19.43933868408203,17.722035034872913,True,0.0
19.547684907913208,17.31972957895943,True,0.0
19.656906127929688,17.401762022556348,True,0.0
19.765539169311523,17.648456818644366,True,0.0
19.874618530273438,17.62917251488828,True,0.0
19.983201265335083,17.18312896382676,True,0.0
20.09229850769043,17.222906715440445,True,0.0
20.201215267181396,17.54660348374441,True,0.0
20.310174703598022,17.611504452753472,True,0.0
20.419114351272583,17.403592087220495,True,0.0
20.527536630630493,17.448156860956082,True,0.0
20.63683271408081,17.53356468428012,True,0.0
20.744728565216064,17.36841002191696,True,0.0
20.85179376602173,17.4281856801135,True,0.0
20.960172176361084,17.47900770427015,True,0.0
21.069337606430054,17.407554902369903,True,0.0
21.17838954925537,17.465036055367325,True,0.0
21.287203788757324,17.21486010650095,True,0.0
21.395700931549072,17.261511892146682,True,0.0
21.504600286483765,17.61699122397078,True,0.0
21.61345601081848,17.34571134427237,True,0.0
21.721922159194946,17.310020096809293,True,0.0
21.830331563949585,17.43871615161446,True,0.0
21.93808937072754,17.4672813269254,True,0.0
22.045366764068604,17.635928892045193,True,0.0
22.154918432235718,17.609130417774658,True,0.0
22.26350975036621,17.161463659497567,True,0.0
22.372710943222046,17.204846402953557,True,0.0
22.481655836105347,17.505853025062226,True,0.0
22.589917182922363,17.574778323041087,True,0.0
22.699028968811035,17.397164034673946,True,0.0
22.808083057403564,17.134986300081678,True,0.0
22.91671657562256,17.33668588289504,True,0.0
23.02477216720581,17.67586122991255,True,0.0
23.133501768112183,17.7047463165077,True,0.0
23.242594957351685,17.241725748475215,True,0.0
23.351054906845093,17.152728234064988,True,0.0
23.460281133651733,17.640199918967713,True,0.0
23.568893432617188,17.791102224969364,True,0.0
23.678049087524414,17.18689996549005,True,0.0
23.787883758544922,17.141488641649175,True,0.0
23.89695167541504,17.382324060341215,True,0.0
24.0055410861969,17.66108467068852,True,0.0
24.113361597061157,17.532398871520734,True,0.0
24.222261428833008,17.19660678168106,True,0.0
24.331085205078125,17.345205866782578,True,0.0
24.439200401306152,17.61039444882123,True,0.0
24.547664880752563,17.3996186660913,True,0.0
24.655608415603638,17.217629828228514,True,0.0
24.764854669570923,17.38683659217723,True,0.0
24.872392177581787,17.705637883668256,True,0.0
24.980013370513916,17.419332218419946,True,0.0
25.087106227874756,17.39472917814974,True,0.0
25.19563627243042,17.51396063499424,True,0.0
25.303613662719727,17.509714994747604,True,0.0
25.412118196487427,17.292045605589273,True,0.0
25.51829481124878,17.35813188877933,True,0.0
25.626604318618774,17.38442568063642,True,0.0
25.733404874801636,17.251157048443936,True,0.0
25.841176986694336,17.656312045119382,True,0.0
25.948397159576416,17.452257178382478,True,0.0
26.0566189289093,17.387923646986433,True,0.0
26.16490650177002,17.458608021939362,True,0.0
26.272608041763306,17.274828228047234,True,0.0
26.38180136680603,17.455881764404477,True,0.0
26.48909878730774,17.400016968240838,True,0.0
26.597342252731323,17.537311155989034,True,0.0
26.704638481140137,17.439227005681172,True,0.0
26.81223154067993,17.32224935990514,True,0.0
26.920721769332886,17.51367487306105,True,0.0
27.028919458389282,17.477533484449427,True,0.0
27.137104272842407,17.442145697307545,True,0.0
27.244762182235718,17.343791250609982,True,0.0
27.351789236068726,17.57259360225482,True,0.0
27.458550930023193,17.44699482431445,True,0.0
27.566651105880737,17.50070052550852,True,0.0
27.673956155776978,17.11614751797046,True,0.0
27.781883239746094,17.179891536959815,True,0.0
27.890098333358765,17.451703486178786,True,0.0
27.997823476791382,17.457699547171032,True,0.0
28.10692048072815,17.359229375857616,True,0.0
28.21467161178589,17.040126303232487,True,0.0
28.322378158569336,17.347738975859716,True,0.0
28.430625200271606,17.444453134892672,True,0.0
28.538702487945557,17.386982608524686,True,0.0
28.647640705108643,17.306057420734827,True,0.0
28.75701403617859,17.231061253056893,True,0.0
28.865355014801025,17.568816739039093,True,0.0
28.973580598831177,17.42835263125848,True,0.0
29.082727432250977,17.274437198771516,True,0.0
29.19206714630127,17.469483793665244,True,0.0
29.301429271697998,17.33010753080149,True,0.0
29.410480737686157,17.48517898124882,True,0.0
29.519754648208618,17.4705637059589,True,0.0
29.628617763519287,17.520336144255236,True,0.0
29.73769760131836,17.55268675498262,True,0.0
29.84586191177368,17.405490140868455,True,0.0
29.954822301864624,17.01530215749858,True,0.0
30.06465172767639,17.506193893089144,True,0.0
30.174625396728516,17.76521516669662,True,0.0
30.283657789230347,17.402892867705415,True,0.0
30.392502546310425,17.243238500784685,True,0.0
30.501260995864868,17.33679758988258,True,0.0
30.610337734222412,17.749781841513762,True,0.0
30.720357656478882,17.372540408783962,True,0.0
30.829077005386353,17.29082944171925,True,0.0
30.9386727809906,17.413689032824905,True,0.0
31.046878576278687,17.580373750297458,True,0.0
31.155555963516235,17.495996240543,True,0.0
31.265065670013428,17.26461261913228,True,0.0
31.374698162078857,17.646713610813794,True,0.0
31.483888149261475,17.599223997546318,True,0.0
31.59241032600403,17.380296671619856,True,0.0
31.701337099075317,17.294793092885524,True,0.0
31.80986499786377,17.65185502572022,True,0.0
31.919683694839478,17.42654411727994,True,0.0
32.028706312179565,17.089721390143495,True,0.0
32.13740801811218,17.212062890827546,True,0.0
32.24525809288025,17.731005218449038,True,0.0
32.353097915649414,17.669066689812883,True,0.0
32.46207237243652,17.309062082692606,True,0.0
32.57001256942749,17.333166223851755,True,0.0
32.67884635925293,17.459102212001845,True,0.0
32.78755187988281,17.562967221273556,True,0.0
32.89547824859619,17.387193780646843,True,0.0
33.00457739830017,17.352863819338328,True,0.0
33.1134717464447,17.482114070998488,True,0.0
33.222267150878906,17.563486572502697,True,0.0
33.330230712890625,17.634512252650968,True,0.0
33.43789196014404,17.20049117873099,True,0.0
33.54678559303284,17.421413162656872,True,0.0
33.65453791618347,17.3824804800051,True,0.0
33.76214933395386,17.47929988809598,True,0.0
33.87120771408081,17.343031724693752,True,0.0
33.978360414505005,17.49467072065419,True,0.0
34.0866916179657,17.418169254064356,True,0.0
34.19501852989197,17.16752755638356,True,0.0
34.30292201042175,17.03069342203942,True,0.0
34.41190481185913,17.40374975336863,True,0.0
34.520005226135254,17.529266899556863,True,0.0
34.630033016204834,17.337655777186338,True,0.0
34.7379834651947,16.939863930318246,True,0.0
34.84666562080383,17.26775239917487,True,0.0
34.9548020362854,17.73658095597963,True,0.0
35.062230587005615,17.277055039382585,True,0.0
35.17073965072632,16.697071629225533,True,0.0
35.279502153396606,17.123666064603448,True,0.0
35.388630390167236,17.94458126066188,True,0.0
35.4976441860199,17.576852819608654,True,0.0
35.60714054107666,16.867674506320707,True,0.0
35.716580629348755,16.591661364575344,True,0.0
35.825313329696655,18.02283407559861,True,0.0
35.93492293357849,18.02522179987174,True,0.0
36.0447838306427,17.031250064831518,True,0.0
36.153279542922974,16.476900543063998,True,0.0
36.26193046569824,17.34250017801308,True,0.0
36.370201587677,18.283198698634216,True,0.0
36.47882890701294,17.485626706479014,True,0.0
36.58772873878479,16.549783395520482,True,0.0
36.69703269004822,16.589392929118706,True,0.0
36.80537819862366,17.564421213374647,True,0.0
36.914700508117676,18.45686147320842,True,0.0
37.02249217033386,17.362895203528293,True,0.0
37.13090252876282,16.338693127508606,True,0.0
37.23882818222046,16.559988517225953,True,0.0
37.346697092056274,17.767821463736336,True,0.0
37.45557188987732,18.44271176492077,True,0.0
37.56472039222717,17.435494145676767,True,0.0
37.67307376861572,16.39421591309199,True,0.0
37.78247308731079,16.605273329372608,True,0.0
37.89091444015503,18.072025396255103,True,0.0
38.00019359588623,18.312966519346162,True,0.0
38.1094491481781,17.30034044679781,True,0.0
38.218369483947754,16.620916674604505,True,0.0
38.32685828208923,17.539853678488495,True,0.0
38.4359827041626,18.490902459888922,True,0.0
38.54477405548096,17.72148988988643,True,0.0
38.65360236167908,16.610498734771582,True,0.0
38.762367248535156,16.658823409061263,True,0.0
38.87126922607422,17.84998005637682,True,0.0
38.98081874847412,18.52230472405545,True,0.0
39.090179443359375,17.437516596246127,True,0.0
39.19831347465515,16.371451709785127,True,0.0
39.306742906570435,16.764888561217237,True,0.0
39.41589426994324,18.123449525536405,True,0.0
39.52486300468445,18.077375141707847,True,0.0
39.63475799560547,17.317121043138723,True,0.0
39.74317169189453,16.523922610445794,True,0.0
39.85291600227356,17.215065674047523,True,0.0
39.96098780632019,18.262021254051586,True,0.0
40.069692850112915,17.835371975113375,True,0.0
40.177780866622925,17.114230920685713,True,0.0
40.28706121444702,16.805368929170683,True,0.0
40.395432233810425,17.4042451505269,True,0.0
40.50465154647827,18.32413771107922,True,0.0
40.61290740966797,17.566294930860778,True,0.0
40.72244215011597,16.437189246540257,True,0.0
40.83152365684509,16.62837867609649,True,0.0
40.940572023391724,17.921827701115827,True,0.0
41.05029773712158,18.42945119723086,True,0.0
41.15896534919739,17.335665447258222,True,0.0
41.2685444355011,16.44999823304115,True,0.0
41.377798080444336,16.99064939894002,True,0.0
41.486664056777954,18.098965870327653,True,0.0
41.596641063690186,18.120028082724655,True,0.0
41.70567226409912,16.985580269044853,True,0.0
41.81458592414856,16.49907065395962,True,0.0
41.92457938194275,17.239956732469096,True,0.0
42.033857583999634,18.70204377054298,True,0.0
42.14235043525696,20.927153275046013,True,0.0
42.2509229183197,23.127250729946127,True,0.0
42.360419273376465,24.974697250433696,True,0.0
42.46908140182495,26.087804571316262,True,0.0
42.57768177986145,30.493583046630356,True,0.0
42.68720102310181,33.396601553122586,True,0.0
42.795897006988525,35.33722616385196,True,0.0
42.904844760894775,35.91060481904762,True,0.0
43.013972997665405,35.01518027097489,True,0.0
43.12312912940979,34.22977267656168,True,0.0
43.23202586174011,34.213126164122144,True,0.0
43.34120464324951,34.59025698975091,True,0.0
43.450135231018066,34.56197865472577,True,0.0
43.55893874168396,33.86264378103944,True,0.0
43.66753602027893,32.92658912533943,False,0.0
43.77696967124939,32.372116805762886,False,0.0
43.88598418235779,32.0788019870662,False,0.0
43.99466800689697,31.85301444646995,False,0.0
44.10327172279358,31.492914689193054,False,0.0
44.21238851547241,30.993851355034145,False,0.0
44.320815563201904,30.50310007108727,False,0.0
44.42988038063049,30.077101027791848,False,0.0
44.53865957260132,29.748411625024026,False,0.0
44.64773416519165,29.427692480304426,False,0.0
44.7572557926178,29.01412834202163,False,0.0
44.865978479385376,28.62147579006744,False,0.0
44.97507119178772,28.19976214642698,False,0.0
45.08348751068115,27.85109068890079,False,0.0
45.19314169883728,27.512026547315283,False,0.0
45.30260610580444,27.17832273329307,False,0.0
45.412161350250244,26.785723595834554,False,0.0
45.52130889892578,26.457009472055567,False,0.0
45.63016057014465,26.11129430540202,False,0.0
45.7405903339386,25.79173774964475,False,0.0
45.8500816822052,25.411172081388507,False,0.0
45.95879507064819,25.11389600481021,False,0.0
46.06898045539856,24.774020541241335,False,0.0
46.17803335189819,24.46283964362409,False,0.0
46.286574363708496,24.19872367832361,False,0.0
46.395756006240845,23.88301698696673,False,0.0
46.5046329498291,23.58476927966378,False,0.0
46.61352324485779,23.26769900862057,False,0.0
46.72250771522522,23.007284309860264,False,0.0
46.83095955848694,22.668004291383028,False,0.0
46.940168380737305,22.38474387385419,False,0.0
47.04880499839783,22.151936898953576,False,0.0
47.15785217285156,21.55728505090198,False,0.0
47.26668572425842,19.85974398869027,False,0.0
47.3753023147583,18.59711978575805,False,0.0
47.48491024971008,15.621275001641429,False,0.0
47.594685792922974,15.206367071587044,False,0.0
47.70369052886963,16.058845107166697,False,0.0
47.81226181983948,17.75606286465002,False,0.0
47.92122292518616,20.119925353289986,False,0.0
48.03018045425415,20.879976877889536,False,0.0
48.138593435287476,19.847707428506645,False,0.0
48.247822523117065,18.706972779319965,False,0.0
48.35660696029663,18.80436544625295,False,0.0
48.46578025817871,20.06538566394808,False,0.0
48.57466769218445,21.104052596228687,False,0.0
48.6834762096405,20.217970549797954,False,0.0
48.7920298576355,19.07951783482423,False,0.0
48.90092086791992,19.17448027759473,False,0.0
49.01087689399719,20.25155427661491,False,0.0
49.120163440704346,21.30006037574399,False,0.0
49.22868323326111,20.58276762765389,False,0.0
49.3379168510437,19.2873824871368,False,0.0
49.446492195129395,19.009414347737444,False,0.0
49.55480742454529,20.16987015990618,False,0.0
49.66493535041809,21.357693388019136,False,0.0
49.773526191711426,20.5876831800344,False,0.0
49.8824360370636,19.377216426271023,False,0.0
49.991119146347046,19.21726492129272,False,0.0
50.10029697418213,20.336233985355914,False,0.0
50.20847177505493,21.354929003250867,False,0.0
50.31781983375549,20.601280266768295,False,0.0
50.42686629295349,19.350614738376688,False,0.0
50.536675453186035,19.192589106907498,False,0.0
50.64574432373047,20.38946845755659,False,0.0
50.753262996673584,21.067144901051584,False,0.0
50.86243486404419,20.27602692489125,False,0.0
50.97229361534119,19.25773583964348,False,0.0
51.08129334449768,19.5068934702509,False,0.0
51.190513134002686,20.847339377920534,False,0.0
51.30024600028992,21.045643781940303,False,0.0
51.40930700302124,19.85227170097935,False,0.0
51.51786684989929,18.934575102673676,False,0.0
51.62799096107483,19.384155479916085,False,0.0
51.73656725883484,20.443901669321974,False,0.0
51.8465530872345,19.828251208101907,False,0.0
51.95486307144165,18.66485727410311,False,0.0
52.06319069862366,18.21784690018627,False,0.0
52.1723427772522,18.81855916622831,False,0.0
52.280354738235474,19.777217926772735,False,0.0
52.39022612571716,19.040870586910792,False,0.0
52.49904203414917,17.788075659327866,False,0.0
52.608436584472656,17.541694425697976,False,0.0
52.71728587150574,18.180852638597624,False,0.0
52.82698154449463,19.0745472465191,False,0.0
52.935967206954956,18.382704614917756,False,0.0
53.04450345039368,16.919170751772818,False,0.0
53.1531777381897,16.86293509659023,False,0.0
53.26259803771973,17.544948364038696,False,0.0
53.37239599227905,18.155327676128326,False,0.0
53.48209810256958,17.200989192093665,False,0.0
53.591113328933716,16.4259139791123,False,0.0
53.70026779174805,16.058517620070607,False,0.0
53.8091185092926,17.430057772212596,False,0.0
53.91733503341675,17.289038561387134,False,0.0
54.026611328125,16.568460631352036,False,0.0
54.13594651222229,15.347812083090203,False,0.0
54.244444370269775,15.54871386585526,False,0.0
54.35345792770386,16.59539945229377,False,0.0
54.4625608921051,16.817452147194373,False,0.0
54.571003675460815,14.055485017745514,False,0.0
54.68062663078308,13.505131040953028,False,0.0
54.789483070373535,14.133909939326102,False,0.0
54.89934206008911,15.178791145686944,False,0.0
55.00880694389343,16.522034495606547,False,0.0
55.119271993637085,14.429954636815133,False,0.0
55.227986335754395,10.381796344199302,False,0.0
55.33688044548035,11.059625347239685,False,0.0
55.445780515670776,13.665733148414704,False,0.0
55.55463361740112,14.967227021006487,False,0.0
55.66352677345276,17.294159413579585,False,0.0
55.77238154411316,19.79403389439875,False,0.0
55.88214731216431,21.43741363630387,False,0.0
55.99074387550354,21.08304126496981,False,0.0
56.10124969482422,19.62363026085434,False,0.0
56.21023941040039,19.069013193317062,False,0.0
56.31869983673096,19.556065463526117,False,0.0
56.427958965301514,20.916722229330084,False,0.0
56.53710913658142,21.048883996396953,False,0.0
56.64592456817627,20.053281684163732,False,0.0
56.75476861000061,19.207649503417443,False,0.0
56.86281061172485,19.981993837929963,False,0.0
56.97188663482666,21.01975554400862,False,0.0
57.081207036972046,20.8108309224601,False,0.0
57.19079804420471,19.87960204072548,False,0.0
57.300617933273315,19.426809099765197,False,0.0
57.41037130355835,19.97692919661353,False,0.0
57.52038836479187,21.414570552499537,False,0.0
57.62919855117798,20.60274746504214,False,0.0
57.73837852478027,19.558487862487503,False,0.0
57.84781241416931,19.38224157288842,False,0.0
57.95670747756958,20.159859124909275,False,0.0
58.06588101387024,21.460657168121678,False,0.0
58.174835205078125,20.561547700828857,False,0.0
58.28354072570801,20.22692673070345,False,0.0
58.392149686813354,20.914606686519882,False,0.0
58.50194478034973,22.482324910563207,False,0.0
58.60977792739868,24.70120111243597,False,0.0
58.71910262107849,25.271641965527184,False,0.0
58.82793927192688,28.592561471021224,False,0.0
58.93678259849548,32.19127230217255,False,0.0
59.04661011695862,34.72251825865296,False,0.0
59.15568518638611,36.682499550476436,False,0.0
59.26459980010986,38.58613461683285,False,0.0
59.37304186820984,40.26724987299408,False,0.0
59.48214292526245,42.025380074462916,False,0.0
59.59121036529541,42.39893647419855,False,0.0
59.700400829315186,44.749059650213255,False,0.0
59.80885863304138,46.72422063778621,False,0.0
59.91742014884949,48.39159728315477,False,0.0
60.02569603919983,49.837860171755935,False,0.0
60.134830713272095,51.190218465179214,False,0.0
60.244606733322144,52.52303275594409,False,0.0
60.35345506668091,53.82162586702432,False,0.0
60.46289849281311,55.15374561574626,False,0.11467420309782028
60.57222509384155,56.44300363866162,False,0.5315343141555786
60.68228268623352,57.68279603659342,False,0.951981246471405
60.791460037231445,58.52667962274403,False,1.3699884414672852
60.90113925933838,59.049711533675605,False,1.8069586753845215
61.01048946380615,60.37444377096856,False,2.228397846221924
61.11939358711243,61.25711530534199,False,2.692110061645508
61.22805428504944,61.7029128984946,False,3.1289403438568115
61.3369243144989,61.75701445621062,False,3.601172685623169
61.44563102722168,61.57854139727952,False,4.037528038024902
61.55480718612671,61.34951209759115,False,4.488549709320068
61.66307830810547,61.18194916000359,False,4.951487064361572
61.77241492271423,61.11140822985251,False,5.399288654327393
61.88202905654907,61.051715933282274,False,5.830203056335449
61.99036979675293,60.93504634068322,False,6.287527084350586
62.100194215774536,60.73567178701317,False,6.705893039703369
62.2082679271698,60.50690112640011,False,7.1458635330200195
62.31758737564087,60.277898223675535,False,7.247832775115967
62.42688536643982,60.077255534492785,False,7.247832775115967
62.53579878807068,59.90717224410615,False,7.247832775115967
62.64498448371887,59.494197703840854,False,7.247832775115967
62.75299906730652,58.99818598544236,False,7.247832775115967
62.86237382888794,58.54212109416379,False,7.247832775115967
62.97121572494507,58.18002805559573,False,7.247832775115967
63.07930660247803,57.931624222453294,False,7.247832775115967
63.18886661529541,57.73074156764539,False,7.247832775115967
63.297900676727295,57.5700312926731,False,7.247832775115967
63.40703773498535,57.415037924167535,False,7.247832775115967
63.5164794921875,57.26165875557014,False,7.247832775115967
63.625882148742676,57.11221017522334,False,7.247832775115967
63.73449897766113,56.94222980408962,False,7.247832775115967
63.84350299835205,56.7646351636314,False,7.247832775115967
63.952370166778564,56.58857020334385,False,7.247832775115967
64.06099009513855,56.41280516007046,False,7.247832775115967
64.1698567867279,56.234831508461816,False,7.247832775115967
64.27886843681335,56.06819458437754,False,7.247832775115967
64.38834071159363,55.887545825122146,False,7.247832775115967
64.49843287467957,55.72477693751677,False,7.247832775115967
64.60688638687134,55.55885262552266,False,7.247832775115967
64.71589064598083,55.388979849985944,False,7.247832775115967
64.82577514648438,55.21949451218276,False,7.247832775115967
64.93336009979248,55.03835387409716,False,7.247832775115967
65.04231524467468,54.866576199327326,False,7.247832775115967
65.15204548835754,54.68857884689059,False,7.247832775115967
65.2620644569397,54.52478841219203,False,7.247832775115967
65.37111163139343,54.361327969548505,False,7.230391979217529
65.47977447509766,54.21173880530842,False,6.835425853729248
65.58852124214172,54.078099646299485,False,6.450468063354492
65.69816946983337,53.95344574250694,False,6.065051078796387
65.80740475654602,53.82570741882288,False,5.652191638946533
65.91687846183777,53.707222509262564,False,5.271918296813965
66.02507090568542,53.600016845160056,False,4.889908313751221
66.13496994972229,53.52572862696696,False,4.4836554527282715
66.24376487731934,53.558228738346834,False,4.09766960144043
66.35317182540894,53.697065012697145,False,3.7053167819976807
66.46316814422607,53.91042941120971,False,3.31162428855896
66.57238745689392,54.143433462261065,False,2.9288740158081055
66.68197774887085,54.40673429733722,False,2.5078988075256348
66.79147148132324,54.65253073325946,False,2.111269235610962
66.90037274360657,54.898226857293174,False,1.7077564001083374
67.01023364067078,55.13616590623031,False,1.3081107139587402
67.11917734146118,55.35817225130024,False,0.9059563279151917
67.22757124900818,55.57728288550491,False,0.49877938628196716
67.3364737033844,55.788754747376196,False,0.10208738595247269
