Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
0,4.0,9.590031236133909,5.590031236133909,56.49097964959428,67.95947140707943,800.0,0.0,150.4861831665039
1,4.0,9.469151035374182,5.469151035374182,57.27018845339818,67.9594714070794,800.0,0.0,150.63890674710274
2,4.0,9.338003197283145,5.338003197283145,58.129056019031765,67.9594714070794,800.0,0.0,150.78036415576935
3,4.0,9.211403176252865,5.211403176252865,58.97860806566981,67.95947140707942,800.0,0.0,150.90992712974548
4,4.0,9.089875509343074,5.089875509343074,59.81381987805044,67.95947140707946,800.0,0.0,151.02782678604126
5,4.0,8.972865809722448,4.972865809722448,60.63655330051072,67.95947140707942,800.0,0.0,151.13434886932373
6,4.0,8.859924311390957,4.859924311390957,61.448258606300854,67.95947140707943,800.0,0.0,151.22970008850098
7,4.0,8.750744967669121,4.750744967669121,62.2495596783884,67.95947140707943,800.0,0.0,151.31389474868774
8,4.0,8.645090726282278,4.6450907262822785,63.04084130395735,67.95947140707949,800.0,0.0,151.38716459274292
9,4.0,8.542795733023526,4.542795733023526,63.82198382808839,67.9594714070795,800.0,0.0,151.44949197769165
10,4.0,8.44363696389096,4.44363696389096,64.59353220641678,67.95947140707946,800.0,0.0,151.50120449066162
11,4.0,8.347422773451676,4.347422773451676,65.35574945547276,67.95947140707955,800.0,0.0,151.5422420501709
12,4.0,8.254001598234671,4.254001598234671,66.10880995827313,67.95947140707949,800.0,0.0,151.57283973693848
13,4.0,8.163226123354029,4.163226123354029,66.85287318111052,67.95947140707945,800.0,0.0,151.59308910369873
14,4.0,8.074953339109413,4.074953339109413,67.58816298247642,67.95947140707945,800.0,0.0,151.60312843322754
15,4.0,7.989030898820769,3.9890308988207694,68.3149619981064,67.95947140707946,800.0,0.0,151.60287284851074
16,4.0,7.905381019197413,3.9053810191974128,69.03308819873016,67.95947140707955,800.0,0.0,151.59246253967285
17,4.0,7.8238721668612925,3.8238721668612925,69.74286278892221,67.95947140707958,800.0,0.0,151.57201194763184
18,4.0,7.7443822588055315,3.7443822588055315,70.44470347550403,67.95947140707968,800.0,0.0,151.5418643951416
19,4.0,7.66675732485076,3.66675732485076,71.13910871269339,67.95947140707959,800.0,0.0,151.50174522399902
20,4.0,7.590989568029008,3.5909895680290083,71.825652069141,67.9594714070796,800.0,0.0,151.4521598815918
21,4.0,7.516928842035965,3.5169288420359646,72.50497397610111,67.95947140707953,800.0,0.0,151.39298057556152
22,4.0,7.444487777548526,3.4444877775485256,73.17724580218012,67.95947140707943,800.0,0.0,151.32419776916504
23,4.0,7.373625154410825,3.373625154410825,73.84244838590496,67.95947140707949,800.0,0.0,151.24625968933105
24,4.0,7.304231787478834,3.304231787478834,74.50105461834251,67.95947140707943,800.0,0.0,151.15915870666504
25,4.0,7.236262424874264,3.2362624248742637,75.15293593488077,67.95947140707942,800.0,0.0,151.06287956237793
26,4.0,7.169665395712078,3.1696653957120784,75.79821502973982,67.95947152344777,800.0,0.0,150.95773315429688
27,4.0,7.104375738724071,3.1043757387240714,76.43699835825043,67.95947152344785,800.0,0.0,150.84365463256836
28,4.0,7.040342321315417,3.040342321315417,77.06926519136016,67.95947152344776,800.0,0.0,150.7205581665039
29,4.0,6.977542232315633,2.977542232315633,77.69499772540098,67.95947152344776,800.0,0.0,150.58892440795898
30,4.0,6.915912201821175,2.9159122018211754,78.31436290985575,67.95947152344782,800.0,0.0,150.44868278503418
31,4.0,6.855430177607621,2.855430177607621,78.9272169216465,67.95947152344777,800.0,0.0,150.30000686645508
32,4.0,6.796045924052193,2.7960459240521933,79.53359555481377,67.95947152344773,800.0,0.0,150.14276885986328
33,4.0,6.737718143203236,2.737718143203236,80.13352746609854,67.95947152344776,800.0,0.0,149.97697830200195
34,4.0,6.680407651290536,2.680407651290536,80.72725571034672,67.95947152344775,800.0,0.0,149.8030490875244
35,4.0,6.624049963970634,2.6240499639706343,81.31507200613083,67.95947152344773,800.0,0.0,149.6208610534668
36,4.0,6.568608637665845,2.568608637665845,81.89720569806762,67.95947152344773,800.0,0.0,149.43074798583984
37,4.0,6.51402075187569,2.51402075187569,82.47394353488933,67.95947152344775,800.0,0.0,149.23249435424805
38,4.0,6.460252444821665,2.4602524448216654,83.04550212617887,67.95947152344773,800.0,0.0,149.02636337280273
39,4.0,6.40725819197128,2.4072581919712803,83.61198222286886,67.95947152344773,800.0,0.0,148.8120994567871
