Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm)
0,4.0,6.337630776340864,2.3376307763408644,67.50085203636881,91.84328647808982,614.1799946427345,0.0
1,4.0,6.333159568749477,2.333159568749477,67.73960557034911,91.84332387937292,613.2410410485431,0.0
2,4.0,6.317071727401297,2.317071727401297,68.10130864501119,91.84332605792373,609.8625943654253,0.0
3,4.0,6.296540307720436,2.296540307720436,68.51006544353844,91.84330811426673,605.5509962324445,0.0
4,4.0,6.273602242499976,2.273602242499976,68.94452987803972,91.84327849710618,530.295198045298,0.0
5,4.0,6.251480791344737,2.251480791344737,69.36975000681154,91.84325106017869,470.2461256119303,0.0
6,4.0,6.234887204226729,2.2348872042267294,69.73306315924725,91.84321318391265,423.15133810779713,0.0
7,4.0,6.226056446807351,2.226056446807351,70.00836046898233,91.84317950400933,421.29687904972764,0.0
8,4.0,6.224542186037625,2.224542186037625,70.20028120245837,91.84314389549051,420.97888428808517,0.0
9,4.0,6.22808705955045,2.2280870595504503,70.33382728862809,91.8431000173564,421.7233077257785,0.0
10,4.0,6.2350899383661496,2.2350899383661496,70.42739455778388,91.84308698401394,423.19391227707536,0.0
11,4.0,6.244379694965253,2.244379694965253,70.49436812684944,91.84309289162071,425.14476116288705,0.0
12,4.0,6.255089478679464,2.255089478679464,70.544530843462,91.843119170735,427.39381574287137,0.0
13,4.0,6.2666184025723926,2.2666184025723926,70.58496629495912,91.84314544622553,429.8148897603864,0.0
14,4.0,6.27852029929328,2.2785202992932803,70.62070165816648,91.84316941642176,432.3142880717728,0.0
15,4.0,6.290471327236331,2.2904713272363306,70.65535861276159,91.84320144414649,434.8240039398134,0.0
16,4.0,6.302249603882295,2.302249603882295,70.69151729226688,91.84322765454812,437.2974420354659,0.0
17,4.0,6.313688741263013,2.3136887412630127,70.73097124244013,91.84323399217129,439.6996608854166,0.0
18,4.0,6.324795877468194,2.324795877468194,70.77366243932454,91.84322700379172,442.0321594885047,0.0
19,4.0,6.335442778262163,2.3354427782621627,70.82087690834686,91.8432224538158,444.26800865523813,0.0
20,4.0,6.3454772322194755,2.3454772322194755,70.8744493692591,91.84321323543529,446.3752439862738,0.0
21,4.0,6.354885506842262,2.354885506842262,70.93439476033754,91.84319814411556,448.3509816570589,0.0
22,4.0,6.363664412179072,2.363664412179072,71.00065393958783,91.84318879690998,450.1945517777891,0.0
23,4.0,6.37181217683926,2.37181217683926,71.07304407419701,91.84316960636187,451.90558235642857,0.0
24,4.0,6.3793747408983235,2.3793747408983235,71.15135484098471,91.84313863670644,453.4937208088319,0.0
25,4.0,6.3863447275182725,2.3863447275182725,71.23529163084493,91.84312107155387,454.9574179990212,0.0
26,4.0,6.392781384957115,2.3927813849571153,71.32453453674684,91.84314387763408,456.30911606117814,0.0
27,4.0,6.398685593187497,2.398685593187497,71.4187827893708,91.84317830849854,457.54899978955825,0.0
28,4.0,6.404065640993316,2.4040656409933163,71.5177058082081,91.84319579571495,458.67880982878035,0.0
29,4.0,6.408995689310833,2.4089956893108333,71.62097588259722,91.84318846727717,459.7141199754589,0.0
30,4.0,6.413467453456263,2.4134674534562626,71.72828840098715,91.8431829717826,460.6531904459991,0.0
31,4.0,6.417508645706366,2.4175086457063664,71.83937871167917,91.84317891789703,461.50184081852086,0.0
32,4.0,6.421158484280414,2.421158484280414,71.9539591002042,91.84317591472241,462.2683069190709,0.0
33,4.0,6.424420336141413,2.424420336141413,72.07179669859148,91.84317369300997,462.9532958098806,0.0
34,4.0,6.427312717230009,2.4273127172300093,72.19265003543224,91.84317207104063,463.56069583848586,0.0
35,4.0,6.429865277614569,2.429865277614569,72.31632047048932,91.84317092975157,464.0967335192434,0.0
36,4.0,6.432096253214656,2.432096253214656,72.44259191024162,91.84317139428663,464.56523839526164,0.0
37,4.0,6.4340139279907635,2.4340139279907635,72.57132204534284,91.84318584220601,464.9679500982442,0.0
38,4.0,6.435628106925487,2.4356281069254866,72.70232575581846,91.843195620979,465.30692767453604,0.0
39,4.0,6.436970476683735,2.436970476683735,72.83543386256933,91.843214339648,670.1815863055091,0.0
40,4.0,6.435258887377617,2.435258887377617,73.00179925456713,91.84322269868088,669.8221525512243,0.0
41,4.0,6.422295220877251,2.422295220877251,73.29473842513967,91.84319927216043,667.0997825861475,0.0
42,4.0,6.400235866712935,2.4002358667129347,73.6904645810556,91.84320255868579,662.4673182116411,0.0
43,4.0,6.372034947957644,2.372034947957644,74.15682158669921,91.84318408982874,656.5451252730301,0.0
44,4.0,6.339743013835412,2.3397430138354123,74.67164104768653,91.84318300874399,649.7638191073614,0.0
45,4.0,6.304761388397519,2.3047613883975187,75.21950882853629,91.84318674073474,642.4176777654038,0.0
46,4.0,6.268090296417561,2.2680902964175607,75.7894382182651,91.84318371569113,634.7167484496126,0.0
