Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Req Torque (Nm),Req Decel (m/s^2)
76,4.0,7.7029939242297445,3.7029939242297445,85.54095463905094,77.52400723528976,630.0,0.0
77,4.0,7.6493448596063125,3.6493448596063125,86.08634468305101,77.52401308309925,630.0,0.0
78,4.0,7.596441705012513,3.596441705012513,86.62721484616462,77.52401906889719,630.0,0.0
79,4.0,7.544270276832034,3.5442702768320338,87.16358687142954,77.5240113057607,630.0,0.0
80,4.0,7.492821073992205,3.4928210739922054,87.69553250413844,77.52398925222228,630.0,0.0
81,4.0,7.4420513634051275,3.4420513634051275,88.22308034456783,77.52397227665234,630.0,0.0
82,4.0,7.391960805613952,3.3919608056139516,88.74628190620845,77.52395952190241,630.0,0.0
83,4.0,7.342515424244582,3.3425154242445823,89.26518314846211,77.523960175043,630.0,0.0
84,4.0,7.293701916256546,3.2937019162565457,89.77980574309812,77.52397367965744,630.0,0.0
85,4.0,7.245509157549419,3.245509157549419,90.29019264739121,77.52400543950652,630.0,0.0
86,4.0,7.19790014734711,3.1979001473471103,90.79636738620455,77.5240191677517,630.0,0.0
87,4.0,7.150874397604348,3.1508743976043476,91.29838447789128,77.52400950616105,628.5994423220673,0.0
88,4.0,7.104419061166689,3.1044190611666886,91.79626702127904,77.52401951556531,619.3316027027544,0.0
89,4.0,7.0585012994830265,3.0585012994830265,92.29004018728736,77.52401504565881,610.1710092468637,0.0
90,4.0,7.013117880569405,3.013117880569405,92.77977178430932,77.52401970594056,601.1170171735963,0.0
91,4.0,6.968243417287727,2.9682434172877272,93.26546265816137,77.5240074706755,592.1645617489015,0.0
92,4.0,6.923879454372718,2.9238794543727176,93.74715861224487,77.52398471055038,583.3139511473571,0.0
93,4.0,6.880001191585144,2.8800011915851442,94.22489752174047,77.52400240335793,574.5602377212363,0.0
94,4.0,6.83659693703636,2.8365969370363597,94.69871756305619,77.5240179090416,565.9010889387538,0.0
95,4.0,6.7936586591299495,2.7936586591299495,95.1686246737823,77.52401847901217,557.3349024964249,0.0
96,4.0,6.751154809021989,2.7511548090219886,95.63469242101306,77.52401326792277,548.8553843998867,0.0
97,4.0,6.70910449997297,2.7091044999729696,96.09691387834633,77.52401304674174,540.4663477446074,0.0
98,4.0,6.667478365243976,2.6674783652439764,96.55536466736223,77.52399147281233,532.1619338661733,0.0
99,4.0,6.626259718341101,2.6262597183411014,97.01007507339541,77.52396635988245,523.9388138090497,0.0
100,4.0,6.585442256497168,2.585442256497168,97.46121437409084,77.5239672155633,515.7957301711849,0.0
101,4.0,6.54499534846305,2.5449953484630496,97.90892309589462,77.52398603538244,507.7265720183784,0.0
102,4.0,6.504914080803586,2.5049140808035864,98.35329375744844,77.52400243207903,499.7303591203154,0.0
103,4.0,6.465181249645295,2.465181249645295,98.79442761076497,77.52402642588994,491.80365930423636,0.0
104,4.0,6.42578981505429,2.42578981505429,99.23239693895016,77.52403323930739,483.9450681033308,0.0
105,4.0,6.386726981495091,2.386726981495091,99.66725596945628,77.52402771171116,476.15203280827063,0.0
106,4.0,6.347963016119252,2.3479630161192517,100.09907250188718,77.52402476824594,468.4186217157907,0.0
107,4.0,6.30951995578284,2.3095199557828403,100.52785900453237,77.52401448036134,460.74923117867667,0.0
108,4.0,6.2713960656421905,2.2713960656421905,100.95337678784908,77.52400666421109,453.143515095617,0.0
109,4.0,6.233767637869378,2.233767637869378,101.37257742169645,77.52398154461594,445.6366437549409,0.0
110,4.0,6.196979271297655,2.1969792712976552,101.77978413543072,77.52396258813334,438.2973646238822,0.0
111,4.0,6.1612683540376105,2.1612683540376105,102.17069942983544,77.5239505602473,431.17303663050325,0.0
112,4.0,6.126812758249469,2.1268127582494687,102.54207590921898,77.52396685389826,424.29914527076903,0.0
113,4.0,6.093733949735929,2.0937339497359293,102.8915732135668,77.52399201197335,417.6999229723179,0.0
114,4.0,6.0620863646682865,2.0620863646682865,103.21755489893214,77.5239992509356,411.3862297513231,0.0
115,4.0,6.031937981953758,2.0319379819537584,103.51895791206066,77.52400624291143,405.37162739977475,0.0
116,4.0,6.003278844853654,2.0032788448536536,103.79516613781952,77.5240152422478,399.6541295483039,0.0
117,4.0,5.976101358346199,1.9761013583461988,104.04596114805285,77.52402135234745,394.23222099006665,0.0
118,4.0,5.950391290631945,1.950391290631945,104.27144219524936,77.52402176430117,389.103062481073,0.0
119,4.0,5.9261023684744645,1.9261023684744645,104.47187708088536,77.52401752818783,384.25742251065566,0.0
120,4.0,5.903214156467733,1.9032141564677332,104.6477708563608,77.52401026275454,379.6912242153128,0.0
121,4.0,5.8816563891685325,1.8816563891685325,104.7997613734813,77.52400595205177,375.3904496391222,0.0
122,4.0,5.861404650774454,1.8614046507744542,104.92856043558912,77.52400287189243,371.3502278295036,0.0
123,4.0,5.842380279874602,1.842380279874602,105.0350090353568,77.52398845529584,367.5548658349831,0.0
124,4.0,5.824536677981831,1.8245366779818308,105.11997898507624,77.52399956532993,363.99506725737524,0.0
125,4.0,5.807831874622492,1.807831874622492,105.18433055615124,77.52399133704199,360.66245898718716,0.0
126,4.0,5.792197250161535,1.7921972501615349,105.22900156186645,77.52400035421401,357.54335140722617,0.0
127,4.0,5.777598093533252,1.7775980935332516,105.2548854333942,77.52402246199277,354.6308196598837,0.0
128,4.0,5.763979769434763,1.763979769434763,105.26292805081205,77.52403844872543,351.9139640022352,0.0
129,4.0,5.751288115510397,1.7512881155103974,105.25403036838883,77.52402916678614,349.3819790443242,0.0
130,4.0,5.739461110024446,1.739461110024446,105.22917357777446,77.5240164275365,347.02249144987695,0.0
131,4.0,5.728480484206527,1.7284804842065267,105.18927439251563,77.52402191525101,344.83185659920207,0.0
132,4.0,5.718269591221966,1.7182695912219659,105.13529122597149,77.52400610535938,342.7947834487822,0.0
133,4.0,5.7088010475833295,1.7088010475833295,105.06808807660443,77.52399165809109,340.90580899287426,0.0
134,4.0,5.70002589056244,1.70002589056244,104.98847415146982,77.52398860951838,339.15516516720675,0.0
135,4.0,5.691908145915252,1.691908145915252,104.89721681549891,77.52399491507886,337.53567511009277,0.0
136,4.0,5.684418518226767,1.6844185182267672,104.79503119059481,77.52400981460312,336.04149438624006,0.0
137,4.0,5.677520207281047,1.677520207281047,104.68259130167806,77.52400047524488,334.66528135256885,0.0
138,4.0,5.671187722241273,1.6711877222412728,104.56055133355109,77.52400067029856,333.40195058713385,0.0
139,4.0,5.665389731057505,1.6653897310575054,104.42951501363072,77.5240140536788,332.2452513459723,0.0
140,4.0,5.660097567997911,1.6600975679979113,104.29007337243112,77.52400153896906,331.1894648155833,0.0
141,4.0,5.655286901650422,1.6552869016504221,104.14277571289009,77.52400513678629,330.2297368792592,0.0
142,4.0,5.650928050313527,1.650928050313527,103.98814207863873,77.52401713332307,329.36014603754865,0.0
143,4.0,5.6470163244270255,1.6470163244270255,103.82667765052116,77.52400630419929,328.57975672319157,0.0
144,4.0,5.643503228928486,1.6435032289284859,103.65885446761612,77.52400021318547,327.8788941712329,0.0
145,4.0,5.64039043859131,1.64039043859131,103.48513053970392,77.52398202214239,327.2578924989663,0.0
146,4.0,5.637647710447981,1.6376477104479807,103.30592163444103,77.52397458331123,326.71071823437217,0.0
147,4.0,5.635263518366911,1.6352635183669113,103.12166336206501,77.52396822154921,326.2350719141988,0.0
148,4.0,5.63321447360847,1.6332144736084704,102.9327240996427,77.52397063852155,325.8262874848898,0.0
149,4.0,5.631490989450086,1.6314909894500857,102.7395048936825,77.5239880759994,325.48245239529206,0.0
150,4.0,5.63007000411867,1.6300700041186698,102.54236267301798,77.52400572939719,390.295456300733,0.0
151,4.0,5.627581814753443,1.6275818147534427,102.36612539639785,77.52403577316059,389.7990625223702,0.0
152,4.0,5.621493237596883,1.6214932375968827,102.2564853587221,77.52402222138264,388.5843913796365,0.0
153,4.0,5.612641972839333,1.6126419728393326,102.19755206216229,77.52401637098416,386.81856406050525,0.0
154,4.0,5.601826423473891,1.6018264234738906,102.1743041639261,77.52400859043499,384.6608619620996,0.0
155,4.0,5.589729655113647,1.589729655113647,102.17492938830908,77.52400583760533,382.247556674231,0.0
156,4.0,5.576782984086643,1.576782984086643,102.19043877707459,77.52399197279553,379.6646958043437,0.0
157,4.0,5.5634199462234895,1.5634199462234895,102.21396412073166,77.52398901156916,376.99876975064456,0.0
158,4.0,5.549892254264218,1.5498922542642184,102.2402712614384,77.52398657742032,374.29999520477,0.0
159,4.0,5.536412119924601,1.5364121199246012,102.26548432778789,77.52399202159165,371.61070840401635,0.0
160,4.0,5.523161564598471,1.523161564598471,102.28664877818807,77.52401184325929,368.9672226164534,0.0
161,4.0,5.51022509836164,1.5102250983616399,102.30158428129675,77.52400387851037,366.3863976022056,0.0
162,4.0,5.497711601233564,1.497711601233564,102.30870581204975,77.52398721516305,363.8899549251544,0.0
163,4.0,5.4856821813581735,1.4856821813581735,102.30692435105458,77.52397478889871,361.4900856600141,0.0
164,4.0,5.474157612886684,1.4741576128866836,102.29552315880778,77.52396609381937,359.1909342499518,0.0
165,4.0,5.463192439792108,1.463192439792108,102.27408578322218,77.52395996021171,357.0033822175839,0.0
166,4.0,5.452782587164139,1.4527825871641387,102.24240297923836,77.5239556918789,354.9266166183041,0.0
167,4.0,5.442927377954694,1.4429273779546943,102.20044468013883,77.52395268827931,352.9605023810199,0.0
168,4.0,5.43363474952149,1.4336347495214898,102.14833705818998,77.52395063321848,351.10662300859565,0.0
169,4.0,5.424879074932683,1.424879074932683,102.08629985287772,77.52396737962694,349.35986592812867,0.0
170,4.0,5.416659127783593,1.4166591277835927,102.01462816121142,77.52399281623988,347.71998647188514,0.0
171,4.0,5.408965297396752,1.408965297396752,101.93362899719536,77.52402905165106,346.18506730971046,0.0
172,4.0,5.401772580766014,1.4017725807660142,101.84368257323528,77.52403918907251,344.75012034187824,0.0
173,4.0,5.395069231914138,1.395069231914138,101.74515622860322,77.52403182068818,343.41280224592896,0.0
174,4.0,5.388831869068256,1.3888318690682562,101.63847941625505,77.52402874610972,342.1684483581755,0.0
175,4.0,5.38305541544619,1.38305541544619,101.52400236886893,77.52401672713081,341.01604586057334,0.0
176,4.0,5.377712434070693,1.377712434070693,101.40217267823273,77.52401178552705,339.9501210761617,0.0
177,4.0,5.3727967562807635,1.3727967562807635,101.27335699128312,77.52401167722759,338.96944335707076,0.0
178,4.0,5.368272499490295,1.3682724994902946,101.13796661915124,77.523998143621,338.0668541273722,0.0
179,4.0,5.364133124247618,1.3641331242476182,100.99635786096545,77.52400919490148,337.2410487664583,0.0
180,4.0,5.36036846000371,1.36036846000371,100.84893542884919,77.52399113502912,336.4899982497986,0.0
181,4.0,5.35696036581065,1.3569603658106502,100.69603592825628,77.52399636737749,335.81008345828315,0.0
182,4.0,5.35390064486847,1.35390064486847,100.53803857409608,77.52400057866042,335.1996691303182,0.0
183,4.0,5.351155187920607,1.3511551879206074,100.37526653073631,77.524009067371,334.65195046921957,0.0
184,4.0,5.348717245268617,1.3487172452686167,100.208055020309,77.5240052713825,334.16558091014747,0.0
185,4.0,5.346580141562367,1.3465801415623666,100.03670840107506,77.5240055472386,333.73922872075053,0.0
186,4.0,5.344727451121569,1.3447274511215692,99.86157039212775,77.52401716934902,333.3696169778115,0.0
187,4.0,5.343145221446911,1.3431452214469113,99.68290475582889,77.52401365826609,386.70858745746784,0.0
188,4.0,5.340630300357222,1.3406303003572217,99.52315644319052,77.5240076860109,386.2068607000748,0.0
189,4.0,5.3352964086257355,1.3352964086257355,99.4167484082428,77.52401449385918,385.14274929964324,0.0
190,4.0,5.327898704016169,1.3278987040161692,99.34957560260136,77.5240116857935,383.6669072300348,0.0
191,4.0,5.3190353320974255,1.3190353320974255,99.30975329068485,77.5240019208451,381.8986645322454,0.0
192,4.0,5.309232263705713,1.309232263705713,99.28806247536816,77.524007214778,379.9429523880988,0.0
193,4.0,5.298831466143758,1.298831466143758,99.27747675165786,77.52401419125123,377.86799327448875,0.0
194,4.0,5.288114363986429,1.2881143639864288,99.2726258706895,77.52280073796437,375.7299313941015,0.0
195,4.0,5.27732059051436,1.2773205905143596,99.26949805486622,77.51871809814371,373.57657358642376,0.0
196,4.0,5.266607197483545,1.2666071974835447,99.26510900838727,77.51532989016708,371.4392516767762,0.0
197,4.0,5.2560715678960195,1.2560715678960195,99.257206210024,77.51271163334133,369.3373935740649,0.0
198,4.0,5.245806921320083,1.2458069213200833,99.24417582706897,77.50621376413187,367.28959658216564,0.0
199,4.0,5.2359120974755555,1.2359120974755555,99.22486411633656,77.49984492525354,365.3155792251824,0.0
200,4.0,5.226391962323605,1.2263919623236053,99.19846692094093,77.49679483170344,363.4163122623683,0.0
201,4.0,5.21727313088557,1.2172731308855704,99.16452884007452,77.49292480732089,361.59710539048035,0.0
202,4.0,5.208583397023175,1.2085833970231752,99.12270207982382,77.48797670061833,359.8635034849325,0.0
203,4.0,5.20033427799036,1.2003342779903603,99.07293740829253,77.48617998760943,358.2178042378859,0.0
204,4.0,5.192519934000215,1.1925199340002148,99.01522647022452,77.48591422112018,356.65884261185187,0.0
205,4.0,5.185121514249387,1.1851215142493867,98.94967055016205,77.48203755796412,355.1828578715617,0.0
206,4.0,5.178140677541159,1.1781406775411591,98.87645087616374,77.47948800776813,353.7901809482703,0.0
207,4.0,5.171570220329689,1.1715702203296887,98.79578868804838,77.4784824876497,352.47937473458194,0.0
208,4.0,5.1654088403995315,1.1654088403995315,98.70795957577312,77.47630343712446,351.25017943851554,0.0
209,4.0,5.159639780123849,1.1596397801238494,98.61321914652713,77.47163572995996,350.099251913517,0.0
210,4.0,5.154259630487492,1.1542596304874921,98.51186278333402,77.46894669991785,349.0259120610637,0.0
211,4.0,5.1492467384152905,1.1492467384152905,98.40420116628506,77.46716632885521,348.0258400926595,0.0
212,4.0,5.1445913184400345,1.1445913184400345,98.29053799181659,77.46134770311694,347.0970838075959,0.0
213,4.0,5.1402964311708805,1.1402964311708805,98.17117486829241,77.4570675252016,346.24025379739965,0.0
214,4.0,5.136332590698751,1.1363325906987507,98.04643816584779,77.45480436057913,345.4494676232098,0.0
215,4.0,5.132683822256503,1.132683822256503,97.91660552565799,77.45208063835774,344.7215383189814,0.0
216,4.0,5.1293140330225055,1.1293140330225055,97.78200127366303,77.44746515938755,344.04926536679886,0.0
217,4.0,5.126246489200364,1.1262464892003639,97.64289315643192,77.44534358104208,343.4372903742816,0.0
218,4.0,5.12346146471595,1.12346146471595,97.49956086898959,77.44452332461266,342.88167798964105,0.0
219,4.0,5.120947434381923,1.1209474343819226,97.35227061616705,77.43959698434408,342.3801289380026,0.0
220,4.0,5.118714682385883,1.1187146823858827,97.20128784831402,77.43614027534989,341.9346949147926,0.0
221,4.0,5.116724815359606,1.116724815359606,97.04685607511593,77.43442735053279,341.53771644305044,0.0
222,4.0,5.114970374118407,1.114970374118407,96.8892389379681,77.43350755407536,385.7450255482795,0.0
223,4.0,5.112425375314536,1.112425375314536,96.74782450031203,77.43293480982858,385.23729828690716,0.0
224,4.0,5.107666726438975,1.1076667264389748,96.64915948002238,77.4336945342853,384.2879478362327,0.0
225,4.0,5.101310720295604,1.1013107202956043,96.58140859283088,77.4347952644426,383.01992461063037,0.0
226,4.0,5.093835692173576,1.0938356921735757,96.53494045073573,77.43695956201253,381.5286565002856,0.0
227,4.0,5.085633098546503,1.085633098546503,96.50242249020351,77.43917985599606,379.8922390716846,0.0
228,4.0,5.0770011298972095,1.0770011298972095,96.4782433633254,77.44071573263017,378.1701613261506,0.0
229,4.0,5.068167691673319,1.0681676916733194,96.45821121097545,77.44136234152943,376.40789040048446,0.0
230,4.0,5.059286396284683,1.0592863962846826,96.43915740102327,77.44114241418649,374.63607197045144,0.0
231,4.0,5.050468105763572,1.0504681057635716,96.41877153212896,77.44025901267835,372.8768230114898,0.0
232,4.0,5.041835623290345,1.0418356232903454,96.39528540728054,77.43904826593297,371.1546427580812,0.0
233,4.0,5.033433941599758,1.0334339415997578,96.36748662635536,77.43780994725505,369.47850726080895,0.0
234,4.0,5.02531788469648,1.0253178846964799,96.3345161505715,77.43678680670703,367.85935390860504,0.0
235,4.0,5.0175116125014805,1.0175116125014805,96.29578203995014,77.43616086986651,366.3020026057027,0.0
236,4.0,5.010041363607068,1.0100413636070682,96.25091943338782,77.43599379339713,364.8116879512674,0.0
237,4.0,5.002918554138635,1.0029185541386347,96.19974392687853,77.43623139698144,363.39068746231493,0.0
238,4.0,4.996152652126854,0.9961526521268542,96.14219443583927,77.4367446867731,362.0408900109647,0.0
239,4.0,4.989733281278605,0.989733281278605,96.07828791600416,77.43738330588148,360.76022552673896,0.0
240,4.0,4.9836683540378,0.9836683540377997,96.00813350634165,77.4379929207878,359.5502725421983,0.0
241,4.0,4.977946911112625,0.9779469111126247,95.93190283056322,77.43846945012443,358.4088446786259,0.0
242,4.0,4.972578450104405,0.9725784501044048,95.84973904680544,77.43872127597639,357.337836707486,0.0
243,4.0,4.9675283210192855,0.9675283210192855,95.76187851502847,77.43875075256952,356.3303359550048,0.0
244,4.0,4.962802757946133,0.9628027579461333,95.66855062311483,77.43861003955081,355.3875861219109,0.0
245,4.0,4.958389648185899,0.9583896481858991,95.56999707002525,77.43832450232065,354.5071707247442,0.0
246,4.0,4.954276859173719,0.954276859173719,95.46646464146615,77.4380076808365,353.68666931681423,0.0
247,4.0,4.950460444826107,0.9504604448261071,95.35819112966774,77.43771991531867,352.9252946544657,0.0
248,4.0,4.94692879549583,0.9469287954958299,95.24543075558134,77.43750359443737,352.2207306130753,0.0
249,4.0,4.943654610019736,0.9436546100197356,95.12843121984768,77.43743004190057,351.56753061059453,0.0
250,4.0,4.94065681683319,0.9406568168331901,95.00741654892728,77.43743680227185,350.9694708698787,0.0
251,4.0,4.937911717196456,0.9379117171964557,94.8826507121048,77.43754720617528,350.4218234923502,0.0
252,4.0,4.935408466243736,0.9354084662437359,94.75434369297624,77.43768760483644,349.9224249272826,0.0
253,4.0,4.933141002880378,0.9331410028803777,94.62270874359592,77.43783933057279,349.47006598629264,0.0
254,4.0,4.931087785901212,0.9310877859012123,94.48798911325973,77.43796407390359,349.0604491989492,0.0
255,4.0,4.929260272423282,0.9292602724232824,94.35038039865398,77.43805425248112,385.84626291756047,0.0
256,4.0,4.926758704891481,0.9267587048914807,94.2268749667285,77.43806915887825,385.3472001949661,0.0
257,4.0,4.922503152415809,0.9225031524158087,94.13784339460769,77.43805704283336,384.4982174760695,0.0
258,4.0,4.916997131545051,0.9169971315450507,94.07329915291119,77.43799151099515,383.3997663123533,0.0
259,4.0,4.910641083704593,0.9106410837045926,94.0254506934034,77.43792506741555,382.1317347681819,0.0
260,4.0,4.903731524824833,0.903731524824833,93.98836321131176,77.43785941926235,380.75327777166984,0.0
261,4.0,4.896515208306572,0.8965152083065719,93.95758981317759,77.43780222460644,379.31362262627675,0.0
262,4.0,4.889146727962325,0.8891467279623253,93.92977242586429,77.43774552413352,377.8436107975995,0.0
263,4.0,4.881771003684741,0.881771003684741,93.90245768574032,77.43773421858663,376.3721538042215,0.0
264,4.0,4.87447321306069,0.87447321306069,93.8737678781568,77.43775697749608,374.9162445747233,0.0
265,4.0,4.86732220862788,0.86732220862788,93.84240737357531,77.43780669656492,373.4896191903777,0.0
266,4.0,4.860379220119533,0.8603792201195333,93.80741149137049,77.43785024921661,372.10449298296254,0.0
267,4.0,4.853670762794837,0.8536707627948372,93.76811823811114,77.43788516545521,370.7661557466857,0.0
268,4.0,4.847224275831907,0.8472242758319073,93.7241095775035,77.43790742405967,369.4800815975812,0.0
269,4.0,4.8410644066824755,0.8410644066824755,93.67510113065114,77.4379035924237,368.25118770226953,0.0
270,4.0,4.835183436969133,0.8351834369691327,93.62098485320222,77.43789651357838,367.07793424445765,0.0
271,4.0,4.829590389642911,0.8295903896429113,93.56172736821836,77.43789788592603,365.9621213028764,0.0
272,4.0,4.824282000584812,0.8242820005848124,93.49734196521557,77.43788963845478,364.9030976857857,0.0
273,4.0,4.819272275989039,0.8192722759890394,93.4279277247939,77.4378626306039,363.903657628929,0.0
274,4.0,4.814536657520057,0.8145366575200574,93.35363002687464,77.4378462313928,362.9589017443671,0.0
275,4.0,4.810083774754541,0.8100837747545411,93.27458529739071,77.43784206977298,362.07055163264664,0.0
276,4.0,4.805910207179863,0.8059102071798634,93.19098349157635,77.43784038995506,361.2379249014984,0.0
277,4.0,4.80198713237034,0.80198713237034,93.10298575892344,77.43784429532919,360.4552714769985,0.0
278,4.0,4.798324816421095,0.7983248164210952,93.01081395624124,77.4378294200946,359.7246394451241,0.0
279,4.0,4.794909292320686,0.7949092923206864,92.91465828393423,77.43783409426875,359.0432423870926,0.0
