Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
0,4.0,8.591893688862601,4.591893688862601,46.806983333154164,67.95940174738291,571.0499004419471,0.0,111.71128463745117
1,4.0,8.72501322825862,4.72501322825862,46.2163179218437,67.95944326391687,583.6962566845689,0.0,112.01055145263672
2,4.0,8.823493253344811,4.823493253344811,45.82522550940442,67.95948478045086,593.051859067757,0.0,112.31626892089844
3,4.0,8.865437326742786,4.865437326742786,45.73363422069096,67.95951949393081,597.0365460405646,0.0,112.62462997436523
4,4.0,8.8657400409053,4.865740040905299,45.85690548802656,67.95954025219781,597.0653038860034,0.0,112.93205642700195
5,4.0,8.837631460511233,4.837631460511233,46.1267706231524,67.95954728798846,594.3949887485671,0.0,113.23649978637695
6,4.0,8.792771748319092,4.792771748319092,46.48504129158397,67.95953344914379,590.1333160903138,0.0,113.5367660522461
7,4.0,8.735396836901554,4.735396836901554,46.91189213173502,67.9595128072452,629.6689694562124,0.0,113.8316650390625
8,4.0,8.669206998779872,4.669206998779872,47.389981778536935,67.95949204897839,623.3809348346526,0.0,114.12043380737305
9,4.0,8.594056713411486,4.5940567134114865,47.92252737978132,67.95947117434292,616.2416577246561,0.0,114.4024772644043
10,4.0,8.515180964653291,4.515180964653291,48.48265814922646,67.95947117434301,608.7484615926275,0.0,114.6773910522461
11,4.0,8.435208191070712,4.435208191070712,49.0564139841285,67.95947117434302,601.1510481022824,0.0,114.94474029541016
12,4.0,8.356213118328508,4.356213118328508,49.63203856229463,67.9594711743428,593.6465161917731,0.0,115.20441436767578
13,4.0,8.27946620130766,4.27946620130766,50.201713466374365,67.9594711743428,586.3555590747924,0.0,115.45649719238281
14,4.0,8.205738183516686,4.2057381835166865,50.759993425606915,67.95947117434278,579.35139738465,0.0,115.70089340209961
15,4.0,8.135438210506338,4.135438210506338,51.30334487965651,67.9594712907111,572.672899948667,0.0,115.93755340576172
16,4.0,8.068801847036966,4.068801847036966,51.82935571035221,67.9594712907111,566.3424454190765,0.0,116.16688919067383
17,4.0,8.00583638073684,4.00583638073684,52.33679569148065,67.95947129071111,560.3607261205646,0.0,116.38883972167969
18,4.0,7.946511221190255,3.9465112211902547,52.82505530162458,67.9594712907111,554.724835963639,0.0,116.6041374206543
19,4.0,7.890508853418586,3.890508853418586,53.29496358613799,67.9594712907111,549.4046110253305,0.0,116.81232833862305
20,4.0,7.8378818325568185,3.8378818325568185,53.74554060502401,67.9594712907111,544.4050440434626,0.0,117.01422119140625
21,4.0,7.7882540116408,3.7882540116407997,54.178296495118666,67.9594712907111,539.6904010564408,0.0,117.20953750610352
22,4.0,7.741494463450971,3.7414944634509713,54.59357671603968,67.95947140707946,535.2482439784071,0.0,117.39885330200195
23,4.0,7.6974252780892645,3.6974252780892645,54.99194984985911,67.9594714070794,531.0616713690449,0.0,117.58234024047852
24,4.0,7.655862675936743,3.655862675936743,55.374090596364205,67.9594714070794,527.1132241645554,0.0,117.7601203918457
25,4.0,7.616704800769622,3.6167048007696216,55.74021854151863,67.95947140707945,523.3932260236788,0.0,117.93244171142578
26,4.0,7.579785929726858,3.5797859297268584,56.091164501467084,67.95947140707943,519.8859332746163,0.0,118.09972763061523
27,4.0,7.544922094714335,3.5449220947143347,56.42785458088782,67.95947140707948,516.5738689484266,0.0,118.26215744018555
28,4.0,7.511989572569994,3.511989572569994,56.750867479945526,67.95947140707962,513.4452793447142,0.0,118.41997909545898
29,4.0,7.480826754964128,3.480826754964128,57.06094081273232,67.95947140707948,510.4848116721569,0.0,118.57305908203125
30,4.0,7.451377504426336,3.451377504426336,57.3585067769111,67.95947140707949,507.6871328710667,0.0,118.7221908569336
31,4.0,7.423466997075638,3.4234669970756384,57.64445697765768,67.9594714070794,505.0356346727504,0.0,118.86714553833008
32,4.0,7.3970380611845865,3.3970380611845865,57.91909250793798,67.95947140707942,502.5248857631005,0.0,119.00825881958008
33,4.0,7.371952442016288,3.371952442016288,58.18321911719455,67.9594714070794,500.1417519421121,0.0,119.14553451538086
34,4.0,7.34819183600061,3.34819183600061,58.43690368962839,67.9594714070794,497.8844943706227,0.0,119.27932739257812
35,4.0,7.325640661507831,3.3256406615078307,58.68083280182869,67.95947140707946,495.74213279380865,0.0,119.40963745117188
36,4.0,7.304236931122954,3.3042369311229542,58.91535507394191,67.95947140707943,493.7087784072454,0.0,119.53658676147461
37,4.0,7.2839187746874865,3.2839187746874865,59.140850734379455,67.95947140707943,491.778553545876,0.0,119.66032028198242
38,4.0,7.264641905214497,3.2646419052144973,59.35768817847275,67.95947140707942,489.94725094594196,0.0,119.78120803833008
39,4.0,7.246340539791869,3.246340539791869,59.56623609876746,67.95947140707943,488.2086212307923,0.0,119.89923095703125
40,4.0,7.228963699526534,3.228963699526534,59.76678758180906,67.95947140707949,486.55782140558546,0.0,120.0144271850586
41,4.0,7.21245965166038,3.21245965166038,59.959700611588566,67.95947140707955,484.98993685830084,0.0,120.12692260742188
