Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
1257,4.0,4.257032388856508,0.2570323888565076,68.52870602792886,67.95633672422392,422.5279655082224,0.0,81.03581142425537
1258,4.0,4.2561245311218885,0.2561245311218885,68.53648681431362,67.95650652515641,422.44171902343356,0.0,81.02772855758667
1259,4.0,4.264634824253103,0.26463482425310314,68.54402407444935,67.95700820616828,423.250196870899,0.0,81.19867557287216
1260,4.0,4.2636930490565685,0.26369304905656854,68.55178190708612,67.95768892710208,423.1607282272282,0.0,81.1899322271347
1261,4.0,4.252859103357554,0.25285910335755357,68.55982085109986,67.95572330416184,422.13150338582176,0.0,80.99312728643417
1262,4.0,4.251883312098948,0.2518833120989479,68.56785962142465,67.95561160810497,422.0388032162542,0.0,80.98403835296631
1263,4.0,4.251016206835234,0.2510162068352342,68.57504864382229,67.95608381877784,421.9564282162014,0.0,80.97601199150085
1264,4.0,4.250103361703965,0.25010336170396474,68.58187058805781,67.9569032376628,421.8697079287308,0.0,80.96667742729187
1265,4.0,4.249288469584285,0.2492884695842852,68.58817340744305,67.95784475209291,421.7922931773613,0.0,80.95859289169312
1266,4.0,4.248446139173181,0.24844613917318092,68.59416263652776,67.95600688712618,421.7122717883064,0.0,80.94961261749268
1267,4.0,4.257024824540992,0.2570248245409923,68.59973954574465,67.95590947540732,422.52724689824845,0.0,81.11966505646706
1268,4.0,4.256138019192926,0.25613801919292634,68.60550768909575,67.95633522094641,422.4430003901822,0.0,81.1095860004425
1269,4.0,4.255342132859724,0.25534213285972385,68.61139739089258,67.95704969986673,422.36739118852796,0.0,81.10138058662415
1270,4.0,4.25447424329713,0.2544742432971301,68.61772491681482,67.95785274903406,422.28494168008154,0.0,81.09231758117676
1271,4.0,4.253597551147826,0.2535975511478261,68.62395590695459,67.95590166455506,422.2016559258977,0.0,81.08296966552734
1272,4.0,4.2527621354887835,0.25276213548878346,68.63005051741467,67.95574893885733,422.1222914382886,0.0,81.07424449920654
1273,4.0,4.251876992402688,0.25187699240268824,68.63614965219689,67.95617128510604,422.03820284510954,0.0,81.06457376480103
