Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm)
0,4.0,3.385152829055589,-0.6148471709444112,70.51656098077842,67.959485971228,629.1599803566933,0.0
1,4.0,3.369936572582174,-0.6300634274178258,70.79335242631377,67.95948545521935,625.9645664972762,0.0
2,4.0,3.3504418110792606,-0.6495581889207394,71.15799521206314,67.95948490029507,621.8706665816644,0.0
3,4.0,3.328023058614913,-0.6719769413850871,71.58511039281173,67.95948817623686,617.1627285641514,0.0
4,4.0,3.3035299783333008,-0.6964700216666992,72.05510156917194,67.95949537414872,539.4603675772844,0.0
5,4.0,3.278941464573808,-0.721058535426192,72.52691664416064,67.959493938881,477.303758321727,0.0
6,4.0,3.2569942588903116,-0.7430057411096884,72.94006485230396,67.95949242126333,428.0409872203352,0.0
7,4.0,3.2390201631557733,-0.7609798368442267,73.26332115333989,67.95949428226274,389.31301836788253,0.0
8,4.0,3.2255642310843675,-0.7744357689156325,73.48394775919378,67.95949640522012,359.099809954509,0.0
9,4.0,3.2165818227346326,-0.7834181772653674,73.60091172687528,67.95949531284424,357.21350420106467,0.0
10,4.0,3.211498700467587,-0.7885012995324132,73.62962519126897,67.9594945111732,356.1460485249851,0.0
11,4.0,3.209197191620184,-0.7908028083798162,73.59617930731834,67.9594938965431,355.66273166703047,0.0
12,4.0,3.2087991559398037,-0.7912008440601963,73.51959339235059,67.95948949238331,355.57914417415066,0.0
13,4.0,3.209781987353889,-0.7902180126461111,73.41327538962581,67.95948497318899,355.7855387711085,0.0
14,4.0,3.2117325069969715,-0.7882674930030285,73.28661563658801,67.95947974594421,356.1951478961559,0.0
15,4.0,3.2143731524980517,-0.7856268475019483,73.14626917425196,67.95948439154103,290.53521403912833,0.0
16,4.0,3.218695323092895,-0.781304676907105,72.97041928343769,67.95948633418138,291.4428698640454,0.0
17,4.0,3.2256853559421304,-0.7743146440578696,72.73833623937578,67.95949104912361,292.91077676238484,0.0
18,4.0,3.2345365781056805,-0.7654634218943195,72.4694074492466,67.95949578981688,294.7695334167304,0.0
19,4.0,3.244712078404714,-0.7552879215952859,72.17695203165566,67.95950022902606,296.90638847952744,0.0
20,4.0,3.2557984935009405,-0.7442015064990595,71.87037580497785,67.95949952354036,299.234535649735,0.0
21,4.0,3.267560218957183,-0.7324397810428169,71.55629072316667,67.95949782670988,301.7044979955459,0.0
22,4.0,3.2797977852207847,-0.7202022147792153,71.23936252504275,67.95949816298629,304.27438691090225,0.0
23,4.0,3.2923182335033525,-0.7076817664966475,70.92291367013367,67.95949560913935,306.9036810502415,0.0
24,4.0,3.304971983610009,-0.6950280163899909,70.60924948725625,67.9594906784611,309.5609685726394,0.0
25,4.0,3.31770990241952,-0.6822900975804802,70.30000891141029,67.95948778002933,312.23593152263663,0.0
26,4.0,3.330510229774327,-0.669489770225673,69.99633529364172,67.9594908365519,314.92400026714614,0.0
27,4.0,3.3433455951910322,-0.6566544048089678,69.69898847025829,67.9594979599967,317.61942700465426,0.0
28,4.0,3.3561379852559297,-0.6438620147440703,69.4084833073085,67.9594971324159,320.3058289182827,0.0
29,4.0,3.368893332114491,-0.6311066678855091,69.12515934274143,67.95949164853933,322.9844517585806,0.0
30,4.0,3.381652632649977,-0.6183473673500228,68.84924465133588,67.95949271393019,325.6639048710327,0.0
31,4.0,3.3942880301156237,-0.6057119698843763,68.58084074353735,67.95949529373249,328.31733833881844,0.0
32,4.0,3.406867322256805,-0.5931326777431951,68.3200311246508,67.95949973824347,330.9589896884665,0.0
33,4.0,3.419306673356049,-0.5806933266439511,68.06679356041576,67.95949591450473,333.5712534193077,0.0
34,4.0,3.431717077427324,-0.568282922572676,67.82112216304522,67.95949519008104,336.17743827427546,0.0
35,4.0,3.444093815334713,-0.5559061846652869,67.5829657262586,67.95949428564126,338.7765532348272,0.0
36,4.0,3.45634201608681,-0.5436579839131901,67.35226949745943,67.95949561606906,341.3486753927675,0.0
37,4.0,3.468455124224387,-0.5315448757756132,67.12896856478935,67.95950079447513,343.89242810165865,0.0
38,4.0,3.4804038133043003,-0.5195961866956997,66.91298690470467,67.95950098847703,346.4016528084405,0.0
39,4.0,3.492244575182593,-0.507755424817407,66.70422519153453,67.95949886726471,348.8882128028819,0.0
