Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm)
0,4.0,5.007287059734618,1.007287059734618,68.99012496472697,67.95962923262928,404.4600160717964,0.0
1,4.0,5.024920126466269,1.0249201264662693,68.73888012326539,67.95967567622183,408.1629600854432,0.0
2,4.0,5.0372177144814145,1.0372177144814145,68.56422179346137,67.9596865166137,410.7454535686237,0.0
3,4.0,5.046149112217216,1.0461491122172157,68.43791938903894,67.95964433332345,412.62104709314195,0.0
4,4.0,5.0526328399318965,1.0526328399318965,68.34556371159282,67.95956903219712,413.9826299132249,0.0
5,4.0,5.05732974522226,1.05732974522226,68.27771168132607,67.95948580506966,414.96898002420124,0.0
6,4.0,5.060789511116441,1.0607895111164414,68.22756623330258,67.95942080337048,415.6955308619793,0.0
7,4.0,5.0633278395991566,1.0633278395991566,68.19014594132784,67.95939353375327,416.2285798433495,0.0
8,4.0,5.065225607888568,1.0652256078885678,68.16183738999037,67.95939186927329,416.62711118412585,0.0
9,4.0,5.066692555634576,1.0666925556345763,68.14005898785342,67.95940711250714,416.93517021078765,0.0
10,4.0,5.06784342062656,1.0678434206265601,68.1229428015793,67.95943962910822,417.17685185910426,0.0
11,4.0,5.068744616084959,1.0687446160849587,68.10916738009132,67.95946673697932,417.366102905368,0.0
12,4.0,5.06946621652071,1.06946621652071,68.09777675154156,67.95949328192846,417.51763899687575,0.0
13,4.0,5.070075338360152,1.0700753383601516,68.08811112045485,67.95951236628875,417.64555458315846,0.0
14,4.0,5.070611917666098,1.0706119176660982,68.07971427357161,67.9595282746509,507.64456465966,0.0
15,4.0,5.069000572235158,1.0690005722351579,68.09983304049092,67.95953166869178,507.3061821191625,0.0
16,4.0,5.06237206878123,1.0623720687812304,68.18730797053688,67.95951086814328,505.9141963938377,0.0
17,4.0,5.052266306259868,1.0522663062598676,68.3204319474896,67.95948978515551,503.7919862643515,0.0
18,4.0,5.039920336875415,1.039920336875415,68.48300187922179,67.95947716688215,501.1993326936165,0.0
19,4.0,5.026187107462219,1.0261871074622189,68.66375422202631,67.9594652322291,498.3153545168453,0.0
20,4.0,5.011613164013511,1.0116131640135109,68.85485938052422,67.95945776325416,495.2548263926166,0.0
21,4.0,4.996643520616075,0.9966435206160753,69.05079382079781,67.95945826570059,492.1112012791551,0.0
22,4.0,4.981564453110277,0.981564453110277,69.24772873517709,67.95945972066166,488.94459710293745,0.0
23,4.0,4.9665133392651155,0.9665133392651155,69.44296898107756,67.959465908925,485.78386319545353,0.0
24,4.0,4.951688509342149,0.9516885093421488,69.63463295202904,67.9594738227665,482.6706489116305,0.0
25,4.0,4.937161749180083,0.937161749180083,69.82144659284715,67.95948132453935,479.6200292775967,0.0
26,4.0,4.922954285879862,0.9229542858798618,70.00257369914846,67.95948266398418,476.63646198455024,0.0
27,4.0,4.909139974447627,0.9091399744476272,70.17746122901569,67.95948504862936,473.73545658378094,0.0
28,4.0,4.895731058707708,0.8957310587077076,70.34577658904445,67.95949772161659,470.91958427839785,0.0
29,4.0,4.882742630685917,0.8827426306859172,70.50736328146738,67.95950124378517,468.19201439382186,0.0
30,4.0,4.8701592561266684,0.8701592561266684,70.66215780954984,67.95949940581517,465.5495057363796,0.0
31,4.0,4.858008936265164,0.858008936265164,70.81018632477041,67.95950005371975,462.99793856546364,0.0
32,4.0,4.846254465872069,0.846254465872069,70.95154024028851,67.9594902720335,460.5294997829137,0.0
33,4.0,4.834885989627077,0.834885989627077,71.08631514028447,67.95948570414643,458.1421197714654,0.0
34,4.0,4.823904250737282,0.8239042507372822,71.21467740195597,67.95947910659348,455.8359546046085,0.0
35,4.0,4.8132983488580825,0.8132983488580825,71.33677651211741,67.95947919820229,453.60871520997654,0.0
36,4.0,4.803065640857984,0.8030656408579837,71.45275890888311,67.95947318880766,451.45984652995577,0.0
37,4.0,4.793187683607503,0.7931876836075027,71.56281076315665,67.95948116252778,449.3854755073547,0.0
38,4.0,4.7836281820074635,0.7836281820074635,71.6670930833968,67.95947825536665,447.3779801713465,0.0
39,4.0,4.774411405928174,0.7744114059281744,71.76578957385928,67.95947827900821,445.4424571946958,0.0
40,4.0,4.765506639071977,0.7655066390719769,71.85905034450387,67.95948741491107,443.5724561548943,0.0
41,4.0,4.756926662753676,0.7569266627536759,71.94704314890768,67.95948539111103,441.77066112805113,0.0
42,4.0,4.748620915263833,0.7486209152638326,72.02993306545794,67.95948448010121,440.026454155184,0.0
43,4.0,4.740622786667319,0.740622786667319,72.10786625104352,67.95948560091502,438.34684714991613,0.0
44,4.0,4.732916796988011,0.732916796988011,72.1809920377388,67.95948930606883,436.7285893172615,0.0
45,4.0,4.725465080182331,0.7254650801823308,72.24946867989985,67.95948485688787,435.1637287880686,0.0
46,4.0,4.718296955145779,0.718296955145779,72.31343659455057,67.95949041660761,433.6584225303927,0.0
47,4.0,4.711355868257301,0.7113558682573009,72.37303282741907,67.9594896660317,432.20079428381234,0.0
48,4.0,4.704687637859964,0.7046876378599638,72.42840556509115,67.95948850913614,430.80046590037153,0.0
49,4.0,4.69822373784584,0.69822373784584,72.4796781996251,67.95948684753324,429.44304689740557,0.0
50,4.0,4.692020668520873,0.6920206685208727,72.52698399076596,67.95948018038432,428.14040233916245,0.0
51,4.0,4.686057773677517,0.6860577736775166,72.570455064171,67.95948052190354,426.88819442205767,0.0
52,4.0,4.680275145975642,0.6802751459756422,72.61019550348112,67.95948401598032,425.67384260466406,0.0
53,4.0,4.6747310521109435,0.6747310521109435,72.64634483519328,67.95948532974616,424.5095828930773,0.0
54,4.0,4.669392513581522,0.6693925135815224,72.6790215826511,67.95948467364714,423.3884898018989,0.0
55,4.0,4.664233958455352,0.6642339584553518,72.70833136449258,67.9594858549773,422.3051932254031,0.0
56,4.0,4.6593209443552555,0.6593209443552555,72.73340716399396,67.95948185436069,421.2734602643829,0.0
57,4.0,4.654631897506666,0.6546318975066656,72.75484024923055,67.95947983260508,420.288760426179,0.0
58,4.0,4.650144115220168,0.6501441152201677,72.77311354515298,67.95948579147128,419.34632614601446,0.0
59,4.0,4.645876070175139,0.6458760701751389,72.78774283551941,67.95948604866577,418.4500366865584,0.0
60,4.0,4.641764776139377,0.641764776139377,72.79978666964794,67.9594854490316,417.5866649390484,0.0
61,4.0,4.6378548132135355,0.6378548132135355,72.80889241756594,67.95948416347053,416.7655727246217,0.0
62,4.0,4.634043625214212,0.6340436252142121,72.81641399552338,67.95947918964117,415.96522324476376,0.0
63,4.0,4.630388143472162,0.6303881434721621,72.82116692953716,67.9594877245248,415.19757207893326,0.0
64,4.0,4.626884550983284,0.6268845509832843,72.8235960390139,67.95948673867794,414.4618176562689,0.0
65,4.0,4.623336657362237,0.6233366573622368,72.82756429170612,67.95948708209797,413.7167599958489,0.0
66,4.0,4.619941962426381,0.6199419624263811,72.82912946846808,67.95947807641677,413.00387405931923,0.0
67,4.0,4.616775686231518,0.6167756862315183,72.8273018086846,67.95947207263194,412.338956058398,0.0
68,4.0,4.613895885956575,0.6138958859565751,72.82003913485238,67.95946943955028,411.73419800065994,0.0
