Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Req Torque (Nm),Req Brake Torque (Nm)
56,4.0,7.704759244255489,3.704759244255489,57.124039503725776,77.43792382758801,630.0,0.0
57,4.0,7.646063535978259,3.646063535978259,57.692798079290185,77.43790917964509,630.0,0.0
58,4.0,7.589020579195454,3.589020579195454,58.253971077519,77.43788780862259,630.0,0.0
59,4.0,7.5335553049077575,3.5335553049077575,58.8075663853326,77.4378657913432,630.0,0.0
60,4.0,7.479638673187598,3.4796386731875977,59.35361870053764,77.43784490314046,630.0,0.0
61,4.0,7.427167996957739,3.4271679969577393,59.89218767931694,77.43783649190219,630.0,0.0
62,4.0,7.376085274609217,3.376085274609217,60.42335022178672,77.43783013282697,630.0,0.0
63,4.0,7.3263397822792005,3.3263397822792005,60.94719145487306,77.43783624597695,630.0,0.0
64,4.0,7.2777896012464325,3.2777896012464325,61.46467861955721,77.43784656121538,630.0,0.0
65,4.0,7.2301069071852515,3.2301069071852515,61.9780547906982,77.4378605521947,630.0,0.0
66,4.0,7.183017957792586,3.183017957792586,62.489502295637635,77.43788854053172,630.0,0.0
67,4.0,7.136335313260025,3.136335313260025,63.00052924586374,77.43788533394886,630.0,0.0
68,4.0,7.089926246785806,3.089926246785806,63.51218969686701,77.43787810818259,630.0,0.0
69,4.0,7.043708907252455,3.043708907252455,64.02526243169373,77.4378594156734,630.0,0.0
70,4.0,6.997610932832056,2.997610932832056,64.54031038627654,77.43786207125103,630.0,0.0
71,4.0,6.951588908136598,2.951588908136598,65.05778819140873,77.43786785592097,630.0,0.0
72,4.0,6.9055925569108165,2.9055925569108165,65.5780337679448,77.43787090828175,630.0,0.0
73,4.0,6.859627743349122,2.8596277433491224,66.1013607610189,77.43787624273016,630.0,0.0
74,4.0,6.813634230633001,2.813634230633001,66.62802228914136,77.43787196415651,630.0,0.0
75,4.0,6.7676104908776775,2.7676104908776775,67.15826647857037,77.43787277265412,630.0,0.0
76,4.0,6.721519331539936,2.7215193315399357,67.6925241235345,77.43788167271225,630.0,0.0
77,4.0,6.67528334932748,2.67528334932748,68.23140592846819,77.43787857576208,630.0,0.0
78,4.0,6.6289010589103246,2.6289010589103246,68.77546542988794,77.43787291589307,630.0,0.0
79,4.0,6.5823128079135325,2.5823128079135325,69.32515949489662,77.43786372810405,630.0,0.0
80,4.0,6.5354947650089255,2.5354947650089255,69.88088598830937,77.43785401202895,630.0,0.0
81,4.0,6.488426431287042,2.488426431287042,70.44301898986217,77.4378529687407,630.0,0.0
82,4.0,6.4410851612815865,2.4410851612815865,71.01192968841235,77.4378543671812,630.0,0.0
83,4.0,6.393469479241746,2.3934694792417464,71.5880030478628,77.43785244806276,630.0,0.0
84,4.0,6.345550733604388,2.345550733604388,72.17160001842062,77.43786533332008,630.0,0.0
85,4.0,6.2973009476335084,2.2973009476335084,72.76308066837692,77.43786237445427,630.0,0.0
86,4.0,6.248920075534198,2.2489200755341976,73.36064418598887,77.4378632492467,628.5659980698769,0.0
87,4.0,6.200293012790262,2.2002930127902616,73.96520815701231,77.43786659781719,618.8648990524616,0.0
88,4.0,6.1517173475480496,2.1517173475480496,74.57390135458365,77.43786296073331,609.1740538366403,0.0
89,4.0,6.103892968606582,2.1038929686065817,75.1779833856217,77.4378565351161,599.6330902378174,0.0
90,4.0,6.057340379227014,2.057340379227014,75.7707507333668,77.43786362803057,590.3458486565937,0.0
91,4.0,6.011944999661004,2.0119449996610044,76.3528642104125,77.43786586995157,581.2894704331748,0.0
92,4.0,5.967974464889837,1.9679744648898367,76.92044944350536,77.43786475111028,572.5173487463268,0.0
93,4.0,5.925820051223806,1.9258200512238064,77.46823978708638,77.43785307349272,564.1075432199538,0.0
94,4.0,5.8853785508149645,1.8853785508149645,77.99674463180281,77.43785567326222,556.0394638883898,0.0
95,4.0,5.846500686768139,1.846500686768139,78.50698744372905,77.43785821306717,548.2833300110482,0.0
96,4.0,5.809513438501373,1.809513438501373,78.99414984254261,77.43786839775817,540.9043739818283,0.0
97,4.0,5.7743321214114545,1.7743321214114545,79.45859877050663,77.43786814804774,533.8857012223896,0.0
98,4.0,5.740654278016456,1.7406542780164562,79.9039332109997,77.43786251805633,527.1669714650874,0.0
99,4.0,5.7085996323363,1.7085996323363002,80.32807898018557,77.43786195145215,520.7720696518963,0.0
100,4.0,5.678253059430191,1.6782530594301912,80.7290499428707,77.43785742802808,514.7179283571276,0.0
101,4.0,5.649303936009919,1.649303936009919,81.11081162753123,77.43787102088464,508.94257823478324,0.0
102,4.0,5.6216585605735885,1.6216585605735885,81.47408316355778,77.43786431958625,503.42732583523525,0.0
103,4.0,5.595589808251015,1.595589808251015,81.81512580670196,77.43785459045802,498.2266097468819,0.0
104,4.0,5.570775081507659,1.5707750815076587,82.1378267467504,77.43785748829978,493.2760717615823,0.0
105,4.0,5.547032734918235,1.5470327349182353,82.44465460933557,77.43785259259575,488.5394736169924,0.0
106,4.0,5.5246061337690175,1.5246061337690175,82.73183750816075,77.43785885899348,484.0653666877234,0.0
107,4.0,5.50336242045752,1.5033624204575204,83.0008291907404,77.43786184521589,479.82724588207975,0.0
108,4.0,5.48303894808812,1.4830389480881196,83.25581987687823,77.43785573763962,475.7727131443842,0.0
109,4.0,5.463755305400413,1.4637553054004133,83.49439746400598,77.43785090901174,471.9256264281869,0.0
110,4.0,5.445638450229935,1.4456384502299349,83.71505543217435,77.43785152833674,468.3113138216764,0.0
111,4.0,5.428269679207197,1.4282696792071974,83.9234251623991,77.4378613149151,464.8462440026403,0.0
112,4.0,5.41173216266854,1.4117321626685397,84.11841911870526,77.4378604527155,461.54700945317813,0.0
113,4.0,5.396096278163926,1.3960962781639257,84.29903602196741,77.43786326231572,458.42765049450753,0.0
114,4.0,5.381110586695705,1.381110586695705,84.46902500236874,77.43786132972672,455.4380050465976,0.0
115,4.0,5.36675936867012,1.3667593686701203,84.62848792692905,77.4378693721406,452.5749370504934,0.0
116,4.0,5.353067963229347,1.3530679632293472,84.77713001984385,77.43787877517094,449.8435016650592,0.0
117,4.0,5.339906510931051,1.3399065109310513,84.91686060782222,77.43787973957319,447.2177919315492,0.0
118,4.0,5.327288513371745,1.3272885133717454,85.04759226642504,77.43786774155403,444.70050141846764,0.0
119,4.0,5.3151888890764365,1.3151888890764365,85.16940115279982,77.43786639716537,442.2866263715535,0.0
120,4.0,5.303606726013624,1.3036067260136237,85.28246408193523,77.4378403682597,439.9759848405223,0.0
121,4.0,5.292508661967988,1.2925086619679877,85.38704254561202,77.43783635608625,437.76192106341796,0.0
122,4.0,5.281877367529011,1.2818773675290114,85.4834160208584,77.43783664408296,435.64097782284216,0.0
123,4.0,5.271713500755579,1.2717135007555793,85.57194274195038,77.43784938351655,433.6132864015425,0.0
124,4.0,5.261977423212589,1.2619774232125893,85.65290917596504,77.4378545311164,431.67093893171597,0.0
125,4.0,5.252660451602136,1.2526604516021358,85.72664359107918,77.4378562145526,429.8122030954305,0.0
126,4.0,5.243731902786514,1.2437319027865144,85.79344903676247,77.43787644863265,428.0309576067141,0.0
127,4.0,5.235177533625563,1.2351775336255626,85.85362287816277,77.43787739174981,426.3243609591042,0.0
128,4.0,5.227000676470463,1.227000676470463,85.90739853244739,77.43788703016152,424.6930779566618,0.0
129,4.0,5.219174071665119,1.219174071665119,85.95504900548744,77.43787761731183,423.13167029799564,0.0
130,4.0,5.211687382979223,1.211687382979223,85.99680646342229,77.43786256513575,421.6380759051594,0.0
131,4.0,5.204521241498138,1.2045212414981377,86.03290469560382,77.43786172773513,420.2084306796829,0.0
132,4.0,5.1976880616284005,1.1976880616284005,86.06350966024213,77.43786320192994,418.8452112956703,0.0
133,4.0,5.19115415334542,1.19115415334542,86.08884031906484,77.4378536978639,417.5416965932157,0.0
134,4.0,5.1849231931650595,1.1849231931650595,86.10910131255883,77.43784363785308,416.2986200372338,0.0
135,4.0,5.1789870272300575,1.1789870272300575,86.12442626941915,77.43784295024305,415.1143549332009,0.0
136,4.0,5.173306127710783,1.1733061277107826,86.1350342886016,77.43785052373983,413.9810154791055,0.0
137,4.0,5.167898131883333,1.1678981318833328,86.14110586595012,77.437856691927,412.9021203115293,0.0
138,4.0,5.162753782603437,1.1627537826034366,86.14281482200359,77.43785990221828,411.87582263019004,0.0
139,4.0,5.157863894769126,1.1578638947691262,86.14033052686737,77.43786618803684,410.9002900072451,0.0
140,4.0,5.153222060388076,1.1532220603880763,86.1337991516087,77.43787385879014,409.97424404822567,0.0
141,4.0,5.1488114051824985,1.1488114051824985,86.12339159379175,77.4378766284731,409.09431833471285,0.0
142,4.0,5.144642143134579,1.144642143134579,86.10925132185075,77.43788100993264,408.262550556153,0.0
143,4.0,5.140687882279051,1.1406878822790514,86.09159684876968,77.43787383423116,407.4736755154752,0.0
144,4.0,5.136934488316238,1.1369344883162382,86.07052008401172,77.43787865976633,406.724873419894,0.0
145,4.0,5.133406400874514,1.133406400874514,86.04616278097113,77.43787190657459,406.02101997526995,0.0
146,4.0,5.130068468369446,1.130068468369446,86.0186690895303,77.43786411547013,405.35510244050886,0.0
147,4.0,5.126919564566107,1.1269195645661068,85.98821019016826,77.43786181371672,404.7268961317427,0.0
148,4.0,5.123961825280854,1.1239618252808539,85.9548848455519,77.43783644216664,404.1368271443348,0.0
149,4.0,5.121188738117571,1.1211887381175707,85.91882253287008,77.43783869744014,403.58359625525975,0.0
150,4.0,5.118597790127165,1.1185977901271649,85.88018828430994,77.43784085751649,403.06670213117377,0.0
151,4.0,5.116162380565215,1.116162380565215,85.83906894035933,77.43785129348761,402.5808379235648,0.0
152,4.0,5.113883934824866,1.113883934824866,85.79561265538233,77.43785958721335,402.12628799836517,0.0
153,4.0,5.111770739733354,1.1117707397333536,85.74989084542737,77.43786933026489,401.7047055776085,0.0
154,4.0,5.109804804162147,1.109804804162147,85.7020510052401,77.43788179894268,445.67215394651356,0.0
155,4.0,5.106888643490429,1.1068886434904286,85.67047212100559,77.43787941240373,445.09037989250567,0.0
156,4.0,5.101714545525891,1.1017145455258914,85.67702603093741,77.43787348782006,444.0581473485806,0.0
157,4.0,5.094932068769276,1.0949320687692756,85.71002477579655,77.43787118888852,442.70504323563574,0.0
158,4.0,5.087099877314922,1.0870998773149223,85.76067756595592,77.43786309496811,441.1425210404922,0.0
159,4.0,5.078574919128713,1.0785749191287133,85.8225160633172,77.43784056731775,439.4417918823435,0.0
160,4.0,5.069646412937969,1.0696464129379688,85.89088160666496,77.437844849957,437.66055489729,0.0
161,4.0,5.060498867298699,1.0604988672986986,85.96232709826555,77.4378612590342,435.8356195422556,0.0
162,4.0,5.051294647876434,1.0512946478764338,86.0343087959415,77.43785909511394,433.99937776751375,0.0
163,4.0,5.0421514118552935,1.0421514118552935,86.10498347845568,77.437865958402,432.1753021812963,0.0
164,4.0,5.0331388359890195,1.0331388359890195,86.17303935079174,77.43787537640611,430.3772932959746,0.0
165,4.0,5.024292266485125,1.0242922664851246,86.23751685464474,77.43787543197648,428.61240267994754,0.0
166,4.0,5.01568415010952,1.0156841501095197,86.29777389382329,77.43786581957708,426.89508346301443,0.0
167,4.0,5.007326454571598,1.007326454571598,86.35331041847088,77.43786837191121,425.227723203199,0.0
168,4.0,4.999241867667176,0.9992418676671759,86.40388358626883,77.43788004880226,423.6148481157668,0.0
169,4.0,4.991433039298932,0.9914330392989319,86.44929952885539,77.43787518133279,422.05698685630216,0.0
170,4.0,4.9839004988345055,0.9839004988345055,86.48950625811898,77.43787201241163,420.554245033649,0.0
171,4.0,4.976665621940986,0.9766656219409864,86.52447707245942,77.43785470652486,419.110887093392,0.0
172,4.0,4.969701888621575,0.9697018886215751,86.5542854706298,77.43784270746042,417.7216222961694,0.0
173,4.0,4.963041774304847,0.9630417743048474,86.57898026364711,77.43785122318664,416.39292948998224,0.0
174,4.0,4.956638020542387,0.9566380205423872,86.59865268747359,77.437854328588,415.1153806143715,0.0
175,4.0,4.9505209674389175,0.9505209674389175,86.61344842797565,77.43785327305181,413.89502852022923,0.0
176,4.0,4.9446710704386945,0.9446710704386945,86.62350566307146,77.43785244047005,412.7279740686847,0.0
177,4.0,4.939079446685047,0.9390794466850467,86.6289556638053,77.43785179613556,411.612445129832,0.0
178,4.0,4.933753619005902,0.9337536190059019,86.62995284682734,77.43784456660363,410.5499425078426,0.0
179,4.0,4.928667876140425,0.928667876140425,86.62662442984075,77.43785332405814,409.53533680618,0.0
180,4.0,4.923828911787084,0.9238289117870844,86.61913364044572,77.43785082763343,408.56996341768854,0.0
181,4.0,4.919206479929958,0.919206479929958,86.60762896812047,77.43786498307094,407.64778826219185,0.0
182,4.0,4.914805444408169,0.9148054444081692,86.5922363537079,77.43786506655988,406.76978167559497,0.0
183,4.0,4.910619449053728,0.910619449053728,86.57313219422176,77.43786357759025,405.93467560238395,0.0
184,4.0,4.906663700312933,0.906663700312933,86.55045864581606,77.43785446372938,405.1455037285953,0.0
185,4.0,4.902899646807596,0.9028996468075956,86.52433705792514,77.43785050632903,404.39457505428055,0.0
186,4.0,4.899347380973768,0.8993473809737678,86.49488609401644,77.43784849481322,403.68589802043186,0.0
187,4.0,4.895976490499791,0.8959764904997911,86.46226073873997,77.43782413194397,403.01340537087356,0.0
188,4.0,4.892809733593705,0.8928097335937046,86.42659846407501,77.43782869693382,402.3816373681093,0.0
189,4.0,4.889823285852568,0.8898232858525681,86.38800138195694,77.43785215069023,401.78584104375255,0.0
190,4.0,4.887020913551955,0.8870209135519547,86.34663788620777,77.43787084838475,401.22676776978017,0.0
191,4.0,4.884385952995043,0.8843859529950429,86.30257645156875,77.43787333911203,400.70109313867624,0.0
192,4.0,4.881920330951702,0.8819203309517016,86.25597819841421,77.43788496535113,400.20920154102964,0.0
193,4.0,4.8796219726468015,0.8796219726468015,86.20694250460066,77.43787752166406,399.7506790592021,0.0
194,4.0,4.8774765030727165,0.8774765030727165,86.15560951584115,77.4378687881462,399.32265787917214,0.0
195,4.0,4.8754905091197696,0.8754905091197696,86.10205606413165,77.43785750631822,433.9377645581606,0.0
196,4.0,4.872750772668867,0.8727507726688666,86.06213083772391,77.43785352944225,433.3911871362055,0.0
197,4.0,4.868348646633661,0.8683486466336614,86.05189424004162,77.43785324585352,432.512962992182,0.0
198,4.0,4.862799811310557,0.8627998113105573,86.06190233680809,77.43784748840804,431.4059703452227,0.0
199,4.0,4.856471413311258,0.8564714133112581,86.08528443419276,77.43784473790515,430.1434549443626,0.0
200,4.0,4.849667571453029,0.8496675714530291,86.11708013763777,77.43785645353464,428.7860884936459,0.0
201,4.0,4.842573477093135,0.8425734770931346,86.15357150050156,77.43784417440789,427.37081666884694,0.0
202,4.0,4.835350516775469,0.8353505167754687,86.1921162195606,77.43784818472295,425.9298360854725,0.0
203,4.0,4.828112205752458,0.8281122057524577,86.23076599508542,77.43785374450076,424.4857930363819,0.0
204,4.0,4.820927132279492,0.8209271322794924,86.26808777270166,77.43784426242682,423.0523708785253,0.0
205,4.0,4.813857054703447,0.8138570547034467,86.30309837623027,77.43785010621487,421.6418904021042,0.0
206,4.0,4.806947660054229,0.8069476600542291,86.33502237939724,77.43783850133453,420.2634661695853,0.0
207,4.0,4.800216741167083,0.8002167411670831,86.36341941782277,77.43783579409154,418.92064785159965,0.0
208,4.0,4.793697271938926,0.7936972719389264,86.38792933398106,77.43784305997416,417.6200137405824,0.0
209,4.0,4.787407966823521,0.7874079668235208,86.40832717341748,77.43785558097616,416.36529737005895,0.0
210,4.0,4.781319694044875,0.7813196940448748,86.42451860797368,77.43786887004234,415.1506869507191,0.0
211,4.0,4.775473221253736,0.7754732212537361,86.43646365987556,77.43787948582464,413.9843156288869,0.0
212,4.0,4.769856608886706,0.7698566088867063,86.44416262069025,77.43788147769554,412.8638014616645,0.0
213,4.0,4.764472691556916,0.7644726915569162,86.44767763379184,77.43788112867566,411.78970995437135,0.0
214,4.0,4.759324205183718,0.7593242051837183,86.44705538083578,77.43786709174216,410.7625869229184,0.0
215,4.0,4.754393594328644,0.7543935943286444,86.4423893965747,77.43785655618895,409.77893005733114,0.0
216,4.0,4.7496863443072925,0.7496863443072925,86.43378186774682,77.4378477826243,408.83983367807144,0.0
217,4.0,4.745180417931838,0.745180417931838,86.42136171649273,77.43784352681485,407.94090136616825,0.0
218,4.0,4.740885909269631,0.7408859092696307,86.405228250825,77.4378445579517,407.0841468880579,0.0
219,4.0,4.736812894599435,0.736812894599435,86.38551013014387,77.43784240013908,406.2715804613539,0.0
220,4.0,4.7329109238104605,0.7329109238104605,86.36234381682863,77.4378500424175,405.49313728895345,0.0
221,4.0,4.729204340451395,0.7292043404513953,86.33584512794671,77.43785907010836,404.75367390881996,0.0
222,4.0,4.725689703337222,0.7256897033372223,86.30611013416117,77.43785440213169,404.0525038045424,0.0
223,4.0,4.722364788469311,0.722364788469311,86.27329800420468,77.43787393421181,403.3891832883941,0.0
224,4.0,4.719216348664348,0.7192163486643484,86.23749403623253,77.43787154667721,402.7610695473041,0.0
225,4.0,4.71624911879129,0.71624911879129,86.19882519395111,77.43786956400928,402.1691071876289,0.0
226,4.0,4.713447192819981,0.7134471928199808,86.15742685504152,77.43786579494561,401.61012295635277,0.0
227,4.0,4.710813169768341,0.7108131697683406,86.11338801117743,77.4378519740524,401.0846353575505,0.0
228,4.0,4.708338091728671,0.7083380917286712,86.066846438943,77.43784270984757,400.59085728863647,0.0
229,4.0,4.706018269709305,0.7060182697093049,86.01787616994285,77.43783900497768,400.12805279577293,0.0
230,4.0,4.703853894024495,0.7038538940244949,85.96663847378579,77.43785822699203,399.69625984665333,0.0
231,4.0,4.701834254470066,0.7018342544700662,85.91318788366705,77.4378701468427,427.37711212712213,0.0
232,4.0,4.699253135504541,0.6992531355045406,85.87050827294885,77.43788645105282,426.86217889349984,0.0
233,4.0,4.695396644323037,0.6953966443230373,85.8511821936443,77.43788375873771,426.09280890278984,0.0
234,4.0,4.69068134945573,0.6906813494557298,85.84761516997337,77.43787540789482,425.15210757676203,0.0
235,4.0,4.6853951499153865,0.6853951499153865,85.85433380027214,77.43786677535007,424.0975107684635,0.0
236,4.0,4.679764996775357,0.679764996775357,85.86738703259644,77.43786192130916,422.97429521702765,0.0
237,4.0,4.673960297796572,0.6739602977965724,85.88388453050237,77.43785036372603,421.8162577707601,0.0
238,4.0,4.668069916057081,0.6680699160570809,85.90173499571512,77.43784193017454,420.6411266137316,0.0
239,4.0,4.662167251799995,0.6621672517999952,85.91937384339387,77.43784269486694,419.46354509444296,0.0
240,4.0,4.656345748562088,0.6563457485620878,85.93568633166112,77.43784221130412,418.3021551984805,0.0
241,4.0,4.650638535046329,0.6506385350463288,85.94989490116649,77.43786971321839,417.1635661020866,0.0
242,4.0,4.645056090452697,0.6450560904526972,85.96144795671859,77.4378792179354,416.04986840565704,0.0
243,4.0,4.639623760870943,0.6396237608709434,85.96998076491457,77.43788627944056,414.96611865409716,0.0
244,4.0,4.634374905713021,0.6343749057130212,85.97522748459556,77.43788391727915,413.91897205009167,0.0
245,4.0,4.629305665651754,0.6293056656517537,85.97705516761978,77.43787433795698,412.9076586578688,0.0
246,4.0,4.624425519180053,0.6244255191800532,85.97536522636611,77.43786923289683,411.93406943676456,0.0
247,4.0,4.619739315423621,0.6197393154236206,85.97015160684147,77.43787008525457,410.99917178735626,0.0
248,4.0,4.615243005000879,0.6152430050008793,85.96139633913411,77.43786350917975,410.1021578580193,0.0
249,4.0,4.61095243503981,0.6109524350398097,85.94917597592563,77.43786039018025,409.24618915078594,0.0
250,4.0,4.606853032443952,0.6068530324439516,85.93355160449607,77.43784779172587,408.4283583329123,0.0
251,4.0,4.60292469352034,0.6029246935203396,85.91461086543872,77.4378434168583,407.6446547176517,0.0
252,4.0,4.599186434899454,0.5991864348994538,85.89246997914363,77.43785798947604,406.898872122785,0.0
253,4.0,4.595629718131969,0.5956297181319687,85.86717584322483,77.43786936067201,406.1893071276717,0.0
254,4.0,4.592239492941348,0.5922394929413484,85.83884396769409,77.43787300408819,405.51295720214296,0.0
255,4.0,4.589032358145982,0.5890323581459818,85.80760921519428,77.43787598517835,404.8731338104673,0.0
256,4.0,4.585984896768747,0.5859848967687471,85.77354187967236,77.43788162097695,404.26516526570896,0.0
257,4.0,4.583098963699102,0.5830989636991024,85.736760985771,77.43787698305348,403.68942161831484,0.0
258,4.0,4.580381409168088,0.5803814091680879,85.69738897927597,77.43785634467801,403.14726948937744,0.0
259,4.0,4.577816482119213,0.5778164821192133,85.6554863169998,77.43785280825657,402.63556654312697,0.0
260,4.0,4.575397759769769,0.5753977597697686,85.61118512002011,77.43784335595558,402.15303143441275,0.0
261,4.0,4.573125429052254,0.5731254290522543,85.56457242279264,77.43783916211378,401.69970145626866,0.0
262,4.0,4.5710039901437876,0.5710039901437876,85.51577537064391,77.43785112849118,401.27647439402955,0.0
263,4.0,4.56901434625233,0.56901434625233,85.46485240061548,77.43785211527894,423.662599644421,0.0
264,4.0,4.566608754185959,0.5666087541859586,85.422314523675,77.43785728557253,423.1826840271798,0.0
265,4.0,4.56322171128218,0.5632217112821802,85.39832989005205,77.43785005960102,422.50696896787605,0.0
266,4.0,4.559185458096319,0.5591854580963194,85.38676178445057,77.43786217522977,421.70173645729676,0.0
267,4.0,4.554398037466166,0.5543980374661661,85.3895498038722,77.43786371979267,420.74664604158124,0.0
268,4.0,4.547514057074549,0.5475140570745491,85.43086088257375,77.43787056814979,419.37329195345364,0.0
269,4.0,4.536266392612148,0.5362663926121476,85.55391225394571,77.4378580551224,417.12938289320454,0.0
270,4.0,4.52008315824469,0.5200831582446899,85.76902205124384,77.4378642836972,413.9008276368967,0.0
271,4.0,4.500351488232892,0.5003514882328917,86.0504760114201,77.43786139354167,409.96435946954296,0.0
272,4.0,4.478087460472566,0.47808746047256623,86.37982643552571,77.43787012836137,405.522685931358,0.0
273,4.0,4.454011384493384,0.4540113844933842,86.7437596262872,77.43787938876086,400.7195087735112,0.0
274,4.0,4.42865606030576,0.42865606030575965,87.13254092730554,77.43787794240066,395.6611215980801,0.0
275,4.0,4.402400650030883,0.40240065003088343,87.53899362784094,77.43787481193348,390.42316724824235,0.0
276,4.0,4.375555551597379,0.37555555159737875,87.9577261245348,77.43786952039764,385.06757011075814,0.0
277,4.0,4.348319119483906,0.34831911948390637,88.38481560512167,77.43785941782632,379.6339019041204,0.0
278,4.0,4.320832590964999,0.32083259096499894,88.81725724855393,77.43785160092985,374.15033946459835,0.0
