Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
0,4.0,9.100275732977144,5.100275732977144,42.810340962599525,67.95947117434302,739.1861973114615,0.0,108.21830749511719
1,4.0,9.185156449943783,5.185156449943783,42.55239654835617,67.9594711743428,747.249865423292,0.0,108.56956100463867
2,4.0,9.261837206613674,5.261837206613674,42.33792130728058,67.9594711743428,754.5345373069317,0.0,108.92414855957031
3,4.0,9.29058684448022,5.29058684448022,42.34480685173123,67.95947117434278,757.2657529042536,0.0,109.280029296875
4,4.0,9.26750574370099,5.2675057437009905,42.58760029920246,67.9594712907111,755.0730483302268,0.0,109.63356399536133
5,4.0,9.192210690984842,5.192210690984842,43.07280086034039,67.9594712907111,747.9200183221927,0.0,109.98173904418945
6,4.0,9.079300565745461,5.079300565745461,43.743111870308894,67.95947129071111,737.1935564244516,0.0,110.32135009765625
7,4.0,8.948060128646347,4.948060128646347,44.517189806832825,67.9594712907111,724.7257149000357,0.0,110.65069198608398
8,4.0,8.810883349474418,4.810883349474418,45.340198256036,67.9594712907111,711.6939208787024,0.0,110.96866607666016
9,4.0,8.673692482556014,4.673692482556014,46.18459728291484,67.9594712907111,698.660788521454,0.0,111.27527618408203
10,4.0,8.53978885812256,4.539788858122559,47.03304016454824,67.9594712907111,685.9399442002759,0.0,111.57006454467773
11,4.0,8.411175620159016,4.411175620159016,47.8734828414988,67.95947140707946,673.7216865937392,0.0,111.85340881347656
12,4.0,8.28891664154212,4.288916641542119,48.69766582235318,67.9594714070794,662.107083625134,0.0,112.12524795532227
13,4.0,8.17353792524015,4.173537925240151,49.49988074044057,67.9594714070794,651.1461055764471,0.0,112.3858757019043
14,4.0,8.065312042886388,4.065312042886388,50.27565728140472,67.95947140707945,640.8646467528397,0.0,112.63579559326172
15,4.0,7.964238331287362,3.964238331287362,51.02193512267054,67.95947140707943,631.2626441509321,0.0,112.87523651123047
16,4.0,7.870095858366392,3.8700958583663922,51.7373044107412,67.95947140707948,622.31910922344,0.0,113.10487365722656
17,4.0,7.782466031892528,3.782466031892528,52.421458159458574,67.95947140707962,613.994275708423,0.0,113.32450485229492
18,4.0,7.700946985830972,3.7009469858309716,53.07479618590338,67.95947140707948,606.249966332575,0.0,113.53505325317383
19,4.0,7.625048619933568,3.625048619933568,53.69827020002795,67.95947140707949,599.0396215723217,0.0,113.73664474487305
20,4.0,7.554347612050596,3.554347612050596,54.29301252109222,67.9594714070794,592.3230258234394,0.0,113.93008041381836
21,4.0,7.488360032635277,3.488360032635277,54.860351156159474,67.95947140707942,586.054205778984,0.0,114.11501693725586
22,4.0,7.426735157612786,3.426735157612786,55.40160391057176,67.9594714070794,580.1998426518473,0.0,114.29251098632812
23,4.0,7.369086800118498,3.369086800118498,55.91823824245538,67.9594714070794,574.72324868989,0.0,114.46287536621094
24,4.0,7.315070558290267,3.315070558290267,56.41157742788771,67.95947140707946,569.591705716208,0.0,114.62629699707031
25,4.0,7.264377593343361,3.2643775933433608,56.88288217835204,67.95947140707943,564.775874046252,0.0,114.7829818725586
26,4.0,7.2167132207500355,3.2167132207500355,57.33337432865462,67.95947140707943,560.2477586498861,0.0,114.93292236328125
27,4.0,7.171860857553583,3.1718608575535834,57.76419938498705,67.95947140707942,555.9867841462232,0.0,115.07688903808594
28,4.0,7.1295847229424565,3.1295847229424565,58.17644267812886,67.95947140707943,551.9705513581662,0.0,115.2149658203125
29,4.0,7.0897053924434905,3.0897053924434905,58.571099103891704,67.95947140707949,548.1820149607643,0.0,115.34773254394531
30,4.0,7.052024222992343,3.052024222992343,58.949104996270975,67.95947140707955,544.6023038629053,0.0,115.47514343261719
31,4.0,7.016380634124062,3.0163806341240624,59.31132340496299,67.95947140707949,541.2161629204186,0.0,115.59745025634766
32,4.0,6.982605620715662,2.9826056207156624,59.658568605659156,67.95947140707958,538.0075366466207,0.0,115.71451568603516
33,4.0,6.950600319498337,2.950600319498337,59.99157095556778,67.95947140707965,534.9670330309748,0.0,115.82706451416016
34,4.0,6.920225621239885,2.9202256212398847,60.31106986692744,67.95947140707946,532.0814366964219,0.0,115.93505859375
35,4.0,6.891379919252672,2.891379919252672,60.61769720920124,67.95947140707942,529.3410950076366,0.0,116.03877258300781
36,4.0,6.863971758093245,2.8639717580932453,60.912081444641565,67.9594714070794,526.7373196974911,0.0,116.13855743408203
37,4.0,6.837811186564498,2.8378111865644984,61.195481175927334,67.9594714070794,524.2520654022601,0.0,116.23420715332031
38,4.0,6.812669085463824,2.812669085463824,61.46968544618673,67.9594714070794,521.8635657976961,0.0,116.32572937011719
39,4.0,6.788419354328098,2.7884193543280977,61.735939118511794,67.9594714070794,519.559841339802,0.0,116.41373443603516
