Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
0,4.0,7.8674813110956325,3.8674813110956325,40.351317684698884,67.95549290930038,637.0507352686161,0.0,88.18423271179199
1,4.0,7.949249024175981,3.9492490241759812,40.11078459624945,67.95848698721566,644.8186680112492,0.0,88.5696153640747
2,4.0,8.009050921886848,4.009050921886848,39.98550910333031,67.96111375390598,650.4998482937815,0.0,88.95721626281738
3,4.0,8.047496939195685,4.047496939195685,39.968492790370995,67.96286012480414,654.1522199381211,0.0,89.34620094299316
4,4.0,8.031757679661286,4.031757679661286,40.220033120368015,67.96349049044603,652.6569902823531,0.0,89.73265552520752
5,4.0,7.993487296870141,3.993487296870141,40.58457301312904,67.96309515242693,649.0213039171944,0.0,90.1145191192627
6,4.0,7.918777605772269,3.918777605772269,41.13804172282591,67.9619587380085,641.9238832628965,0.0,90.4897232055664
7,4.0,7.834932558031282,3.834932558031282,41.74679981363547,67.96048960947674,633.9586037275028,0.0,90.85648918151855
8,4.0,7.735695996828004,3.735695996828004,42.44886497959922,67.9590828721142,624.5311304131912,0.0,91.21430969238281
9,4.0,7.642614124470938,3.6426141244709376,43.12981407227831,67.95804344597678,615.68835253927,0.0,91.56236839294434
10,4.0,7.550469444203072,3.550469444203072,43.817610339265286,67.95754443299084,606.9346079138228,0.0,91.90097999572754
11,4.0,7.464808684731067,3.464808684731067,44.479378567500575,67.95758594952491,598.7968357639822,0.0,92.23056983947754
12,4.0,7.383653804849831,3.383653804849831,45.124489556910554,67.95804344597684,591.0871221752649,0.0,92.5510025024414
13,4.0,7.307853032709398,3.3078530327093976,45.7462556373332,67.95874335494693,583.8860488219237,0.0,92.8630313873291
14,4.0,7.2367589376187595,3.2367589376187595,46.34663727498471,67.95947117434285,577.1321097883131,0.0,93.16651153564453
15,4.0,7.170246359788526,3.1702463597885258,46.924882252710944,67.96006025618746,570.8134148944409,0.0,93.46193504333496
16,4.0,7.107969860218333,3.1079698602183328,47.481777807141306,67.96039988972302,564.8971474352726,0.0,93.74973487854004
17,4.0,7.0496129659762445,3.0496129659762445,48.017906909630284,67.96046228089236,559.3532424822743,0.0,94.02990531921387
18,4.0,6.994863450336565,2.994863450336565,48.534104228490754,67.96029586565149,554.1520384965047,0.0,94.30261993408203
19,4.0,6.943457997304874,2.943457997304874,49.03120625889371,67.95998390980517,549.268520458494,0.0,94.56836700439453
20,4.0,6.895126306084415,2.895126306084415,49.51017079582105,67.95962351800247,544.6770097925504,0.0,94.82746696472168
21,4.0,6.849613175469407,2.8496131754694067,49.971850949068084,67.95930464273377,540.3532623841246,0.0,95.07995796203613
22,4.0,6.806692408400669,2.806692408400669,50.41709872815269,67.95908979153658,536.2757895125944,0.0,95.32602310180664
