Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
0,4.0,5.805760656610684,1.8057606566106843,54.91893579591064,67.96039988972302,306.3672677352805,0.0,88.56838798522949
1,4.0,5.89119942523839,1.8911994252383897,54.23662597225848,67.96046228089236,314.4839507549125,0.0,88.75521659851074
2,4.0,5.974355152010716,1.974355152010716,53.5996606094847,67.96029586565149,322.3837447982835,0.0,88.95094680786133
3,4.0,6.052352563299457,2.052352563299457,53.03023289850353,67.95998390980517,329.79349887071385,0.0,89.1549072265625
4,4.0,6.117608306204832,2.117608306204832,52.58868774323709,67.95962351800247,335.9927944467245,0.0,89.36583137512207
5,4.0,6.172439011261075,2.1724390112610754,52.247475831576686,67.95930464273377,341.2017114270676,0.0,89.58176612854004
6,4.0,6.219442338653691,2.219442338653691,51.979989563106656,67.95908979153658,345.6670275293661,0.0,89.80181884765625
7,4.0,6.260565900074122,2.2605659000741216,51.767121389252324,67.95901344515444,349.573765864307,0.0,90.02540969848633
8,4.0,6.2972162447239475,2.2972162447239475,51.595105160158894,67.95905507805672,353.0555486060405,0.0,90.25153732299805
9,4.0,6.330450282142312,2.330450282142312,51.454107408608586,67.95918677981767,356.2127821607851,0.0,90.47990798950195
10,4.0,6.361029150778584,2.3610291507785837,51.337031480164725,67.95936703390325,359.1177746812309,0.0,90.71009826660156
11,4.0,6.38948976505793,2.38948976505793,51.238798190384124,67.95953333277569,361.82153303776886,0.0,90.94160461425781
12,4.0,6.416255659133759,2.4162556591337587,51.155693198446905,67.9596650345364,364.36429297497256,0.0,91.17444610595703
13,4.0,6.441612320836889,2.4416123208368887,51.085061716522965,67.95972742570561,366.7731758367699,0.0,91.40837860107422
14,4.0,6.465770602488416,2.4657706024884156,51.02490873902369,67.95972062265157,369.06821259366495,0.0,91.64315414428711
15,4.0,6.488882274096486,2.488882274096486,50.97380062717556,67.95966515090467,371.2638213964317,0.0,91.87860870361328
16,4.0,6.511073496438182,2.511073496438182,50.930640093457136,67.95957508204606,373.37198751889275,0.0,92.11476135253906
17,4.0,6.532434158521883,2.532434158521883,50.89463175988299,67.95948489681916,375.4012504168444,0.0,92.35161972045898
18,4.0,6.55302761187182,2.55302761187182,50.865118517002024,67.95941570259586,377.3576284850884,0.0,92.58903503417969
19,4.0,6.572887555995713,2.572887555995713,50.84166384483246,67.9593809891159,379.2443231768582,0.0,92.82681655883789
20,4.0,6.592055594417187,2.592055594417187,50.8237739832568,67.95937406969364,381.0652868268982,0.0,93.06476211547852
21,4.0,6.610559208827739,2.6105592088277394,50.811237684987574,67.95940174738291,382.8231301959007,0.0,93.30297088623047
22,4.0,6.628447356670058,2.6284473566700584,50.803581385802346,67.95944326391687,384.522504240921,0.0,93.54135131835938
23,4.0,6.64569320253577,2.64569320253577,50.80080750446071,67.95948478045086,386.1608595981636,0.0,93.77960586547852
24,4.0,6.662386516685131,2.662386516685131,50.80233296125397,67.95951949393081,387.7467244423529,0.0,94.01799392700195
25,4.0,6.678457223084719,2.6784572230847186,50.80841637410665,67.95954025219781,389.27344155031375,0.0,94.25606536865234
26,4.0,6.694027263146838,2.694027263146838,50.81824652776379,67.95954728798846,390.75259535621507,0.0,94.49409103393555
27,4.0,6.709008844822414,2.7090088448224137,50.83241967424614,67.95953344914379,392.1758456153948,0.0,94.73198699951172
28,4.0,6.72354749827689,2.72354749827689,50.849717929714,67.9595128072452,393.55701769357,0.0,94.9695816040039
29,4.0,6.737490566802186,2.737490566802186,50.87127708044577,67.95949204897839,394.88160920347315,0.0,95.20687484741211
30,4.0,6.751065678398805,2.7510656783988052,50.89536031717946,67.95947117434292,396.17124480515196,0.0,95.44386672973633
31,4.0,6.764071415717908,2.7640714157179076,50.92362497405993,67.95947117434301,397.4067898504667,0.0,95.68084335327148
32,4.0,6.77677210350543,2.7767721035054302,50.95384569875695,67.95947117434302,398.61335519028137,0.0,95.91738891601562
33,4.0,6.788886974140891,2.7888869741408913,50.98815860135373,67.9594711743428,399.76426790065017,0.0,96.15356826782227
34,4.0,6.80071588501695,2.80071588501695,51.02399791458143,67.9594711743428,400.8880144338757,0.0,96.38880920410156
35,4.0,6.811978401108512,2.8119784011085116,51.06371025792113,67.95947117434278,401.9579534625741,0.0,96.62358093261719
36,4.0,6.823018166685124,2.8230181666851237,51.10473444093826,67.9594712907111,403.0067311923522,0.0,96.85792541503906
37,4.0,6.8335055983209045,2.8335055983209045,51.14930385747229,67.9594712907111,404.0030371977514,0.0,97.09140396118164
38,4.0,6.8437713813827346,2.8437713813827346,51.19510974697927,67.95947129071111,404.9782865886253,0.0,97.3243408203125
39,4.0,6.853558131677288,2.8535581316772882,51.24405534993271,67.9594712907111,405.9080278666079,0.0,97.55669784545898
40,4.0,6.863097856559607,2.863097856559607,51.29427935446614,67.9594712907111,406.81430173042816,0.0,97.78823852539062
41,4.0,6.8722104820410586,2.8722104820410586,51.347209208426406,67.9594712907111,407.68000115116604,0.0,98.01911926269531
42,4.0,6.881072864364621,2.8810728643646213,51.401461001530535,67.9594712907111,408.5219274719045,0.0,98.24922180175781
43,4.0,6.889549856429902,2.889549856429902,51.45803297801093,67.95947140707946,409.32724171810617,0.0,98.47852325439453
44,4.0,6.897775033763101,2.897775033763101,51.515948349133325,67.9594714070794,410.10863356476005,0.0,98.70706176757812
