Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
0,4.0,5.775679875872429,1.775679875872429,49.236637119841355,67.95549290930038,348.44958418993167,0.0,78.99307060241699
1,4.0,5.854887015706858,1.8548870157068578,48.73290681962157,67.95848698721566,355.9742624742024,0.0,79.25712871551514
2,4.0,5.930999609169707,1.9309996091697066,48.271827231855895,67.96111375390598,363.204958853173,0.0,79.52783012390137
3,4.0,6.0005547813746105,2.0005547813746105,47.87811658262086,67.96286012480414,369.8127002126389,0.0,79.80423927307129
4,4.0,6.055824325269181,2.055824325269181,47.60831858203833,67.96349049044603,375.06330688262307,0.0,80.08544826507568
5,4.0,6.099599475737245,2.0995994757372447,47.43433040497245,67.96309515242693,379.22194617708914,0.0,80.36956024169922
6,4.0,6.1354574056776165,2.1354574056776165,47.3249878095867,67.9619587380085,382.6284495214245,0.0,80.65567970275879
7,4.0,6.164763088573579,2.1647630885735794,47.267473715623446,67.96048960947674,385.41248939654093,0.0,80.94243812561035
8,4.0,6.190890834853379,2.190890834853379,47.2350087879441,67.9590828721142,387.89462529312186,0.0,81.22966194152832
9,4.0,6.212869983483417,2.212869983483417,47.23459468127436,67.95804344597678,389.9826444129755,0.0,81.51733207702637
10,4.0,6.233703201868598,2.2337032018685976,47.242832321035536,67.95754443299084,391.9618001595677,0.0,81.8049430847168
11,4.0,6.251646410187717,2.2516464101877167,47.272558426981774,67.95758594952491,393.666404949884,0.0,82.09203338623047
12,4.0,6.269214056529564,2.269214056529564,47.30497105335791,67.95804344597684,395.3353313523595,0.0,82.37916374206543
13,4.0,6.285270108866405,2.2852701088664054,47.348280045873516,67.95874335494693,396.8606563243594,0.0,82.66575813293457
14,4.0,6.300473227196983,2.300473227196983,47.39743415852417,67.95947117434285,398.3049525657643,0.0,82.95174026489258
15,4.0,6.314606645626049,2.314606645626049,47.45382363279622,67.96006025618746,399.6476273165256,0.0,83.23673057556152
16,4.0,6.327930112436186,2.327930112436186,47.515678837391825,67.96039988972302,400.91335666348857,0.0,83.52108192443848
17,4.0,6.34050545703726,2.34050545703726,47.58250660551007,67.96046228089236,402.1080144005906,0.0,83.80476188659668
18,4.0,6.352452599550083,2.352452599550083,47.6532057644005,67.96029586565149,403.2429929393088,0.0,84.0874252319336
19,4.0,6.3638239315698915,2.3638239315698915,47.727442940768896,67.95998390980517,404.32326948119055,0.0,84.36917877197266
20,4.0,6.3746938028692615,2.3746938028692615,47.804530341439566,67.95962351800247,405.3559072546307,0.0,84.64978981018066
21,4.0,6.385057820112021,2.3850578201120207,47.88430879822779,67.95930464273377,406.34048889269286,0.0,84.92891120910645
22,4.0,6.395033240007394,2.395033240007394,47.966278313435716,67.95908979153658,407.28815378275334,0.0,85.20720672607422
23,4.0,6.404591375031945,2.404591375031945,48.05048297085691,67.95901344515444,408.1961766100857,0.0,85.4843635559082
