Step,Desired Gap (s),Actual Gap (s),Error (s),Ego Speed (km/h),Target Speed (km/h),Incremental Torque (Nm),Incremental Brake Torque (Nm),Vehicle Distance (m)
65,4.0,5.567166295591075,1.5671662955910746,80.61588708949095,67.95947152344785,490.07575716104674,0.0,124.66723597049713
66,4.0,5.538857439120167,1.538857439120167,80.91201081582304,67.95947152344776,487.38641579631053,0.0,124.48891472816467
67,4.0,5.511045768963634,1.5110457689636343,81.2013630191172,67.95947152344776,484.7443071314399,0.0,124.3067855834961
68,4.0,5.483709846100902,1.4837098461009024,81.48399390172374,67.95947152344782,482.1473944594804,0.0,124.12071657180786
69,4.0,5.456842665693636,1.4568426656936362,81.75997079812427,67.95947152344777,479.5950123207901,0.0,123.93091583251953
70,4.0,5.43041238076588,1.4304123807658797,82.02938168771998,67.95947152344773,477.08413525265325,0.0,123.73704719543457
71,4.0,5.404417535002662,1.4044175350026622,82.29228432383185,67.95947152344776,474.6146249051476,0.0,123.53940677642822
72,4.0,5.378848615810209,1.3788486158102087,82.54876159139187,67.95947152344775,472.1855775818645,0.0,123.33813667297363
73,4.0,5.353692977005794,1.3536929770057942,82.79888978527704,67.95947152344773,469.79579189544506,0.0,123.13328742980957
74,4.0,5.328953323892959,1.328953323892959,83.0426963988861,67.95947152344773,467.44552484972576,0.0,122.92518138885498
75,4.0,5.304614109599344,1.3046141095993438,83.28026999787723,67.95947152344775,465.1332994918323,0.0,122.71380424499512
76,4.0,5.2806650654402505,1.2806650654402505,83.51167890554656,67.95947152344773,462.8581402967185,0.0,122.49922370910645
77,4.0,5.257099871551087,1.2570998715510866,83.73696964517423,67.95947152344773,460.61944687724787,0.0,122.28155899047852
78,4.0,5.233898919101443,1.233898919101443,83.95616974478006,67.9594714070794,458.4153563945317,0.0,122.06058502197266
79,4.0,5.211053518694599,1.211053518694599,84.16937393554338,67.9594714070794,456.24504335588153,0.0,121.8364200592041
80,4.0,5.1885694105779825,1.1885694105779825,84.3766437490176,67.9594714070794,454.109053084803,0.0,121.60946464538574
81,4.0,5.16644245638943,1.1664424563894302,84.5780136882185,67.9594714070795,452.0069924368905,0.0,121.37984466552734
82,4.0,5.144657883641787,1.1446578836417869,84.77353169838815,67.9594714070794,449.93745802586443,0.0,121.1474494934082
83,4.0,5.123210693189078,1.123210693189078,84.96324725244752,67.95947140707945,447.89997493285705,0.0,120.91239356994629
84,4.0,5.102101185218972,1.102101185218972,85.14722083260294,67.95947140707949,445.89457167569697,0.0,120.6749267578125
85,4.0,5.08131540727878,1.0813154072787796,85.32547443662291,67.95947140707949,443.9199227713787,0.0,120.43490219116211
86,4.0,5.060837723859276,1.0608377238592759,85.49808204783768,67.95947140707942,441.9745428465259,0.0,120.19219970703125
87,4.0,5.040673555506556,1.0406735555065563,85.66507040057371,67.95947140707945,440.05894685301746,0.0,119.9471263885498
